session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1100.0,33,all,33.3333
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1100.0,33,all,33.3333
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1196.0,36,all,33.2222
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,Public,SSS,,,Unqualified,256.0,7,all,36.5714
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,Public,SSS,,PGDE,Qualified,470.0,13,all,36.1538
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,48.0,2,all,24.0
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,112.0,4,all,28.0
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,237.0,8,all,29.625
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,80.0,3,all,26.6667
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,JSS,,BEd or Equivalent,Qualified,1071.0,28,all,38.25
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,930.0,28,all,33.2143
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,1758.0,52,all,33.8077
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,775.0,23,all,33.6957
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1344.0,40,all,33.6
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1344.0,40,all,33.6
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1344.0,40,all,33.6
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1085.0,32,all,33.9062
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1085.0,32,all,33.9062
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1085.0,32,all,33.9062
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,SSS,,BEd or Equivalent,Qualified,274.0,7,all,39.1429
2019/2020,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,Public,SSS,,PGDE,Qualified,547.0,15,all,36.4667
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,,Unqualified,51.0,2,all,25.5
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,133.0,4,all,33.25
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,41.0,1,all,41.0
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,31.0,1,all,31.0
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1722.0,51,all,33.7647
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1340.0,40,all,33.5
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1435.0,43,all,33.3721
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1387.0,41,all,33.8293
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1196.0,36,all,33.2222
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1100.0,33,all,33.3333
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,110.0,4,all,27.5
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,126.0,4,all,31.5
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,48.0,2,all,24.0
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,63.0,2,all,31.5
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1602.0,48,all,33.375
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1396.0,42,all,33.2381
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1447.0,43,all,33.6512
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1396.0,42,all,33.2381
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1241.0,37,all,33.5405
2019/2020,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1137.0,34,all,33.4412
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41.0,1,all,41.0
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41.0,1,all,41.0
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,41.0,1,all,41.0
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,113.0,3,all,37.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,JSS,,BEd or Equivalent,Qualified,880.0,23,all,38.2609
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,JSS,,NCE,Qualified,385.0,10,all,38.5
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1340.0,40,all,33.5
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1244.0,37,all,33.6216
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1340.0,40,all,33.5
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1340.0,40,all,33.5
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1100.0,33,all,33.3333
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1148.0,34,all,33.7647
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,SSS,,,Unqualified,157.0,4,all,39.25
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,SSS,,BEd or Equivalent,Qualified,100.0,3,all,33.3333
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,SSS,,NCE,Qualified,299.0,8,all,37.375
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,Public,SSS,,PGDE,Qualified,214.0,6,all,35.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,,Unqualified,48.0,2,all,24.0
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,96.0,4,all,24.0
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,63.0,2,all,31.5
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,126.0,4,all,31.5
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,JSS,,BEd or Equivalent,Qualified,839.0,22,all,38.1364
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,JSS,,NCE,Qualified,196.0,5,all,39.2
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1344.0,40,all,33.6
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1344.0,40,all,33.6
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1447.0,43,all,33.6512
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1241.0,37,all,33.5405
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,982.0,29,all,33.8621
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1034.0,31,all,33.3548
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,SSS,,,Unqualified,129.0,4,all,32.25
2019/2020,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,Public,SSS,,BEd or Equivalent,Qualified,692.0,19,all,36.4211
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Adult & Non-Formal Education,,,Unqualified,71.0,3,all,23.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,31.0,1,all,31.0
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,40.0,2,all,20.0
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,JSS,,Grade II or Equivalent,Unqualified,293.0,8,all,36.625
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,JSS,,MEd or Equivalent,Qualified,128.0,3,all,42.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,JSS,,NCE,Qualified,128.0,3,all,42.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,JSS,,PGDE,Qualified,311.0,8,all,38.875
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1148.0,34,all,33.7647
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,1292.0,38,all,34.0
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,813.0,24,all,33.875
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,861.0,26,all,33.1154
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,766.0,23,all,33.3043
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,861.0,26,all,33.1154
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,SSS,,,Unqualified,441.0,12,all,36.75
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,Private,SSS,,PGDE,Qualified,199.0,5,all,39.8
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Adult & Non-Formal Education,,,Unqualified,32.0,1,all,32.0
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,64.0,2,all,32.0
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,64.0,2,all,32.0
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,32.0,1,all,32.0
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,JSS,,BEd or Equivalent,Qualified,393.0,10,all,39.3
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,JSS,,MEd or Equivalent,Qualified,250.0,6,all,41.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,JSS,,PGDE,Qualified,107.0,3,all,35.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1241.0,37,all,33.5405
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1189.0,35,all,33.9714
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1034.0,31,all,33.3548
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,982.0,29,all,33.8621
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,827.0,25,all,33.08
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,982.0,29,all,33.8621
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,SSS,,Grade II or Equivalent,Unqualified,193.0,5,all,38.6
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,SSS,,MEd or Equivalent,Qualified,209.0,6,all,34.8333
2019/2020,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,Private,SSS,,NCE,Qualified,177.0,5,all,35.4
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,31.0,1,all,31.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,154.0,4,all,38.5
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,41.0,1,all,41.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,JSS,,BEd or Equivalent,Qualified,366.0,9,all,40.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,JSS,,Grade II or Equivalent,Unqualified,183.0,5,all,36.6
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,JSS,,PGDE,Qualified,605.0,15,all,40.3333
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1387.0,41,all,33.8293
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1148.0,34,all,33.7647
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1196.0,36,all,33.2222
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1100.0,33,all,33.3333
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1244.0,37,all,33.6216
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1005.0,30,all,33.5
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,SSS,,BEd or Equivalent,Qualified,256.0,7,all,36.5714
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,SSS,,Grade II or Equivalent,Unqualified,100.0,3,all,33.3333
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,SSS,,MEd or Equivalent,Qualified,228.0,6,all,38.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,Public,SSS,,NCE,Qualified,114.0,3,all,38.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,111.0,4,all,27.75
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,48.0,2,all,24.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,48.0,2,all,24.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,96.0,4,all,24.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,JSS,,Grade II or Equivalent,Unqualified,178.0,5,all,35.6
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,JSS,,MEd or Equivalent,Qualified,339.0,9,all,37.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,JSS,,NCE,Qualified,517.0,14,all,36.9286
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1189.0,35,all,33.9714
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1189.0,35,all,33.9714
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1189.0,35,all,33.9714
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1086.0,32,all,33.9375
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1292.0,38,all,34.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1034.0,31,all,33.3548
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,SSS,,,Unqualified,257.0,7,all,36.7143
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,SSS,,NCE,Qualified,273.0,7,all,39.0
2019/2020,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,Public,SSS,,PGDE,Qualified,257.0,7,all,36.7143
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,92.0,3,all,30.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,113.0,3,all,37.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,82.0,3,all,27.3333
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,72.0,2,all,36.0
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,JSS,,,Unqualified,440.0,11,all,40.0
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,JSS,,BEd or Equivalent,Qualified,641.0,17,all,37.7059
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,JSS,,PGDE,Qualified,110.0,3,all,36.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,335.0,10,all,33.5
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,813.0,24,all,33.875
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1244.0,37,all,33.6216
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,909.0,27,all,33.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1244.0,37,all,33.6216
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1244.0,37,all,33.6216
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1244.0,37,all,33.6216
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1292.0,38,all,34.0
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1196.0,36,all,33.2222
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1148.0,34,all,33.7647
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,SSS,,,Unqualified,142.0,4,all,35.5
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,SSS,,BEd or Equivalent,Qualified,214.0,6,all,35.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,Public,SSS,,NCE,Qualified,327.0,9,all,36.3333
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,,Unqualified,16.0,1,all,16.0
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,334.0,12,all,27.8333
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,16.0,1,all,16.0
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,48.0,2,all,24.0
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,63.0,2,all,31.5
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,JSS,,Grade II or Equivalent,Unqualified,393.0,10,all,39.3
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,JSS,,MEd or Equivalent,Qualified,321.0,8,all,40.125
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,JSS,,NCE,Qualified,357.0,9,all,39.6667
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,,,Unqualified,465.0,14,all,33.2143
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,2688.0,80,all,33.6
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,414.0,12,all,34.5
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1292.0,38,all,34.0
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1241.0,37,all,33.5405
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1396.0,42,all,33.2381
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1344.0,40,all,33.6
2019/2020,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1189.0,35,all,33.9714
