session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Public,JSS,,NCE,Qualified,234.0,5,all,46.8
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Public,JSS,,PGDE,Qualified,212.0,5,all,42.4
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Public,SSS,,,Unqualified,172.0,4,all,43.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Public,SSS,,PGDE,Qualified,270.0,6,all,45.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Public,JSS,,BEd or Equivalent,Qualified,128.0,3,all,42.6667
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Public,JSS,,MEd or Equivalent,Qualified,96.0,2,all,48.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Public,JSS,,NCE,Qualified,416.0,9,all,46.2222
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Public,SSS,,PGDE,Qualified,490.0,11,all,44.5455
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Adult & Non-Formal Education,,,Unqualified,48.0,2,all,24.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,24.0,1,all,24.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16.0,1,all,16.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,48.0,2,all,24.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,JSS,,,Unqualified,138.0,3,all,46.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,JSS,,MEd or Equivalent,Qualified,255.0,5,all,51.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,JSS,,NCE,Qualified,223.0,5,all,44.6
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,908.0,23,all,39.4783
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,870.0,22,all,39.5455
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,832.0,21,all,39.619
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,984.0,24,all,41.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,908.0,23,all,39.4783
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,870.0,22,all,39.5455
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,SSS,,BEd or Equivalent,Qualified,307.0,7,all,43.8571
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,SSS,,MEd or Equivalent,Qualified,45.0,1,all,45.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Private,SSS,,NCE,Qualified,99.0,2,all,49.5
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26.0,1,all,26.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,26.0,1,all,26.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,52.0,2,all,26.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,52.0,2,all,26.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,JSS,,Grade II or Equivalent,Unqualified,298.0,7,all,42.5714
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,JSS,,PGDE,Qualified,256.0,6,all,42.6667
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,983.0,24,all,40.9583
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,901.0,22,all,40.9545
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,860.0,21,all,40.9524
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,983.0,24,all,40.9583
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,819.0,20,all,40.95
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,819.0,20,all,40.95
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,SSS,,BEd or Equivalent,Qualified,120.0,3,all,40.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,SSS,,Grade II or Equivalent,Unqualified,160.0,4,all,40.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Private,SSS,,PGDE,Qualified,130.0,3,all,43.3333
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,JSS,,BEd or Equivalent,Qualified,117.0,3,all,39.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,351.0,8,all,43.875
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,JSS,,NCE,Qualified,223.0,5,all,44.6
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,JSS,,PGDE,Qualified,127.0,3,all,42.3333
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,SSS,,,Unqualified,172.0,4,all,43.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,SSS,,BEd or Equivalent,Qualified,190.0,4,all,47.5
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,90.0,2,all,45.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Female,Public,SSS,,NCE,Qualified,90.0,2,all,45.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Public,JSS,,BEd or Equivalent,Qualified,415.0,9,all,46.1111
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Public,JSS,,NCE,Qualified,352.0,8,all,44.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Public,SSS,,BEd or Equivalent,Qualified,180.0,4,all,45.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Public,SSS,,MEd or Equivalent,Qualified,170.0,4,all,42.5
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Government Secondary School, Ara II",Male,Public,SSS,,NCE,Qualified,180.0,4,all,45.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Public,JSS,,BEd or Equivalent,Qualified,351.0,8,all,43.875
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Public,JSS,,Grade II or Equivalent,Unqualified,159.0,3,all,53.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Public,JSS,,MEd or Equivalent,Qualified,329.0,7,all,47.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Public,SSS,,BEd or Equivalent,Qualified,389.0,9,all,43.2222
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Female,Public,SSS,,MEd or Equivalent,Qualified,181.0,4,all,45.25
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Public,JSS,,,Unqualified,149.0,3,all,49.6667
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Public,JSS,,BEd or Equivalent,Qualified,352.0,7,all,50.2857
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Public,JSS,,NCE,Qualified,213.0,5,all,42.6
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Public,SSS,,,Unqualified,221.0,5,all,44.2
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Public,SSS,,Grade II or Equivalent,Unqualified,70.0,2,all,35.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Public,SSS,,MEd or Equivalent,Qualified,220.0,5,all,44.0
2019/2020,North Central,Nasarawa,Nasarawa,Ara II,"Unity College, Nasarawa",Male,Public,SSS,,PGDE,Qualified,70.0,2,all,35.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Public,JSS,,BEd or Equivalent,Qualified,262.0,6,all,43.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Public,JSS,,MEd or Equivalent,Qualified,107.0,2,all,53.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Public,JSS,,NCE,Qualified,190.0,4,all,47.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Public,JSS,,PGDE,Qualified,297.0,6,all,49.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Public,SSS,,BEd or Equivalent,Qualified,322.0,8,all,40.25
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Public,SSS,,Grade II or Equivalent,Unqualified,234.0,5,all,46.8
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Public,SSS,,NCE,Qualified,68.0,2,all,34.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Public,JSS,,,Unqualified,255.0,6,all,42.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Public,JSS,,MEd or Equivalent,Qualified,220.0,5,all,44.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Public,JSS,,NCE,Qualified,290.0,6,all,48.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Public,SSS,,Grade II or Equivalent,Unqualified,229.0,5,all,45.8
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Public,SSS,,MEd or Equivalent,Qualified,196.0,5,all,39.2
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Public,SSS,,NCE,Qualified,229.0,5,all,45.8
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Adult & Non-Formal Education,,,Unqualified,80.0,5,all,16.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,56.0,3,all,18.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,8.0,1,all,8.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,32.0,2,all,16.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,16.0,1,all,16.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,JSS,,NCE,Qualified,262.0,6,all,43.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,JSS,,PGDE,Qualified,404.0,9,all,44.8889
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,,,Unqualified,512.0,12,all,42.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1209.0,31,all,39.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,330.0,8,all,41.25
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,,NCE,Qualified,256.0,6,all,42.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,879.0,22,all,39.9545
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,842.0,21,all,40.0952
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,916.0,23,all,39.8261
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,696.0,17,all,40.9412
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,806.0,20,all,40.3
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,842.0,21,all,40.0952
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,SSS,,,Unqualified,137.0,3,all,45.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,SSS,,BEd or Equivalent,Qualified,137.0,3,all,45.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Private,SSS,,Grade II or Equivalent,Unqualified,137.0,3,all,45.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Adult & Non-Formal Education,,,Unqualified,52.0,2,all,26.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26.0,1,all,26.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,26.0,2,all,13.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,117.0,5,all,23.4
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,JSS,,Grade II or Equivalent,Unqualified,174.0,4,all,43.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,JSS,,NCE,Qualified,174.0,4,all,43.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,JSS,,PGDE,Qualified,209.0,5,all,41.8
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,,NCE,Qualified,1106.0,28,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,1145.0,29,all,39.4828
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,Primary 1,,Unqualified,790.0,20,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,908.0,23,all,39.4783
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,948.0,24,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,711.0,18,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,869.0,22,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,750.0,19,all,39.4737
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,SSS,,BEd or Equivalent,Qualified,65.0,1,all,65.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,SSS,,Grade II or Equivalent,Unqualified,76.0,2,all,38.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,SSS,,MEd or Equivalent,Qualified,142.0,3,all,47.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Private,SSS,,NCE,Qualified,142.0,3,all,47.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Adult & Non-Formal Education,,,Unqualified,32.0,1,all,32.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,90.0,3,all,30.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,105.0,4,all,26.25
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,48.0,2,all,24.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,56.0,2,all,28.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,JSS,,BEd or Equivalent,Qualified,285.0,6,all,47.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,JSS,,NCE,Qualified,321.0,7,all,45.8571
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,JSS,,PGDE,Qualified,321.0,7,all,45.8571
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,769.0,19,all,40.4737
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1612.0,40,all,40.3
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,769.0,19,all,40.4737
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1355.0,34,all,39.8529
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1355.0,34,all,39.8529
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1172.0,29,all,40.4138
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1062.0,27,all,39.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,952.0,24,all,39.6667
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,879.0,22,all,39.9545
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,SSS,,BEd or Equivalent,Qualified,391.0,9,all,43.4444
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,SSS,,NCE,Qualified,215.0,5,all,43.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,78.0,2,all,39.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,128.0,4,all,32.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,103.0,3,all,34.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,153.0,6,all,25.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,JSS,,MEd or Equivalent,Qualified,290.0,6,all,48.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,JSS,,NCE,Qualified,278.0,6,all,46.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,JSS,,PGDE,Qualified,278.0,6,all,46.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1580.0,40,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,711.0,18,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,,NCE,Qualified,711.0,18,all,39.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1263.0,32,all,39.4688
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1342.0,34,all,39.4706
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1224.0,31,all,39.4839
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1145.0,29,all,39.4828
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1026.0,26,all,39.4615
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,908.0,23,all,39.4783
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,SSS,,,Unqualified,87.0,2,all,43.5
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,SSS,,Grade II or Equivalent,Unqualified,534.0,13,all,41.0769
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,64.0,2,all,32.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,96.0,3,all,32.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,32.0,1,all,32.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1062.0,27,all,39.3333
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1026.0,26,all,39.4615
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,879.0,22,all,39.9545
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,989.0,25,all,39.56
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,916.0,23,all,39.8261
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,879.0,22,all,39.9545
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Adult & Non-Formal Education,,,Unqualified,38.0,1,all,38.0
2020/2021,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,165.0,5,all,33.0
