session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,SSS,,Grade II or Equivalent,Unqualified,304.0,12,all,25.3333
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,SSS,,MEd or Equivalent,Qualified,102.0,4,all,25.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,SSS,,NCE,Qualified,116.0,4,all,29.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,JSS,,BEd or Equivalent,Qualified,843.0,30,all,28.1
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,JSS,,PGDE,Qualified,395.0,14,all,28.2143
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,SSS,,BEd or Equivalent,Qualified,553.0,22,all,25.1364
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,SSS,,NCE,Qualified,114.0,4,all,28.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,SSS,,PGDE,Qualified,276.0,11,all,25.0909
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,54.0,2,all,27.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,27.0,1,all,27.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,27.0,1,all,27.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,45.0,2,all,22.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,Grade II or Equivalent,Unqualified,305.0,11,all,27.7273
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,MEd or Equivalent,Qualified,251.0,9,all,27.8889
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,NCE,Qualified,179.0,7,all,25.5714
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,PGDE,Qualified,466.0,17,all,27.4118
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1249.0,53,all,23.566
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,1249.0,53,all,23.566
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,958.0,40,all,23.95
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1083.0,46,all,23.5435
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,958.0,40,all,23.95
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,874.0,37,all,23.6216
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,SSS,,BEd or Equivalent,Qualified,232.0,9,all,25.7778
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,SSS,,NCE,Qualified,536.0,21,all,25.5238
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Adult & Non-Formal Education,,,Unqualified,43.0,2,all,21.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,87.0,3,all,29.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,29.0,1,all,29.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,JSS,,Grade II or Equivalent,Unqualified,448.0,16,all,28.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,JSS,,NCE,Qualified,359.0,13,all,27.6154
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,JSS,,PGDE,Qualified,305.0,11,all,27.7273
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1346.0,57,all,23.614
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1436.0,61,all,23.541
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1032.0,44,all,23.4545
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,987.0,42,all,23.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,987.0,42,all,23.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,808.0,34,all,23.7647
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,SSS,,,Unqualified,537.0,20,all,26.85
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,SSS,,BEd or Equivalent,Qualified,146.0,6,all,24.3333
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,SSS,,Grade II or Equivalent,Unqualified,98.0,4,all,24.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,,Unqualified,27.0,1,all,27.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,101.0,5,all,20.2
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,74.0,4,all,18.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,92.0,4,all,23.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,100.0,4,all,25.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,JSS,,BEd or Equivalent,Qualified,718.0,26,all,27.6154
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,JSS,,NCE,Qualified,503.0,18,all,27.9444
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,JSS,,PGDE,Qualified,179.0,7,all,25.5714
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,,,Unqualified,916.0,39,all,23.4872
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1041.0,44,all,23.6591
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,1665.0,70,all,23.7857
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1499.0,63,all,23.7937
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1665.0,70,all,23.7857
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1249.0,53,all,23.566
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1457.0,61,all,23.8852
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1249.0,53,all,23.566
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1082.0,46,all,23.5217
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,SSS,,BEd or Equivalent,Qualified,493.0,19,all,25.9474
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,SSS,,Grade II or Equivalent,Unqualified,145.0,6,all,24.1667
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,SSS,,MEd or Equivalent,Qualified,275.0,11,all,25.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,,Unqualified,72.0,4,all,18.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,131.0,7,all,18.7143
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,159.0,8,all,19.875
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,173.0,9,all,19.2222
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,JSS,,,Unqualified,484.0,18,all,26.8889
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,JSS,,NCE,Qualified,359.0,13,all,27.6154
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,JSS,,PGDE,Qualified,484.0,18,all,26.8889
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,449.0,19,all,23.6316
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,2243.0,94,all,23.8617
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,852.0,36,all,23.6667
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1570.0,66,all,23.7879
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1615.0,68,all,23.75
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1346.0,57,all,23.614
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1436.0,61,all,23.541
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1301.0,55,all,23.6545
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1166.0,49,all,23.7959
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,SSS,,Grade II or Equivalent,Unqualified,341.0,13,all,26.2308
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,SSS,,MEd or Equivalent,Qualified,325.0,13,all,25.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,SSS,,PGDE,Qualified,293.0,11,all,26.6364
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,37.0,2,all,18.5
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,120.0,6,all,20.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,46.0,2,all,23.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,46.0,2,all,23.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1416.0,60,all,23.6
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1374.0,58,all,23.6897
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1207.0,51,all,23.6667
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1291.0,54,all,23.9074
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1082.0,46,all,23.5217
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1166.0,49,all,23.7959
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,116.0,6,all,19.3333
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,72.0,4,all,18.0
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,159.0,8,all,19.875
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1705.0,72,all,23.6806
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1436.0,61,all,23.541
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1166.0,49,all,23.7959
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1436.0,61,all,23.541
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1122.0,47,all,23.8723
2020/2021,North Central,Plateau,Jos North,Ali Kazaure,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1032.0,44,all,23.4545
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Female,Public,JSS,,,Unqualified,90.0,3,all,30.0
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Female,Public,JSS,,BEd or Equivalent,Qualified,628.0,23,all,27.3043
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Female,Public,JSS,,PGDE,Qualified,431.0,16,all,26.9375
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Female,Public,SSS,,BEd or Equivalent,Qualified,217.0,8,all,27.125
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Female,Public,SSS,,Grade II or Equivalent,Unqualified,203.0,8,all,25.375
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Female,Public,SSS,,NCE,Qualified,246.0,10,all,24.6
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Male,Public,JSS,,BEd or Equivalent,Qualified,341.0,12,all,28.4167
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Male,Public,JSS,,NCE,Qualified,287.0,11,all,26.0909
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Male,Public,JSS,,PGDE,Qualified,341.0,12,all,28.4167
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Male,Public,SSS,,,Unqualified,114.0,4,all,28.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Male,Public,SSS,,BEd or Equivalent,Qualified,260.0,10,all,26.0
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Male,Public,SSS,,NCE,Qualified,114.0,4,all,28.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Community Secondary School, Gangare",Male,Public,SSS,,PGDE,Qualified,163.0,7,all,23.2857
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Adult & Non-Formal Education,,,Unqualified,45.0,2,all,22.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,72.0,3,all,24.0
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,27.0,1,all,27.0
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,JSS,,BEd or Equivalent,Qualified,359.0,13,all,27.6154
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,JSS,,Grade II or Equivalent,Unqualified,377.0,14,all,26.9286
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,JSS,,NCE,Qualified,341.0,12,all,28.4167
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1291.0,54,all,23.9074
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1041.0,44,all,23.6591
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,999.0,42,all,23.7857
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,874.0,37,all,23.6216
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1124.0,47,all,23.9149
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,833.0,35,all,23.8
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,SSS,,BEd or Equivalent,Qualified,203.0,8,all,25.375
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Female,Private,SSS,,Grade II or Equivalent,Unqualified,435.0,17,all,25.5882
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Adult & Non-Formal Education,,,Unqualified,29.0,1,all,29.0
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,87.0,3,all,29.0
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,29.0,1,all,29.0
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,JSS,,BEd or Equivalent,Qualified,395.0,14,all,28.2143
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,JSS,,MEd or Equivalent,Qualified,305.0,11,all,27.7273
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,JSS,,NCE,Qualified,305.0,11,all,27.7273
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1256.0,53,all,23.6981
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,987.0,42,all,23.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,987.0,42,all,23.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,808.0,34,all,23.7647
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,987.0,42,all,23.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,763.0,32,all,23.8438
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,SSS,,,Unqualified,195.0,8,all,24.375
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,SSS,,NCE,Qualified,228.0,9,all,25.3333
2020/2021,North Central,Plateau,Jos North,Gangare,"Comprehensive High School, Gangare",Male,Private,SSS,,PGDE,Qualified,244.0,9,all,27.1111
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Adult & Non-Formal Education,,,Unqualified,37.0,2,all,18.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,74.0,4,all,18.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,37.0,2,all,18.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,74.0,4,all,18.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,JSS,,BEd or Equivalent,Qualified,341.0,12,all,28.4167
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,JSS,,Grade II or Equivalent,Unqualified,233.0,9,all,25.8889
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,JSS,,NCE,Qualified,395.0,14,all,28.2143
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,JSS,,PGDE,Qualified,197.0,7,all,28.1429
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1207.0,51,all,23.6667
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1207.0,51,all,23.6667
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,999.0,42,all,23.7857
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1082.0,46,all,23.5217
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1083.0,46,all,23.5435
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,999.0,42,all,23.7857
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,SSS,,BEd or Equivalent,Qualified,261.0,10,all,26.1
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Female,Public,SSS,,NCE,Qualified,536.0,21,all,25.5238
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Male,Public,Adult & Non-Formal Education,,,Unqualified,58.0,3,all,19.3333
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,101.0,5,all,20.2
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Plateau,Jos North,Gangare,"Government Secondary School, Gangare",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,101.0,5,all,20.2
