session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Public,SSS,,BEd or Equivalent,Qualified,157.0,6,all,26.1667
2019/2020,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Public,SSS,,NCE,Qualified,676.0,25,all,27.04
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Public,JSS,,BEd or Equivalent,Qualified,734.0,26,all,28.2308
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Public,JSS,,NCE,Qualified,517.0,19,all,27.2105
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Public,SSS,,,Unqualified,322.0,12,all,26.8333
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Public,SSS,,BEd or Equivalent,Qualified,196.0,7,all,28.0
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Public,SSS,,NCE,Qualified,154.0,6,all,25.6667
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Public,SSS,,PGDE,Qualified,126.0,5,all,25.2
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Public,JSS,,MEd or Equivalent,Qualified,353.0,13,all,27.1538
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Public,JSS,,NCE,Qualified,353.0,13,all,27.1538
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Public,JSS,,PGDE,Qualified,403.0,14,all,28.7857
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Public,SSS,,BEd or Equivalent,Qualified,314.0,12,all,26.1667
2019/2020,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Public,SSS,,PGDE,Qualified,519.0,20,all,25.95
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Adult & Non-Formal Education,,,Unqualified,37.0,2,all,18.5
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,74.0,4,all,18.5
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,65.0,3,all,21.6667
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,37.0,2,all,18.5
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1116.0,46,all,24.2609
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1116.0,46,all,24.2609
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1250.0,51,all,24.5098
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1205.0,49,all,24.5918
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1071.0,44,all,24.3409
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,982.0,40,all,24.55
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Adult & Non-Formal Education,,,Unqualified,88.0,4,all,22.0
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,102.0,5,all,20.4
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,88.0,4,all,22.0
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1218.0,50,all,24.36
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1169.0,48,all,24.3542
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1169.0,48,all,24.3542
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1023.0,42,all,24.3571
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,974.0,40,all,24.35
2019/2020,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1072.0,44,all,24.3636
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Adult & Non-Formal Education,,,Unqualified,46.0,2,all,23.0
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46.0,3,all,15.3333
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,28.0,1,all,28.0
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,27.0,2,all,13.5
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,72.0,4,all,18.0
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,268.0,11,all,24.3636
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1294.0,53,all,24.4151
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,1383.0,56,all,24.6964
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1473.0,60,all,24.55
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1294.0,53,all,24.4151
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,982.0,40,all,24.55
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1205.0,49,all,24.5918
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,Primary 5,,Unqualified,893.0,37,all,24.1351
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,848.0,35,all,24.2286
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,87.0,3,all,29.0
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,73.0,3,all,24.3333
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,43.0,2,all,21.5
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,102.0,4,all,25.5
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,780.0,32,all,24.375
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,,NCE,Qualified,1510.0,62,all,24.3548
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,780.0,32,all,24.375
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1364.0,56,all,24.3571
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1510.0,62,all,24.3548
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1023.0,42,all,24.3571
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1169.0,48,all,24.3542
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,926.0,38,all,24.3684
2019/2020,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,974.0,40,all,24.35
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,102.0,5,all,20.4
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,65.0,3,all,21.6667
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,28.0,1,all,28.0
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1116.0,46,all,24.2609
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1071.0,44,all,24.3409
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1071.0,44,all,24.3409
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,893.0,37,all,24.1351
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,982.0,40,all,24.55
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1026.0,42,all,24.4286
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Adult & Non-Formal Education,,,Unqualified,44.0,2,all,22.0
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,88.0,4,all,22.0
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,146.0,7,all,20.8571
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1169.0,48,all,24.3542
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1218.0,50,all,24.36
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1023.0,42,all,24.3571
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,926.0,38,all,24.3684
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,926.0,38,all,24.3684
2019/2020,South South,Edo,Etsako West,Anwain,"Government Secondary School, Anwain",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1023.0,42,all,24.3571
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,64.0,4,all,16.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,74.0,4,all,18.5
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,92.0,5,all,18.4
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,56.0,2,all,28.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,JSS,,BEd or Equivalent,Qualified,350.0,12,all,29.1667
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,JSS,,Grade II or Equivalent,Unqualified,484.0,17,all,28.4706
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,JSS,,PGDE,Qualified,133.0,5,all,26.6
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,892.0,36,all,24.7778
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1071.0,44,all,24.3409
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,759.0,31,all,24.4839
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1071.0,44,all,24.3409
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1160.0,47,all,24.6809
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1160.0,47,all,24.6809
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1160.0,47,all,24.6809
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,982.0,40,all,24.55
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,893.0,37,all,24.1351
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,SSS,,BEd or Equivalent,Qualified,98.0,4,all,24.5
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,SSS,,NCE,Qualified,434.0,16,all,27.125
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Female,Public,SSS,,PGDE,Qualified,84.0,3,all,28.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,146.0,6,all,24.3333
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,29.0,1,all,29.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,44.0,2,all,22.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,117.0,5,all,23.4
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,44.0,2,all,22.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,JSS,,Grade II or Equivalent,Unqualified,621.0,22,all,28.2273
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,JSS,,MEd or Equivalent,Qualified,319.0,11,all,29.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1267.0,52,all,24.3654
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,585.0,24,all,24.375
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,,NCE,Qualified,780.0,32,all,24.375
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1121.0,46,all,24.3696
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1072.0,44,all,24.3636
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1169.0,48,all,24.3542
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1121.0,46,all,24.3696
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1072.0,44,all,24.3636
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,926.0,38,all,24.3684
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,SSS,,BEd or Equivalent,Qualified,220.0,8,all,27.5
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,SSS,,MEd or Equivalent,Qualified,220.0,8,all,27.5
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,Public,SSS,,NCE,Qualified,252.0,9,all,28.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,120.0,6,all,20.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,28.0,1,all,28.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,65.0,3,all,21.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,JSS,,BEd or Equivalent,Qualified,517.0,18,all,28.7222
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,JSS,,MEd or Equivalent,Qualified,133.0,5,all,26.6
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,JSS,,PGDE,Qualified,400.0,14,all,28.5714
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1383.0,57,all,24.2632
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1250.0,51,all,24.5098
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1205.0,49,all,24.5918
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1250.0,51,all,24.5098
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,937.0,38,all,24.6579
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,893.0,37,all,24.1351
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,SSS,,BEd or Equivalent,Qualified,434.0,16,all,27.125
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,Public,SSS,,Grade II or Equivalent,Unqualified,224.0,8,all,28.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,58.0,3,all,19.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,102.0,5,all,20.4
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,58.0,3,all,19.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,88.0,4,all,22.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,JSS,,,Unqualified,369.0,13,all,28.3846
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,JSS,,Grade II or Equivalent,Unqualified,286.0,10,all,28.6
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,JSS,,PGDE,Qualified,353.0,13,all,27.1538
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1413.0,58,all,24.3621
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1510.0,62,all,24.3548
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1364.0,56,all,24.3571
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1169.0,48,all,24.3542
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,926.0,38,all,24.3684
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1023.0,42,all,24.3571
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,SSS,,BEd or Equivalent,Qualified,252.0,9,all,28.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,SSS,,Grade II or Equivalent,Unqualified,251.0,9,all,27.8889
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,Public,SSS,,PGDE,Qualified,220.0,8,all,27.5
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Adult & Non-Formal Education,,,Unqualified,28.0,1,all,28.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,72.0,4,all,18.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,45.0,4,all,11.25
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,18.0,1,all,18.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,625.0,26,all,24.0385
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1606.0,66,all,24.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1071.0,44,all,24.3409
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,892.0,37,all,24.1081
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,803.0,33,all,24.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,714.0,29,all,24.6207
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,625.0,26,all,24.0385
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,669.0,27,all,24.7778
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Adult & Non-Formal Education,,,Unqualified,28.0,2,all,14.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,86.0,4,all,21.5
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,29.0,1,all,29.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,72.0,3,all,24.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Pre-Primary/Primary,,,Unqualified,487.0,20,all,24.35
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1218.0,50,all,24.36
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,536.0,22,all,24.3636
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1023.0,42,all,24.3571
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,828.0,34,all,24.3529
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,828.0,34,all,24.3529
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,731.0,30,all,24.3667
