session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1024.0,34,all,30.1176
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,921.0,31,all,29.7097
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,972.0,32,all,30.375
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1024.0,34,all,30.1176
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,SSS,,,Unqualified,113.0,3,all,37.6667
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,SSS,,BEd or Equivalent,Qualified,226.0,7,all,32.2857
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,SSS,,Grade II or Equivalent,Unqualified,113.0,3,all,37.6667
2020/2021,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Private,SSS,,PGDE,Qualified,161.0,5,all,32.2
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Adult & Non-Formal Education,,,Unqualified,119.0,5,all,23.8
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,76.0,3,all,25.3333
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,33.0,1,all,33.0
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,JSS,,,Unqualified,478.0,14,all,34.1429
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,JSS,,BEd or Equivalent,Qualified,319.0,9,all,35.4444
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,JSS,,PGDE,Qualified,301.0,9,all,33.4444
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1270.0,42,all,30.2381
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1270.0,42,all,30.2381
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1082.0,36,all,30.0556
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1176.0,39,all,30.1538
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1035.0,34,all,30.4412
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1035.0,34,all,30.4412
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,SSS,,BEd or Equivalent,Qualified,268.0,8,all,33.5
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Public,SSS,,NCE,Qualified,417.0,12,all,34.75
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Adult & Non-Formal Education,,,Unqualified,50.0,2,all,25.0
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,50.0,2,all,25.0
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,67.0,3,all,22.3333
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,100.0,4,all,25.0
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,67.0,3,all,22.3333
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,JSS,,,Unqualified,645.0,18,all,35.8333
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,JSS,,BEd or Equivalent,Qualified,323.0,9,all,35.8889
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1331.0,44,all,30.25
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1280.0,42,all,30.4762
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1024.0,34,all,30.1176
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1075.0,36,all,29.8611
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,972.0,32,all,30.375
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1126.0,37,all,30.4324
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,SSS,,BEd or Equivalent,Qualified,307.0,9,all,34.1111
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,SSS,,Grade II or Equivalent,Unqualified,274.0,8,all,34.25
2020/2021,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Male,Public,SSS,,NCE,Qualified,113.0,3,all,37.6667
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,,Unqualified,43.0,2,all,21.5
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43.0,2,all,21.5
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,43.0,2,all,21.5
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,86.0,4,all,21.5
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,JSS,,NCE,Qualified,726.0,21,all,34.5714
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,JSS,,PGDE,Qualified,408.0,12,all,34.0
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1270.0,42,all,30.2381
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1223.0,41,all,29.8293
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1129.0,37,all,30.5135
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1176.0,39,all,30.1538
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1129.0,37,all,30.5135
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1129.0,37,all,30.5135
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,SSS,,Grade II or Equivalent,Unqualified,253.0,8,all,31.625
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,SSS,,NCE,Qualified,209.0,6,all,34.8333
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Female,Public,SSS,,PGDE,Qualified,238.0,7,all,34.0
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,67.0,3,all,22.3333
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,50.0,2,all,25.0
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,235.0,10,all,23.5
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,JSS,,,Unqualified,341.0,10,all,34.1
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,JSS,,BEd or Equivalent,Qualified,323.0,9,all,35.8889
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,JSS,,NCE,Qualified,305.0,9,all,33.8889
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1331.0,44,all,30.25
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1331.0,44,all,30.25
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1228.0,41,all,29.9512
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1331.0,44,all,30.25
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1126.0,37,all,30.4324
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1126.0,37,all,30.4324
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,SSS,,BEd or Equivalent,Qualified,226.0,7,all,32.2857
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,SSS,,MEd or Equivalent,Qualified,258.0,8,all,32.25
2020/2021,North Central,Niger,Bida,Bariki,"Unity College, Bida",Male,Public,SSS,,PGDE,Qualified,290.0,9,all,32.2222
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,151.0,6,all,25.1667
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,97.0,4,all,24.25
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,JSS,,,Unqualified,461.0,13,all,35.4615
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,JSS,,BEd or Equivalent,Qualified,478.0,14,all,34.1429
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,JSS,,NCE,Qualified,532.0,15,all,35.4667
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1647.0,55,all,29.9455
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1364.0,45,all,30.3111
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1600.0,53,all,30.1887
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1270.0,42,all,30.2381
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1412.0,47,all,30.0426
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1364.0,45,all,30.3111
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,SSS,,BEd or Equivalent,Qualified,298.0,9,all,33.1111
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,SSS,,Grade II or Equivalent,Unqualified,402.0,12,all,33.5
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Female,Public,SSS,,PGDE,Qualified,104.0,3,all,34.6667
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,,Unqualified,184.0,8,all,23.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,67.0,3,all,22.3333
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,67.0,3,all,22.3333
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,67.0,3,all,22.3333
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,JSS,,BEd or Equivalent,Qualified,466.0,13,all,35.8462
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,JSS,,NCE,Qualified,484.0,14,all,34.5714
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,JSS,,PGDE,Qualified,430.0,12,all,35.8333
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1535.0,51,all,30.098
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1535.0,51,all,30.098
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1535.0,51,all,30.098
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1382.0,46,all,30.0435
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1177.0,39,all,30.1795
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1382.0,46,all,30.0435
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,SSS,,BEd or Equivalent,Qualified,290.0,9,all,32.2222
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,SSS,,MEd or Equivalent,Qualified,339.0,10,all,33.9
2020/2021,North Central,Niger,Bida,Ceniyan,"Community Secondary School, Ceniyan",Male,Public,SSS,,NCE,Qualified,274.0,8,all,34.25
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Adult & Non-Formal Education,,,Unqualified,33.0,1,all,33.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,11.0,1,all,11.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,99.0,4,all,24.75
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,33.0,2,all,16.5
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,44.0,2,all,22.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,JSS,,Grade II or Equivalent,Unqualified,124.0,4,all,31.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,JSS,,MEd or Equivalent,Qualified,337.0,10,all,33.7
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,JSS,,NCE,Qualified,496.0,15,all,33.0667
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,612.0,20,all,30.6
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,706.0,23,all,30.6957
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1318.0,43,all,30.6512
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1129.0,37,all,30.5135
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1082.0,36,all,30.0556
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,941.0,31,all,30.3548
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,894.0,30,all,29.8
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,894.0,30,all,29.8
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,706.0,23,all,30.6957
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,SSS,,,Unqualified,343.0,11,all,31.1818
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,SSS,,NCE,Qualified,164.0,5,all,32.8
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Female,Private,SSS,,PGDE,Qualified,60.0,2,all,30.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Adult & Non-Formal Education,,,Unqualified,51.0,2,all,25.5
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,34.0,1,all,34.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,68.0,3,all,22.6667
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,119.0,4,all,29.75
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,JSS,,,Unqualified,843.0,24,all,35.125
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,,,Unqualified,614.0,20,all,30.7
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,,NCE,Qualified,1279.0,42,all,30.4524
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,717.0,24,all,29.875
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1228.0,41,all,29.9512
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1024.0,34,all,30.1176
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1075.0,36,all,29.8611
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,870.0,29,all,30.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,870.0,29,all,30.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,768.0,25,all,30.72
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,SSS,,BEd or Equivalent,Qualified,48.0,1,all,48.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,SSS,,Grade II or Equivalent,Unqualified,226.0,7,all,32.2857
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,SSS,,MEd or Equivalent,Qualified,113.0,3,all,37.6667
2020/2021,North Central,Niger,Bida,Ceniyan,"Comprehensive High School, Ceniyan",Male,Private,SSS,,NCE,Qualified,194.0,6,all,32.3333
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,227.0,10,all,22.7
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1741.0,58,all,30.0172
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1270.0,42,all,30.2381
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1364.0,45,all,30.3111
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1223.0,41,all,29.8293
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1317.0,44,all,29.9318
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1035.0,34,all,30.4412
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,218.0,9,all,24.2222
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,50.0,2,all,25.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,50.0,2,all,25.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,50.0,2,all,25.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1689.0,56,all,30.1607
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1177.0,39,all,30.1795
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1331.0,44,all,30.25
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1228.0,41,all,29.9512
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1331.0,44,all,30.25
2020/2021,North Central,Niger,Bida,Ceniyan,"Government Secondary School, Ceniyan",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1126.0,37,all,30.4324
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,108.0,4,all,27.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,65.0,3,all,21.6667
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,108.0,4,all,27.0
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1600.0,53,all,30.1887
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1788.0,59,all,30.3051
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1600.0,53,all,30.1887
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1459.0,48,all,30.3958
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1411.0,47,all,30.0213
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1129.0,37,all,30.5135
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Male,Public,Adult & Non-Formal Education,,,Unqualified,134.0,6,all,22.3333
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,117.0,5,all,23.4
2020/2021,North Central,Niger,Bida,Ceniyan,"Unity College, Bida",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,101.0,4,all,25.25
