session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1494.0,61,all,24.4918
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1397.0,57,all,24.5088
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1349.0,55,all,24.5273
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1349.0,55,all,24.5273
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,964.0,39,all,24.7179
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,SSS,,BEd or Equivalent,Qualified,193.0,7,all,27.5714
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,SSS,,MEd or Equivalent,Qualified,321.0,12,all,26.75
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Public,SSS,,NCE,Qualified,128.0,5,all,25.6
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,119.0,6,all,19.8333
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,85.0,5,all,17.0
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,357.0,18,all,19.8333
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,JSS,,MEd or Equivalent,Qualified,301.0,11,all,27.3636
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,JSS,,NCE,Qualified,647.0,23,all,28.1304
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1041.0,42,all,24.7857
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,832.0,34,all,24.4706
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,,NCE,Qualified,2134.0,87,all,24.5287
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1353.0,55,all,24.6
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1353.0,55,all,24.6
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1405.0,57,all,24.6491
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1249.0,51,all,24.4902
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1353.0,55,all,24.6
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1041.0,42,all,24.7857
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,SSS,,BEd or Equivalent,Qualified,211.0,8,all,26.375
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,SSS,,Grade II or Equivalent,Unqualified,197.0,7,all,28.1429
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Public,SSS,,NCE,Qualified,282.0,11,all,25.6364
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Public,JSS,,Grade II or Equivalent,Unqualified,363.0,13,all,27.9231
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Public,JSS,,MEd or Equivalent,Qualified,378.0,13,all,29.0769
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Public,JSS,,NCE,Qualified,181.0,6,all,30.1667
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Public,SSS,,BEd or Equivalent,Qualified,116.0,4,all,29.0
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Public,SSS,,Grade II or Equivalent,Unqualified,193.0,7,all,27.5714
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Public,SSS,,MEd or Equivalent,Qualified,154.0,5,all,30.8
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Public,SSS,,NCE,Qualified,116.0,4,all,29.0
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,Public,JSS,,Grade II or Equivalent,Unqualified,586.0,21,all,27.9048
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,Public,JSS,,NCE,Qualified,285.0,10,all,28.5
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,Public,SSS,,BEd or Equivalent,Qualified,169.0,6,all,28.1667
2020/2021,North Central,Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,Public,SSS,,Grade II or Equivalent,Unqualified,394.0,14,all,28.1429
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,,Unqualified,43.0,2,all,21.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43.0,2,all,21.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,108.0,6,all,18.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,119.0,6,all,19.8333
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1638.0,67,all,24.4478
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1831.0,75,all,24.4133
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1734.0,71,all,24.4225
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1590.0,65,all,24.4615
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1349.0,55,all,24.5273
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1301.0,53,all,24.5472
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,308.0,14,all,22.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,68.0,3,all,22.6667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,68.0,3,all,22.6667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1769.0,72,all,24.5694
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1717.0,70,all,24.5286
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1509.0,62,all,24.3387
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1613.0,66,all,24.4394
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1405.0,57,all,24.6491
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1353.0,55,all,24.6
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Adult & Non-Formal Education,,,Unqualified,43.0,3,all,14.3333
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,75.0,4,all,18.75
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22.0,2,all,11.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,53.0,3,all,17.6667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,22.0,1,all,22.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,JSS,,Grade II or Equivalent,Unqualified,257.0,9,all,28.5556
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,JSS,,NCE,Qualified,378.0,13,all,29.0769
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,JSS,,PGDE,Qualified,121.0,4,all,30.25
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,,,Unqualified,771.0,32,all,24.0938
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,530.0,22,all,24.0909
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,722.0,30,all,24.0667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,674.0,27,all,24.963
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1253.0,51,all,24.5686
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1060.0,43,all,24.6512
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,964.0,39,all,24.7179
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,964.0,39,all,24.7179
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,964.0,39,all,24.7179
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,867.0,35,all,24.7714
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,SSS,,MEd or Equivalent,Qualified,193.0,7,all,27.5714
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,SSS,,NCE,Qualified,193.0,7,all,27.5714
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Private,SSS,,PGDE,Qualified,154.0,6,all,25.6667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Adult & Non-Formal Education,,,Unqualified,34.0,2,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,102.0,6,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,102.0,6,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,17.0,1,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,34.0,2,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,JSS,,BEd or Equivalent,Qualified,240.0,9,all,26.6667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,JSS,,NCE,Qualified,420.0,14,all,30.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,2080.0,85,all,24.4706
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,,NCE,Qualified,676.0,28,all,24.1429
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1197.0,49,all,24.4286
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1145.0,47,all,24.3617
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1041.0,42,all,24.7857
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,989.0,40,all,24.725
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1041.0,42,all,24.7857
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,937.0,38,all,24.6579
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,SSS,,,Unqualified,183.0,7,all,26.1429
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,SSS,,BEd or Equivalent,Qualified,141.0,5,all,28.2
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Private,SSS,,NCE,Qualified,197.0,7,all,28.1429
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,43.0,2,all,21.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,86.0,4,all,21.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,43.0,2,all,21.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,32.0,2,all,16.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,54.0,3,all,18.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1349.0,55,all,24.5273
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1445.0,59,all,24.4915
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1204.0,49,all,24.5714
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1156.0,47,all,24.5957
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1204.0,49,all,24.5714
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1108.0,45,all,24.6222
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,119.0,6,all,19.8333
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,170.0,9,all,18.8889
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,69.0,3,all,23.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1353.0,55,all,24.6
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1249.0,51,all,24.4902
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1301.0,53,all,24.5472
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1249.0,51,all,24.4902
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1301.0,53,all,24.5472
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1197.0,49,all,24.4286
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Adult & Non-Formal Education,,,Unqualified,64.0,4,all,16.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,64.0,4,all,16.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43.0,2,all,21.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,75.0,4,all,18.75
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,53.0,3,all,17.6667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,43.0,2,all,21.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,JSS,,,Unqualified,121.0,4,all,30.25
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,JSS,,Grade II or Equivalent,Unqualified,559.0,19,all,29.4211
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,JSS,,MEd or Equivalent,Qualified,181.0,6,all,30.1667
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,JSS,,NCE,Qualified,106.0,4,all,26.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,,,Unqualified,1638.0,66,all,24.8182
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,867.0,35,all,24.7714
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,,NCE,Qualified,723.0,29,all,24.931
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1253.0,51,all,24.5686
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1156.0,47,all,24.5957
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1301.0,53,all,24.5472
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1012.0,41,all,24.6829
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,964.0,39,all,24.7179
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,964.0,39,all,24.7179
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,SSS,,,Unqualified,193.0,7,all,27.5714
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,SSS,,MEd or Equivalent,Qualified,128.0,5,all,25.6
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Public,SSS,,PGDE,Qualified,295.0,11,all,26.8182
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,,Unqualified,51.0,3,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,170.0,9,all,18.8889
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51.0,3,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,34.0,2,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,102.0,6,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,51.0,3,all,17.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,JSS,,Grade II or Equivalent,Unqualified,270.0,10,all,27.0
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,JSS,,MEd or Equivalent,Qualified,331.0,12,all,27.5833
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,JSS,,NCE,Qualified,255.0,9,all,28.3333
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,2548.0,104,all,24.5
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,832.0,34,all,24.4706
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1249.0,51,all,24.4902
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1145.0,47,all,24.3617
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1353.0,55,all,24.6
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1093.0,45,all,24.2889
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1041.0,42,all,24.7857
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,989.0,40,all,24.725
2020/2021,North Central,Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Public,SSS,,Grade II or Equivalent,Unqualified,225.0,8,all,28.125
