session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NABTEB,University,state,Bauchi,North East,Bauchi,,,,60,180,130,55,50,3,0,50,75,5,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,state,Bauchi,North East,Bauchi,,,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,state,Bauchi,North East,Bauchi,,,,22,66,47,20,18,1,0,19,27,2,1.8
2022/2023,Male,ALL,WAEC,University,state,Bauchi,North East,Bauchi,,,,6706,20116,14557,6097,5602,308,0,5559,8460,495,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,state,Bauchi,North East,Bauchi,,,,3048,9144,6617,2772,2546,140,0,2527,3845,226,1.8
2022/2023,Male,ALL,WAEC,College of Education,state,Bauchi,North East,Bauchi,,,,2438,7315,5293,2217,2037,112,0,2022,3076,180,1.8
2022/2023,Male,ALL,NECO,University,state,Bauchi,North East,Bauchi,,,,3137,9409,6809,2852,2620,144,0,2600,3957,232,1.8
2022/2023,Male,ALL,NECO,Polytechnic,state,Bauchi,North East,Bauchi,,,,1426,4277,3095,1296,1191,66,0,1182,1799,105,1.8
2022/2023,Male,ALL,NECO,College of Education,state,Bauchi,North East,Bauchi,,,,1141,3421,2476,1037,953,52,0,945,1439,84,1.8
2022/2023,Male,ALL,NABTEB,University,state,Bauchi,North East,Bauchi,,,,973,2920,2113,885,813,45,0,807,1228,72,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,state,Bauchi,North East,Bauchi,,,,442,1327,960,402,370,20,0,367,558,32,1.8
2022/2023,Male,ALL,NABTEB,College of Education,state,Bauchi,North East,Bauchi,,,,354,1062,768,322,296,16,0,294,446,26,1.8
2022/2023,Male,Disabled,WAEC,University,state,Bauchi,North East,Bauchi,,,,436,1308,946,396,364,20,0,362,550,32,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,state,Bauchi,North East,Bauchi,,,,198,594,430,180,165,9,0,164,250,15,1.8
2022/2023,Male,Disabled,WAEC,College of Education,state,Bauchi,North East,Bauchi,,,,158,475,344,144,132,7,0,131,200,12,1.8
2022/2023,Male,Disabled,NECO,University,state,Bauchi,North East,Bauchi,,,,204,612,443,185,170,9,0,169,258,15,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,state,Bauchi,North East,Bauchi,,,,93,278,201,84,77,4,0,77,117,7,1.8
2022/2023,Male,Disabled,NECO,College of Education,state,Bauchi,North East,Bauchi,,,,74,222,161,67,62,3,0,61,94,5,1.8
2022/2023,Male,Disabled,NABTEB,University,state,Bauchi,North East,Bauchi,,,,63,190,137,58,53,3,0,53,79,5,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,state,Bauchi,North East,Bauchi,,,,29,86,62,26,24,1,0,24,36,2,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,state,Bauchi,North East,Bauchi,,,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Female,ALL,WAEC,University,state,Borno,North East,Borno,,,,3789,11366,8225,3445,3166,174,0,3141,4780,279,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,state,Borno,North East,Borno,,,,1722,5166,3739,1566,1439,79,0,1427,2173,127,1.8
2022/2023,Female,ALL,WAEC,College of Education,state,Borno,North East,Borno,,,,1378,4133,2991,1253,1151,63,0,1142,1738,102,1.8
2022/2023,Female,ALL,NECO,University,state,Borno,North East,Borno,,,,1772,5316,3847,1612,1481,81,0,1469,2235,131,1.8
2022/2023,Female,ALL,NECO,Polytechnic,state,Borno,North East,Borno,,,,806,2417,1749,733,673,37,0,668,1016,60,1.8
2022/2023,Female,ALL,NECO,College of Education,state,Borno,North East,Borno,,,,644,1933,1399,586,538,30,0,534,813,48,1.8
2022/2023,Female,ALL,NABTEB,University,state,Borno,North East,Borno,,,,550,1650,1194,500,460,25,0,456,694,40,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,state,Borno,North East,Borno,,,,250,750,543,227,209,11,0,207,316,18,1.8
2022/2023,Female,ALL,NABTEB,College of Education,state,Borno,North East,Borno,,,,200,600,434,182,167,9,0,166,252,15,1.8
2022/2023,Female,Disabled,WAEC,University,state,Borno,North East,Borno,,,,246,739,535,224,206,11,0,204,311,18,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,state,Borno,North East,Borno,,,,112,336,243,102,94,5,0,93,141,8,1.8
2022/2023,Female,Disabled,WAEC,College of Education,state,Borno,North East,Borno,,,,90,269,194,81,75,4,0,75,113,6,1.8
2022/2023,Female,Disabled,NECO,University,state,Borno,North East,Borno,,,,115,346,250,105,96,5,0,96,145,9,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,state,Borno,North East,Borno,,,,52,157,114,48,44,2,0,43,66,4,1.8
2022/2023,Female,Disabled,NECO,College of Education,state,Borno,North East,Borno,,,,42,126,91,38,35,2,0,35,53,3,1.8
2022/2023,Female,Disabled,NABTEB,University,state,Borno,North East,Borno,,,,36,107,78,32,30,2,0,29,46,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,state,Borno,North East,Borno,,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,state,Borno,North East,Borno,,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Male,ALL,WAEC,University,state,Borno,North East,Borno,,,,3978,11934,8636,3617,3324,183,0,3298,5019,293,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,state,Borno,North East,Borno,,,,1808,5425,3925,1644,1511,83,0,1500,2281,133,1.8
2022/2023,Male,ALL,WAEC,College of Education,state,Borno,North East,Borno,,,,1447,4340,3140,1315,1209,66,0,1200,1825,106,1.8
2022/2023,Male,ALL,NECO,University,state,Borno,North East,Borno,,,,1861,5582,4039,1692,1555,86,0,1543,2347,137,1.8
2022/2023,Male,ALL,NECO,Polytechnic,state,Borno,North East,Borno,,,,846,2537,1836,769,707,39,0,701,1067,62,1.8
2022/2023,Male,ALL,NECO,College of Education,state,Borno,North East,Borno,,,,677,2030,1469,615,565,31,0,561,854,50,1.8
2022/2023,Male,ALL,NABTEB,University,state,Borno,North East,Borno,,,,577,1732,1254,525,482,27,0,478,729,43,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,state,Borno,North East,Borno,,,,262,787,570,239,219,12,0,217,331,20,1.8
2022/2023,Male,ALL,NABTEB,College of Education,state,Borno,North East,Borno,,,,210,630,456,191,175,10,0,174,265,16,1.8
2022/2023,Male,Disabled,WAEC,University,state,Borno,North East,Borno,,,,259,776,561,235,216,12,0,215,326,19,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,state,Borno,North East,Borno,,,,118,353,255,107,98,5,0,98,148,9,1.8
2022/2023,Male,Disabled,WAEC,College of Education,state,Borno,North East,Borno,,,,94,282,204,85,79,4,0,78,119,6,1.8
2022/2023,Male,Disabled,NECO,University,state,Borno,North East,Borno,,,,121,363,263,110,101,6,0,100,153,9,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,state,Borno,North East,Borno,,,,55,165,119,50,46,3,0,46,69,4,1.8
2022/2023,Male,Disabled,NECO,College of Education,state,Borno,North East,Borno,,,,44,132,95,40,37,2,0,37,55,3,1.8
2022/2023,Male,Disabled,NABTEB,University,state,Borno,North East,Borno,,,,38,113,82,34,31,2,0,31,48,3,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,state,Borno,North East,Borno,,,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,state,Borno,North East,Borno,,,,14,41,30,12,11,1,0,11,18,1,1.8
2022/2023,Female,ALL,WAEC,University,state,Gombe,North East,Gombe,,,,1959,5875,4251,1781,1636,90,0,1624,2470,145,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,state,Gombe,North East,Gombe,,,,890,2670,1932,810,744,41,0,738,1122,66,1.8
2022/2023,Female,ALL,WAEC,College of Education,state,Gombe,North East,Gombe,,,,712,2136,1546,648,595,33,0,590,898,53,1.8
2022/2023,Female,ALL,NECO,University,state,Gombe,North East,Gombe,,,,916,2748,1988,833,765,42,0,760,1155,68,1.8
2022/2023,Female,ALL,NECO,Polytechnic,state,Gombe,North East,Gombe,,,,416,1249,904,379,348,19,0,345,525,31,1.8
2022/2023,Female,ALL,NECO,College of Education,state,Gombe,North East,Gombe,,,,333,999,723,303,278,15,0,276,420,25,1.8
2022/2023,Female,ALL,NABTEB,University,state,Gombe,North East,Gombe,,,,284,853,617,259,238,13,0,236,358,21,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,state,Gombe,North East,Gombe,,,,129,388,281,118,108,6,0,107,163,10,1.8
2022/2023,Female,ALL,NABTEB,College of Education,state,Gombe,North East,Gombe,,,,103,310,224,94,86,5,0,86,130,8,1.8
2022/2023,Female,Disabled,WAEC,University,state,Gombe,North East,Gombe,,,,127,382,276,116,106,6,0,106,160,10,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,state,Gombe,North East,Gombe,,,,58,174,126,53,48,3,0,48,73,5,1.8
2022/2023,Female,Disabled,WAEC,College of Education,state,Gombe,North East,Gombe,,,,46,139,100,42,39,2,0,39,58,3,1.8
2022/2023,Female,Disabled,NECO,University,state,Gombe,North East,Gombe,,,,60,179,129,54,50,3,0,50,75,4,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,state,Gombe,North East,Gombe,,,,27,81,59,25,23,1,0,22,34,2,1.8
2022/2023,Female,Disabled,NECO,College of Education,state,Gombe,North East,Gombe,,,,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Female,Disabled,NABTEB,University,state,Gombe,North East,Gombe,,,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,state,Gombe,North East,Gombe,,,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,state,Gombe,North East,Gombe,,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Male,ALL,WAEC,University,state,Gombe,North East,Gombe,,,,2224,6673,4829,2023,1858,102,0,1844,2806,165,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,state,Gombe,North East,Gombe,,,,1011,3033,2195,919,845,46,0,838,1276,74,1.8
2022/2023,Male,ALL,WAEC,College of Education,state,Gombe,North East,Gombe,,,,809,2426,1756,736,676,37,0,670,1020,60,1.8
2022/2023,Male,ALL,NECO,University,state,Gombe,North East,Gombe,,,,1040,3121,2259,946,869,48,0,862,1313,77,1.8
2022/2023,Male,ALL,NECO,Polytechnic,state,Gombe,North East,Gombe,,,,473,1419,1027,430,395,22,0,392,597,35,1.8
2022/2023,Male,ALL,NECO,College of Education,state,Gombe,North East,Gombe,,,,378,1135,821,344,316,17,0,314,477,28,1.8
2022/2023,Male,ALL,NABTEB,University,state,Gombe,North East,Gombe,,,,323,969,701,294,270,15,0,268,407,24,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,state,Gombe,North East,Gombe,,,,147,440,319,133,123,7,0,121,186,10,1.8
2022/2023,Male,ALL,NABTEB,College of Education,state,Gombe,North East,Gombe,,,,117,352,255,107,98,5,0,97,148,9,1.8
2022/2023,Male,Disabled,WAEC,University,state,Gombe,North East,Gombe,,,,145,434,314,131,121,7,0,120,183,10,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,state,Gombe,North East,Gombe,,,,66,197,143,60,55,3,0,54,83,5,1.8
2022/2023,Male,Disabled,WAEC,College of Education,state,Gombe,North East,Gombe,,,,53,158,114,48,44,2,0,44,66,4,1.8
2022/2023,Male,Disabled,NECO,University,state,Gombe,North East,Gombe,,,,68,203,147,61,56,3,0,56,86,5,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,state,Gombe,North East,Gombe,,,,31,92,67,28,26,1,0,25,39,2,1.8
2022/2023,Male,Disabled,NECO,College of Education,state,Gombe,North East,Gombe,,,,25,74,53,22,21,1,0,21,31,1,1.8
2022/2023,Male,Disabled,NABTEB,University,state,Gombe,North East,Gombe,,,,21,63,46,19,18,1,0,17,27,1,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,state,Gombe,North East,Gombe,,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,state,Gombe,North East,Gombe,,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Female,ALL,WAEC,University,state,Taraba,North East,Taraba,,,,3778,11334,8202,3436,3157,174,0,3132,4766,279,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,state,Taraba,North East,Taraba,,,,1717,5152,3728,1562,1435,79,0,1424,2166,127,1.8
2022/2023,Female,ALL,WAEC,College of Education,state,Taraba,North East,Taraba,,,,1374,4122,2983,1249,1148,63,0,1139,1734,101,1.8
2022/2023,Female,ALL,NECO,University,state,Taraba,North East,Taraba,,,,1767,5302,3836,1607,1476,81,0,1466,2229,131,1.8
2022/2023,Female,ALL,NECO,Polytechnic,state,Taraba,North East,Taraba,,,,803,2410,1744,731,671,37,0,666,1013,60,1.8
2022/2023,Female,ALL,NECO,College of Education,state,Taraba,North East,Taraba,,,,643,1928,1395,584,537,30,0,533,811,47,1.8
2022/2023,Female,ALL,NABTEB,University,state,Taraba,North East,Taraba,,,,548,1645,1191,499,458,25,0,454,692,41,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,state,Taraba,North East,Taraba,,,,249,748,541,227,208,11,0,207,314,19,1.8
2022/2023,Female,ALL,NABTEB,College of Education,state,Taraba,North East,Taraba,,,,199,598,433,181,167,9,0,165,252,14,1.8
2022/2023,Female,Disabled,WAEC,University,state,Taraba,North East,Taraba,,,,246,737,533,223,205,11,0,204,310,18,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,state,Taraba,North East,Taraba,,,,112,335,242,102,93,5,0,93,140,9,1.8
2022/2023,Female,Disabled,WAEC,College of Education,state,Taraba,North East,Taraba,,,,89,268,194,81,75,4,0,74,113,6,1.8
2022/2023,Female,Disabled,NECO,University,state,Taraba,North East,Taraba,,,,115,345,249,104,96,5,0,96,145,8,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,state,Taraba,North East,Taraba,,,,52,157,113,48,44,2,0,44,65,4,1.8
2022/2023,Female,Disabled,NECO,College of Education,state,Taraba,North East,Taraba,,,,42,125,91,38,35,2,0,34,53,3,1.8
2022/2023,Female,Disabled,NABTEB,University,state,Taraba,North East,Taraba,,,,36,107,77,32,30,2,0,30,45,2,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,state,Taraba,North East,Taraba,,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,state,Taraba,North East,Taraba,,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Male,ALL,WAEC,University,state,Taraba,North East,Taraba,,,,4271,12813,9272,3884,3568,196,0,3541,5388,316,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,state,Taraba,North East,Taraba,,,,1941,5824,4214,1765,1622,89,0,1610,2449,143,1.8
2022/2023,Male,ALL,WAEC,College of Education,state,Taraba,North East,Taraba,,,,1553,4659,3372,1412,1298,71,0,1287,1960,114,1.8
2022/2023,Male,ALL,NECO,University,state,Taraba,North East,Taraba,,,,1998,5993,4337,1817,1669,92,0,1656,2520,148,1.8
2022/2023,Male,ALL,NECO,Polytechnic,state,Taraba,North East,Taraba,,,,908,2724,1971,826,759,42,0,753,1145,67,1.8
2022/2023,Male,ALL,NECO,College of Education,state,Taraba,North East,Taraba,,,,726,2179,1577,661,607,33,0,602,916,54,1.8
2022/2023,Male,ALL,NABTEB,University,state,Taraba,North East,Taraba,,,,620,1860,1346,564,518,28,0,514,782,46,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,state,Taraba,North East,Taraba,,,,282,845,612,256,235,13,0,233,356,21,1.8
2022/2023,Male,ALL,NABTEB,College of Education,state,Taraba,North East,Taraba,,,,225,676,489,205,188,10,0,187,284,17,1.8
2022/2023,Male,Disabled,WAEC,University,state,Taraba,North East,Taraba,,,,278,833,603,252,232,13,0,230,351,20,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,state,Taraba,North East,Taraba,,,,126,379,274,115,105,6,0,105,159,10,1.8
2022/2023,Male,Disabled,WAEC,College of Education,state,Taraba,North East,Taraba,,,,101,303,219,92,84,5,0,84,127,8,1.8
2022/2023,Male,Disabled,NECO,University,state,Taraba,North East,Taraba,,,,130,390,282,118,108,6,0,108,164,10,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,state,Taraba,North East,Taraba,,,,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Male,Disabled,NECO,College of Education,state,Taraba,North East,Taraba,,,,47,142,103,43,39,2,0,39,60,4,1.8
2022/2023,Male,Disabled,NABTEB,University,state,Taraba,North East,Taraba,,,,40,121,87,37,34,2,0,34,50,3,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,state,Taraba,North East,Taraba,,,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,state,Taraba,North East,Taraba,,,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,ALL,WAEC,University,state,Yobe,North East,Yobe,,,,4197,12591,9112,3817,3507,193,0,3479,5295,310,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,state,Yobe,North East,Yobe,,,,1908,5723,4142,1735,1594,88,0,1581,2407,141,1.8
2022/2023,Female,ALL,WAEC,College of Education,state,Yobe,North East,Yobe,,,,1526,4579,3313,1388,1275,70,0,1266,1925,113,1.8
2022/2023,Female,ALL,NECO,University,state,Yobe,North East,Yobe,,,,1963,5889,4262,1785,1640,90,0,1627,2477,145,1.8
2022/2023,Female,ALL,NECO,Polytechnic,state,Yobe,North East,Yobe,,,,892,2677,1937,811,746,41,0,740,1126,65,1.8
2022/2023,Female,ALL,NECO,College of Education,state,Yobe,North East,Yobe,,,,714,2142,1550,649,596,33,0,592,901,53,1.8
2022/2023,Female,ALL,NABTEB,University,state,Yobe,North East,Yobe,,,,609,1828,1323,554,509,28,0,505,769,45,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,state,Yobe,North East,Yobe,,,,277,831,601,252,231,13,0,230,349,21,1.8
2022/2023,Female,ALL,NABTEB,College of Education,state,Yobe,North East,Yobe,,,,222,665,481,201,185,10,0,184,280,16,1.8
2022/2023,Female,Disabled,WAEC,University,state,Yobe,North East,Yobe,,,,273,818,592,248,228,13,0,226,344,20,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,state,Yobe,North East,Yobe,,,,124,372,269,113,104,6,0,103,156,9,1.8
2022/2023,Female,Disabled,WAEC,College of Education,state,Yobe,North East,Yobe,,,,99,298,215,90,83,5,0,83,125,7,1.8
2022/2023,Female,Disabled,NECO,University,state,Yobe,North East,Yobe,,,,128,383,277,116,107,6,0,106,161,9,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,state,Yobe,North East,Yobe,,,,58,174,126,53,48,3,0,48,73,5,1.8
2022/2023,Female,Disabled,NECO,College of Education,state,Yobe,North East,Yobe,,,,46,139,101,42,39,2,0,38,59,3,1.8
2022/2023,Female,Disabled,NABTEB,University,state,Yobe,North East,Yobe,,,,40,119,86,36,33,2,0,33,50,3,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,state,Yobe,North East,Yobe,,,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,state,Yobe,North East,Yobe,,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Male,ALL,WAEC,University,state,Yobe,North East,Yobe,,,,3733,11198,8104,3395,3119,172,0,3094,4709,276,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,state,Yobe,North East,Yobe,,,,1697,5090,3683,1543,1418,78,0,1407,2140,125,1.8
2022/2023,Male,ALL,WAEC,College of Education,state,Yobe,North East,Yobe,,,,1357,4072,2947,1234,1134,62,0,1125,1713,100,1.8
2022/2023,Male,ALL,NECO,University,state,Yobe,North East,Yobe,,,,1746,5238,3790,1588,1459,80,0,1448,2202,129,1.8
2022/2023,Male,ALL,NECO,Polytechnic,state,Yobe,North East,Yobe,,,,794,2381,1723,722,663,36,0,658,1001,59,1.8
2022/2023,Male,ALL,NECO,College of Education,state,Yobe,North East,Yobe,,,,635,1905,1378,577,530,29,0,527,801,47,1.8
2022/2023,Male,ALL,NABTEB,University,state,Yobe,North East,Yobe,,,,542,1626,1176,493,453,25,0,450,683,40,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,state,Yobe,North East,Yobe,,,,246,739,535,224,206,11,0,204,311,18,1.8
2022/2023,Male,ALL,NABTEB,College of Education,state,Yobe,North East,Yobe,,,,197,591,428,179,165,9,0,163,249,14,1.8
2022/2023,Male,Disabled,WAEC,University,state,Yobe,North East,Yobe,,,,243,728,527,221,203,11,0,201,306,18,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,state,Yobe,North East,Yobe,,,,110,331,239,100,92,5,0,92,139,8,1.8
2022/2023,Male,Disabled,WAEC,College of Education,state,Yobe,North East,Yobe,,,,88,265,192,80,74,4,0,73,112,6,1.8
2022/2023,Male,Disabled,NECO,University,state,Yobe,North East,Yobe,,,,113,340,246,103,95,5,0,94,143,8,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,state,Yobe,North East,Yobe,,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Male,Disabled,NECO,College of Education,state,Yobe,North East,Yobe,,,,41,124,90,38,34,2,0,34,52,4,1.8
2022/2023,Male,Disabled,NABTEB,University,state,Yobe,North East,Yobe,,,,35,106,76,32,29,2,0,30,44,3,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,state,Yobe,North East,Yobe,,,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,state,Yobe,North East,Yobe,,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,ALL,WAEC,University,state,Jigawa,North West,Jigawa,,,,5579,16738,12112,5074,4661,256,0,4626,7038,413,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,state,Jigawa,North West,Jigawa,,,,2536,7608,5506,2306,2119,117,0,2102,3200,187,1.8
2022/2023,Female,ALL,WAEC,College of Education,state,Jigawa,North West,Jigawa,,,,2029,6087,4404,1845,1695,93,0,1683,2559,150,1.8
2022/2023,Female,ALL,NECO,University,state,Jigawa,North West,Jigawa,,,,2610,7829,5665,2373,2180,120,0,2164,3292,193,1.8
2022/2023,Female,ALL,NECO,Polytechnic,state,Jigawa,North West,Jigawa,,,,1186,3559,2575,1079,991,55,0,984,1496,88,1.8
2022/2023,Female,ALL,NECO,College of Education,state,Jigawa,North West,Jigawa,,,,949,2847,2060,863,793,44,0,787,1197,70,1.8
2022/2023,Female,ALL,NABTEB,University,state,Jigawa,North West,Jigawa,,,,810,2430,1758,737,677,37,0,672,1021,60,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,state,Jigawa,North West,Jigawa,,,,368,1104,799,335,308,17,0,305,464,27,1.8
2022/2023,Female,ALL,NABTEB,College of Education,state,Jigawa,North West,Jigawa,,,,295,884,639,268,246,14,0,245,371,22,1.8
2022/2023,Female,Disabled,WAEC,University,state,Jigawa,North West,Jigawa,,,,363,1088,787,330,303,17,0,301,457,27,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,state,Jigawa,North West,Jigawa,,,,165,495,358,150,138,8,0,137,208,12,1.8
2022/2023,Female,Disabled,WAEC,College of Education,state,Jigawa,North West,Jigawa,,,,132,396,286,120,110,6,0,110,166,10,1.8
2022/2023,Female,Disabled,NECO,University,state,Jigawa,North West,Jigawa,,,,170,509,368,154,142,8,0,141,214,12,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,state,Jigawa,North West,Jigawa,,,,77,231,167,70,64,4,0,64,97,6,1.8
2022/2023,Female,Disabled,NECO,College of Education,state,Jigawa,North West,Jigawa,,,,62,185,134,56,52,3,0,51,78,4,1.8
2022/2023,Female,Disabled,NABTEB,University,state,Jigawa,North West,Jigawa,,,,53,158,114,48,44,2,0,44,66,4,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,state,Jigawa,North West,Jigawa,,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,state,Jigawa,North West,Jigawa,,,,19,57,42,17,16,1,0,15,25,1,1.8
2022/2023,Male,ALL,WAEC,University,state,Jigawa,North West,Jigawa,,,,5791,17371,12570,5265,4838,266,0,4801,7305,427,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,state,Jigawa,North West,Jigawa,,,,2632,7896,5714,2393,2199,121,0,2182,3321,194,1.8
2022/2023,Male,ALL,WAEC,College of Education,state,Jigawa,North West,Jigawa,,,,2106,6317,4571,1915,1759,97,0,1746,2656,156,1.8
2022/2023,Male,ALL,NECO,University,state,Jigawa,North West,Jigawa,,,,2708,8125,5880,2463,2263,124,0,2245,3417,200,1.8
2022/2023,Male,ALL,NECO,Polytechnic,state,Jigawa,North West,Jigawa,,,,1231,3693,2673,1119,1029,57,0,1020,1554,90,1.8
2022/2023,Male,ALL,NECO,College of Education,state,Jigawa,North West,Jigawa,,,,985,2955,2138,896,823,45,0,817,1242,73,1.8
2022/2023,Male,ALL,NABTEB,University,state,Jigawa,North West,Jigawa,,,,841,2522,1825,764,702,39,0,697,1061,62,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,state,Jigawa,North West,Jigawa,,,,382,1146,829,347,319,18,0,317,482,28,1.8
2022/2023,Male,ALL,NABTEB,College of Education,state,Jigawa,North West,Jigawa,,,,306,917,664,278,255,14,0,253,386,23,1.8
2022/2023,Male,Disabled,WAEC,University,state,Jigawa,North West,Jigawa,,,,376,1129,817,342,314,17,0,312,475,28,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,state,Jigawa,North West,Jigawa,,,,171,513,371,156,143,8,0,142,215,13,1.8
2022/2023,Male,Disabled,WAEC,College of Education,state,Jigawa,North West,Jigawa,,,,137,411,297,124,114,6,0,114,173,10,1.8
2022/2023,Male,Disabled,NECO,University,state,Jigawa,North West,Jigawa,,,,176,528,382,160,147,8,0,146,222,13,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,state,Jigawa,North West,Jigawa,,,,80,240,174,73,67,4,0,66,101,6,1.8
2022/2023,Male,Disabled,NECO,College of Education,state,Jigawa,North West,Jigawa,,,,64,192,139,58,53,3,0,53,81,5,1.8
2022/2023,Male,Disabled,NABTEB,University,state,Jigawa,North West,Jigawa,,,,55,164,119,50,46,3,0,45,69,4,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,state,Jigawa,North West,Jigawa,,,,25,74,54,23,21,1,0,20,31,2,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,state,Jigawa,North West,Jigawa,,,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,ALL,WAEC,University,state,Kaduna,North West,Kaduna,,,,8875,26621,19264,8069,7414,408,0,7357,11195,655,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,state,Kaduna,North West,Kaduna,,,,4034,12100,8756,3668,3370,185,0,3344,5088,298,1.8
2022/2023,Female,ALL,WAEC,College of Education,state,Kaduna,North West,Kaduna,,,,3227,9680,7005,2934,2696,148,0,2675,4071,238,1.8
2022/2023,Female,ALL,NECO,University,state,Kaduna,North West,Kaduna,,,,4151,12452,9010,3774,3468,191,0,3442,5236,306,1.8
