session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,NABTEB,5+-year,College of Education,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,NECO,1-year,College of Education,31,21,6,7,0,1.0,0,0,10,15,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,NECO,2-year,College of Education,21,13,6,7,0,2.0,0,0,8,7,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,NECO,3-5-year,College of Education,13,11,6,0,6,1.5,0,0,2,5,6
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,NECO,5+-year,College of Education,5,5,0,0,0,1.5,0,0,0,5,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,WAEC,1-year,College of Education,37,24,9,5,4,1.0,0,0,13,15,4
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,WAEC,2-year,College of Education,22,14,5,5,0,2.0,0,0,8,9,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,WAEC,3-5-year,College of Education,12,9,5,5,0,1.5,0,0,3,4,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,WAEC,5+-year,College of Education,7,5,0,0,0,1.5,0,0,2,5,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NABTEB,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NECO,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,WAEC,1-year,College of Education,5,2,0,0,0,1.0,0,0,3,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,WAEC,2-year,College of Education,3,2,0,0,0,2.0,0,0,1,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,WAEC,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NABTEB,1-year,College of Education,24,17,7,8,0,1.0,0,0,7,10,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NABTEB,2-year,College of Education,14,9,7,8,0,2.0,0,0,5,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NABTEB,3-5-year,College of Education,10,6,0,0,0,1.5,0,0,4,6,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NABTEB,5+-year,College of Education,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NECO,1-year,College of Education,37,24,6,7,0,1.0,0,0,13,18,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NECO,2-year,College of Education,24,16,6,7,0,2.0,0,0,8,10,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NECO,3-5-year,College of Education,18,11,6,7,0,1.5,0,0,7,5,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NECO,5+-year,College of Education,8,5,0,0,0,1.5,0,0,3,5,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,WAEC,1-year,College of Education,47,31,14,11,3,1.0,0,0,16,17,3
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,WAEC,2-year,College of Education,27,19,5,5,0,2.0,0,0,8,14,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,WAEC,3-5-year,College of Education,22,14,5,5,0,1.5,0,0,8,9,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,WAEC,5+-year,College of Education,12,7,5,5,0,1.5,0,0,5,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NABTEB,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NECO,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NECO,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,WAEC,1-year,College of Education,5,2,5,5,0,1.0,0,0,3,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,WAEC,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,WAEC,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NABTEB,1-year,College of Education,29,20,8,8,0,1.0,0,0,9,12,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NABTEB,2-year,College of Education,19,12,8,8,0,2.0,0,0,7,4,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NABTEB,3-5-year,College of Education,14,9,0,0,0,1.5,0,0,5,9,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NABTEB,5+-year,College of Education,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NECO,1-year,College of Education,52,35,13,13,0,1.0,0,0,17,22,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NECO,2-year,College of Education,31,21,6,6,0,2.0,0,0,10,15,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NECO,3-5-year,College of Education,24,16,6,7,0,1.5,0,0,8,10,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NECO,5+-year,College of Education,13,8,6,0,6,1.5,0,0,5,2,6
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,WAEC,1-year,College of Education,74,49,19,16,3,1.0,0,0,25,30,3
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,WAEC,2-year,College of Education,47,31,14,11,3,2.0,0,0,16,17,3
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,WAEC,3-5-year,College of Education,37,24,9,11,0,1.5,0,0,13,15,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,WAEC,5+-year,College of Education,20,12,5,5,0,1.5,0,0,8,7,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NABTEB,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NECO,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NECO,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,WAEC,1-year,College of Education,5,5,5,5,0,1.0,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,WAEC,2-year,College of Education,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,WAEC,3-5-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NABTEB,1-year,College of Education,31,20,8,8,0,1.0,0,0,11,12,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NABTEB,2-year,College of Education,19,14,8,8,0,2.0,0,0,5,6,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NABTEB,3-5-year,College of Education,12,9,0,0,0,1.5,0,0,3,9,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NABTEB,5+-year,College of Education,7,3,0,0,0,1.5,0,0,4,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NECO,1-year,College of Education,55,35,13,13,0,1.0,0,0,20,22,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NECO,2-year,College of Education,37,24,6,6,0,2.0,0,0,13,18,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NECO,3-5-year,College of Education,24,16,6,6,0,1.5,0,0,8,10,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NECO,5+-year,College of Education,13,8,6,0,6,1.5,0,0,5,2,6
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,WAEC,1-year,College of Education,74,49,14,16,0,1.0,0,0,25,35,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,WAEC,2-year,College of Education,52,33,9,11,0,2.0,0,0,19,24,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,WAEC,3-5-year,College of Education,32,21,9,5,4,1.5,0,0,11,12,4
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,WAEC,5+-year,College of Education,20,12,5,5,0,1.5,0,0,8,7,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NABTEB,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NECO,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NECO,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,WAEC,1-year,College of Education,7,5,5,5,0,1.0,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,WAEC,2-year,College of Education,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,WAEC,3-5-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NABTEB,1-year,College of Education,48,32,15,8,7,1.0,0,0,16,17,7
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NABTEB,2-year,College of Education,24,17,8,8,0,2.0,0,0,7,9,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NABTEB,3-5-year,College of Education,19,12,8,8,0,1.5,0,0,7,4,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NABTEB,5+-year,College of Education,12,6,0,0,0,1.5,0,0,6,6,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NECO,1-year,College of Education,92,61,31,26,5,1.0,0,0,31,30,5
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NECO,2-year,College of Education,60,40,19,20,0,2.0,0,0,20,21,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NECO,3-5-year,College of Education,34,24,13,6,7,1.5,0,0,10,11,7
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NECO,5+-year,College of Education,21,13,6,6,0,1.5,0,0,8,7,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,WAEC,1-year,College of Education,126,89,38,36,2,1.0,0,0,37,51,2
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,WAEC,2-year,College of Education,67,49,24,16,8,2.0,0,0,18,25,8
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,WAEC,3-5-year,College of Education,50,35,14,16,0,1.5,0,0,15,21,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,WAEC,5+-year,College of Education,32,24,9,11,0,1.5,0,0,8,15,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NABTEB,1-year,College of Education,5,3,8,8,0,1.0,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NABTEB,2-year,College of Education,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NECO,1-year,College of Education,10,8,6,7,0,1.0,0,0,2,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NECO,2-year,College of Education,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NECO,3-5-year,College of Education,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,WAEC,1-year,College of Education,15,9,5,5,0,1.0,0,0,6,4,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,WAEC,2-year,College of Education,10,5,5,5,0,2.0,0,0,5,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,WAEC,3-5-year,College of Education,5,5,0,0,0,1.5,0,0,0,5,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,WAEC,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NABTEB,1-year,College of Education,52,38,15,17,0,1.0,0,0,14,23,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NABTEB,2-year,College of Education,31,20,7,8,0,2.0,0,0,11,13,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NABTEB,3-5-year,College of Education,21,14,7,8,0,1.5,0,0,7,7,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NABTEB,5+-year,College of Education,14,9,7,0,7,1.5,0,0,5,2,7
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NECO,1-year,College of Education,110,72,37,33,4,1.0,0,0,38,35,4
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NECO,2-year,College of Education,76,51,25,20,5,2.0,0,0,25,26,5
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NECO,3-5-year,College of Education,44,29,12,13,0,1.5,0,0,15,17,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NECO,5+-year,College of Education,26,16,6,7,0,1.5,0,0,10,10,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,WAEC,1-year,College of Education,139,91,38,36,2,1.0,0,0,48,53,2
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,WAEC,2-year,College of Education,89,59,24,21,3,2.0,0,0,30,35,3
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,WAEC,3-5-year,College of Education,64,42,19,16,3,1.5,0,0,22,23,3
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,WAEC,5+-year,College of Education,37,24,10,11,0,1.5,0,0,13,14,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NABTEB,1-year,College of Education,5,3,7,8,0,1.0,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NABTEB,3-5-year,College of Education,2,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NABTEB,5+-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NECO,1-year,College of Education,10,5,6,7,0,1.0,0,0,5,0,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NECO,2-year,College of Education,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NECO,3-5-year,College of Education,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,WAEC,1-year,College of Education,15,9,5,5,0,1.0,0,0,6,4,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,WAEC,2-year,College of Education,10,7,5,5,0,2.0,0,0,3,2,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,WAEC,3-5-year,College of Education,7,5,0,0,0,1.5,0,0,2,5,0
2019/2020,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,WAEC,5+-year,College of Education,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NABTEB,1-year,Polytechnic,33,23,7,8,0,1.0,0,0,10,16,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NABTEB,2-year,Polytechnic,24,14,7,8,0,2.0,0,0,10,7,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NABTEB,3-5-year,Polytechnic,14,9,0,0,0,1.5,0,0,5,9,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NABTEB,5+-year,Polytechnic,7,6,0,0,0,1.5,0,0,1,6,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NECO,1-year,Polytechnic,65,37,13,6,7,1.0,0,0,28,24,7
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NECO,2-year,Polytechnic,37,21,6,6,0,2.0,0,0,16,15,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NECO,3-5-year,Polytechnic,26,16,6,7,0,1.5,0,0,10,10,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NECO,5+-year,Polytechnic,13,8,0,0,0,1.5,0,0,5,8,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,WAEC,1-year,Polytechnic,79,49,19,16,3,1.0,0,0,30,30,3
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,WAEC,2-year,Polytechnic,52,33,9,11,0,2.0,0,0,19,24,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,WAEC,3-5-year,Polytechnic,27,19,5,5,0,1.5,0,0,8,14,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,WAEC,5+-year,Polytechnic,17,12,5,5,0,1.5,0,0,5,7,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,disabled,NABTEB,1-year,Polytechnic,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,disabled,NABTEB,2-year,Polytechnic,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,disabled,NABTEB,3-5-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
