session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,NABTEB,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,NABTEB,3-5-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,NECO,1-year,Polytechnic,8,5,4,4,0,1.0,0,0,3,1,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,NECO,2-year,Polytechnic,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,NECO,3-5-year,Polytechnic,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,WAEC,1-year,Polytechnic,10,4,0,0,0,1.0,0,0,6,4,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,WAEC,2-year,Polytechnic,5,4,0,0,0,2.0,0,0,1,4,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,WAEC,3-5-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,disabled,WAEC,5+-year,Polytechnic,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NABTEB,1-year,Polytechnic,43,25,9,9,0,1.0,0,0,18,16,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NABTEB,2-year,Polytechnic,26,15,4,4,0,2.0,0,0,11,11,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NABTEB,3-5-year,Polytechnic,19,13,4,5,0,1.5,0,0,6,9,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NABTEB,5+-year,Polytechnic,12,8,4,0,4,1.5,0,0,4,4,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NECO,1-year,Polytechnic,84,48,17,13,4,1.0,0,0,36,31,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NECO,2-year,Polytechnic,51,30,13,9,4,2.0,0,0,21,17,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NECO,3-5-year,Polytechnic,38,23,9,9,0,1.5,0,0,15,14,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,NECO,5+-year,Polytechnic,20,11,4,4,0,1.5,0,0,9,7,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,WAEC,1-year,Polytechnic,104,63,24,22,2,1.0,0,0,41,39,2
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,WAEC,2-year,Polytechnic,67,41,14,11,3,2.0,0,0,26,27,3
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,WAEC,3-5-year,Polytechnic,50,31,10,11,0,1.5,0,0,19,21,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,all,WAEC,5+-year,Polytechnic,22,14,3,4,0,1.5,0,0,8,11,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NABTEB,1-year,Polytechnic,7,2,4,4,0,1.0,0,0,5,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NABTEB,2-year,Polytechnic,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NABTEB,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NECO,1-year,Polytechnic,13,7,4,4,0,1.0,0,0,6,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NECO,2-year,Polytechnic,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NECO,3-5-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,NECO,5+-year,Polytechnic,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,WAEC,1-year,Polytechnic,12,8,3,4,0,1.0,0,0,4,5,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,WAEC,2-year,Polytechnic,7,4,3,4,0,2.0,0,0,3,1,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,WAEC,3-5-year,Polytechnic,7,4,0,0,0,1.5,0,0,3,4,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,disabled,WAEC,5+-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NABTEB,1-year,Polytechnic,52,30,9,9,0,1.0,0,0,22,21,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NABTEB,2-year,Polytechnic,31,20,9,4,5,2.0,0,0,11,11,5
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NABTEB,3-5-year,Polytechnic,22,13,4,4,0,1.5,0,0,9,9,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NABTEB,5+-year,Polytechnic,14,10,4,4,0,1.5,0,0,4,6,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NECO,1-year,Polytechnic,92,52,17,17,0,1.0,0,0,40,35,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NECO,2-year,Polytechnic,56,30,13,9,4,2.0,0,0,26,17,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NECO,3-5-year,Polytechnic,43,25,9,9,0,1.5,0,0,18,16,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,NECO,5+-year,Polytechnic,23,14,4,4,0,1.5,0,0,9,10,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,WAEC,1-year,Polytechnic,119,74,24,22,2,1.0,0,0,45,50,2
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,WAEC,2-year,Polytechnic,72,45,14,11,3,2.0,0,0,27,31,3
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,WAEC,3-5-year,Polytechnic,52,33,10,11,0,1.5,0,0,19,23,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,all,WAEC,5+-year,Polytechnic,30,18,7,4,3,1.5,0,0,12,11,3
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NABTEB,1-year,Polytechnic,7,5,4,5,0,1.0,0,0,2,1,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NABTEB,2-year,Polytechnic,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NABTEB,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NABTEB,5+-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NECO,1-year,Polytechnic,13,7,4,4,0,1.0,0,0,6,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NECO,2-year,Polytechnic,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NECO,3-5-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,WAEC,1-year,Polytechnic,17,10,3,4,0,1.0,0,0,7,7,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,WAEC,2-year,Polytechnic,10,6,3,4,0,2.0,0,0,4,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,WAEC,3-5-year,Polytechnic,7,4,0,0,0,1.5,0,0,3,4,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,disabled,WAEC,5+-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NABTEB,1-year,College of Education,43,28,9,9,0,1.0,0,0,15,19,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NABTEB,2-year,College of Education,24,15,4,5,0,2.0,0,0,9,11,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NABTEB,3-5-year,College of Education,17,10,4,5,0,1.5,0,0,7,6,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NABTEB,5+-year,College of Education,10,5,4,0,4,1.5,0,0,5,1,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NECO,1-year,College of Education,84,50,21,17,4,1.0,0,0,34,29,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NECO,2-year,College of Education,54,32,17,13,4,2.0,0,0,22,15,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NECO,3-5-year,College of Education,38,23,9,9,0,1.5,0,0,15,14,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,NECO,5+-year,College of Education,20,11,4,4,0,1.5,0,0,9,7,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,WAEC,1-year,College of Education,107,63,24,19,5,1.0,0,0,44,39,5
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,WAEC,2-year,College of Education,69,41,14,11,3,2.0,0,0,28,27,3
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,WAEC,3-5-year,College of Education,40,23,7,7,0,1.5,0,0,17,16,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,all,WAEC,5+-year,College of Education,30,18,7,7,0,1.5,0,0,12,11,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NABTEB,1-year,College of Education,5,3,4,5,0,1.0,0,0,2,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NECO,1-year,College of Education,10,5,4,4,0,1.0,0,0,5,1,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NECO,2-year,College of Education,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NECO,3-5-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,NECO,5+-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,WAEC,1-year,College of Education,10,6,4,4,0,1.0,0,0,4,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,WAEC,2-year,College of Education,7,4,0,0,0,2.0,0,0,3,4,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,WAEC,3-5-year,College of Education,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NABTEB,1-year,College of Education,43,25,9,5,4,1.0,0,0,18,16,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NABTEB,2-year,College of Education,31,18,4,5,0,2.0,0,0,13,14,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NABTEB,3-5-year,College of Education,17,10,4,5,0,1.5,0,0,7,6,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NABTEB,5+-year,College of Education,10,8,0,0,0,1.5,0,0,2,8,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NECO,1-year,College of Education,84,48,17,17,0,1.0,0,0,36,31,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NECO,2-year,College of Education,54,30,9,9,0,2.0,0,0,24,21,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NECO,3-5-year,College of Education,36,21,9,4,5,1.5,0,0,15,12,5
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,NECO,5+-year,College of Education,13,7,4,4,0,1.5,0,0,6,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,WAEC,1-year,College of Education,89,51,21,19,2,1.0,0,0,38,30,2
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,WAEC,2-year,College of Education,62,35,14,11,3,2.0,0,0,27,21,3
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,WAEC,3-5-year,College of Education,40,23,7,7,0,1.5,0,0,17,16,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,all,WAEC,5+-year,College of Education,22,12,4,4,0,1.5,0,0,10,8,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NABTEB,1-year,College of Education,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NECO,1-year,College of Education,10,5,4,4,0,1.0,0,0,5,1,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NECO,2-year,College of Education,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NECO,3-5-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,NECO,5+-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,WAEC,1-year,College of Education,12,6,4,4,0,1.0,0,0,6,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,WAEC,2-year,College of Education,7,4,0,0,0,2.0,0,0,3,4,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,WAEC,3-5-year,College of Education,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,disabled,WAEC,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NABTEB,1-year,University,41,23,4,5,0,1.0,0,0,18,19,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NABTEB,2-year,University,26,15,4,5,0,2.0,0,0,11,11,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NABTEB,3-5-year,University,17,10,4,0,4,1.5,0,0,7,6,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NABTEB,5+-year,University,7,5,0,0,0,1.5,0,0,2,5,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NECO,1-year,University,71,43,17,13,4,1.0,0,0,28,26,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NECO,2-year,University,46,27,9,9,0,2.0,0,0,19,18,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NECO,3-5-year,University,28,16,9,4,5,1.5,0,0,12,7,5
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,NECO,5+-year,University,20,11,4,4,0,1.5,0,0,9,7,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,WAEC,1-year,University,107,63,24,22,2,1.0,0,0,44,39,2
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,WAEC,2-year,University,57,35,14,11,3,2.0,0,0,22,21,3
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,WAEC,3-5-year,University,37,23,7,7,0,1.5,0,0,14,16,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,all,WAEC,5+-year,University,22,14,4,4,0,1.5,0,0,8,10,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NABTEB,1-year,University,5,3,0,0,0,1.0,0,0,2,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NABTEB,2-year,University,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NECO,1-year,University,5,2,4,4,0,1.0,0,0,3,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NECO,2-year,University,3,2,0,0,0,2.0,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NECO,3-5-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,NECO,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,WAEC,1-year,University,7,4,4,4,0,1.0,0,0,3,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,WAEC,2-year,University,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,WAEC,3-5-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,disabled,WAEC,5+-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NABTEB,1-year,University,41,23,9,5,4,1.0,0,0,18,14,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NABTEB,2-year,University,29,15,4,5,0,2.0,0,0,14,11,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NABTEB,3-5-year,University,14,10,4,5,0,1.5,0,0,4,6,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NABTEB,5+-year,University,10,5,0,0,0,1.5,0,0,5,5,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NECO,1-year,University,84,48,17,13,4,1.0,0,0,36,31,4
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NECO,2-year,University,46,25,9,9,0,2.0,0,0,21,16,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NECO,3-5-year,University,33,18,9,4,5,1.5,0,0,15,9,5
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,NECO,5+-year,University,18,11,4,4,0,1.5,0,0,7,7,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,WAEC,1-year,University,109,65,21,19,2,1.0,0,0,44,44,2
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,WAEC,2-year,University,64,39,14,11,3,2.0,0,0,25,25,3
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,WAEC,3-5-year,University,35,21,7,7,0,1.5,0,0,14,14,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,all,WAEC,5+-year,University,20,12,4,4,0,1.5,0,0,8,8,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NABTEB,1-year,University,5,2,0,0,0,1.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NABTEB,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NECO,1-year,University,8,5,4,4,0,1.0,0,0,3,1,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NECO,2-year,University,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NECO,3-5-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,WAEC,1-year,University,10,4,4,4,0,1.0,0,0,6,0,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,WAEC,2-year,University,5,2,0,0,0,2.0,0,0,3,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,WAEC,3-5-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,disabled,WAEC,5+-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NABTEB,1-year,Polytechnic,48,28,9,9,0,1.0,0,0,20,19,0
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NABTEB,2-year,Polytechnic,33,18,5,5,0,2.0,0,0,15,13,0
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NABTEB,3-5-year,Polytechnic,21,13,5,5,0,1.5,0,0,8,8,0
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NABTEB,5+-year,Polytechnic,14,8,5,0,5,1.5,0,0,6,3,5
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NECO,1-year,Polytechnic,97,59,21,17,4,1.0,0,0,38,38,4
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NECO,2-year,Polytechnic,56,34,13,13,0,2.0,0,0,22,21,0
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NECO,3-5-year,Polytechnic,33,21,8,4,4,1.5,0,0,12,13,4
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,NECO,5+-year,Polytechnic,23,14,4,4,0,1.5,0,0,9,10,0
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,WAEC,1-year,Polytechnic,119,68,24,22,2,1.0,0,0,51,44,2
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,WAEC,2-year,Polytechnic,72,43,14,11,3,2.0,0,0,29,29,3
2019/2020,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,all,WAEC,3-5-year,Polytechnic,50,29,10,7,3,1.5,0,0,21,19,3
