"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","all","WAEC","3-5-year","Polytechnic","35","25","9","5","4","1.5","0","0","10","16","4"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","all","WAEC","5+-year","Polytechnic","16","13","4","5","0","1.5","0","0","3","9","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NABTEB","1-year","Polytechnic","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NECO","1-year","Polytechnic","8","5","5","5","0","1.0","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","WAEC","1-year","Polytechnic","8","5","4","5","0","1.0","0","0","3","1","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","WAEC","2-year","Polytechnic","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","WAEC","3-5-year","Polytechnic","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Female","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NABTEB","1-year","Polytechnic","33","19","6","6","0","1.0","0","0","14","13","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NABTEB","2-year","Polytechnic","20","12","6","6","0","2.0","0","0","8","6","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NABTEB","3-5-year","Polytechnic","13","9","0","0","0","1.5","0","0","4","9","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NABTEB","5+-year","Polytechnic","8","6","0","0","0","1.5","0","0","2","6","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NECO","1-year","Polytechnic","56","39","9","10","0","1.0","0","0","17","30","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NECO","2-year","Polytechnic","36","25","9","5","4","2.0","0","0","11","16","4"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NECO","3-5-year","Polytechnic","25","17","5","5","0","1.5","0","0","8","12","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","NECO","5+-year","Polytechnic","8","5","0","0","0","1.5","0","0","3","5","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","WAEC","1-year","Polytechnic","76","50","17","13","4","1.0","0","0","26","33","4"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","WAEC","2-year","Polytechnic","49","33","9","9","0","2.0","0","0","16","24","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","WAEC","3-5-year","Polytechnic","30","20","4","4","0","1.5","0","0","10","16","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","all","WAEC","5+-year","Polytechnic","16","10","4","5","0","1.5","0","0","6","6","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NABTEB","1-year","Polytechnic","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NABTEB","2-year","Polytechnic","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NECO","1-year","Polytechnic","6","6","0","0","0","1.0","0","0","0","6","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NECO","2-year","Polytechnic","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","WAEC","1-year","Polytechnic","8","5","4","5","0","1.0","0","0","3","1","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","WAEC","2-year","Polytechnic","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","WAEC","3-5-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Government Secondary School, Agu","Male","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NABTEB","1-year","Polytechnic","20","16","6","6","0","1.0","0","0","4","10","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NABTEB","2-year","Polytechnic","15","9","6","6","0","2.0","0","0","6","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NABTEB","3-5-year","Polytechnic","10","6","6","6","0","1.5","0","0","4","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NABTEB","5+-year","Polytechnic","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NECO","1-year","Polytechnic","47","31","9","10","0","1.0","0","0","16","22","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NECO","2-year","Polytechnic","31","20","10","5","5","2.0","0","0","11","10","5"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NECO","3-5-year","Polytechnic","19","14","5","5","0","1.5","0","0","5","9","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","NECO","5+-year","Polytechnic","6","5","0","0","0","1.5","0","0","1","5","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","WAEC","1-year","Polytechnic","54","38","13","13","0","1.0","0","0","16","25","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","WAEC","2-year","Polytechnic","35","25","9","9","0","2.0","0","0","10","16","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","WAEC","3-5-year","Polytechnic","24","15","4","4","0","1.5","0","0","9","11","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","all","WAEC","5+-year","Polytechnic","11","8","4","0","4","1.5","0","0","3","4","4"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NABTEB","1-year","Polytechnic","5","3","6","6","0","1.0","0","0","2","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NECO","1-year","Polytechnic","6","3","5","5","0","1.0","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","WAEC","1-year","Polytechnic","5","5","4","4","0","1.0","0","0","0","1","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","WAEC","2-year","Polytechnic","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Female","disabled","WAEC","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NABTEB","1-year","Polytechnic","25","16","6","6","0","1.0","0","0","9","10","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NABTEB","2-year","Polytechnic","15","9","6","6","0","2.0","0","0","6","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NABTEB","3-5-year","Polytechnic","13","9","6","6","0","1.5","0","0","4","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NABTEB","5+-year","Polytechnic","5","3","0","0","0","1.5","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NECO","1-year","Polytechnic","53","36","10","5","5","1.0","0","0","17","26","5"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NECO","2-year","Polytechnic","33","22","5","5","0","2.0","0","0","11","17","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NECO","3-5-year","Polytechnic","19","14","5","5","0","1.5","0","0","5","9","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","NECO","5+-year","Polytechnic","11","8","0","0","0","1.5","0","0","3","8","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","WAEC","1-year","Polytechnic","62","43","13","13","0","1.0","0","0","19","30","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","WAEC","2-year","Polytechnic","38","25","9","9","0","2.0","0","0","13","16","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","WAEC","3-5-year","Polytechnic","22","15","4","4","0","1.5","0","0","7","11","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","all","WAEC","5+-year","Polytechnic","11","8","4","0","4","1.5","0","0","3","4","4"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NABTEB","1-year","Polytechnic","5","3","6","6","0","1.0","0","0","2","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NABTEB","2-year","Polytechnic","2","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NECO","1-year","Polytechnic","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NECO","2-year","Polytechnic","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","WAEC","1-year","Polytechnic","8","5","4","4","0","1.0","0","0","3","1","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","WAEC","2-year","Polytechnic","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Agu","Unity College, Asaba","Male","disabled","WAEC","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NABTEB","1-year","University","46","31","6","6","0","1.0","0","0","15","25","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NABTEB","2-year","University","28","19","6","6","0","2.0","0","0","9","13","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NABTEB","3-5-year","University","20","16","6","0","6","1.5","0","0","4","10","6"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NABTEB","5+-year","University","8","6","0","0","0","1.5","0","0","2","6","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NECO","1-year","University","75","48","14","16","0","1.0","0","0","27","34","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NECO","2-year","University","53","34","9","10","0","2.0","0","0","19","25","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NECO","3-5-year","University","33","22","10","5","5","1.5","0","0","11","12","5"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","NECO","5+-year","University","17","11","5","5","0","1.5","0","0","6","6","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","WAEC","1-year","University","94","61","22","18","4","1.0","0","0","33","39","4"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","WAEC","2-year","University","62","40","13","13","0","2.0","0","0","22","27","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","WAEC","3-5-year","University","35","23","9","9","0","1.5","0","0","12","14","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","all","WAEC","5+-year","University","30","18","9","4","5","1.5","0","0","12","9","5"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NECO","1-year","University","8","3","5","5","0","1.0","0","0","5","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NECO","2-year","University","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","WAEC","1-year","University","11","5","4","4","0","1.0","0","0","6","1","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","WAEC","2-year","University","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","WAEC","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Female","disabled","WAEC","5+-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NABTEB","1-year","University","41","25","6","6","0","1.0","0","0","16","19","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NABTEB","2-year","University","25","16","6","6","0","2.0","0","0","9","10","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NABTEB","3-5-year","University","18","13","6","6","0","1.5","0","0","5","7","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NABTEB","5+-year","University","10","6","0","0","0","1.5","0","0","4","6","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NECO","1-year","University","72","45","14","10","4","1.0","0","0","27","31","4"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NECO","2-year","University","50","34","9","10","0","2.0","0","0","16","25","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NECO","3-5-year","University","31","20","5","5","0","1.5","0","0","11","15","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","NECO","5+-year","University","22","14","5","5","0","1.5","0","0","8","9","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","WAEC","1-year","University","100","63","17","18","0","1.0","0","0","37","46","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","WAEC","2-year","University","57","35","13","9","4","2.0","0","0","22","22","4"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","WAEC","3-5-year","University","38","23","9","4","5","1.5","0","0","15","14","5"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","all","WAEC","5+-year","University","19","10","4","4","0","1.5","0","0","9","6","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NECO","1-year","University","8","3","5","5","0","1.0","0","0","5","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NECO","2-year","University","5","3","0","0","0","2.0","0","0","2","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","WAEC","1-year","University","11","5","4","4","0","1.0","0","0","6","1","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","WAEC","2-year","University","5","5","0","0","0","2.0","0","0","0","5","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","WAEC","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Community Secondary School, Anala-Amakom","Male","disabled","WAEC","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NABTEB","1-year","Polytechnic","43","31","11","11","0","1.0","0","0","12","20","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NABTEB","2-year","Polytechnic","25","19","6","6","0","2.0","0","0","6","13","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NABTEB","3-5-year","Polytechnic","15","9","5","6","0","1.5","0","0","6","4","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NABTEB","5+-year","Polytechnic","13","9","5","0","5","1.5","0","0","4","4","5"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NECO","1-year","Polytechnic","92","64","24","21","3","1.0","0","0","28","40","3"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NECO","2-year","Polytechnic","56","39","14","16","0","2.0","0","0","17","25","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NECO","3-5-year","Polytechnic","33","22","9","10","0","1.5","0","0","11","13","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","NECO","5+-year","Polytechnic","19","11","5","5","0","1.5","0","0","8","6","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","WAEC","1-year","Polytechnic","116","81","26","22","4","1.0","0","0","35","55","4"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","WAEC","2-year","Polytechnic","62","43","13","13","0","2.0","0","0","19","30","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","WAEC","3-5-year","Polytechnic","49","33","13","9","4","1.5","0","0","16","20","4"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","all","WAEC","5+-year","Polytechnic","22","15","4","4","0","1.5","0","0","7","11","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NABTEB","1-year","Polytechnic","5","3","5","6","0","1.0","0","0","2","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NECO","1-year","Polytechnic","11","5","5","5","0","1.0","0","0","6","0","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NECO","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","WAEC","1-year","Polytechnic","11","8","4","4","0","1.0","0","0","3","4","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","WAEC","2-year","Polytechnic","8","5","0","0","0","2.0","0","0","3","5","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","WAEC","3-5-year","Polytechnic","5","2","0","0","0","1.5","0","0","3","2","0"
"2019/2020","South South","Delta","Oshimili South","Anala-Amakom","Comprehensive High School, Anala-Amakom","Female","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
