"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","all","NECO","2-year","University","28","18","8","4","4","2.0","0","0","10","10","4"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","all","NECO","3-5-year","University","15","9","4","4","0","1.5","0","0","6","5","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","all","NECO","5+-year","University","10","7","0","0","0","1.5","0","0","3","7","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","all","WAEC","1-year","University","55","31","15","11","4","1.0","0","0","24","16","4"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","all","WAEC","2-year","University","35","20","7","8","0","2.0","0","0","15","13","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","all","WAEC","3-5-year","University","25","14","7","8","0","1.5","0","0","11","7","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","all","WAEC","5+-year","University","12","8","4","4","0","1.5","0","0","4","4","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NABTEB","1-year","University","5","3","6","6","0","1.0","0","0","2","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NABTEB","2-year","University","2","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NABTEB","3-5-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NECO","1-year","University","5","2","4","4","0","1.0","0","0","3","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NECO","2-year","University","3","2","0","0","0","2.0","0","0","1","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NECO","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","WAEC","1-year","University","7","4","4","4","0","1.0","0","0","3","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","WAEC","2-year","University","5","2","0","0","0","2.0","0","0","3","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","WAEC","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Female","disabled","WAEC","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NABTEB","1-year","University","24","13","6","6","0","1.0","0","0","11","7","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NABTEB","2-year","University","15","10","6","6","0","2.0","0","0","5","4","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NABTEB","3-5-year","University","10","5","0","0","0","1.5","0","0","5","5","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NABTEB","5+-year","University","7","5","0","0","0","1.5","0","0","2","5","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NECO","1-year","University","44","25","8","9","0","1.0","0","0","19","17","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NECO","2-year","University","28","16","8","4","4","2.0","0","0","12","8","4"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NECO","3-5-year","University","15","11","4","4","0","1.5","0","0","4","7","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","NECO","5+-year","University","8","5","0","0","0","1.5","0","0","3","5","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","WAEC","1-year","University","55","35","11","11","0","1.0","0","0","20","24","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","WAEC","2-year","University","35","22","7","8","0","2.0","0","0","13","15","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","WAEC","3-5-year","University","22","12","4","4","0","1.5","0","0","10","8","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","all","WAEC","5+-year","University","12","8","4","0","4","1.5","0","0","4","4","4"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NABTEB","1-year","University","5","3","0","0","0","1.0","0","0","2","3","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NABTEB","2-year","University","2","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NABTEB","3-5-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NECO","1-year","University","5","2","4","4","0","1.0","0","0","3","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NECO","2-year","University","3","2","0","0","0","2.0","0","0","1","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NECO","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","NECO","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","WAEC","1-year","University","5","4","0","0","0","1.0","0","0","1","4","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","WAEC","2-year","University","5","2","0","0","0","2.0","0","0","3","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","WAEC","3-5-year","University","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North East","Borno","Chibok","Chibok Wuntaku","Unity College, Chibok","Male","disabled","WAEC","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NABTEB","1-year","College of Education","48","28","11","6","5","1.0","0","0","20","17","5"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NABTEB","2-year","College of Education","31","18","5","6","0","2.0","0","0","13","13","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NABTEB","3-5-year","College of Education","22","13","5","6","0","1.5","0","0","9","8","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NABTEB","5+-year","College of Education","10","5","0","0","0","1.5","0","0","5","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NECO","1-year","College of Education","90","52","17","18","0","1.0","0","0","38","35","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NECO","2-year","College of Education","56","32","13","9","4","2.0","0","0","24","19","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NECO","3-5-year","College of Education","36","20","8","4","4","1.5","0","0","16","12","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","NECO","5+-year","College of Education","20","14","4","4","0","1.5","0","0","6","10","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","WAEC","1-year","College of Education","117","69","26","23","3","1.0","0","0","48","43","3"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","WAEC","2-year","College of Education","77","45","18","15","3","2.0","0","0","32","27","3"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","WAEC","3-5-year","College of Education","47","29","11","11","0","1.5","0","0","18","18","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","all","WAEC","5+-year","College of Education","25","14","4","4","0","1.5","0","0","11","10","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NABTEB","1-year","College of Education","5","2","0","0","0","1.0","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NABTEB","2-year","College of Education","2","2","0","0","0","2.0","0","0","0","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NABTEB","3-5-year","College of Education","2","0","0","0","0","1.5","0","0","2","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NABTEB","5+-year","College of Education","2","0","0","0","0","1.5","0","0","2","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NECO","1-year","College of Education","10","7","4","4","0","1.0","0","0","3","3","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NECO","2-year","College of Education","8","5","0","0","0","2.0","0","0","3","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NECO","3-5-year","College of Education","5","2","0","0","0","1.5","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","WAEC","1-year","College of Education","15","8","4","4","0","1.0","0","0","7","4","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","WAEC","2-year","College of Education","10","4","4","4","0","2.0","0","0","6","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","WAEC","3-5-year","College of Education","5","4","0","0","0","1.5","0","0","1","4","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Female","disabled","WAEC","5+-year","College of Education","5","2","0","0","0","1.5","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NABTEB","1-year","College of Education","46","26","5","6","0","1.0","0","0","20","21","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NABTEB","2-year","College of Education","34","18","5","6","0","2.0","0","0","16","13","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NABTEB","3-5-year","College of Education","19","10","5","0","5","1.5","0","0","9","5","5"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NABTEB","5+-year","College of Education","12","8","0","0","0","1.5","0","0","4","8","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NECO","1-year","College of Education","95","54","17","18","0","1.0","0","0","41","37","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NECO","2-year","College of Education","59","34","13","9","4","2.0","0","0","25","21","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NECO","3-5-year","College of Education","38","20","8","4","4","1.5","0","0","18","12","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","NECO","5+-year","College of Education","20","11","4","4","0","1.5","0","0","9","7","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","WAEC","1-year","College of Education","132","75","26","23","3","1.0","0","0","57","49","3"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","WAEC","2-year","College of Education","85","49","19","15","4","2.0","0","0","36","30","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","WAEC","3-5-year","College of Education","50","28","11","8","3","1.5","0","0","22","17","3"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","all","WAEC","5+-year","College of Education","20","12","4","4","0","1.5","0","0","8","8","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NABTEB","1-year","College of Education","7","3","0","0","0","1.0","0","0","4","3","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NABTEB","2-year","College of Education","5","3","0","0","0","2.0","0","0","2","3","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NABTEB","3-5-year","College of Education","2","2","0","0","0","1.5","0","0","0","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NECO","1-year","College of Education","13","7","4","4","0","1.0","0","0","6","3","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NECO","2-year","College of Education","8","5","0","0","0","2.0","0","0","3","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NECO","3-5-year","College of Education","5","2","0","0","0","1.5","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","WAEC","1-year","College of Education","15","8","4","4","0","1.0","0","0","7","4","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","WAEC","2-year","College of Education","10","6","0","0","0","2.0","0","0","4","6","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","WAEC","3-5-year","College of Education","7","4","0","0","0","1.5","0","0","3","4","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Community Secondary School, Ashigashiya","Male","disabled","WAEC","5+-year","College of Education","5","2","0","0","0","1.5","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NABTEB","1-year","Polytechnic","29","18","5","6","0","1.0","0","0","11","13","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NABTEB","2-year","Polytechnic","19","10","5","6","0","2.0","0","0","9","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NABTEB","3-5-year","Polytechnic","12","5","0","0","0","1.5","0","0","7","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NABTEB","5+-year","Polytechnic","7","5","0","0","0","1.5","0","0","2","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NECO","1-year","Polytechnic","59","32","8","4","4","1.0","0","0","27","24","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NECO","2-year","Polytechnic","33","18","4","4","0","2.0","0","0","15","14","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NECO","3-5-year","Polytechnic","20","11","4","4","0","1.5","0","0","9","7","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","NECO","5+-year","Polytechnic","13","9","0","0","0","1.5","0","0","4","9","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","WAEC","1-year","Polytechnic","75","39","11","11","0","1.0","0","0","36","28","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","WAEC","2-year","Polytechnic","47","24","7","8","0","2.0","0","0","23","17","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","WAEC","3-5-year","Polytechnic","30","16","4","4","0","1.5","0","0","14","12","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","all","WAEC","5+-year","Polytechnic","15","8","4","0","4","1.5","0","0","7","4","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NABTEB","1-year","Polytechnic","5","2","0","0","0","1.0","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NABTEB","2-year","Polytechnic","2","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NECO","1-year","Polytechnic","5","2","0","0","0","1.0","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NECO","2-year","Polytechnic","3","2","0","0","0","2.0","0","0","1","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NECO","3-5-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","WAEC","1-year","Polytechnic","10","6","4","4","0","1.0","0","0","4","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","WAEC","2-year","Polytechnic","7","4","0","0","0","2.0","0","0","3","4","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","WAEC","3-5-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Female","disabled","WAEC","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NABTEB","1-year","Polytechnic","29","15","6","6","0","1.0","0","0","14","9","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NABTEB","2-year","Polytechnic","19","10","5","6","0","2.0","0","0","9","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NABTEB","3-5-year","Polytechnic","12","8","0","0","0","1.5","0","0","4","8","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NABTEB","5+-year","Polytechnic","5","2","0","0","0","1.5","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NECO","1-year","Polytechnic","56","32","8","4","4","1.0","0","0","24","24","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NECO","2-year","Polytechnic","38","20","4","4","0","2.0","0","0","18","16","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NECO","3-5-year","Polytechnic","26","16","4","4","0","1.5","0","0","10","12","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","NECO","5+-year","Polytechnic","10","7","0","0","0","1.5","0","0","3","7","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","WAEC","1-year","Polytechnic","85","45","15","11","4","1.0","0","0","40","30","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","WAEC","2-year","Polytechnic","55","31","7","8","0","2.0","0","0","24","24","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","WAEC","3-5-year","Polytechnic","37","20","7","8","0","1.5","0","0","17","13","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","all","WAEC","5+-year","Polytechnic","22","12","4","4","0","1.5","0","0","10","8","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NABTEB","1-year","Polytechnic","5","2","0","0","0","1.0","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NABTEB","2-year","Polytechnic","2","2","0","0","0","2.0","0","0","0","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NECO","1-year","Polytechnic","8","5","0","0","0","1.0","0","0","3","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NECO","2-year","Polytechnic","5","2","0","0","0","2.0","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NECO","3-5-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","WAEC","1-year","Polytechnic","10","6","4","4","0","1.0","0","0","4","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","WAEC","2-year","Polytechnic","7","4","0","0","0","2.0","0","0","3","4","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","WAEC","3-5-year","Polytechnic","5","2","0","0","0","1.5","0","0","3","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Comprehensive High School, Ashigashiya","Male","disabled","WAEC","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NABTEB","1-year","Polytechnic","43","28","17","11","6","1.0","0","0","15","11","6"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NABTEB","2-year","Polytechnic","29","18","11","11","0","2.0","0","0","11","7","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NABTEB","3-5-year","Polytechnic","17","10","6","6","0","1.5","0","0","7","4","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NABTEB","5+-year","Polytechnic","10","5","0","0","0","1.5","0","0","5","5","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NECO","1-year","Polytechnic","79","48","17","18","0","1.0","0","0","31","31","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NECO","2-year","Polytechnic","51","30","13","9","4","2.0","0","0","21","17","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NECO","3-5-year","Polytechnic","33","20","8","4","4","1.5","0","0","13","12","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","NECO","5+-year","Polytechnic","18","11","4","4","0","1.5","0","0","7","7","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","WAEC","1-year","Polytechnic","134","79","33","27","6","1.0","0","0","55","46","6"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","WAEC","2-year","Polytechnic","87","53","22","19","3","2.0","0","0","34","31","3"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","WAEC","3-5-year","Polytechnic","57","33","15","11","4","1.5","0","0","24","18","4"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","all","WAEC","5+-year","Polytechnic","30","18","7","8","0","1.5","0","0","12","11","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","disabled","NABTEB","1-year","Polytechnic","5","2","6","6","0","1.0","0","0","3","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","disabled","NABTEB","2-year","Polytechnic","2","2","0","0","0","2.0","0","0","0","2","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2020/2021","North East","Borno","Gwoza","Ashigashiya","Government Secondary School, Ashigashiya","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
