"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NABTEB","1-year","Polytechnic","4","2","0","0","0","1.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NABTEB","2-year","Polytechnic","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NECO","1-year","Polytechnic","7","4","0","0","0","1.0","0","0","3","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NECO","2-year","Polytechnic","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NECO","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","WAEC","1-year","Polytechnic","6","4","3","3","0","1.0","0","0","2","1","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","WAEC","2-year","Polytechnic","4","2","0","0","0","2.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","WAEC","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Community Secondary School, Bajoga","Male","disabled","WAEC","5+-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NABTEB","1-year","Polytechnic","45","31","13","9","4","1.0","0","0","14","18","4"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NABTEB","2-year","Polytechnic","29","20","9","9","0","2.0","0","0","9","11","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NABTEB","3-5-year","Polytechnic","19","11","5","5","0","1.5","0","0","8","6","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NABTEB","5+-year","Polytechnic","12","7","5","5","0","1.5","0","0","5","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NECO","1-year","Polytechnic","100","65","27","30","0","1.0","0","0","35","38","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NECO","2-year","Polytechnic","58","38","15","17","0","2.0","0","0","20","23","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NECO","3-5-year","Polytechnic","38","24","12","9","3","1.5","0","0","14","12","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","NECO","5+-year","Polytechnic","20","12","8","4","4","1.5","0","0","8","4","4"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","WAEC","1-year","Polytechnic","105","66","25","23","2","1.0","0","0","39","41","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","WAEC","2-year","Polytechnic","62","39","16","13","3","2.0","0","0","23","23","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","WAEC","3-5-year","Polytechnic","45","28","12","10","2","1.5","0","0","17","16","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","all","WAEC","5+-year","Polytechnic","26","18","6","7","0","1.5","0","0","8","12","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NABTEB","1-year","Polytechnic","6","4","5","5","0","1.0","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NABTEB","2-year","Polytechnic","4","2","0","0","0","2.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NABTEB","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NABTEB","5+-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NECO","1-year","Polytechnic","11","6","4","4","0","1.0","0","0","5","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NECO","2-year","Polytechnic","9","4","0","0","0","2.0","0","0","5","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NECO","3-5-year","Polytechnic","4","4","0","0","0","1.5","0","0","0","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","NECO","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","WAEC","1-year","Polytechnic","15","9","3","3","0","1.0","0","0","6","6","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","WAEC","2-year","Polytechnic","11","5","3","3","0","2.0","0","0","6","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","WAEC","3-5-year","Polytechnic","4","2","0","0","0","1.5","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Female","disabled","WAEC","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NABTEB","1-year","Polytechnic","49","33","13","14","0","1.0","0","0","16","20","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NABTEB","2-year","Polytechnic","29","20","9","9","0","2.0","0","0","9","11","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NABTEB","3-5-year","Polytechnic","21","13","5","5","0","1.5","0","0","8","8","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NABTEB","5+-year","Polytechnic","10","7","5","0","5","1.5","0","0","3","2","5"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NECO","1-year","Polytechnic","87","55","23","22","1","1.0","0","0","32","32","1"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NECO","2-year","Polytechnic","58","36","15","13","2","2.0","0","0","22","21","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NECO","3-5-year","Polytechnic","38","24","8","9","0","1.5","0","0","14","16","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","NECO","5+-year","Polytechnic","20","14","4","4","0","1.5","0","0","6","10","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","WAEC","1-year","Polytechnic","107","62","28","23","5","1.0","0","0","45","34","5"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","WAEC","2-year","Polytechnic","67","39","16","17","0","2.0","0","0","28","23","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","WAEC","3-5-year","Polytechnic","43","25","9","10","0","1.5","0","0","18","16","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","all","WAEC","5+-year","Polytechnic","19","12","6","3","3","1.5","0","0","7","6","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NABTEB","1-year","Polytechnic","6","4","5","5","0","1.0","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NABTEB","2-year","Polytechnic","4","2","0","0","0","2.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NABTEB","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NABTEB","5+-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NECO","1-year","Polytechnic","11","6","4","4","0","1.0","0","0","5","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NECO","2-year","Polytechnic","7","4","0","0","0","2.0","0","0","3","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NECO","3-5-year","Polytechnic","4","2","0","0","0","1.5","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","NECO","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","WAEC","1-year","Polytechnic","15","7","3","3","0","1.0","0","0","8","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","WAEC","2-year","Polytechnic","9","5","3","3","0","2.0","0","0","4","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","WAEC","3-5-year","Polytechnic","4","2","0","0","0","1.5","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Comprehensive High School, Bajoga","Male","disabled","WAEC","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NABTEB","1-year","University","41","24","5","5","0","1.0","0","0","17","19","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NABTEB","2-year","University","25","16","5","5","0","2.0","0","0","9","11","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NABTEB","3-5-year","University","15","9","5","0","5","1.5","0","0","6","4","5"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NABTEB","5+-year","University","8","4","0","0","0","1.5","0","0","4","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NECO","1-year","University","73","42","12","13","0","1.0","0","0","31","30","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NECO","2-year","University","47","26","8","9","0","2.0","0","0","21","18","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NECO","3-5-year","University","33","18","8","4","4","1.5","0","0","15","10","4"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","NECO","5+-year","University","18","10","4","4","0","1.5","0","0","8","6","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","WAEC","1-year","University","99","53","19","17","2","1.0","0","0","46","34","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","WAEC","2-year","University","56","32","9","10","0","2.0","0","0","24","23","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","WAEC","3-5-year","University","41","23","6","7","0","1.5","0","0","18","17","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","all","WAEC","5+-year","University","26","14","6","3","3","1.5","0","0","12","8","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NABTEB","1-year","University","4","2","0","0","0","1.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NABTEB","2-year","University","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NABTEB","3-5-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NECO","1-year","University","7","4","4","4","0","1.0","0","0","3","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NECO","2-year","University","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NECO","3-5-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","NECO","5+-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","WAEC","1-year","University","11","5","3","3","0","1.0","0","0","6","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","WAEC","2-year","University","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","WAEC","3-5-year","University","4","2","0","0","0","1.5","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Female","disabled","WAEC","5+-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NABTEB","1-year","University","43","24","9","5","4","1.0","0","0","19","15","4"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NABTEB","2-year","University","29","16","5","5","0","2.0","0","0","13","11","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NABTEB","3-5-year","University","17","9","5","5","0","1.5","0","0","8","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NABTEB","5+-year","University","12","7","0","0","0","1.5","0","0","5","7","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NECO","1-year","University","78","46","15","13","2","1.0","0","0","32","31","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NECO","2-year","University","49","30","8","9","0","2.0","0","0","19","22","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NECO","3-5-year","University","33","20","4","4","0","1.5","0","0","13","16","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","NECO","5+-year","University","18","10","4","4","0","1.5","0","0","8","6","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","WAEC","1-year","University","99","55","16","13","3","1.0","0","0","44","39","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","WAEC","2-year","University","69","39","12","10","2","2.0","0","0","30","27","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","WAEC","3-5-year","University","43","25","6","7","0","1.5","0","0","18","19","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","all","WAEC","5+-year","University","22","12","3","3","0","1.5","0","0","10","9","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NABTEB","1-year","University","4","2","5","5","0","1.0","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NABTEB","2-year","University","4","2","0","0","0","2.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NABTEB","3-5-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NECO","1-year","University","7","4","4","4","0","1.0","0","0","3","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NECO","2-year","University","4","2","0","0","0","2.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NECO","3-5-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","NECO","5+-year","University","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","WAEC","1-year","University","11","5","3","3","0","1.0","0","0","6","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","WAEC","2-year","University","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","WAEC","3-5-year","University","4","2","0","0","0","1.5","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Government Secondary School, Bajoga","Male","disabled","WAEC","5+-year","University","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NABTEB","1-year","Polytechnic","45","27","9","5","4","1.0","0","0","18","18","4"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NABTEB","2-year","Polytechnic","29","18","5","5","0","2.0","0","0","11","13","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NABTEB","3-5-year","Polytechnic","19","11","5","5","0","1.5","0","0","8","6","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NABTEB","5+-year","Polytechnic","8","4","0","0","0","1.5","0","0","4","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NECO","1-year","Polytechnic","94","55","19","17","2","1.0","0","0","39","36","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NECO","2-year","Polytechnic","58","34","12","9","3","2.0","0","0","24","22","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NECO","3-5-year","Polytechnic","33","20","8","9","0","1.5","0","0","13","12","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","NECO","5+-year","Polytechnic","22","14","4","4","0","1.5","0","0","8","10","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","WAEC","1-year","Polytechnic","116","66","22","20","2","1.0","0","0","50","44","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","WAEC","2-year","Polytechnic","75","43","16","13","3","2.0","0","0","32","27","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","WAEC","3-5-year","Polytechnic","52","28","9","10","0","1.5","0","0","24","19","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","all","WAEC","5+-year","Polytechnic","26","14","6","3","3","1.5","0","0","12","8","3"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NABTEB","1-year","Polytechnic","4","2","0","0","0","1.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NABTEB","2-year","Polytechnic","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NECO","1-year","Polytechnic","9","4","4","4","0","1.0","0","0","5","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NECO","2-year","Polytechnic","5","2","0","0","0","2.0","0","0","3","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NECO","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","NECO","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","WAEC","1-year","Polytechnic","9","5","3","3","0","1.0","0","0","4","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","WAEC","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","WAEC","3-5-year","Polytechnic","4","2","0","0","0","1.5","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Female","disabled","WAEC","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NABTEB","1-year","Polytechnic","45","27","5","5","0","1.0","0","0","18","22","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NABTEB","2-year","Polytechnic","29","18","5","5","0","2.0","0","0","11","13","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NABTEB","3-5-year","Polytechnic","19","11","5","0","5","1.5","0","0","8","6","5"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NABTEB","5+-year","Polytechnic","10","5","0","0","0","1.5","0","0","5","5","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NECO","1-year","Polytechnic","87","52","19","17","2","1.0","0","0","35","33","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NECO","2-year","Polytechnic","60","36","12","13","0","2.0","0","0","24","24","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NECO","3-5-year","Polytechnic","38","22","8","4","4","1.5","0","0","16","14","4"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","NECO","5+-year","Polytechnic","25","14","4","4","0","1.5","0","0","11","10","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","WAEC","1-year","Polytechnic","99","55","19","17","2","1.0","0","0","44","36","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","WAEC","2-year","Polytechnic","69","37","12","10","2","2.0","0","0","32","25","2"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","WAEC","3-5-year","Polytechnic","43","25","6","7","0","1.5","0","0","18","19","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","all","WAEC","5+-year","Polytechnic","26","14","3","3","0","1.5","0","0","12","11","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NABTEB","1-year","Polytechnic","4","2","0","0","0","1.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NABTEB","2-year","Polytechnic","2","2","0","0","0","2.0","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NABTEB","3-5-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NECO","1-year","Polytechnic","7","4","4","4","0","1.0","0","0","3","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NECO","2-year","Polytechnic","4","2","0","0","0","2.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NECO","3-5-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","NECO","5+-year","Polytechnic","2","0","0","0","0","1.5","0","0","2","0","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","WAEC","1-year","Polytechnic","9","4","0","0","0","1.0","0","0","5","4","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","WAEC","2-year","Polytechnic","4","2","0","0","0","2.0","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","WAEC","3-5-year","Polytechnic","4","2","0","0","0","1.5","0","0","2","2","0"
"2019/2020","North East","Gombe","Gombe","Bajoga","Unity College, Gombe","Male","disabled","WAEC","5+-year","Polytechnic","2","2","0","0","0","1.5","0","0","0","2","0"
"2019/2020","North East","Gombe","Gombe","Bolari East","Community Secondary School, Bolari East","Female","all","NABTEB","1-year","Polytechnic","27","16","4","5","0","1.0","0","0","11","12","0"
"2019/2020","North East","Gombe","Gombe","Bolari East","Community Secondary School, Bolari East","Female","all","NABTEB","2-year","Polytechnic","17","9","4","5","0","2.0","0","0","8","5","0"
"2019/2020","North East","Gombe","Gombe","Bolari East","Community Secondary School, Bolari East","Female","all","NABTEB","3-5-year","Polytechnic","10","4","0","0","0","1.5","0","0","6","4","0"
"2019/2020","North East","Gombe","Gombe","Bolari East","Community Secondary School, Bolari East","Female","all","NABTEB","5+-year","Polytechnic","6","4","0","0","0","1.5","0","0","2","4","0"
"2019/2020","North East","Gombe","Gombe","Bolari East","Community Secondary School, Bolari East","Female","all","NECO","1-year","Polytechnic","56","32","12","9","3","1.0","0","0","24","20","3"
"2019/2020","North East","Gombe","Gombe","Bolari East","Community Secondary School, Bolari East","Female","all","NECO","2-year","Polytechnic","29","16","4","4","0","2.0","0","0","13","12","0"
