"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","NECO","1-year","College of Education","10","6","5","5","0","1.0","0","0","4","1","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","NECO","2-year","College of Education","7","3","0","0","0","2.0","0","0","4","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","NECO","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","WAEC","1-year","College of Education","13","8","5","5","0","1.0","0","0","5","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","WAEC","2-year","College of Education","6","2","0","0","0","2.0","0","0","4","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","WAEC","3-5-year","College of Education","6","2","0","0","0","1.5","0","0","4","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Female","disabled","WAEC","5+-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NABTEB","1-year","College of Education","64","38","13","7","6","1.0","0","0","26","25","6"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NABTEB","2-year","College of Education","36","22","6","7","0","2.0","0","0","14","16","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NABTEB","3-5-year","College of Education","24","16","6","7","0","1.5","0","0","8","10","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NABTEB","5+-year","College of Education","15","10","0","0","0","1.5","0","0","5","10","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NECO","1-year","College of Education","115","64","26","22","4","1.0","0","0","51","38","4"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NECO","2-year","College of Education","69","38","16","11","5","2.0","0","0","31","22","5"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NECO","3-5-year","College of Education","49","29","11","11","0","1.5","0","0","20","18","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","NECO","5+-year","College of Education","26","14","5","6","0","1.5","0","0","12","9","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","WAEC","1-year","College of Education","169","99","36","34","2","1.0","0","0","70","63","2"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","WAEC","2-year","College of Education","99","57","22","19","3","2.0","0","0","42","35","3"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","WAEC","3-5-year","College of Education","58","34","13","10","3","1.5","0","0","24","21","3"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","all","WAEC","5+-year","College of Education","29","18","5","5","0","1.5","0","0","11","13","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NABTEB","1-year","College of Education","6","3","0","0","0","1.0","0","0","3","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NECO","1-year","College of Education","10","3","5","5","0","1.0","0","0","7","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NECO","2-year","College of Education","7","3","0","0","0","2.0","0","0","4","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","NECO","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","WAEC","1-year","College of Education","13","5","5","5","0","1.0","0","0","8","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","WAEC","2-year","College of Education","6","5","0","0","0","2.0","0","0","1","5","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","WAEC","3-5-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Community Secondary School, Goya","Male","disabled","WAEC","5+-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NABTEB","1-year","Polytechnic","48","26","13","13","0","1.0","0","0","22","13","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NABTEB","2-year","Polytechnic","27","16","6","7","0","2.0","0","0","11","10","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NABTEB","3-5-year","Polytechnic","18","10","6","7","0","1.5","0","0","8","4","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NABTEB","5+-year","Polytechnic","9","6","0","0","0","1.5","0","0","3","6","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NECO","1-year","Polytechnic","69","43","21","16","5","1.0","0","0","26","22","5"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NECO","2-year","Polytechnic","46","29","11","11","0","2.0","0","0","17","18","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NECO","3-5-year","Polytechnic","30","20","11","6","5","1.5","0","0","10","9","5"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","NECO","5+-year","Polytechnic","16","9","5","5","0","1.5","0","0","7","4","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","WAEC","1-year","Polytechnic","90","55","22","19","3","1.0","0","0","35","33","3"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","WAEC","2-year","Polytechnic","58","34","13","10","3","2.0","0","0","24","21","3"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","WAEC","3-5-year","Polytechnic","38","23","9","10","0","1.5","0","0","15","14","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","all","WAEC","5+-year","Polytechnic","22","16","5","5","0","1.5","0","0","6","11","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NABTEB","1-year","Polytechnic","6","3","6","7","0","1.0","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NECO","1-year","Polytechnic","7","3","5","5","0","1.0","0","0","4","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","WAEC","1-year","Polytechnic","10","5","5","5","0","1.0","0","0","5","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","WAEC","2-year","Polytechnic","6","2","0","0","0","2.0","0","0","4","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","WAEC","3-5-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Female","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NABTEB","1-year","Polytechnic","42","26","6","7","0","1.0","0","0","16","20","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NABTEB","2-year","Polytechnic","27","16","6","7","0","2.0","0","0","11","10","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NABTEB","3-5-year","Polytechnic","18","10","6","0","6","1.5","0","0","8","4","6"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NABTEB","5+-year","Polytechnic","6","3","0","0","0","1.5","0","0","3","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NECO","1-year","Polytechnic","69","40","16","16","0","1.0","0","0","29","24","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NECO","2-year","Polytechnic","43","23","11","11","0","2.0","0","0","20","12","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NECO","3-5-year","Polytechnic","30","17","5","5","0","1.5","0","0","13","12","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","NECO","5+-year","Polytechnic","13","9","5","0","5","1.5","0","0","4","4","5"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","WAEC","1-year","Polytechnic","86","55","18","19","0","1.0","0","0","31","37","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","WAEC","2-year","Polytechnic","54","36","13","10","3","2.0","0","0","18","23","3"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","WAEC","3-5-year","Polytechnic","38","23","9","10","0","1.5","0","0","15","14","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","all","WAEC","5+-year","Polytechnic","19","10","4","5","0","1.5","0","0","9","6","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NABTEB","1-year","Polytechnic","6","3","0","0","0","1.0","0","0","3","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NECO","1-year","Polytechnic","7","3","5","5","0","1.0","0","0","4","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","WAEC","1-year","Polytechnic","10","5","4","5","0","1.0","0","0","5","1","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","WAEC","2-year","Polytechnic","6","2","0","0","0","2.0","0","0","4","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Comprehensive High School, Goya","Male","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NABTEB","1-year","University","27","16","6","7","0","1.0","0","0","11","10","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NABTEB","2-year","University","18","10","6","7","0","2.0","0","0","8","4","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NABTEB","3-5-year","University","9","7","6","7","0","1.5","0","0","2","1","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NABTEB","5+-year","University","9","3","0","0","0","1.5","0","0","6","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NECO","1-year","University","46","29","11","11","0","1.0","0","0","17","18","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NECO","2-year","University","33","20","5","5","0","2.0","0","0","13","15","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NECO","3-5-year","University","20","12","5","6","0","1.5","0","0","8","7","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","NECO","5+-year","University","13","6","5","0","5","1.5","0","0","7","1","5"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","WAEC","1-year","University","58","34","13","14","0","1.0","0","0","24","21","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","WAEC","2-year","University","38","23","9","10","0","2.0","0","0","15","14","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","WAEC","3-5-year","University","22","13","5","5","0","1.5","0","0","9","8","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","all","WAEC","5+-year","University","13","8","5","0","5","1.5","0","0","5","3","5"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NABTEB","1-year","University","6","3","6","7","0","1.0","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NECO","1-year","University","7","3","5","6","0","1.0","0","0","4","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NECO","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","WAEC","1-year","University","6","3","5","5","0","1.0","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","WAEC","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Female","disabled","WAEC","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NABTEB","1-year","University","27","16","6","7","0","1.0","0","0","11","10","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NABTEB","2-year","University","15","10","6","7","0","2.0","0","0","5","4","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NABTEB","3-5-year","University","12","7","6","7","0","1.5","0","0","5","1","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NABTEB","5+-year","University","6","7","0","0","0","1.5","0","0","0","7","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NECO","1-year","University","49","29","11","11","0","1.0","0","0","20","18","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NECO","2-year","University","33","20","5","6","0","2.0","0","0","13","15","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NECO","3-5-year","University","20","12","5","6","0","1.5","0","0","8","7","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","NECO","5+-year","University","7","6","0","0","0","1.5","0","0","1","6","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","WAEC","1-year","University","58","36","13","14","0","1.0","0","0","22","23","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","WAEC","2-year","University","35","21","9","9","0","2.0","0","0","14","12","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","WAEC","3-5-year","University","22","13","5","5","0","1.5","0","0","9","8","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","all","WAEC","5+-year","University","13","8","5","0","5","1.5","0","0","5","3","5"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NABTEB","1-year","University","6","3","6","7","0","1.0","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NABTEB","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NABTEB","3-5-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NECO","1-year","University","7","3","5","6","0","1.0","0","0","4","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NECO","2-year","University","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NECO","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","NECO","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","WAEC","1-year","University","6","3","5","5","0","1.0","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","WAEC","2-year","University","3","2","0","0","0","2.0","0","0","1","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","WAEC","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Government Secondary School, Goya","Male","disabled","WAEC","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NABTEB","1-year","College of Education","51","29","6","7","0","1.0","0","0","22","23","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NABTEB","2-year","College of Education","30","16","6","7","0","2.0","0","0","14","10","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NABTEB","3-5-year","College of Education","24","13","6","7","0","1.5","0","0","11","7","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NABTEB","5+-year","College of Education","15","7","0","0","0","1.5","0","0","8","7","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NECO","1-year","College of Education","99","58","21","16","5","1.0","0","0","41","37","5"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NECO","2-year","College of Education","66","40","11","11","0","2.0","0","0","26","29","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NECO","3-5-year","College of Education","43","26","5","6","0","1.5","0","0","17","21","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","NECO","5+-year","College of Education","23","12","5","5","0","1.5","0","0","11","7","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","WAEC","1-year","College of Education","134","73","22","19","3","1.0","0","0","61","51","3"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","WAEC","2-year","College of Education","90","49","18","14","4","2.0","0","0","41","31","4"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","WAEC","3-5-year","College of Education","58","34","9","9","0","1.5","0","0","24","25","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","all","WAEC","5+-year","College of Education","29","16","5","5","0","1.5","0","0","13","11","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NABTEB","1-year","College of Education","6","3","0","0","0","1.0","0","0","3","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NABTEB","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NECO","1-year","College of Education","13","6","5","5","0","1.0","0","0","7","1","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NECO","2-year","College of Education","10","6","0","0","0","2.0","0","0","4","6","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","NECO","5+-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","WAEC","1-year","College of Education","19","8","5","5","0","1.0","0","0","11","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","WAEC","2-year","College of Education","13","5","0","0","0","2.0","0","0","8","5","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","WAEC","3-5-year","College of Education","6","5","0","0","0","1.5","0","0","1","5","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Female","disabled","WAEC","5+-year","College of Education","3","2","0","0","0","1.5","0","0","1","2","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NABTEB","1-year","College of Education","64","35","13","7","6","1.0","0","0","29","22","6"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NABTEB","2-year","College of Education","39","22","6","7","0","2.0","0","0","17","16","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NABTEB","3-5-year","College of Education","27","13","6","7","0","1.5","0","0","14","7","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NABTEB","5+-year","College of Education","12","6","0","0","0","1.5","0","0","6","6","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NECO","1-year","College of Education","109","64","21","16","5","1.0","0","0","45","43","5"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NECO","2-year","College of Education","66","38","11","11","0","2.0","0","0","28","27","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NECO","3-5-year","College of Education","43","23","5","5","0","1.5","0","0","20","18","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","NECO","5+-year","College of Education","26","14","5","5","0","1.5","0","0","12","9","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","WAEC","1-year","College of Education","141","83","22","19","3","1.0","0","0","58","61","3"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","WAEC","2-year","College of Education","90","52","18","14","4","2.0","0","0","38","34","4"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","WAEC","3-5-year","College of Education","61","34","9","9","0","1.5","0","0","27","25","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","all","WAEC","5+-year","College of Education","32","18","5","5","0","1.5","0","0","14","13","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","disabled","NABTEB","1-year","College of Education","9","3","6","7","0","1.0","0","0","6","0","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","disabled","NABTEB","2-year","College of Education","6","3","0","0","0","2.0","0","0","3","3","0"
"2020/2021","North West","Katsina","Funtua","Goya","Unity College, Funtua","Male","disabled","NABTEB","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
