session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,NABTEB,5+-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,NECO,1-year,University,11,6,4,5,0,1.0,0,0,5,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,NECO,2-year,University,5,5,0,0,0,2.0,0,0,0,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,NECO,3-5-year,University,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,NECO,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,WAEC,1-year,University,13,8,4,4,0,1.0,0,0,5,4,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,WAEC,2-year,University,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,WAEC,3-5-year,University,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,disabled,WAEC,5+-year,University,2,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NABTEB,1-year,Polytechnic,49,34,9,9,0,1.0,0,0,15,25,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NABTEB,2-year,Polytechnic,34,25,9,4,5,2.0,0,0,9,16,5
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NABTEB,3-5-year,Polytechnic,20,16,5,4,1,1.5,0,0,4,11,1
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NABTEB,5+-year,Polytechnic,12,9,5,4,1,1.5,0,0,3,4,1
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NECO,1-year,Polytechnic,91,62,17,18,0,1.0,0,0,29,45,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NECO,2-year,Polytechnic,54,37,13,9,4,2.0,0,0,17,24,4
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NECO,3-5-year,Polytechnic,37,25,9,9,0,1.5,0,0,12,16,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NECO,5+-year,Polytechnic,21,14,4,5,0,1.5,0,0,7,10,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,WAEC,1-year,Polytechnic,118,83,29,27,2,1.0,0,0,35,54,2
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,WAEC,2-year,Polytechnic,69,48,18,15,3,2.0,0,0,21,30,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,WAEC,3-5-year,Polytechnic,41,30,11,8,3,1.5,0,0,11,19,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,WAEC,5+-year,Polytechnic,20,15,4,4,0,1.5,0,0,5,11,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NABTEB,1-year,Polytechnic,5,3,5,4,1,1.0,0,0,2,0,1
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NABTEB,2-year,Polytechnic,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NABTEB,3-5-year,Polytechnic,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NECO,1-year,Polytechnic,11,6,4,5,0,1.0,0,0,5,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NECO,2-year,Polytechnic,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,WAEC,1-year,Polytechnic,13,8,4,4,0,1.0,0,0,5,4,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,WAEC,2-year,Polytechnic,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,WAEC,3-5-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,WAEC,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NABTEB,1-year,Polytechnic,49,34,9,9,0,1.0,0,0,15,25,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NABTEB,2-year,Polytechnic,29,22,5,5,0,2.0,0,0,7,17,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NABTEB,3-5-year,Polytechnic,20,16,5,5,0,1.5,0,0,4,11,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NABTEB,5+-year,Polytechnic,10,9,5,0,5,1.5,0,0,1,4,5
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NECO,1-year,Polytechnic,88,65,22,18,4,1.0,0,0,23,43,4
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NECO,2-year,Polytechnic,59,45,13,14,0,2.0,0,0,14,32,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NECO,3-5-year,Polytechnic,37,25,9,5,4,1.5,0,0,12,16,4
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NECO,5+-year,Polytechnic,21,17,4,5,0,1.5,0,0,4,13,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,WAEC,1-year,Polytechnic,105,73,22,19,3,1.0,0,0,32,51,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,WAEC,2-year,Polytechnic,64,45,15,12,3,2.0,0,0,19,30,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,WAEC,3-5-year,Polytechnic,41,30,7,8,0,1.5,0,0,11,23,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,WAEC,5+-year,Polytechnic,23,15,4,4,0,1.5,0,0,8,11,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NABTEB,1-year,Polytechnic,5,3,4,5,0,1.0,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NABTEB,2-year,Polytechnic,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NABTEB,3-5-year,Polytechnic,2,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NECO,1-year,Polytechnic,11,6,4,5,0,1.0,0,0,5,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NECO,2-year,Polytechnic,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,WAEC,1-year,Polytechnic,10,8,4,4,0,1.0,0,0,2,4,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,WAEC,2-year,Polytechnic,8,5,0,0,0,2.0,0,0,3,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,WAEC,3-5-year,Polytechnic,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,WAEC,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NABTEB,1-year,University,44,37,14,9,5,1.0,0,0,7,23,5
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NABTEB,2-year,University,29,22,9,9,0,2.0,0,0,7,13,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NABTEB,3-5-year,University,17,16,4,5,0,1.5,0,0,1,12,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NABTEB,5+-year,University,12,9,4,5,0,1.5,0,0,3,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NECO,1-year,University,86,65,26,18,8,1.0,0,0,21,39,8
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NECO,2-year,University,51,39,13,14,0,2.0,0,0,12,26,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NECO,3-5-year,University,32,25,9,9,0,1.5,0,0,7,16,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NECO,5+-year,University,21,14,4,5,0,1.5,0,0,7,10,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,WAEC,1-year,University,108,83,33,31,2,1.0,0,0,25,50,2
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,WAEC,2-year,University,69,56,22,19,3,2.0,0,0,13,34,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,WAEC,3-5-year,University,43,33,15,15,0,1.5,0,0,10,18,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,WAEC,5+-year,University,31,23,11,8,3,1.5,0,0,8,12,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NABTEB,1-year,University,5,3,4,5,0,1.0,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NABTEB,2-year,University,2,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NABTEB,3-5-year,University,2,0,0,0,0,1.5,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NECO,1-year,University,11,6,4,5,0,1.0,0,0,5,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NECO,2-year,University,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NECO,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NECO,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,WAEC,1-year,University,13,8,4,4,0,1.0,0,0,5,4,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,WAEC,2-year,University,8,5,4,4,0,2.0,0,0,3,1,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,WAEC,3-5-year,University,5,5,0,0,0,1.5,0,0,0,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,WAEC,5+-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NABTEB,1-year,University,42,31,9,9,0,1.0,0,0,11,22,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NABTEB,2-year,University,27,19,5,5,0,2.0,0,0,8,14,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NABTEB,3-5-year,University,20,12,4,5,0,1.5,0,0,8,8,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NABTEB,5+-year,University,10,6,4,0,4,1.5,0,0,4,2,4
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NECO,1-year,University,86,62,26,23,3,1.0,0,0,24,36,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NECO,2-year,University,53,39,13,14,0,2.0,0,0,14,26,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NECO,3-5-year,University,37,28,13,9,4,1.5,0,0,9,15,4
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NECO,5+-year,University,21,17,4,5,0,1.5,0,0,4,13,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,WAEC,1-year,University,118,88,33,27,6,1.0,0,0,30,55,6
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,WAEC,2-year,University,74,56,22,19,3,2.0,0,0,18,34,3
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,WAEC,3-5-year,University,46,38,15,11,4,1.5,0,0,8,23,4
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,WAEC,5+-year,University,20,15,4,4,0,1.5,0,0,5,11,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NABTEB,1-year,University,5,3,4,5,0,1.0,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NABTEB,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NECO,1-year,University,8,6,4,5,0,1.0,0,0,2,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NECO,2-year,University,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NECO,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NECO,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,WAEC,1-year,University,10,8,4,4,0,1.0,0,0,2,4,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,WAEC,2-year,University,5,5,0,0,0,2.0,0,0,0,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,WAEC,3-5-year,University,5,2,0,0,0,1.5,0,0,3,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,WAEC,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NABTEB,1-year,Polytechnic,54,40,14,14,0,1.0,0,0,14,26,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NABTEB,2-year,Polytechnic,32,25,9,5,4,2.0,0,0,7,16,4
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NABTEB,3-5-year,Polytechnic,20,16,5,5,0,1.5,0,0,4,11,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NABTEB,5+-year,Polytechnic,15,12,5,5,0,1.5,0,0,3,7,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NECO,1-year,Polytechnic,96,68,22,18,4,1.0,0,0,28,46,4
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NECO,2-year,Polytechnic,70,48,17,14,3,2.0,0,0,22,31,3
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NECO,3-5-year,Polytechnic,40,28,9,9,0,1.5,0,0,12,19,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NECO,5+-year,Polytechnic,19,14,4,5,0,1.5,0,0,5,10,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,WAEC,1-year,Polytechnic,115,86,33,31,2,1.0,0,0,29,53,2
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,WAEC,2-year,Polytechnic,77,58,22,19,3,2.0,0,0,19,36,3
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,WAEC,3-5-year,Polytechnic,51,40,15,12,3,1.5,0,0,11,25,3
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,WAEC,5+-year,Polytechnic,20,15,4,4,0,1.5,0,0,5,11,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NABTEB,1-year,Polytechnic,5,3,5,5,0,1.0,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NECO,1-year,Polytechnic,11,6,4,5,0,1.0,0,0,5,2,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NECO,2-year,Polytechnic,5,3,0,0,0,2.0,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,WAEC,1-year,Polytechnic,10,8,4,4,0,1.0,0,0,2,4,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,WAEC,2-year,Polytechnic,5,5,0,0,0,2.0,0,0,0,5,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,WAEC,3-5-year,Polytechnic,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,WAEC,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NABTEB,1-year,Polytechnic,59,40,14,9,5,1.0,0,0,19,26,5
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NABTEB,2-year,Polytechnic,34,25,9,5,4,2.0,0,0,9,16,4
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NABTEB,3-5-year,Polytechnic,20,16,5,5,0,1.5,0,0,4,11,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NABTEB,5+-year,Polytechnic,12,9,0,0,0,1.5,0,0,3,9,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NECO,1-year,Polytechnic,118,84,26,23,3,1.0,0,0,34,58,3
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NECO,2-year,Polytechnic,80,56,17,14,3,2.0,0,0,24,39,3
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NECO,3-5-year,Polytechnic,51,37,9,9,0,1.5,0,0,14,28,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NECO,5+-year,Polytechnic,29,20,4,5,0,1.5,0,0,9,16,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,WAEC,1-year,Polytechnic,138,96,29,23,6,1.0,0,0,42,67,6
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,WAEC,2-year,Polytechnic,82,56,15,15,0,2.0,0,0,26,41,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,WAEC,3-5-year,Polytechnic,51,35,11,8,3,1.5,0,0,16,24,3
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,WAEC,5+-year,Polytechnic,33,23,7,8,0,1.5,0,0,10,16,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,disabled,NABTEB,1-year,Polytechnic,5,3,5,5,0,1.0,0,0,2,0,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
