session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NABTEB,1-year,University,8,3,4,5,0,1.0,0,0,5,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NABTEB,2-year,University,5,3,0,0,0,2.0,0,0,2,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NABTEB,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NECO,1-year,University,15,8,4,4,0,1.0,0,0,7,4,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NECO,2-year,University,9,5,0,0,0,2.0,0,0,4,5,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NECO,3-5-year,University,6,3,0,0,0,1.5,0,0,3,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NECO,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,WAEC,1-year,University,17,9,4,4,0,1.0,0,0,8,5,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,WAEC,2-year,University,11,5,4,4,0,2.0,0,0,6,1,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,WAEC,3-5-year,University,9,5,0,0,0,1.5,0,0,4,5,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,WAEC,5+-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NABTEB,1-year,University,55,35,9,9,0,1.0,0,0,20,26,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NABTEB,2-year,University,41,23,9,5,4,2.0,0,0,18,14,4
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NABTEB,3-5-year,University,25,14,4,5,0,1.5,0,0,11,10,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NABTEB,5+-year,University,14,9,4,5,0,1.5,0,0,5,5,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NECO,1-year,University,106,62,25,22,3,1.0,0,0,44,37,3
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NECO,2-year,University,73,41,17,13,4,2.0,0,0,32,24,4
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NECO,3-5-year,University,41,23,8,9,0,1.5,0,0,18,15,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NECO,5+-year,University,23,13,4,4,0,1.5,0,0,10,9,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,WAEC,1-year,University,173,98,37,30,7,1.0,0,0,75,61,7
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,WAEC,2-year,University,112,66,22,19,3,2.0,0,0,46,44,3
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,WAEC,3-5-year,University,58,33,11,7,4,1.5,0,0,25,22,4
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,WAEC,5+-year,University,40,23,7,7,0,1.5,0,0,17,16,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NABTEB,1-year,University,5,3,4,5,0,1.0,0,0,2,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NABTEB,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NECO,1-year,University,12,5,4,4,0,1.0,0,0,7,1,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NECO,2-year,University,6,3,0,0,0,2.0,0,0,3,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NECO,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NECO,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,WAEC,1-year,University,17,9,4,4,0,1.0,0,0,8,5,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,WAEC,2-year,University,11,5,4,4,0,2.0,0,0,6,1,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,WAEC,3-5-year,University,6,5,0,0,0,1.5,0,0,1,5,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,WAEC,5+-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NABTEB,1-year,University,52,29,9,5,4,1.0,0,0,23,20,4
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NABTEB,2-year,University,36,20,4,5,0,2.0,0,0,16,16,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NABTEB,3-5-year,University,22,11,4,5,0,1.5,0,0,11,7,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NABTEB,5+-year,University,14,9,0,0,0,1.5,0,0,5,9,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NECO,1-year,University,100,57,17,18,0,1.0,0,0,43,40,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NECO,2-year,University,64,36,13,9,4,2.0,0,0,28,23,4
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NECO,3-5-year,University,41,26,8,4,4,1.5,0,0,15,18,4
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NECO,5+-year,University,18,10,4,4,0,1.5,0,0,8,6,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,WAEC,1-year,University,144,89,29,23,6,1.0,0,0,55,60,6
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,WAEC,2-year,University,95,59,18,15,3,2.0,0,0,36,41,3
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,WAEC,3-5-year,University,58,35,11,11,0,1.5,0,0,23,24,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,WAEC,5+-year,University,46,26,7,7,0,1.5,0,0,20,19,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NABTEB,1-year,University,5,3,0,0,0,1.0,0,0,2,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NABTEB,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NECO,1-year,University,9,5,4,4,0,1.0,0,0,4,1,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NECO,2-year,University,6,3,0,0,0,2.0,0,0,3,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NECO,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NECO,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,WAEC,1-year,University,14,7,4,4,0,1.0,0,0,7,3,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,WAEC,2-year,University,9,5,0,0,0,2.0,0,0,4,5,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,WAEC,3-5-year,University,6,2,0,0,0,1.5,0,0,4,2,0
2020/2021,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,WAEC,5+-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NABTEB,1-year,College of Education,33,20,9,9,0,1.0,0,0,13,11,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NABTEB,2-year,College of Education,19,11,5,5,0,2.0,0,0,8,6,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NABTEB,3-5-year,College of Education,14,9,5,5,0,1.5,0,0,5,4,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NABTEB,5+-year,College of Education,8,6,0,0,0,1.5,0,0,2,6,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NECO,1-year,College of Education,56,33,17,13,4,1.0,0,0,23,16,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NECO,2-year,College of Education,41,26,13,13,0,2.0,0,0,15,13,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NECO,3-5-year,College of Education,23,15,4,4,0,1.5,0,0,8,11,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NECO,5+-year,College of Education,18,10,4,4,0,1.5,0,0,8,6,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,WAEC,1-year,College of Education,84,49,22,19,3,1.0,0,0,35,27,3
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,WAEC,2-year,College of Education,58,35,15,15,0,2.0,0,0,23,20,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,WAEC,3-5-year,College of Education,32,19,7,7,0,1.5,0,0,13,12,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,WAEC,5+-year,College of Education,20,14,7,4,3,1.5,0,0,6,7,3
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NABTEB,1-year,College of Education,5,3,5,5,0,1.0,0,0,2,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NECO,1-year,College of Education,6,5,4,5,0,1.0,0,0,1,1,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,WAEC,1-year,College of Education,11,7,4,4,0,1.0,0,0,4,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,WAEC,2-year,College of Education,6,5,4,4,0,2.0,0,0,1,1,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,WAEC,3-5-year,College of Education,6,2,0,0,0,1.5,0,0,4,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NABTEB,1-year,College of Education,38,23,9,9,0,1.0,0,0,15,14,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NABTEB,2-year,College of Education,22,14,5,5,0,2.0,0,0,8,9,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NABTEB,3-5-year,College of Education,16,9,5,5,0,1.5,0,0,7,4,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NABTEB,5+-year,College of Education,8,3,0,0,0,1.5,0,0,5,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NECO,1-year,College of Education,62,36,13,13,0,1.0,0,0,26,23,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NECO,2-year,College of Education,44,26,9,9,0,2.0,0,0,18,17,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NECO,3-5-year,College of Education,26,15,9,4,5,1.5,0,0,11,6,5
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NECO,5+-year,College of Education,15,8,4,4,0,1.5,0,0,7,4,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,WAEC,1-year,College of Education,101,59,22,19,3,1.0,0,0,42,37,3
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,WAEC,2-year,College of Education,66,40,15,11,4,2.0,0,0,26,25,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,WAEC,3-5-year,College of Education,37,21,7,7,0,1.5,0,0,16,14,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,WAEC,5+-year,College of Education,17,12,4,4,0,1.5,0,0,5,8,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NABTEB,1-year,College of Education,5,3,5,5,0,1.0,0,0,2,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NECO,1-year,College of Education,9,5,4,4,0,1.0,0,0,4,1,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,WAEC,1-year,College of Education,11,7,4,4,0,1.0,0,0,4,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,WAEC,2-year,College of Education,9,5,0,0,0,2.0,0,0,4,5,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,WAEC,3-5-year,College of Education,6,2,0,0,0,1.5,0,0,4,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NABTEB,1-year,Polytechnic,30,17,9,5,4,1.0,0,0,13,8,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NABTEB,2-year,Polytechnic,19,11,5,5,0,2.0,0,0,8,6,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NABTEB,3-5-year,Polytechnic,11,9,5,5,0,1.5,0,0,2,4,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NABTEB,5+-year,Polytechnic,8,6,0,0,0,1.5,0,0,2,6,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NECO,1-year,Polytechnic,50,31,13,13,0,1.0,0,0,19,18,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NECO,2-year,Polytechnic,32,18,9,9,0,2.0,0,0,14,9,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NECO,3-5-year,Polytechnic,17,10,4,4,0,1.5,0,0,7,6,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NECO,5+-year,Polytechnic,12,8,4,0,4,1.5,0,0,4,4,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,WAEC,1-year,Polytechnic,63,40,18,15,3,1.0,0,0,23,22,3
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,WAEC,2-year,Polytechnic,43,28,11,7,4,2.0,0,0,15,17,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,WAEC,3-5-year,Polytechnic,29,16,7,8,0,1.5,0,0,13,9,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,WAEC,5+-year,Polytechnic,11,7,4,4,0,1.5,0,0,4,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NABTEB,1-year,Polytechnic,5,3,5,5,0,1.0,0,0,2,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NECO,1-year,Polytechnic,6,3,4,4,0,1.0,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,WAEC,1-year,Polytechnic,6,2,4,4,0,1.0,0,0,4,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,WAEC,2-year,Polytechnic,3,2,0,0,0,2.0,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,WAEC,3-5-year,Polytechnic,3,2,0,0,0,1.5,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NABTEB,1-year,Polytechnic,30,17,9,9,0,1.0,0,0,13,8,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NABTEB,2-year,Polytechnic,16,11,4,5,0,2.0,0,0,5,7,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NABTEB,3-5-year,Polytechnic,14,9,5,5,0,1.5,0,0,5,4,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NABTEB,5+-year,Polytechnic,5,3,0,0,0,1.5,0,0,2,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NECO,1-year,Polytechnic,47,31,13,9,4,1.0,0,0,16,18,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NECO,2-year,Polytechnic,29,18,8,4,4,2.0,0,0,11,10,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NECO,3-5-year,Polytechnic,20,13,4,4,0,1.5,0,0,7,9,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NECO,5+-year,Polytechnic,9,5,0,0,0,1.5,0,0,4,5,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,WAEC,1-year,Polytechnic,61,38,15,11,4,1.0,0,0,23,23,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,WAEC,2-year,Polytechnic,37,23,7,8,0,2.0,0,0,14,16,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,WAEC,3-5-year,Polytechnic,29,19,7,8,0,1.5,0,0,10,12,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,WAEC,5+-year,Polytechnic,14,9,4,4,0,1.5,0,0,5,5,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NABTEB,1-year,Polytechnic,5,3,5,5,0,1.0,0,0,2,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NECO,1-year,Polytechnic,6,2,4,4,0,1.0,0,0,4,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,WAEC,1-year,Polytechnic,6,2,4,4,0,1.0,0,0,4,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,WAEC,2-year,Polytechnic,3,2,0,0,0,2.0,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,WAEC,3-5-year,Polytechnic,3,2,0,0,0,1.5,0,0,1,2,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NABTEB,1-year,University,55,32,9,9,0,1.0,0,0,23,23,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NABTEB,2-year,University,36,23,9,5,4,2.0,0,0,13,14,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NABTEB,3-5-year,University,19,11,5,5,0,1.5,0,0,8,6,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NABTEB,5+-year,University,14,9,5,5,0,1.5,0,0,5,4,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NECO,1-year,University,109,64,25,22,3,1.0,0,0,45,39,3
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NECO,2-year,University,64,39,13,13,0,2.0,0,0,25,26,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NECO,3-5-year,University,50,28,13,9,4,1.5,0,0,22,15,4
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NECO,5+-year,University,29,18,8,9,0,1.5,0,0,11,10,0
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,WAEC,1-year,University,130,80,29,26,3,1.0,0,0,50,51,3
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,WAEC,2-year,University,89,56,18,15,3,2.0,0,0,33,38,3
2020/2021,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,WAEC,3-5-year,University,46,28,11,8,3,1.5,0,0,18,17,3
