"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Female","disabled","WAEC","1-year","Polytechnic","9","5","4","4","0","1.0","0","0","4","1","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Female","disabled","WAEC","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Female","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Female","disabled","WAEC","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NABTEB","1-year","Polytechnic","37","22","11","6","5","1.0","0","0","15","11","5"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NABTEB","2-year","Polytechnic","21","16","6","6","0","2.0","0","0","5","10","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NABTEB","3-5-year","Polytechnic","18","10","6","6","0","1.5","0","0","8","4","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NABTEB","5+-year","Polytechnic","9","7","0","0","0","1.5","0","0","2","7","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NECO","1-year","Polytechnic","71","45","14","15","0","1.0","0","0","26","31","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NECO","2-year","Polytechnic","45","28","9","10","0","2.0","0","0","17","19","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NECO","3-5-year","Polytechnic","29","17","5","5","0","1.5","0","0","12","12","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","NECO","5+-year","Polytechnic","16","11","5","0","5","1.5","0","0","5","6","5"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","WAEC","1-year","Polytechnic","85","49","17","18","0","1.0","0","0","36","32","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","WAEC","2-year","Polytechnic","54","31","13","9","4","2.0","0","0","23","18","4"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","WAEC","3-5-year","Polytechnic","32","20","9","4","5","1.5","0","0","12","11","5"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","all","WAEC","5+-year","Polytechnic","22","13","4","4","0","1.5","0","0","9","9","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NABTEB","1-year","Polytechnic","6","3","6","6","0","1.0","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NECO","1-year","Polytechnic","10","6","5","5","0","1.0","0","0","4","1","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","WAEC","1-year","Polytechnic","10","5","4","4","0","1.0","0","0","5","1","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","WAEC","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Community Secondary School, Aku","Male","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NABTEB","1-year","College of Education","43","26","11","11","0","1.0","0","0","17","15","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NABTEB","2-year","College of Education","27","16","6","6","0","2.0","0","0","11","10","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NABTEB","3-5-year","College of Education","18","13","6","6","0","1.5","0","0","5","7","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NABTEB","5+-year","College of Education","9","7","6","0","6","1.5","0","0","2","1","6"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NECO","1-year","College of Education","74","45","19","15","4","1.0","0","0","29","26","4"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NECO","2-year","College of Education","49","28","9","10","0","2.0","0","0","21","19","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NECO","3-5-year","College of Education","29","17","5","5","0","1.5","0","0","12","12","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","NECO","5+-year","College of Education","23","11","5","5","0","1.5","0","0","12","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","WAEC","1-year","College of Education","107","69","30","27","3","1.0","0","0","38","39","3"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","WAEC","2-year","College of Education","60","38","17","14","3","2.0","0","0","22","21","3"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","WAEC","3-5-year","College of Education","47","31","13","14","0","1.5","0","0","16","18","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","all","WAEC","5+-year","College of Education","22","13","4","4","0","1.5","0","0","9","9","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NABTEB","1-year","College of Education","6","3","6","6","0","1.0","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NECO","1-year","College of Education","13","6","5","5","0","1.0","0","0","7","1","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NECO","2-year","College of Education","7","3","0","0","0","2.0","0","0","4","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","NECO","5+-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","WAEC","1-year","College of Education","13","8","4","4","0","1.0","0","0","5","4","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","WAEC","2-year","College of Education","10","5","0","0","0","2.0","0","0","5","5","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","WAEC","3-5-year","College of Education","6","3","0","0","0","1.5","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Female","disabled","WAEC","5+-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NABTEB","1-year","College of Education","55","35","11","11","0","1.0","0","0","20","24","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NABTEB","2-year","College of Education","37","22","6","6","0","2.0","0","0","15","16","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NABTEB","3-5-year","College of Education","21","13","6","6","0","1.5","0","0","8","7","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NABTEB","5+-year","College of Education","12","10","6","0","6","1.5","0","0","2","4","6"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NECO","1-year","College of Education","100","60","19","20","0","1.0","0","0","40","41","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NECO","2-year","College of Education","65","40","14","10","4","2.0","0","0","25","26","4"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NECO","3-5-year","College of Education","39","26","9","5","4","1.5","0","0","13","17","4"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","NECO","5+-year","College of Education","19","11","5","5","0","1.5","0","0","8","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","WAEC","1-year","College of Education","126","82","34","32","2","1.0","0","0","44","48","2"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","WAEC","2-year","College of Education","85","54","21","18","3","2.0","0","0","31","33","3"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","WAEC","3-5-year","College of Education","54","33","13","14","0","1.5","0","0","21","20","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","all","WAEC","5+-year","College of Education","22","15","4","4","0","1.5","0","0","7","11","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NABTEB","1-year","College of Education","6","3","5","6","0","1.0","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NABTEB","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NABTEB","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NECO","1-year","College of Education","13","8","5","5","0","1.0","0","0","5","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NECO","2-year","College of Education","10","6","0","0","0","2.0","0","0","4","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","NECO","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","WAEC","1-year","College of Education","16","10","4","4","0","1.0","0","0","6","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","WAEC","2-year","College of Education","9","5","0","0","0","2.0","0","0","4","5","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","WAEC","3-5-year","College of Education","6","3","0","0","0","1.5","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Comprehensive High School, Aku","Male","disabled","WAEC","5+-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NABTEB","1-year","Polytechnic","61","35","11","11","0","1.0","0","0","26","24","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NABTEB","2-year","Polytechnic","40","22","6","6","0","2.0","0","0","18","16","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NABTEB","3-5-year","Polytechnic","24","16","6","6","0","1.5","0","0","8","10","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NABTEB","5+-year","Polytechnic","12","7","6","0","6","1.5","0","0","5","1","6"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NECO","1-year","Polytechnic","91","54","19","20","0","1.0","0","0","37","35","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NECO","2-year","Polytechnic","62","37","14","10","4","2.0","0","0","25","23","4"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NECO","3-5-year","Polytechnic","32","17","5","5","0","1.5","0","0","15","12","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","NECO","5+-year","Polytechnic","26","14","5","5","0","1.5","0","0","12","9","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","WAEC","1-year","Polytechnic","132","77","30","27","3","1.0","0","0","55","47","3"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","WAEC","2-year","Polytechnic","85","49","17","18","0","2.0","0","0","36","32","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","WAEC","3-5-year","Polytechnic","60","33","13","9","4","1.5","0","0","27","20","4"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","all","WAEC","5+-year","Polytechnic","28","15","4","5","0","1.5","0","0","13","11","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NABTEB","1-year","Polytechnic","6","3","6","6","0","1.0","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NECO","1-year","Polytechnic","7","3","5","5","0","1.0","0","0","4","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","WAEC","1-year","Polytechnic","10","5","4","5","0","1.0","0","0","5","1","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","WAEC","2-year","Polytechnic","6","3","0","0","0","2.0","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","WAEC","3-5-year","Polytechnic","6","3","0","0","0","1.5","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Female","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NABTEB","1-year","Polytechnic","76","45","11","11","0","1.0","0","0","31","34","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NABTEB","2-year","Polytechnic","46","26","6","6","0","2.0","0","0","20","20","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NABTEB","3-5-year","Polytechnic","27","16","6","6","0","1.5","0","0","11","10","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NABTEB","5+-year","Polytechnic","15","10","6","0","6","1.5","0","0","5","4","6"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NECO","1-year","Polytechnic","117","65","19","20","0","1.0","0","0","52","46","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NECO","2-year","Polytechnic","68","40","14","10","4","2.0","0","0","28","26","4"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NECO","3-5-year","Polytechnic","45","26","9","10","0","1.5","0","0","19","17","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","NECO","5+-year","Polytechnic","32","20","5","5","0","1.5","0","0","12","15","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","WAEC","1-year","Polytechnic","154","92","30","27","3","1.0","0","0","62","62","3"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","WAEC","2-year","Polytechnic","104","61","21","18","3","2.0","0","0","43","40","3"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","WAEC","3-5-year","Polytechnic","60","36","13","9","4","1.5","0","0","24","23","4"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","all","WAEC","5+-year","Polytechnic","41","23","9","9","0","1.5","0","0","18","14","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NABTEB","1-year","Polytechnic","6","3","0","0","0","1.0","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NECO","1-year","Polytechnic","10","6","5","5","0","1.0","0","0","4","1","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","WAEC","1-year","Polytechnic","13","8","4","5","0","1.0","0","0","5","4","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","WAEC","2-year","Polytechnic","9","5","0","0","0","2.0","0","0","4","5","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","WAEC","3-5-year","Polytechnic","6","3","0","0","0","1.5","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Government Secondary School, Aku","Male","disabled","WAEC","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NABTEB","1-year","Polytechnic","24","16","6","6","0","1.0","0","0","8","10","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NABTEB","2-year","Polytechnic","18","10","6","6","0","2.0","0","0","8","4","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NABTEB","3-5-year","Polytechnic","9","7","6","6","0","1.5","0","0","2","1","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NABTEB","5+-year","Polytechnic","6","3","0","0","0","1.5","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NECO","1-year","Polytechnic","39","23","9","5","4","1.0","0","0","16","14","4"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NECO","2-year","Polytechnic","26","17","5","5","0","2.0","0","0","9","12","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NECO","3-5-year","Polytechnic","16","8","5","5","0","1.5","0","0","8","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","NECO","5+-year","Polytechnic","10","6","0","0","0","1.5","0","0","4","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","WAEC","1-year","Polytechnic","66","38","13","14","0","1.0","0","0","28","25","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","WAEC","2-year","Polytechnic","38","20","9","9","0","2.0","0","0","18","11","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","WAEC","3-5-year","Polytechnic","25","15","4","5","0","1.5","0","0","10","11","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","all","WAEC","5+-year","Polytechnic","9","5","4","0","4","1.5","0","0","4","1","4"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NABTEB","1-year","Polytechnic","6","3","6","6","0","1.0","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NECO","1-year","Polytechnic","7","3","5","5","0","1.0","0","0","4","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","WAEC","1-year","Polytechnic","6","3","4","5","0","1.0","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","WAEC","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","WAEC","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Female","disabled","WAEC","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NABTEB","1-year","Polytechnic","27","16","6","6","0","1.0","0","0","11","10","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NABTEB","2-year","Polytechnic","18","13","6","6","0","2.0","0","0","5","7","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NABTEB","3-5-year","Polytechnic","12","6","0","0","0","1.5","0","0","6","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NABTEB","5+-year","Polytechnic","9","3","0","0","0","1.5","0","0","6","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NECO","1-year","Polytechnic","45","26","9","5","4","1.0","0","0","19","17","4"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NECO","2-year","Polytechnic","26","14","5","5","0","2.0","0","0","12","9","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NECO","3-5-year","Polytechnic","16","11","5","5","0","1.5","0","0","5","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","NECO","5+-year","Polytechnic","10","6","0","0","0","1.5","0","0","4","6","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","WAEC","1-year","Polytechnic","66","38","17","14","3","1.0","0","0","28","21","3"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","WAEC","2-year","Polytechnic","41","26","9","9","0","2.0","0","0","15","17","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","WAEC","3-5-year","Polytechnic","28","18","4","5","0","1.5","0","0","10","14","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","all","WAEC","5+-year","Polytechnic","13","8","4","5","0","1.5","0","0","5","4","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","disabled","NABTEB","1-year","Polytechnic","6","3","0","0","0","1.0","0","0","3","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2020/2021","South East","Imo","Okigwe","Aku","Unity College, Okigwe","Male","disabled","NECO","1-year","Polytechnic","7","3","5","5","0","1.0","0","0","4","0","0"
