session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NABTEB,1-year,College of Education,48,35,15,15,0,1.0,0,0,13,20,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NABTEB,2-year,College of Education,27,21,7,7,0,2.0,0,0,6,14,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NABTEB,3-5-year,College of Education,19,14,7,7,0,1.5,0,0,5,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NABTEB,5+-year,College of Education,11,7,7,0,7,1.5,0,0,4,0,7
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NECO,1-year,College of Education,73,53,16,11,5,1.0,0,0,20,37,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NECO,2-year,College of Education,49,37,11,11,0,2.0,0,0,12,26,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NECO,3-5-year,College of Education,38,28,5,5,0,1.5,0,0,10,23,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,NECO,5+-year,College of Education,14,13,5,5,0,1.5,0,0,1,8,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,WAEC,1-year,College of Education,115,78,25,21,4,1.0,0,0,37,53,4
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,WAEC,2-year,College of Education,73,50,15,16,0,2.0,0,0,23,35,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,WAEC,3-5-year,College of Education,42,28,10,11,0,1.5,0,0,14,18,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,WAEC,5+-year,College of Education,31,22,10,5,5,1.5,0,0,9,12,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NABTEB,1-year,College of Education,5,4,7,7,0,1.0,0,0,1,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NECO,1-year,College of Education,9,6,0,0,0,1.0,0,0,3,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,WAEC,1-year,College of Education,11,8,5,5,0,1.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,WAEC,2-year,College of Education,5,5,0,0,0,2.0,0,0,0,5,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,WAEC,3-5-year,College of Education,5,3,0,0,0,1.5,0,0,2,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NABTEB,1-year,University,27,17,7,7,0,1.0,0,0,10,10,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NABTEB,2-year,University,19,14,7,7,0,2.0,0,0,5,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NABTEB,3-5-year,University,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NABTEB,5+-year,University,5,4,0,0,0,1.5,0,0,1,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NECO,1-year,University,44,31,11,5,6,1.0,0,0,13,20,6
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NECO,2-year,University,29,22,5,5,0,2.0,0,0,7,17,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NECO,3-5-year,University,17,13,5,5,0,1.5,0,0,4,8,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,NECO,5+-year,University,12,6,0,0,0,1.5,0,0,6,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,WAEC,1-year,University,62,42,15,16,0,1.0,0,0,20,27,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,WAEC,2-year,University,36,28,10,5,5,2.0,0,0,8,18,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,WAEC,3-5-year,University,22,17,5,5,0,1.5,0,0,5,12,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,WAEC,5+-year,University,17,11,5,5,0,1.5,0,0,6,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NABTEB,1-year,University,5,4,0,0,0,1.0,0,0,1,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NABTEB,2-year,University,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NECO,1-year,University,6,3,0,0,0,1.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NECO,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NECO,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,WAEC,1-year,University,5,3,5,5,0,1.0,0,0,2,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,WAEC,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NABTEB,1-year,University,32,24,7,7,0,1.0,0,0,8,17,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NABTEB,2-year,University,21,14,7,7,0,2.0,0,0,7,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NABTEB,3-5-year,University,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NABTEB,5+-year,University,5,4,0,0,0,1.5,0,0,1,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NECO,1-year,University,52,37,11,11,0,1.0,0,0,15,26,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NECO,2-year,University,32,22,5,5,0,2.0,0,0,10,17,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NECO,3-5-year,University,23,16,5,5,0,1.5,0,0,7,11,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,NECO,5+-year,University,14,9,5,0,5,1.5,0,0,5,4,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,WAEC,1-year,University,64,42,15,11,4,1.0,0,0,22,27,4
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,WAEC,2-year,University,39,28,10,11,0,2.0,0,0,11,18,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,WAEC,3-5-year,University,28,17,5,5,0,1.5,0,0,11,12,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,WAEC,5+-year,University,17,11,5,5,0,1.5,0,0,6,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NABTEB,1-year,University,5,4,0,0,0,1.0,0,0,1,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NABTEB,2-year,University,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NECO,1-year,University,6,3,0,0,0,1.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NECO,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NECO,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,WAEC,1-year,University,5,3,5,5,0,1.0,0,0,2,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,WAEC,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,WAEC,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NABTEB,1-year,University,43,31,15,15,0,1.0,0,0,12,16,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NABTEB,2-year,University,27,21,7,7,0,2.0,0,0,6,14,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NABTEB,3-5-year,University,16,10,7,7,0,1.5,0,0,6,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NABTEB,5+-year,University,11,7,0,0,0,1.5,0,0,4,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NECO,1-year,University,87,62,27,22,5,1.0,0,0,25,35,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NECO,2-year,University,58,41,16,11,5,2.0,0,0,17,25,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NECO,3-5-year,University,38,28,11,11,0,1.5,0,0,10,17,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,NECO,5+-year,University,20,13,5,5,0,1.5,0,0,7,8,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,WAEC,1-year,University,101,72,35,32,3,1.0,0,0,29,37,3
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,WAEC,2-year,University,62,45,20,21,0,2.0,0,0,17,25,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,WAEC,3-5-year,University,42,31,15,11,4,1.5,0,0,11,16,4
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,WAEC,5+-year,University,22,17,5,5,0,1.5,0,0,5,12,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NABTEB,1-year,University,5,4,7,7,0,1.0,0,0,1,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NABTEB,2-year,University,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NECO,1-year,University,9,6,5,5,0,1.0,0,0,3,1,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NECO,2-year,University,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NECO,3-5-year,University,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,NECO,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,WAEC,1-year,University,11,8,5,5,0,1.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,WAEC,2-year,University,8,6,5,5,0,2.0,0,0,2,1,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,WAEC,3-5-year,University,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,WAEC,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NABTEB,1-year,University,38,28,15,15,0,1.0,0,0,10,13,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NABTEB,2-year,University,24,17,7,7,0,2.0,0,0,7,10,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NABTEB,3-5-year,University,16,14,7,7,0,1.5,0,0,2,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NABTEB,5+-year,University,11,7,7,0,7,1.5,0,0,4,0,7
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NECO,1-year,University,79,59,21,22,0,1.0,0,0,20,38,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NECO,2-year,University,49,37,16,11,5,2.0,0,0,12,21,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NECO,3-5-year,University,32,22,11,11,0,1.5,0,0,10,11,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,NECO,5+-year,University,17,13,5,5,0,1.5,0,0,4,8,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,WAEC,1-year,University,98,72,25,21,4,1.0,0,0,26,47,4
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,WAEC,2-year,University,62,47,15,16,0,2.0,0,0,15,32,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,WAEC,3-5-year,University,36,28,10,5,5,1.5,0,0,8,18,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,WAEC,5+-year,University,25,17,5,5,0,1.5,0,0,8,12,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NABTEB,1-year,University,5,4,7,7,0,1.0,0,0,1,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NABTEB,2-year,University,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NECO,1-year,University,12,6,5,5,0,1.0,0,0,6,1,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NECO,2-year,University,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NECO,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,NECO,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,WAEC,1-year,University,14,11,5,5,0,1.0,0,0,3,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,WAEC,2-year,University,8,6,0,0,0,2.0,0,0,2,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,WAEC,3-5-year,University,6,3,0,0,0,1.5,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,WAEC,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NABTEB,1-year,College of Education,27,17,7,7,0,1.0,0,0,10,10,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NABTEB,2-year,College of Education,16,14,7,7,0,2.0,0,0,2,7,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NABTEB,3-5-year,College of Education,11,7,7,7,0,1.5,0,0,4,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NABTEB,5+-year,College of Education,5,4,0,0,0,1.5,0,0,1,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NECO,1-year,College of Education,47,37,11,11,0,1.0,0,0,10,26,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NECO,2-year,College of Education,32,25,11,5,6,2.0,0,0,7,14,6
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NECO,3-5-year,College of Education,17,13,5,5,0,1.5,0,0,4,8,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,NECO,5+-year,College of Education,9,6,0,0,0,1.5,0,0,3,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,WAEC,1-year,College of Education,56,42,20,16,4,1.0,0,0,14,22,4
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,WAEC,2-year,College of Education,36,25,10,11,0,2.0,0,0,11,15,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,WAEC,3-5-year,College of Education,20,14,5,5,0,1.5,0,0,6,9,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,WAEC,5+-year,College of Education,14,11,5,5,0,1.5,0,0,3,6,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NABTEB,1-year,College of Education,5,4,7,7,0,1.0,0,0,1,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NECO,1-year,College of Education,6,3,5,5,0,1.0,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,WAEC,1-year,College of Education,6,6,5,5,0,1.0,0,0,0,1,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NABTEB,1-year,College of Education,24,17,7,7,0,1.0,0,0,7,10,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NABTEB,2-year,College of Education,16,10,7,7,0,2.0,0,0,6,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NABTEB,3-5-year,College of Education,8,7,7,7,0,1.5,0,0,1,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NABTEB,5+-year,College of Education,5,4,0,0,0,1.5,0,0,1,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NECO,1-year,College of Education,41,28,11,11,0,1.0,0,0,13,17,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NECO,2-year,College of Education,23,19,5,5,0,2.0,0,0,4,14,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NECO,3-5-year,College of Education,14,13,5,5,0,1.5,0,0,1,8,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,NECO,5+-year,College of Education,12,9,5,0,5,1.5,0,0,3,4,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,WAEC,1-year,College of Education,56,39,15,16,0,1.0,0,0,17,24,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,WAEC,2-year,College of Education,34,25,10,11,0,2.0,0,0,9,15,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,WAEC,3-5-year,College of Education,22,17,5,5,0,1.5,0,0,5,12,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,WAEC,5+-year,College of Education,11,8,5,0,5,1.5,0,0,3,3,5
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NABTEB,1-year,College of Education,5,4,7,7,0,1.0,0,0,1,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,4,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NECO,1-year,College of Education,6,3,5,5,0,1.0,0,0,3,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,WAEC,1-year,College of Education,6,6,5,5,0,1.0,0,0,0,1,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0,0,0,3,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2019/2020,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2019/2020,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,NABTEB,1-year,College of Education,27,21,7,8,0,1.0,0,0,6,14,0
2019/2020,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,NABTEB,2-year,College of Education,16,10,7,8,0,2.0,0,0,6,3,0
2019/2020,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,NABTEB,3-5-year,College of Education,13,10,0,0,0,1.5,0,0,3,10,0
2019/2020,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,NABTEB,5+-year,College of Education,5,4,0,0,0,1.5,0,0,1,4,0
