session,zone,state,lga,ward,school,gender,disability_scope,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,NABTEB,5+-year,Polytechnic,9,7,6,0,6,1.5,0,0,2,1,6
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,NECO,1-year,Polytechnic,84,63,25,21,4,1.0,0,0,21,38,4
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,NECO,2-year,Polytechnic,54,42,15,16,0,2.0,0,0,12,27,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,NECO,3-5-year,Polytechnic,30,25,10,5,5,1.5,0,0,5,15,5
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,NECO,5+-year,Polytechnic,20,14,5,5,0,1.5,0,0,6,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,WAEC,1-year,Polytechnic,114,86,36,34,2,1.0,0,0,28,50,2
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,WAEC,2-year,Polytechnic,68,51,23,19,4,2.0,0,0,17,28,4
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,WAEC,3-5-year,Polytechnic,46,35,14,15,0,1.5,0,0,11,21,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,all,WAEC,5+-year,Polytechnic,20,13,4,5,0,1.5,0,0,7,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NABTEB,1-year,Polytechnic,6,4,6,6,0,1.0,0,0,2,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NECO,1-year,Polytechnic,7,7,5,5,0,1.0,0,0,0,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NECO,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,WAEC,1-year,Polytechnic,7,6,4,5,0,1.0,0,0,1,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,WAEC,2-year,Polytechnic,7,3,0,0,0,2.0,0,0,4,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Female,disabled,WAEC,5+-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NABTEB,1-year,Polytechnic,43,34,12,13,0,1.0,0,0,9,22,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NABTEB,2-year,Polytechnic,28,19,12,6,6,2.0,0,0,9,7,6
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NABTEB,3-5-year,Polytechnic,18,11,6,6,0,1.5,0,0,7,5,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NABTEB,5+-year,Polytechnic,9,8,0,0,0,1.5,0,0,1,8,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NECO,1-year,Polytechnic,78,56,20,16,4,1.0,0,0,22,36,4
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NECO,2-year,Polytechnic,51,35,10,11,0,2.0,0,0,16,25,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NECO,3-5-year,Polytechnic,34,25,10,11,0,1.5,0,0,9,15,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,NECO,5+-year,Polytechnic,17,14,5,5,0,1.5,0,0,3,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,WAEC,1-year,Polytechnic,101,73,27,24,3,1.0,0,0,28,46,3
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,WAEC,2-year,Polytechnic,68,51,18,19,0,2.0,0,0,17,33,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,WAEC,3-5-year,Polytechnic,42,32,14,10,4,1.5,0,0,10,18,4
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,all,WAEC,5+-year,Polytechnic,23,19,4,5,0,1.5,0,0,4,15,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NABTEB,1-year,Polytechnic,6,4,6,6,0,1.0,0,0,2,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NECO,1-year,Polytechnic,7,3,5,5,0,1.0,0,0,4,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,WAEC,1-year,Polytechnic,10,6,4,5,0,1.0,0,0,4,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,WAEC,2-year,Polytechnic,6,3,0,0,0,2.0,0,0,3,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Community Secondary School, Akaka",Male,disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NABTEB,1-year,University,52,38,6,6,0,1.0,0,0,14,32,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NABTEB,2-year,University,31,19,6,6,0,2.0,0,0,12,13,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NABTEB,3-5-year,University,21,15,6,6,0,1.5,0,0,6,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NABTEB,5+-year,University,12,8,0,0,0,1.5,0,0,4,8,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NECO,1-year,University,94,67,20,16,4,1.0,0,0,27,47,4
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NECO,2-year,University,61,42,10,11,0,2.0,0,0,19,32,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NECO,3-5-year,University,44,32,10,11,0,1.5,0,0,12,22,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,NECO,5+-year,University,24,18,5,5,0,1.5,0,0,6,13,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,WAEC,1-year,University,111,83,27,24,3,1.0,0,0,28,56,3
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,WAEC,2-year,University,72,51,18,15,3,2.0,0,0,21,33,3
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,WAEC,3-5-year,University,52,38,14,10,4,1.5,0,0,14,24,4
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,all,WAEC,5+-year,University,33,22,9,10,0,1.5,0,0,11,13,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NABTEB,1-year,University,6,4,0,0,0,1.0,0,0,2,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NABTEB,2-year,University,3,4,0,0,0,2.0,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NABTEB,3-5-year,University,3,4,0,0,0,1.5,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NABTEB,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NECO,1-year,University,14,7,5,5,0,1.0,0,0,7,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NECO,2-year,University,7,4,0,0,0,2.0,0,0,3,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NECO,3-5-year,University,3,4,0,0,0,1.5,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,NECO,5+-year,University,3,4,0,0,0,1.5,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,WAEC,1-year,University,13,6,4,5,0,1.0,0,0,7,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,WAEC,2-year,University,10,6,0,0,0,2.0,0,0,4,6,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Female,disabled,WAEC,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NABTEB,1-year,University,52,38,12,6,6,1.0,0,0,14,26,6
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NABTEB,2-year,University,34,23,6,6,0,2.0,0,0,11,17,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NABTEB,3-5-year,University,21,15,6,6,0,1.5,0,0,6,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NABTEB,5+-year,University,12,8,0,0,0,1.5,0,0,4,8,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NECO,1-year,University,101,67,15,16,0,1.0,0,0,34,52,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NECO,2-year,University,64,42,10,11,0,2.0,0,0,22,32,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NECO,3-5-year,University,37,25,5,5,0,1.5,0,0,12,20,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,NECO,5+-year,University,24,14,5,0,5,1.5,0,0,10,9,5
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,WAEC,1-year,University,111,79,23,19,4,1.0,0,0,32,56,4
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,WAEC,2-year,University,72,51,18,15,3,2.0,0,0,21,33,3
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,WAEC,3-5-year,University,46,35,9,10,0,1.5,0,0,11,26,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,all,WAEC,5+-year,University,26,16,4,5,0,1.5,0,0,10,12,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NABTEB,1-year,University,6,4,0,0,0,1.0,0,0,2,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NABTEB,2-year,University,3,4,0,0,0,2.0,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NECO,1-year,University,10,7,5,5,0,1.0,0,0,3,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NECO,2-year,University,7,4,0,0,0,2.0,0,0,3,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NECO,3-5-year,University,3,4,0,0,0,1.5,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,NECO,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,WAEC,1-year,University,13,6,4,5,0,1.0,0,0,7,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,WAEC,2-year,University,7,6,0,0,0,2.0,0,0,1,6,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Comprehensive High School, Akaka",Male,disabled,WAEC,5+-year,University,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NABTEB,1-year,College of Education,67,50,25,19,6,1.0,0,0,17,25,6
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NABTEB,2-year,College of Education,40,30,12,13,0,2.0,0,0,10,18,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NABTEB,3-5-year,College of Education,28,23,6,6,0,1.5,0,0,5,17,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NABTEB,5+-year,College of Education,15,11,6,6,0,1.5,0,0,4,5,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NECO,1-year,College of Education,125,95,29,31,0,1.0,0,0,30,66,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NECO,2-year,College of Education,74,56,20,16,4,2.0,0,0,18,36,4
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NECO,3-5-year,College of Education,47,35,10,11,0,1.5,0,0,12,25,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,NECO,5+-year,College of Education,30,25,10,5,5,1.5,0,0,5,15,5
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,WAEC,1-year,College of Education,153,117,46,39,7,1.0,0,0,36,71,7
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,WAEC,2-year,College of Education,104,79,32,29,3,2.0,0,0,25,47,3
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,WAEC,3-5-year,College of Education,78,60,23,19,4,1.5,0,0,18,37,4
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,all,WAEC,5+-year,College of Education,36,29,9,10,0,1.5,0,0,7,20,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NABTEB,1-year,College of Education,6,4,6,6,0,1.0,0,0,2,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NABTEB,3-5-year,College of Education,3,4,0,0,0,1.5,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NABTEB,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NECO,1-year,College of Education,14,11,5,5,0,1.0,0,0,3,6,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NECO,2-year,College of Education,7,7,0,0,0,2.0,0,0,0,7,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NECO,3-5-year,College of Education,7,3,0,0,0,1.5,0,0,4,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,WAEC,1-year,College of Education,20,13,5,5,0,1.0,0,0,7,8,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,WAEC,2-year,College of Education,13,6,5,5,0,2.0,0,0,7,1,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,WAEC,3-5-year,College of Education,7,6,0,0,0,1.5,0,0,1,6,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Female,disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NABTEB,1-year,College of Education,82,61,19,19,0,1.0,0,0,21,42,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NABTEB,2-year,College of Education,46,34,12,6,6,2.0,0,0,12,22,6
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NABTEB,3-5-year,College of Education,28,23,6,6,0,1.5,0,0,5,17,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NABTEB,5+-year,College of Education,21,15,6,6,0,1.5,0,0,6,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NECO,1-year,College of Education,135,105,34,31,3,1.0,0,0,30,71,3
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NECO,2-year,College of Education,84,67,20,16,4,2.0,0,0,17,47,4
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NECO,3-5-year,College of Education,44,32,10,11,0,1.5,0,0,12,22,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,NECO,5+-year,College of Education,34,25,10,5,5,1.5,0,0,9,15,5
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,WAEC,1-year,College of Education,198,136,50,44,6,1.0,0,0,62,86,6
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,WAEC,2-year,College of Education,130,92,32,29,3,2.0,0,0,38,60,3
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,WAEC,3-5-year,College of Education,75,54,18,19,0,1.5,0,0,21,36,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,all,WAEC,5+-year,College of Education,46,32,9,10,0,1.5,0,0,14,23,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NABTEB,1-year,College of Education,9,4,6,6,0,1.0,0,0,5,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NABTEB,2-year,College of Education,6,4,0,0,0,2.0,0,0,2,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NABTEB,3-5-year,College of Education,3,4,0,0,0,1.5,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NECO,1-year,College of Education,14,11,5,5,0,1.0,0,0,3,6,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NECO,2-year,College of Education,10,7,0,0,0,2.0,0,0,3,7,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NECO,3-5-year,College of Education,7,3,0,0,0,1.5,0,0,4,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,WAEC,1-year,College of Education,23,13,5,5,0,1.0,0,0,10,8,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,WAEC,2-year,College of Education,13,10,5,5,0,2.0,0,0,3,5,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,WAEC,3-5-year,College of Education,10,6,0,0,0,1.5,0,0,4,6,0
2020/2021,South West,Ogun,Remo North,Akaka,"Government Secondary School, Akaka",Male,disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NABTEB,1-year,College of Education,43,30,12,6,6,1.0,0,0,13,18,6
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NABTEB,2-year,College of Education,28,19,6,6,0,2.0,0,0,9,13,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NABTEB,3-5-year,College of Education,18,15,6,6,0,1.5,0,0,3,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NABTEB,5+-year,College of Education,9,8,0,0,0,1.5,0,0,1,8,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NECO,1-year,College of Education,74,53,20,21,0,1.0,0,0,21,33,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NECO,2-year,College of Education,51,35,15,16,0,2.0,0,0,16,20,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NECO,3-5-year,College of Education,27,21,10,5,5,1.5,0,0,6,11,5
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,NECO,5+-year,College of Education,20,14,5,5,0,1.5,0,0,6,9,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,WAEC,1-year,College of Education,111,83,27,29,0,1.0,0,0,28,56,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,WAEC,2-year,College of Education,72,54,18,19,0,2.0,0,0,18,36,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,WAEC,3-5-year,College of Education,46,35,14,10,4,1.5,0,0,11,21,4
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,all,WAEC,5+-year,College of Education,26,19,9,5,4,1.5,0,0,7,10,4
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NABTEB,1-year,College of Education,6,4,6,6,0,1.0,0,0,2,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NABTEB,3-5-year,College of Education,3,4,0,0,0,1.5,0,0,0,4,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NABTEB,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NECO,1-year,College of Education,10,7,5,5,0,1.0,0,0,3,2,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NECO,2-year,College of Education,7,3,0,0,0,2.0,0,0,4,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5,0,0,3,0,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,WAEC,1-year,College of Education,16,13,5,5,0,1.0,0,0,3,8,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,WAEC,2-year,College of Education,10,6,5,5,0,2.0,0,0,4,1,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,WAEC,3-5-year,College of Education,7,3,0,0,0,1.5,0,0,4,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Female,disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,3,0
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Male,all,NABTEB,1-year,College of Education,55,42,19,12,7,1.0,0,0,13,23,7
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Male,all,NABTEB,2-year,College of Education,34,27,12,6,6,2.0,0,0,7,15,6
2020/2021,South West,Ogun,Remo North,Akaka,"Unity College, Remo North",Male,all,NABTEB,3-5-year,College of Education,21,15,6,6,0,1.5,0,0,6,9,0
