session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,205.5,2.0,6.5,4.5,38.9,0.0,102.75,31.6154,45.6667
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,Private,SSS,SSS1,SSS1,71.0,1.5,2.25,1.5,40.9,0.25,47.3333,31.5556,47.3333
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,Public,JSS,JSS1,JSS1,217.5,3.0,6.0,4.25,39.9,0.0,72.5,36.25,51.1765
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,700.5,6.5,22.0,14.75,38.9,0.0,107.7692,31.8409,47.4915
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,all,Public,SSS,SSS1,SSS1,143.25,3.0,4.25,3.0,40.9,0.25,47.75,33.7059,47.75
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.95,0.0,2.5,5.0,5.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.25,19.45,0.0,6.25,25.0,25.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.45,0.0,2.0,6.0,6.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,Public,JSS,JSS1,JSS1,6.0,1.5,0.25,0.25,19.95,0.0,4.0,24.0,24.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,17.75,3.25,0.5,0.25,19.45,0.0,5.4615,35.5,71.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Community Secondary School, Makera",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.5,0.25,0.25,20.45,0.0,2.3333,14.0,14.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,Private,JSS,JSS1,JSS1,65.25,1.0,2.0,1.5,39.9,0.0,65.25,32.625,43.5
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,188.0,2.0,6.0,4.25,38.9,0.0,94.0,31.3333,44.2353
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,Private,SSS,SSS1,SSS1,61.75,1.5,2.0,1.5,40.9,0.25,41.1667,30.875,41.1667
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,Public,JSS,JSS1,JSS1,247.5,3.0,6.75,4.75,39.9,0.0,82.5,36.6667,52.1053
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,731.5,6.5,23.0,15.5,38.9,0.0,112.5385,31.8043,47.1935
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,all,Public,SSS,SSS1,SSS1,149.25,3.0,4.5,3.0,40.9,0.25,49.75,33.1667,49.75
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,19.95,0.0,3.0,6.0,6.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,1.0,0.25,0.25,19.45,0.0,5.5,22.0,22.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,20.45,0.0,1.3333,4.0,4.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,Public,JSS,JSS1,JSS1,6.75,1.5,0.25,0.25,19.95,0.0,4.5,27.0,27.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.5,3.25,0.5,0.25,19.45,0.0,5.6923,37.0,74.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,20.45,0.0,2.1667,13.0,13.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,Private,JSS,JSS1,JSS1,59.5,1.0,1.75,1.25,39.9,0.0,59.5,34.0,47.6
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,205.5,2.0,6.5,4.5,38.9,0.0,102.75,31.6154,45.6667
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,Private,SSS,SSS1,SSS1,71.0,1.5,2.25,1.5,40.9,0.25,47.3333,31.5556,47.3333
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,Public,JSS,JSS1,JSS1,217.5,3.0,6.0,4.25,39.9,0.0,72.5,36.25,51.1765
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,700.5,6.5,22.0,14.75,38.9,0.0,107.7692,31.8409,47.4915
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,all,Public,SSS,SSS1,SSS1,143.25,3.0,4.25,3.0,40.9,0.25,47.75,33.7059,47.75
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.95,0.0,2.5,5.0,5.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.25,19.45,0.0,6.25,25.0,25.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.45,0.0,2.0,6.0,6.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,Public,JSS,JSS1,JSS1,6.0,1.5,0.25,0.25,19.95,0.0,4.0,24.0,24.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,17.75,3.25,0.5,0.25,19.45,0.0,5.4615,35.5,71.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Comprehensive High School, Makera",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.5,0.25,0.25,20.45,0.0,2.3333,14.0,14.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,Private,JSS,JSS1,JSS1,65.25,1.0,2.0,1.5,39.9,0.0,65.25,32.625,43.5
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,188.0,2.0,6.0,4.25,38.9,0.0,94.0,31.3333,44.2353
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,Private,SSS,SSS1,SSS1,61.75,1.5,2.0,1.5,40.9,0.25,41.1667,30.875,41.1667
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,Public,JSS,JSS1,JSS1,247.5,3.0,6.75,4.75,39.9,0.0,82.5,36.6667,52.1053
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,731.5,6.5,23.0,15.5,38.9,0.0,112.5385,31.8043,47.1935
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,all,Public,SSS,SSS1,SSS1,149.25,3.0,4.5,3.0,40.9,0.25,49.75,33.1667,49.75
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,19.95,0.0,3.0,6.0,6.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,1.0,0.25,0.25,19.45,0.0,5.5,22.0,22.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,20.45,0.0,1.3333,4.0,4.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,Public,JSS,JSS1,JSS1,6.75,1.5,0.25,0.25,19.95,0.0,4.5,27.0,27.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.5,3.25,0.5,0.25,19.45,0.0,5.6923,37.0,74.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,20.45,0.0,2.1667,13.0,13.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,Private,JSS,JSS1,JSS1,59.5,1.0,1.75,1.25,39.9,0.0,59.5,34.0,47.6
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,205.5,2.0,6.5,4.5,38.9,0.0,102.75,31.6154,45.6667
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,Private,SSS,SSS1,SSS1,71.0,1.5,2.25,1.5,40.9,0.25,47.3333,31.5556,47.3333
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,Public,JSS,JSS1,JSS1,217.5,3.0,6.0,4.25,39.9,0.0,72.5,36.25,51.1765
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,700.5,6.5,22.0,14.75,38.9,0.0,107.7692,31.8409,47.4915
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,all,Public,SSS,SSS1,SSS1,143.25,3.0,4.25,3.0,40.9,0.25,47.75,33.7059,47.75
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.95,0.0,2.5,5.0,5.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.25,19.45,0.0,6.25,25.0,25.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.45,0.0,2.0,6.0,6.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,Public,JSS,JSS1,JSS1,6.0,1.5,0.25,0.25,19.95,0.0,4.0,24.0,24.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,17.75,3.25,0.5,0.25,19.45,0.0,5.4615,35.5,71.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Government Secondary School, Makera",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.5,0.25,0.25,20.45,0.0,2.3333,14.0,14.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,Private,JSS,JSS1,JSS1,65.25,1.0,2.0,1.5,39.9,0.0,65.25,32.625,43.5
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,188.0,2.0,6.0,4.25,38.9,0.0,94.0,31.3333,44.2353
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,Private,SSS,SSS1,SSS1,61.75,1.5,2.0,1.5,40.9,0.25,41.1667,30.875,41.1667
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,Public,JSS,JSS1,JSS1,247.5,3.0,6.75,4.75,39.9,0.0,82.5,36.6667,52.1053
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,731.5,6.5,23.0,15.5,38.9,0.0,112.5385,31.8043,47.1935
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,all,Public,SSS,SSS1,SSS1,149.25,3.0,4.5,3.0,40.9,0.25,49.75,33.1667,49.75
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,19.95,0.0,3.0,6.0,6.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,1.0,0.25,0.25,19.45,0.0,5.5,22.0,22.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,20.45,0.0,1.3333,4.0,4.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,Public,JSS,JSS1,JSS1,6.75,1.5,0.25,0.25,19.95,0.0,4.5,27.0,27.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.5,3.25,0.5,0.25,19.45,0.0,5.6923,37.0,74.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,20.45,0.0,2.1667,13.0,13.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,Private,JSS,JSS1,JSS1,59.5,1.0,1.75,1.25,39.9,0.0,59.5,34.0,47.6
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,205.5,2.0,6.5,4.5,38.9,0.0,102.75,31.6154,45.6667
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,Private,SSS,SSS1,SSS1,71.0,1.5,2.25,1.5,40.9,0.25,47.3333,31.5556,47.3333
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,Public,JSS,JSS1,JSS1,217.5,3.0,6.0,4.25,39.9,0.0,72.5,36.25,51.1765
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,700.5,6.5,22.0,14.75,38.9,0.0,107.7692,31.8409,47.4915
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,all,Public,SSS,SSS1,SSS1,143.25,3.0,4.25,3.0,40.9,0.25,47.75,33.7059,47.75
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.95,0.0,2.5,5.0,5.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.25,19.45,0.0,6.25,25.0,25.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.45,0.0,2.0,6.0,6.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,Public,JSS,JSS1,JSS1,6.0,1.5,0.25,0.25,19.95,0.0,4.0,24.0,24.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,17.75,3.25,0.5,0.25,19.45,0.0,5.4615,35.5,71.0
2020/2021,North Central,Niger,Chanchaga,Makera,"Unity College, Minna",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.5,0.25,0.25,20.45,0.0,2.3333,14.0,14.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,Private,JSS,JSS1,JSS1,75.75,1.0,2.25,1.5,39.9,0.0,75.75,33.6667,50.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,374.25,3.5,11.75,8.0,38.9,0.0,106.9286,31.8511,46.7812
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,Private,SSS,SSS1,SSS1,121.25,2.0,3.75,2.5,40.9,0.25,60.625,32.3333,48.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,Public,JSS,JSS1,JSS1,410.75,5.5,11.0,7.5,39.9,0.0,74.6818,37.3409,54.7667
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1072.0,9.0,33.75,22.75,38.9,0.0,119.1111,31.763,47.1209
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,all,Public,SSS,SSS1,SSS1,220.5,3.5,6.5,4.5,40.9,0.25,63.0,33.9231,49.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,19.95,0.0,4.0,8.0,8.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.75,1.75,0.25,0.25,19.45,0.0,6.7143,47.0,47.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,20.45,0.0,2.25,9.0,9.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,disabled,Public,JSS,JSS1,JSS1,10.0,2.75,0.25,0.25,19.95,0.0,3.6364,40.0,40.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,4.5,0.75,0.5,19.45,0.0,5.3889,32.3333,48.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,20.45,0.0,2.1429,15.0,15.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,all,Private,JSS,JSS1,JSS1,71.25,1.0,2.25,1.5,39.9,0.0,71.25,31.6667,47.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,397.0,3.5,12.5,8.25,38.9,0.0,113.4286,31.76,48.1212
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,all,Private,SSS,SSS1,SSS1,120.25,2.0,3.75,2.5,40.9,0.25,60.125,32.0667,48.1
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,all,Public,JSS,JSS1,JSS1,382.75,5.5,10.5,7.25,39.9,0.0,69.5909,36.4524,52.7931
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1066.25,9.0,33.5,22.75,38.9,0.0,118.4722,31.8284,46.8681
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,all,Public,SSS,SSS1,SSS1,215.75,3.5,6.5,4.5,40.9,0.25,61.6429,33.1923,47.9444
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,19.95,0.0,3.5,7.0,7.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,12.25,1.75,0.5,0.25,19.45,0.0,7.0,24.5,49.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,disabled,Private,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,20.45,0.0,2.5,10.0,10.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,disabled,Public,JSS,JSS1,JSS1,9.0,2.75,0.25,0.25,19.95,0.0,3.2727,36.0,36.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.0,4.5,0.75,0.5,19.45,0.0,5.3333,32.0,48.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.75,0.25,0.25,20.45,0.0,2.2857,16.0,16.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,all,Private,JSS,JSS1,JSS1,75.75,1.0,2.25,1.5,39.9,0.0,75.75,33.6667,50.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,374.25,3.5,11.75,8.0,38.9,0.0,106.9286,31.8511,46.7812
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,all,Private,SSS,SSS1,SSS1,121.25,2.0,3.75,2.5,40.9,0.25,60.625,32.3333,48.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,all,Public,JSS,JSS1,JSS1,410.75,5.5,11.0,7.5,39.9,0.0,74.6818,37.3409,54.7667
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1072.0,9.0,33.75,22.75,38.9,0.0,119.1111,31.763,47.1209
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,all,Public,SSS,SSS1,SSS1,220.5,3.5,6.5,4.5,40.9,0.25,63.0,33.9231,49.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,19.95,0.0,4.0,8.0,8.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.75,1.75,0.25,0.25,19.45,0.0,6.7143,47.0,47.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,20.45,0.0,2.25,9.0,9.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,disabled,Public,JSS,JSS1,JSS1,10.0,2.75,0.25,0.25,19.95,0.0,3.6364,40.0,40.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,4.5,0.75,0.5,19.45,0.0,5.3889,32.3333,48.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,20.45,0.0,2.1429,15.0,15.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,all,Private,JSS,JSS1,JSS1,71.25,1.0,2.25,1.5,39.9,0.0,71.25,31.6667,47.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,397.0,3.5,12.5,8.25,38.9,0.0,113.4286,31.76,48.1212
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,all,Private,SSS,SSS1,SSS1,120.25,2.0,3.75,2.5,40.9,0.25,60.125,32.0667,48.1
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,all,Public,JSS,JSS1,JSS1,382.75,5.5,10.5,7.25,39.9,0.0,69.5909,36.4524,52.7931
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1066.25,9.0,33.5,22.75,38.9,0.0,118.4722,31.8284,46.8681
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,all,Public,SSS,SSS1,SSS1,215.75,3.5,6.5,4.5,40.9,0.25,61.6429,33.1923,47.9444
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,19.95,0.0,3.5,7.0,7.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,12.25,1.75,0.5,0.25,19.45,0.0,7.0,24.5,49.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,disabled,Private,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,20.45,0.0,2.5,10.0,10.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,disabled,Public,JSS,JSS1,JSS1,9.0,2.75,0.25,0.25,19.95,0.0,3.2727,36.0,36.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.0,4.5,0.75,0.5,19.45,0.0,5.3333,32.0,48.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.75,0.25,0.25,20.45,0.0,2.2857,16.0,16.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Government Secondary School, Arewa",Female,all,Private,JSS,JSS1,JSS1,75.75,1.0,2.25,1.5,39.9,0.0,75.75,33.6667,50.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Government Secondary School, Arewa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,374.25,3.5,11.75,8.0,38.9,0.0,106.9286,31.8511,46.7812
2020/2021,North Central,Niger,Kontagora,Arewa,"Government Secondary School, Arewa",Female,all,Private,SSS,SSS1,SSS1,121.25,2.0,3.75,2.5,40.9,0.25,60.625,32.3333,48.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Government Secondary School, Arewa",Female,all,Public,JSS,JSS1,JSS1,410.75,5.5,11.0,7.5,39.9,0.0,74.6818,37.3409,54.7667
2020/2021,North Central,Niger,Kontagora,Arewa,"Government Secondary School, Arewa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1072.0,9.0,33.75,22.75,38.9,0.0,119.1111,31.763,47.1209
