session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Community Secondary School, Gabake",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,13.375,0.0,3.4,17.0,17.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Community Secondary School, Gabake",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.75,2.5,0.25,0.25,12.875,0.0,5.9,59.0,59.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Community Secondary School, Gabake",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,13.875,0.0,2.5,10.0,10.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,all,Private,JSS,JSS1,JSS1,72.25,1.0,1.75,1.25,26.75,0.0,72.25,41.2857,57.8
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,151.75,1.5,3.5,2.25,25.75,0.0,101.1667,43.3571,67.4444
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,all,Private,SSS,SSS1,SSS1,49.25,1.0,1.25,1.0,27.75,0.25,49.25,39.4,49.25
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,all,Public,JSS,JSS1,JSS1,179.5,2.5,3.75,2.5,26.75,0.0,71.8,47.8667,71.8
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,654.0,5.0,15.0,9.5,25.75,0.0,130.8,43.6,68.8421
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,all,Public,SSS,SSS1,SSS1,125.5,2.0,2.75,1.75,27.75,0.25,62.75,45.6364,71.7143
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,13.375,0.0,4.0,8.0,8.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.875,0.0,2.0,4.0,4.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.25,13.375,0.0,3.8,19.0,19.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.75,2.5,0.5,0.25,12.875,0.0,6.7,33.5,67.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,13.875,0.0,2.75,11.0,11.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,all,Private,JSS,JSS1,JSS1,66.5,1.0,1.5,1.0,26.75,0.0,66.5,44.3333,66.5
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,158.0,1.5,3.75,2.5,25.75,0.0,105.3333,42.1333,63.2
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,all,Private,SSS,SSS1,SSS1,51.0,1.0,1.25,1.0,27.75,0.25,51.0,40.8,51.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,all,Public,JSS,JSS1,JSS1,173.0,2.5,3.5,2.25,26.75,0.0,69.2,49.4286,76.8889
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,583.0,5.0,13.25,8.5,25.75,0.0,116.6,44.0,68.5882
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,all,Public,SSS,SSS1,SSS1,116.25,2.0,2.75,1.75,27.75,0.25,58.125,42.2727,66.4286
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.375,0.0,3.5,7.0,7.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.875,0.0,2.0,4.0,4.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,13.375,0.0,3.4,17.0,17.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.75,2.5,0.25,0.25,12.875,0.0,5.9,59.0,59.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Comprehensive High School, Gabake",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,13.875,0.0,2.5,10.0,10.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,all,Private,JSS,JSS1,JSS1,72.25,1.0,1.75,1.25,26.75,0.0,72.25,41.2857,57.8
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,151.75,1.5,3.5,2.25,25.75,0.0,101.1667,43.3571,67.4444
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,all,Private,SSS,SSS1,SSS1,49.25,1.0,1.25,1.0,27.75,0.25,49.25,39.4,49.25
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,all,Public,JSS,JSS1,JSS1,179.5,2.5,3.75,2.5,26.75,0.0,71.8,47.8667,71.8
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,654.0,5.0,15.0,9.5,25.75,0.0,130.8,43.6,68.8421
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,all,Public,SSS,SSS1,SSS1,125.5,2.0,2.75,1.75,27.75,0.25,62.75,45.6364,71.7143
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,13.375,0.0,4.0,8.0,8.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.875,0.0,2.0,4.0,4.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.25,13.375,0.0,3.8,19.0,19.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.75,2.5,0.5,0.25,12.875,0.0,6.7,33.5,67.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,13.875,0.0,2.75,11.0,11.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,all,Private,JSS,JSS1,JSS1,66.5,1.0,1.5,1.0,26.75,0.0,66.5,44.3333,66.5
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,158.0,1.5,3.75,2.5,25.75,0.0,105.3333,42.1333,63.2
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,all,Private,SSS,SSS1,SSS1,51.0,1.0,1.25,1.0,27.75,0.25,51.0,40.8,51.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,all,Public,JSS,JSS1,JSS1,173.0,2.5,3.5,2.25,26.75,0.0,69.2,49.4286,76.8889
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,583.0,5.0,13.25,8.5,25.75,0.0,116.6,44.0,68.5882
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,all,Public,SSS,SSS1,SSS1,116.25,2.0,2.75,1.75,27.75,0.25,58.125,42.2727,66.4286
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.375,0.0,3.5,7.0,7.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.875,0.0,2.0,4.0,4.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,13.375,0.0,3.4,17.0,17.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.75,2.5,0.25,0.25,12.875,0.0,5.9,59.0,59.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Government Secondary School, Gabake",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,13.875,0.0,2.5,10.0,10.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,all,Private,JSS,JSS1,JSS1,72.25,1.0,1.75,1.25,26.75,0.0,72.25,41.2857,57.8
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,151.75,1.5,3.5,2.25,25.75,0.0,101.1667,43.3571,67.4444
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,all,Private,SSS,SSS1,SSS1,49.25,1.0,1.25,1.0,27.75,0.25,49.25,39.4,49.25
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,all,Public,JSS,JSS1,JSS1,179.5,2.5,3.75,2.5,26.75,0.0,71.8,47.8667,71.8
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,654.0,5.0,15.0,9.5,25.75,0.0,130.8,43.6,68.8421
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,all,Public,SSS,SSS1,SSS1,125.5,2.0,2.75,1.75,27.75,0.25,62.75,45.6364,71.7143
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,13.375,0.0,4.0,8.0,8.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.875,0.0,2.0,4.0,4.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.25,13.375,0.0,3.8,19.0,19.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.75,2.5,0.5,0.25,12.875,0.0,6.7,33.5,67.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,13.875,0.0,2.75,11.0,11.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,all,Private,JSS,JSS1,JSS1,66.5,1.0,1.5,1.0,26.75,0.0,66.5,44.3333,66.5
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,158.0,1.5,3.75,2.5,25.75,0.0,105.3333,42.1333,63.2
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,all,Private,SSS,SSS1,SSS1,51.0,1.0,1.25,1.0,27.75,0.25,51.0,40.8,51.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,all,Public,JSS,JSS1,JSS1,173.0,2.5,3.5,2.25,26.75,0.0,69.2,49.4286,76.8889
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,583.0,5.0,13.25,8.5,25.75,0.0,116.6,44.0,68.5882
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,all,Public,SSS,SSS1,SSS1,116.25,2.0,2.75,1.75,27.75,0.25,58.125,42.2727,66.4286
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.375,0.0,3.5,7.0,7.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.875,0.0,2.0,4.0,4.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,13.375,0.0,3.4,17.0,17.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,14.75,2.5,0.25,0.25,12.875,0.0,5.9,59.0,59.0
2020/2021,North West,Zamfara,Kaura Namoda,Gabake,"Unity College, Kaura Namoda",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.0,0.25,0.25,13.875,0.0,2.5,10.0,10.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,all,Private,JSS,JSS1,JSS1,60.0,1.0,1.5,1.0,26.75,0.0,60.0,40.0,60.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,160.75,1.5,3.75,2.5,25.75,0.0,107.1667,42.8667,64.3
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,all,Private,SSS,SSS1,SSS1,65.5,1.5,1.5,1.0,27.75,0.25,43.6667,43.6667,65.5
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,all,Public,JSS,JSS1,JSS1,244.25,3.5,5.0,3.25,26.75,0.0,69.7857,48.85,75.1538
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,755.5,6.0,17.0,10.75,25.75,0.0,125.9167,44.4412,70.2791
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,all,Public,SSS,SSS1,SSS1,147.25,2.5,3.25,2.25,27.75,0.25,58.9,45.3077,65.4444
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.375,0.0,3.0,6.0,6.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,12.875,0.0,6.6667,20.0,20.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,13.875,0.0,2.0,6.0,6.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,disabled,Public,JSS,JSS1,JSS1,6.25,1.75,0.25,0.25,13.375,0.0,3.5714,25.0,25.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,3.0,0.5,0.25,12.875,0.0,8.8333,53.0,106.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.25,0.25,0.25,13.875,0.0,1.8,9.0,9.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,all,Private,JSS,JSS1,JSS1,53.5,1.0,1.25,1.0,26.75,0.0,53.5,42.8,53.5
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,178.75,1.5,4.25,2.75,25.75,0.0,119.1667,42.0588,65.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,all,Private,SSS,SSS1,SSS1,69.5,1.5,1.75,1.25,27.75,0.25,46.3333,39.7143,55.6
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,all,Public,JSS,JSS1,JSS1,249.5,3.5,5.0,3.25,26.75,0.0,71.2857,49.9,76.7692
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,815.5,6.0,18.75,12.0,25.75,0.0,135.9167,43.4933,67.9583
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,all,Public,SSS,SSS1,SSS1,141.25,2.5,3.25,2.25,27.75,0.25,56.5,43.4615,62.7778
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,13.375,0.0,2.5,5.0,5.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,13.875,0.0,2.0,6.0,6.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,disabled,Public,JSS,JSS1,JSS1,6.5,1.75,0.25,0.25,13.375,0.0,3.7143,26.0,26.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.5,3.0,0.75,0.5,12.875,0.0,9.5,38.0,57.0
2020/2021,North West,Zamfara,Maru,Bindin,"Community Secondary School, Bindin",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.25,0.25,0.25,13.875,0.0,2.0,10.0,10.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,all,Private,JSS,JSS1,JSS1,60.0,1.0,1.5,1.0,26.75,0.0,60.0,40.0,60.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,160.75,1.5,3.75,2.5,25.75,0.0,107.1667,42.8667,64.3
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,all,Private,SSS,SSS1,SSS1,65.5,1.5,1.5,1.0,27.75,0.25,43.6667,43.6667,65.5
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,all,Public,JSS,JSS1,JSS1,244.25,3.5,5.0,3.25,26.75,0.0,69.7857,48.85,75.1538
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,755.5,6.0,17.0,10.75,25.75,0.0,125.9167,44.4412,70.2791
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,all,Public,SSS,SSS1,SSS1,147.25,2.5,3.25,2.25,27.75,0.25,58.9,45.3077,65.4444
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.375,0.0,3.0,6.0,6.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,12.875,0.0,6.6667,20.0,20.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,13.875,0.0,2.0,6.0,6.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,disabled,Public,JSS,JSS1,JSS1,6.25,1.75,0.25,0.25,13.375,0.0,3.5714,25.0,25.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,3.0,0.5,0.25,12.875,0.0,8.8333,53.0,106.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.25,0.25,0.25,13.875,0.0,1.8,9.0,9.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,all,Private,JSS,JSS1,JSS1,53.5,1.0,1.25,1.0,26.75,0.0,53.5,42.8,53.5
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,178.75,1.5,4.25,2.75,25.75,0.0,119.1667,42.0588,65.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,all,Private,SSS,SSS1,SSS1,69.5,1.5,1.75,1.25,27.75,0.25,46.3333,39.7143,55.6
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,all,Public,JSS,JSS1,JSS1,249.5,3.5,5.0,3.25,26.75,0.0,71.2857,49.9,76.7692
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,815.5,6.0,18.75,12.0,25.75,0.0,135.9167,43.4933,67.9583
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,all,Public,SSS,SSS1,SSS1,141.25,2.5,3.25,2.25,27.75,0.25,56.5,43.4615,62.7778
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,13.375,0.0,2.5,5.0,5.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,12.875,0.0,7.0,21.0,21.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,13.875,0.0,2.0,6.0,6.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,disabled,Public,JSS,JSS1,JSS1,6.5,1.75,0.25,0.25,13.375,0.0,3.7143,26.0,26.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.5,3.0,0.75,0.5,12.875,0.0,9.5,38.0,57.0
2020/2021,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.25,0.25,0.25,13.875,0.0,2.0,10.0,10.0
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,all,Private,JSS,JSS1,JSS1,60.0,1.0,1.5,1.0,26.75,0.0,60.0,40.0,60.0
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,160.75,1.5,3.75,2.5,25.75,0.0,107.1667,42.8667,64.3
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,all,Private,SSS,SSS1,SSS1,65.5,1.5,1.5,1.0,27.75,0.25,43.6667,43.6667,65.5
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,all,Public,JSS,JSS1,JSS1,244.25,3.5,5.0,3.25,26.75,0.0,69.7857,48.85,75.1538
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,755.5,6.0,17.0,10.75,25.75,0.0,125.9167,44.4412,70.2791
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,all,Public,SSS,SSS1,SSS1,147.25,2.5,3.25,2.25,27.75,0.25,58.9,45.3077,65.4444
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.375,0.0,3.0,6.0,6.0
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,12.875,0.0,6.6667,20.0,20.0
2020/2021,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,13.875,0.0,2.0,6.0,6.0
