session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,12.925,0.0,2.0,6.0,6.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,12.425,0.0,2.8333,17.0,17.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,3.25,0.75,0.5,11.925,0.0,8.1538,35.3333,53.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,all,Private,JSS,JSS1,JSS1,85.5,1.5,2.0,1.5,24.85,0.0,57.0,42.75,57.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,205.5,1.5,5.0,3.5,23.85,0.0,137.0,41.1,58.7143
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,all,Private,SSS,SSS1,SSS1,73.25,1.5,1.75,1.25,25.85,0.25,48.8333,41.8571,58.6
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,all,Public,JSS,JSS1,JSS1,218.75,3.0,4.75,3.25,24.85,0.0,72.9167,46.0526,67.3077
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,803.5,6.5,19.0,12.5,23.85,0.0,123.6154,42.2895,64.28
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,all,Public,SSS,SSS1,SSS1,159.25,2.5,3.75,2.5,25.85,0.25,63.7,42.4667,63.7
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,12.425,0.0,2.6667,8.0,8.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,0.75,0.25,0.25,11.925,0.0,8.6667,26.0,26.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,12.925,0.0,2.3333,7.0,7.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,disabled,Public,JSS,JSS1,JSS1,4.75,1.5,0.25,0.25,12.425,0.0,3.1667,19.0,19.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.5,3.25,0.5,0.25,11.925,0.0,7.8462,51.0,102.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Government Secondary School, Badiko",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,all,Private,JSS,JSS1,JSS1,99.75,1.5,2.25,1.5,24.85,0.0,66.5,44.3333,66.5
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,179.75,1.5,4.5,3.0,23.85,0.0,119.8333,39.9444,59.9167
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,all,Private,SSS,SSS1,SSS1,76.75,1.5,2.0,1.5,25.85,0.25,51.1667,38.375,51.1667
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,all,Public,JSS,JSS1,JSS1,213.25,3.0,4.5,3.0,24.85,0.0,71.0833,47.3889,71.0833
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,842.25,6.5,20.25,13.5,23.85,0.0,129.5769,41.5926,62.3889
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,all,Public,SSS,SSS1,SSS1,155.75,2.5,3.75,2.5,25.85,0.25,62.3,41.5333,62.3
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,12.425,0.0,3.6667,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,11.925,0.0,7.3333,22.0,22.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,12.925,0.0,2.0,6.0,6.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,12.425,0.0,2.8333,17.0,17.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,3.25,0.75,0.5,11.925,0.0,8.1538,35.3333,53.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,all,Private,JSS,JSS1,JSS1,85.5,1.5,2.0,1.5,24.85,0.0,57.0,42.75,57.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,205.5,1.5,5.0,3.5,23.85,0.0,137.0,41.1,58.7143
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,all,Private,SSS,SSS1,SSS1,73.25,1.5,1.75,1.25,25.85,0.25,48.8333,41.8571,58.6
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,all,Public,JSS,JSS1,JSS1,218.75,3.0,4.75,3.25,24.85,0.0,72.9167,46.0526,67.3077
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,803.5,6.5,19.0,12.5,23.85,0.0,123.6154,42.2895,64.28
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,all,Public,SSS,SSS1,SSS1,159.25,2.5,3.75,2.5,25.85,0.25,63.7,42.4667,63.7
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,12.425,0.0,2.6667,8.0,8.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,0.75,0.25,0.25,11.925,0.0,8.6667,26.0,26.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,12.925,0.0,2.3333,7.0,7.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,disabled,Public,JSS,JSS1,JSS1,4.75,1.5,0.25,0.25,12.425,0.0,3.1667,19.0,19.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.5,3.25,0.5,0.25,11.925,0.0,7.8462,51.0,102.0
2019/2020,North West,Kaduna,Kaduna South,Badiko,"Unity College, Kaduna South",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,2.0,1.5,24.85,0.0,82.5,41.25,55.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,291.25,2.5,7.0,4.75,23.85,0.0,116.5,41.6071,61.3158
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,all,Private,SSS,SSS1,SSS1,72.0,1.5,1.75,1.25,25.85,0.25,48.0,41.1429,57.6
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,all,Public,JSS,JSS1,JSS1,218.25,3.5,4.75,3.25,24.85,0.0,62.3571,45.9474,67.1538
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,624.5,5.5,15.0,10.0,23.85,0.0,113.5455,41.6333,62.45
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,all,Public,SSS,SSS1,SSS1,135.75,2.5,3.25,2.25,25.85,0.25,54.3,41.7692,60.3333
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,12.425,0.0,4.5,9.0,9.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,11.925,0.0,6.6,33.0,33.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,12.925,0.0,1.3333,4.0,4.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,12.425,0.0,3.4286,24.0,24.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.25,2.75,0.5,0.25,11.925,0.0,7.3636,40.5,81.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,all,Private,JSS,JSS1,JSS1,71.25,1.0,1.75,1.25,24.85,0.0,71.25,40.7143,57.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,296.75,2.5,7.25,5.0,23.85,0.0,118.7,40.931,59.35
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,all,Private,SSS,SSS1,SSS1,70.5,1.5,1.75,1.25,25.85,0.25,47.0,40.2857,56.4
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,all,Public,JSS,JSS1,JSS1,197.75,3.5,4.25,3.0,24.85,0.0,56.5,46.5294,65.9167
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,653.5,5.5,15.5,10.25,23.85,0.0,118.8182,42.1613,63.7561
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,all,Public,SSS,SSS1,SSS1,149.25,2.5,3.5,2.5,25.85,0.25,59.7,42.6429,59.7
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,12.425,0.0,3.0,6.0,6.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,11.925,0.0,6.8,34.0,34.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.75,0.25,0.25,12.925,0.0,0.6667,2.0,2.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,12.425,0.0,3.0,21.0,21.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,11.925,0.0,7.6364,42.0,84.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Community Secondary School, Barnawa",Male,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.25,12.925,0.0,2.6,13.0,13.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,2.0,1.5,24.85,0.0,82.5,41.25,55.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,291.25,2.5,7.0,4.75,23.85,0.0,116.5,41.6071,61.3158
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,all,Private,SSS,SSS1,SSS1,72.0,1.5,1.75,1.25,25.85,0.25,48.0,41.1429,57.6
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,all,Public,JSS,JSS1,JSS1,218.25,3.5,4.75,3.25,24.85,0.0,62.3571,45.9474,67.1538
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,624.5,5.5,15.0,10.0,23.85,0.0,113.5455,41.6333,62.45
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,all,Public,SSS,SSS1,SSS1,135.75,2.5,3.25,2.25,25.85,0.25,54.3,41.7692,60.3333
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,12.425,0.0,4.5,9.0,9.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,11.925,0.0,6.6,33.0,33.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,12.925,0.0,1.3333,4.0,4.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,12.425,0.0,3.4286,24.0,24.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.25,2.75,0.5,0.25,11.925,0.0,7.3636,40.5,81.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,all,Private,JSS,JSS1,JSS1,71.25,1.0,1.75,1.25,24.85,0.0,71.25,40.7143,57.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,296.75,2.5,7.25,5.0,23.85,0.0,118.7,40.931,59.35
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,all,Private,SSS,SSS1,SSS1,70.5,1.5,1.75,1.25,25.85,0.25,47.0,40.2857,56.4
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,all,Public,JSS,JSS1,JSS1,197.75,3.5,4.25,3.0,24.85,0.0,56.5,46.5294,65.9167
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,653.5,5.5,15.5,10.25,23.85,0.0,118.8182,42.1613,63.7561
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,all,Public,SSS,SSS1,SSS1,149.25,2.5,3.5,2.5,25.85,0.25,59.7,42.6429,59.7
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,12.425,0.0,3.0,6.0,6.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,11.925,0.0,6.8,34.0,34.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.75,0.25,0.25,12.925,0.0,0.6667,2.0,2.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,12.425,0.0,3.0,21.0,21.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,11.925,0.0,7.6364,42.0,84.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Comprehensive High School, Barnawa",Male,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.25,12.925,0.0,2.6,13.0,13.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,2.0,1.5,24.85,0.0,82.5,41.25,55.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,291.25,2.5,7.0,4.75,23.85,0.0,116.5,41.6071,61.3158
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,all,Private,SSS,SSS1,SSS1,72.0,1.5,1.75,1.25,25.85,0.25,48.0,41.1429,57.6
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,all,Public,JSS,JSS1,JSS1,218.25,3.5,4.75,3.25,24.85,0.0,62.3571,45.9474,67.1538
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,624.5,5.5,15.0,10.0,23.85,0.0,113.5455,41.6333,62.45
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,all,Public,SSS,SSS1,SSS1,135.75,2.5,3.25,2.25,25.85,0.25,54.3,41.7692,60.3333
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,12.425,0.0,4.5,9.0,9.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,11.925,0.0,6.6,33.0,33.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,12.925,0.0,1.3333,4.0,4.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,12.425,0.0,3.4286,24.0,24.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.25,2.75,0.5,0.25,11.925,0.0,7.3636,40.5,81.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,all,Private,JSS,JSS1,JSS1,71.25,1.0,1.75,1.25,24.85,0.0,71.25,40.7143,57.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,296.75,2.5,7.25,5.0,23.85,0.0,118.7,40.931,59.35
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,all,Private,SSS,SSS1,SSS1,70.5,1.5,1.75,1.25,25.85,0.25,47.0,40.2857,56.4
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,all,Public,JSS,JSS1,JSS1,197.75,3.5,4.25,3.0,24.85,0.0,56.5,46.5294,65.9167
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,653.5,5.5,15.5,10.25,23.85,0.0,118.8182,42.1613,63.7561
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,all,Public,SSS,SSS1,SSS1,149.25,2.5,3.5,2.5,25.85,0.25,59.7,42.6429,59.7
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,12.425,0.0,3.0,6.0,6.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,11.925,0.0,6.8,34.0,34.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.75,0.25,0.25,12.925,0.0,0.6667,2.0,2.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,12.425,0.0,3.0,21.0,21.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,11.925,0.0,7.6364,42.0,84.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Government Secondary School, Barnawa",Male,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.25,12.925,0.0,2.6,13.0,13.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,2.0,1.5,24.85,0.0,82.5,41.25,55.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,291.25,2.5,7.0,4.75,23.85,0.0,116.5,41.6071,61.3158
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,all,Private,SSS,SSS1,SSS1,72.0,1.5,1.75,1.25,25.85,0.25,48.0,41.1429,57.6
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,all,Public,JSS,JSS1,JSS1,218.25,3.5,4.75,3.25,24.85,0.0,62.3571,45.9474,67.1538
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,624.5,5.5,15.0,10.0,23.85,0.0,113.5455,41.6333,62.45
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,all,Public,SSS,SSS1,SSS1,135.75,2.5,3.25,2.25,25.85,0.25,54.3,41.7692,60.3333
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,12.425,0.0,4.5,9.0,9.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,11.925,0.0,6.6,33.0,33.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,12.925,0.0,1.3333,4.0,4.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,12.425,0.0,3.4286,24.0,24.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.25,2.75,0.5,0.25,11.925,0.0,7.3636,40.5,81.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,12.925,0.0,2.2,11.0,11.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Male,all,Private,JSS,JSS1,JSS1,71.25,1.0,1.75,1.25,24.85,0.0,71.25,40.7143,57.0
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,296.75,2.5,7.25,5.0,23.85,0.0,118.7,40.931,59.35
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Male,all,Private,SSS,SSS1,SSS1,70.5,1.5,1.75,1.25,25.85,0.25,47.0,40.2857,56.4
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Male,all,Public,JSS,JSS1,JSS1,197.75,3.5,4.25,3.0,24.85,0.0,56.5,46.5294,65.9167
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,653.5,5.5,15.5,10.25,23.85,0.0,118.8182,42.1613,63.7561
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Male,all,Public,SSS,SSS1,SSS1,149.25,2.5,3.5,2.5,25.85,0.25,59.7,42.6429,59.7
2019/2020,North West,Kaduna,Kaduna South,Barnawa,"Unity College, Kaduna South",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,12.425,0.0,3.0,6.0,6.0
