session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,all,Public,JSS,JSS1,JSS1,297.75,4.0,5.75,2.25,32.95,0.0,74.4375,51.7826,132.3333,1.54,1.4,0.37,2.32,1.68,1.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1031.5,9.0,22.25,8.75,31.95,0.0,114.6111,46.3596,117.8857,8.09,2.24,0.86,5.36,3.86,3.77
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,all,Public,SSS,SSS1,SSS1,212.0,4.0,4.5,1.75,33.95,0.25,53.0,47.1111,121.1429,1.17,1.68,0.39,2.36,1.72,1.67
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.0,16.475,0.0,3.3333,10.0,0.0,0.23,0.31,0.63,0.47,0.31,0.29
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.25,0.25,0.0,15.975,0.0,6.0,30.0,0.0,0.09,0.34,0.79,0.55,0.36,0.32
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,16.975,0.0,2.0,6.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,disabled,Public,JSS,JSS1,JSS1,6.75,2.0,0.25,0.0,16.475,0.0,3.375,27.0,0.0,0.1,0.77,1.39,0.92,0.61,0.54
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,30.75,4.5,0.75,0.25,15.975,0.0,6.8333,41.0,123.0,0.21,0.73,0.29,1.66,1.09,1.09
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Female,disabled,Public,SSS,SSS1,SSS1,4.75,2.0,0.25,0.0,16.975,0.0,2.375,19.0,0.0,0.13,0.96,1.68,1.03,0.69,0.61
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,all,Private,JSS,JSS1,JSS1,93.75,1.5,2.0,0.75,32.95,0.0,62.5,46.875,125.0,0.55,0.52,0.14,0.87,0.63,0.62
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,259.5,2.5,5.75,2.25,31.95,0.0,103.8,45.1304,115.3333,2.04,0.62,0.24,1.48,1.07,1.04
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,all,Private,SSS,SSS1,SSS1,68.5,1.5,1.5,0.5,33.95,0.25,45.6667,45.6667,137.0,0.39,0.63,0.14,0.89,0.64,0.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,all,Public,JSS,JSS1,JSS1,267.0,4.0,5.0,2.0,32.95,0.0,66.75,53.4,133.5,1.24,1.4,0.37,2.3,1.66,1.62
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1042.75,9.0,22.5,9.0,31.95,0.0,115.8611,46.3444,115.8611,8.22,2.24,0.87,5.37,3.87,3.78
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,all,Public,SSS,SSS1,SSS1,230.25,4.0,4.75,1.75,33.95,0.25,57.5625,48.4737,131.5714,1.23,1.67,0.38,2.36,1.72,1.67
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,16.475,0.0,3.0,9.0,0.0,0.24,0.31,0.63,0.48,0.32,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.25,0.25,0.0,15.975,0.0,5.6,28.0,0.0,0.09,0.35,0.84,0.56,0.37,0.33
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.0,16.975,0.0,1.3333,4.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.0,16.475,0.0,3.0,24.0,0.0,0.11,0.81,1.56,0.95,0.63,0.56
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.0,4.5,0.75,0.25,15.975,0.0,6.8889,41.3333,124.0,0.21,0.73,0.29,1.66,1.09,1.09
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Comprehensive High School, Barkeji/Nabaguda",Male,disabled,Public,SSS,SSS1,SSS1,5.0,2.0,0.25,0.0,16.975,0.0,2.5,20.0,0.0,0.12,0.96,1.68,1.01,0.68,0.6
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,all,Private,JSS,JSS1,JSS1,99.25,1.5,2.0,0.75,32.95,0.0,66.1667,49.625,132.3333,0.53,0.52,0.14,0.87,0.63,0.61
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,277.5,2.5,6.0,2.25,31.95,0.0,111.0,46.25,123.3333,2.15,0.62,0.23,1.49,1.07,1.05
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,all,Private,SSS,SSS1,SSS1,72.25,1.5,1.75,0.5,33.95,0.25,48.1667,41.2857,144.5,0.5,0.63,0.14,0.9,0.65,0.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,all,Public,JSS,JSS1,JSS1,297.75,4.0,5.75,2.25,32.95,0.0,74.4375,51.7826,132.3333,1.54,1.4,0.37,2.32,1.68,1.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1031.5,9.0,22.25,8.75,31.95,0.0,114.6111,46.3596,117.8857,8.09,2.24,0.86,5.36,3.86,3.77
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,all,Public,SSS,SSS1,SSS1,212.0,4.0,4.5,1.75,33.95,0.25,53.0,47.1111,121.1429,1.17,1.68,0.39,2.36,1.72,1.67
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.0,16.475,0.0,3.3333,10.0,0.0,0.23,0.31,0.63,0.47,0.31,0.29
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.25,0.25,0.0,15.975,0.0,6.0,30.0,0.0,0.09,0.34,0.79,0.55,0.36,0.32
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,16.975,0.0,2.0,6.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,disabled,Public,JSS,JSS1,JSS1,6.75,2.0,0.25,0.0,16.475,0.0,3.375,27.0,0.0,0.1,0.77,1.39,0.92,0.61,0.54
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,30.75,4.5,0.75,0.25,15.975,0.0,6.8333,41.0,123.0,0.21,0.73,0.29,1.66,1.09,1.09
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Female,disabled,Public,SSS,SSS1,SSS1,4.75,2.0,0.25,0.0,16.975,0.0,2.375,19.0,0.0,0.13,0.96,1.68,1.03,0.69,0.61
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,all,Private,JSS,JSS1,JSS1,93.75,1.5,2.0,0.75,32.95,0.0,62.5,46.875,125.0,0.55,0.52,0.14,0.87,0.63,0.62
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,259.5,2.5,5.75,2.25,31.95,0.0,103.8,45.1304,115.3333,2.04,0.62,0.24,1.48,1.07,1.04
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,all,Private,SSS,SSS1,SSS1,68.5,1.5,1.5,0.5,33.95,0.25,45.6667,45.6667,137.0,0.39,0.63,0.14,0.89,0.64,0.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,all,Public,JSS,JSS1,JSS1,267.0,4.0,5.0,2.0,32.95,0.0,66.75,53.4,133.5,1.24,1.4,0.37,2.3,1.66,1.62
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1042.75,9.0,22.5,9.0,31.95,0.0,115.8611,46.3444,115.8611,8.22,2.24,0.87,5.37,3.87,3.78
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,all,Public,SSS,SSS1,SSS1,230.25,4.0,4.75,1.75,33.95,0.25,57.5625,48.4737,131.5714,1.23,1.67,0.38,2.36,1.72,1.67
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,16.475,0.0,3.0,9.0,0.0,0.24,0.31,0.63,0.48,0.32,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.25,0.25,0.0,15.975,0.0,5.6,28.0,0.0,0.09,0.35,0.84,0.56,0.37,0.33
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.0,16.975,0.0,1.3333,4.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.0,16.475,0.0,3.0,24.0,0.0,0.11,0.81,1.56,0.95,0.63,0.56
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.0,4.5,0.75,0.25,15.975,0.0,6.8889,41.3333,124.0,0.21,0.73,0.29,1.66,1.09,1.09
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Government Secondary School, Barkeji/Nabaguda",Male,disabled,Public,SSS,SSS1,SSS1,5.0,2.0,0.25,0.0,16.975,0.0,2.5,20.0,0.0,0.12,0.96,1.68,1.01,0.68,0.6
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,all,Private,JSS,JSS1,JSS1,99.25,1.5,2.0,0.75,32.95,0.0,66.1667,49.625,132.3333,0.53,0.52,0.14,0.87,0.63,0.61
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,277.5,2.5,6.0,2.25,31.95,0.0,111.0,46.25,123.3333,2.15,0.62,0.23,1.49,1.07,1.05
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,all,Private,SSS,SSS1,SSS1,72.25,1.5,1.75,0.5,33.95,0.25,48.1667,41.2857,144.5,0.5,0.63,0.14,0.9,0.65,0.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,all,Public,JSS,JSS1,JSS1,297.75,4.0,5.75,2.25,32.95,0.0,74.4375,51.7826,132.3333,1.54,1.4,0.37,2.32,1.68,1.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1031.5,9.0,22.25,8.75,31.95,0.0,114.6111,46.3596,117.8857,8.09,2.24,0.86,5.36,3.86,3.77
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,all,Public,SSS,SSS1,SSS1,212.0,4.0,4.5,1.75,33.95,0.25,53.0,47.1111,121.1429,1.17,1.68,0.39,2.36,1.72,1.67
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.0,16.475,0.0,3.3333,10.0,0.0,0.23,0.31,0.63,0.47,0.31,0.29
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.25,0.25,0.0,15.975,0.0,6.0,30.0,0.0,0.09,0.34,0.79,0.55,0.36,0.32
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,16.975,0.0,2.0,6.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,disabled,Public,JSS,JSS1,JSS1,6.75,2.0,0.25,0.0,16.475,0.0,3.375,27.0,0.0,0.1,0.77,1.39,0.92,0.61,0.54
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,30.75,4.5,0.75,0.25,15.975,0.0,6.8333,41.0,123.0,0.21,0.73,0.29,1.66,1.09,1.09
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Female,disabled,Public,SSS,SSS1,SSS1,4.75,2.0,0.25,0.0,16.975,0.0,2.375,19.0,0.0,0.13,0.96,1.68,1.03,0.69,0.61
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,all,Private,JSS,JSS1,JSS1,93.75,1.5,2.0,0.75,32.95,0.0,62.5,46.875,125.0,0.55,0.52,0.14,0.87,0.63,0.62
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,259.5,2.5,5.75,2.25,31.95,0.0,103.8,45.1304,115.3333,2.04,0.62,0.24,1.48,1.07,1.04
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,all,Private,SSS,SSS1,SSS1,68.5,1.5,1.5,0.5,33.95,0.25,45.6667,45.6667,137.0,0.39,0.63,0.14,0.89,0.64,0.63
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,all,Public,JSS,JSS1,JSS1,267.0,4.0,5.0,2.0,32.95,0.0,66.75,53.4,133.5,1.24,1.4,0.37,2.3,1.66,1.62
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1042.75,9.0,22.5,9.0,31.95,0.0,115.8611,46.3444,115.8611,8.22,2.24,0.87,5.37,3.87,3.78
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,all,Public,SSS,SSS1,SSS1,230.25,4.0,4.75,1.75,33.95,0.25,57.5625,48.4737,131.5714,1.23,1.67,0.38,2.36,1.72,1.67
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,16.475,0.0,3.0,9.0,0.0,0.24,0.31,0.63,0.48,0.32,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.25,0.25,0.0,15.975,0.0,5.6,28.0,0.0,0.09,0.35,0.84,0.56,0.37,0.33
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.0,16.975,0.0,1.3333,4.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.0,16.475,0.0,3.0,24.0,0.0,0.11,0.81,1.56,0.95,0.63,0.56
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.0,4.5,0.75,0.25,15.975,0.0,6.8889,41.3333,124.0,0.21,0.73,0.29,1.66,1.09,1.09
2020/2021,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,"Unity College, Tambuwal",Male,disabled,Public,SSS,SSS1,SSS1,5.0,2.0,0.25,0.0,16.975,0.0,2.5,20.0,0.0,0.12,0.96,1.68,1.01,0.68,0.6
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,all,Private,JSS,JSS1,JSS1,83.0,1.0,1.75,0.5,32.95,0.0,83.0,47.4286,166.0,0.53,0.35,0.09,0.59,0.43,0.42
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,184.5,1.5,4.0,1.5,31.95,0.0,123.0,46.125,123.0,1.52,0.37,0.14,0.9,0.65,0.63
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,all,Private,SSS,SSS1,SSS1,72.5,1.5,1.75,0.5,33.95,0.25,48.3333,41.4286,145.0,0.5,0.63,0.14,0.9,0.65,0.63
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,all,Public,JSS,JSS1,JSS1,245.5,3.5,4.75,1.75,32.95,0.0,70.1429,51.6842,140.2857,1.24,1.22,0.32,2.02,1.47,1.42
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,881.0,7.0,19.0,7.75,31.95,0.0,125.8571,46.3684,113.6774,7.25,1.74,0.68,4.21,3.03,2.96
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,all,Public,SSS,SSS1,SSS1,164.0,3.0,3.5,1.25,33.95,0.25,54.6667,46.8571,131.2,0.92,1.26,0.29,1.77,1.29,1.25
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.0,16.475,0.0,4.0,8.0,0.0,0.24,0.21,0.42,0.32,0.21,0.2
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.0,15.975,0.0,7.6667,23.0,0.0,0.11,0.23,0.61,0.36,0.24,0.21
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,16.975,0.0,2.0,6.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.75,0.25,0.0,16.475,0.0,2.7143,19.0,0.0,0.13,0.73,1.47,0.89,0.59,0.52
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.25,3.5,0.5,0.25,15.975,0.0,6.3571,44.5,89.0,0.13,0.58,0.28,1.28,0.84,0.83
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.0,16.975,0.0,1.8333,11.0,0.0,0.21,0.72,1.26,0.91,0.61,0.56
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,all,Private,JSS,JSS1,JSS1,75.5,1.0,1.5,0.5,32.95,0.0,75.5,50.3333,151.0,0.41,0.35,0.09,0.58,0.42,0.41
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,177.0,1.5,4.0,1.5,31.95,0.0,118.0,44.25,118.0,1.55,0.37,0.14,0.9,0.65,0.64
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,all,Private,SSS,SSS1,SSS1,71.5,1.5,1.75,0.5,33.95,0.25,47.6667,40.8571,143.0,0.51,0.63,0.14,0.9,0.65,0.63
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,all,Public,JSS,JSS1,JSS1,216.25,3.5,4.25,1.5,32.95,0.0,61.7857,50.8824,144.1667,1.08,1.22,0.32,2.01,1.46,1.42
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,892.5,7.0,19.25,7.75,31.95,0.0,127.5,46.3636,115.1613,7.4,1.74,0.68,4.22,3.03,2.97
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,all,Public,SSS,SSS1,SSS1,168.75,3.0,3.5,1.25,33.95,0.25,56.25,48.2143,135.0,0.91,1.25,0.28,1.77,1.29,1.25
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.0,16.475,0.0,3.5,7.0,0.0,0.24,0.21,0.42,0.32,0.21,0.2
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.0,15.975,0.0,7.3333,22.0,0.0,0.11,0.24,0.63,0.36,0.24,0.21
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.0,16.975,0.0,1.3333,4.0,0.0,0.24,0.36,0.63,0.49,0.33,0.3
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.75,0.25,0.0,16.475,0.0,2.4286,17.0,0.0,0.14,0.73,1.47,0.92,0.61,0.54
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.75,3.5,0.5,0.25,15.975,0.0,6.5,45.5,91.0,0.13,0.58,0.27,1.28,0.84,0.83
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Community Secondary School, Arkilla",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.5,0.25,0.0,16.975,0.0,2.0,12.0,0.0,0.19,0.72,1.26,0.88,0.59,0.54
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Comprehensive High School, Arkilla",Female,all,Private,JSS,JSS1,JSS1,83.0,1.0,1.75,0.5,32.95,0.0,83.0,47.4286,166.0,0.53,0.35,0.09,0.59,0.43,0.42
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Comprehensive High School, Arkilla",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,184.5,1.5,4.0,1.5,31.95,0.0,123.0,46.125,123.0,1.52,0.37,0.14,0.9,0.65,0.63
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Comprehensive High School, Arkilla",Female,all,Private,SSS,SSS1,SSS1,72.5,1.5,1.75,0.5,33.95,0.25,48.3333,41.4286,145.0,0.5,0.63,0.14,0.9,0.65,0.63
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Comprehensive High School, Arkilla",Female,all,Public,JSS,JSS1,JSS1,245.5,3.5,4.75,1.75,32.95,0.0,70.1429,51.6842,140.2857,1.24,1.22,0.32,2.02,1.47,1.42
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Comprehensive High School, Arkilla",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,881.0,7.0,19.0,7.75,31.95,0.0,125.8571,46.3684,113.6774,7.25,1.74,0.68,4.21,3.03,2.96
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Comprehensive High School, Arkilla",Female,all,Public,SSS,SSS1,SSS1,164.0,3.0,3.5,1.25,33.95,0.25,54.6667,46.8571,131.2,0.92,1.26,0.29,1.77,1.29,1.25
2020/2021,North West,Sokoto,Wamakko,Arkilla,"Comprehensive High School, Arkilla",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.0,16.475,0.0,4.0,8.0,0.0,0.24,0.21,0.42,0.32,0.21,0.2
