session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,3.5,0.75,0.25,12.675,0.0,6.0,28.0,84.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,13.675,0.0,2.25,9.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,all,Private,JSS,JSS1,JSS1,67.25,1.0,2.25,0.75,26.35,0.0,67.25,29.8889,89.6667
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,191.75,1.5,6.5,2.25,25.35,0.0,127.8333,29.5,85.2222
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,all,Private,SSS,SSS1,SSS1,98.75,1.5,3.25,1.0,27.35,0.25,65.8333,30.3846,98.75
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,all,Public,JSS,JSS1,JSS1,234.75,3.0,7.0,2.5,26.35,0.0,78.25,33.5357,93.9
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,756.5,7.0,25.5,9.0,25.35,0.0,108.0714,29.6667,84.0556
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,all,Public,SSS,SSS1,SSS1,135.75,2.0,4.5,1.5,27.35,0.25,67.875,30.1667,90.5
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.0,13.175,0.0,3.5,7.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,0.75,0.25,0.0,12.675,0.0,8.6667,26.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,13.675,0.0,2.0,6.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.5,0.25,0.0,13.175,0.0,3.6667,22.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.5,0.75,0.25,12.675,0.0,6.2857,29.3333,88.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Comprehensive High School, Ankpa Suburb I",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.0,0.25,0.0,13.675,0.0,3.0,12.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,all,Private,JSS,JSS1,JSS1,73.75,1.0,2.25,0.75,26.35,0.0,73.75,32.7778,98.3333
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,182.75,1.5,6.25,2.25,25.35,0.0,121.8333,29.24,81.2222
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,all,Private,SSS,SSS1,SSS1,94.5,1.5,3.25,1.0,27.35,0.25,63.0,29.0769,94.5
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,all,Public,JSS,JSS1,JSS1,234.5,3.0,7.0,2.5,26.35,0.0,78.1667,33.5,93.8
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,712.25,7.0,24.0,8.5,25.35,0.0,101.75,29.6771,83.7941
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,all,Public,SSS,SSS1,SSS1,117.0,2.0,3.75,1.25,27.35,0.25,58.5,31.2,93.6
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.0,13.175,0.0,4.0,8.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,0.75,0.25,0.0,12.675,0.0,8.3333,25.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,13.675,0.0,2.0,6.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.5,0.25,0.0,13.175,0.0,3.5,21.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,3.5,0.75,0.25,12.675,0.0,6.0,28.0,84.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,13.675,0.0,2.25,9.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,all,Private,JSS,JSS1,JSS1,67.25,1.0,2.25,0.75,26.35,0.0,67.25,29.8889,89.6667
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,191.75,1.5,6.5,2.25,25.35,0.0,127.8333,29.5,85.2222
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,all,Private,SSS,SSS1,SSS1,98.75,1.5,3.25,1.0,27.35,0.25,65.8333,30.3846,98.75
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,all,Public,JSS,JSS1,JSS1,234.75,3.0,7.0,2.5,26.35,0.0,78.25,33.5357,93.9
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,756.5,7.0,25.5,9.0,25.35,0.0,108.0714,29.6667,84.0556
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,all,Public,SSS,SSS1,SSS1,135.75,2.0,4.5,1.5,27.35,0.25,67.875,30.1667,90.5
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.0,13.175,0.0,3.5,7.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,0.75,0.25,0.0,12.675,0.0,8.6667,26.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,13.675,0.0,2.0,6.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.5,0.25,0.0,13.175,0.0,3.6667,22.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.5,0.75,0.25,12.675,0.0,6.2857,29.3333,88.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Government Secondary School, Ankpa Suburb I",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.0,0.25,0.0,13.675,0.0,3.0,12.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,all,Private,JSS,JSS1,JSS1,73.75,1.0,2.25,0.75,26.35,0.0,73.75,32.7778,98.3333
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,182.75,1.5,6.25,2.25,25.35,0.0,121.8333,29.24,81.2222
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,all,Private,SSS,SSS1,SSS1,94.5,1.5,3.25,1.0,27.35,0.25,63.0,29.0769,94.5
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,all,Public,JSS,JSS1,JSS1,234.5,3.0,7.0,2.5,26.35,0.0,78.1667,33.5,93.8
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,712.25,7.0,24.0,8.5,25.35,0.0,101.75,29.6771,83.7941
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,all,Public,SSS,SSS1,SSS1,117.0,2.0,3.75,1.25,27.35,0.25,58.5,31.2,93.6
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.0,13.175,0.0,4.0,8.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,0.75,0.25,0.0,12.675,0.0,8.3333,25.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,13.675,0.0,2.0,6.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.5,0.25,0.0,13.175,0.0,3.5,21.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,3.5,0.75,0.25,12.675,0.0,6.0,28.0,84.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.0,13.675,0.0,2.25,9.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,all,Private,JSS,JSS1,JSS1,67.25,1.0,2.25,0.75,26.35,0.0,67.25,29.8889,89.6667
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,191.75,1.5,6.5,2.25,25.35,0.0,127.8333,29.5,85.2222
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,all,Private,SSS,SSS1,SSS1,98.75,1.5,3.25,1.0,27.35,0.25,65.8333,30.3846,98.75
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,all,Public,JSS,JSS1,JSS1,234.75,3.0,7.0,2.5,26.35,0.0,78.25,33.5357,93.9
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,756.5,7.0,25.5,9.0,25.35,0.0,108.0714,29.6667,84.0556
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,all,Public,SSS,SSS1,SSS1,135.75,2.0,4.5,1.5,27.35,0.25,67.875,30.1667,90.5
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.0,13.175,0.0,3.5,7.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,0.75,0.25,0.0,12.675,0.0,8.6667,26.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,13.675,0.0,2.0,6.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.5,0.25,0.0,13.175,0.0,3.6667,22.0,0.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.5,0.75,0.25,12.675,0.0,6.2857,29.3333,88.0
2020/2021,North Central,Kogi,Ankpa,Ankpa Suburb I,"Unity College, Ankpa",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.0,0.25,0.0,13.675,0.0,3.0,12.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,all,Private,JSS,JSS1,JSS1,124.25,1.5,3.75,1.25,26.35,0.0,82.8333,33.1333,99.4
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,193.5,2.0,6.5,2.25,25.35,0.0,96.75,29.7692,86.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,all,Private,SSS,SSS1,SSS1,107.75,2.0,3.5,1.25,27.35,0.25,53.875,30.7857,86.2
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,all,Public,JSS,JSS1,JSS1,365.25,4.5,10.75,3.75,26.35,0.0,81.1667,33.9767,97.4
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1156.25,10.0,39.0,14.0,25.35,0.0,115.625,29.6474,82.5893
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,all,Public,SSS,SSS1,SSS1,208.5,4.0,6.75,2.25,27.35,0.25,52.125,30.8889,92.6667
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.0,13.175,0.0,3.6667,11.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,12.675,0.0,6.25,25.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.0,13.675,0.0,2.0,8.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.25,0.25,0.0,13.175,0.0,3.4444,31.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,38.0,5.0,1.25,0.5,12.675,0.0,7.6,30.4,76.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Female,disabled,Public,SSS,SSS1,SSS1,2.75,2.0,0.25,0.0,13.675,0.0,1.375,11.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,all,Private,JSS,JSS1,JSS1,103.25,1.5,3.25,1.0,26.35,0.0,68.8333,31.7692,103.25
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.75,2.0,6.5,2.25,25.35,0.0,97.375,29.9615,86.5556
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,all,Private,SSS,SSS1,SSS1,108.25,2.0,3.5,1.25,27.35,0.25,54.125,30.9286,86.6
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,all,Public,JSS,JSS1,JSS1,335.5,4.5,9.75,3.25,26.35,0.0,74.5556,34.4103,103.2308
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1254.0,10.0,42.5,15.0,25.35,0.0,125.4,29.5059,83.6
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,all,Public,SSS,SSS1,SSS1,252.25,4.0,8.0,2.75,27.35,0.25,63.0625,31.5312,91.7273
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,13.175,0.0,3.0,9.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,12.675,0.0,6.25,25.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.0,13.675,0.0,2.0,8.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.0,13.175,0.0,3.1111,28.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,41.5,5.0,1.5,0.5,12.675,0.0,8.3,27.6667,83.0
2020/2021,North Central,Kogi,Idah,Ede,"Community Secondary School, Ede",Male,disabled,Public,SSS,SSS1,SSS1,3.5,2.0,0.25,0.0,13.675,0.0,1.75,14.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,all,Private,JSS,JSS1,JSS1,124.25,1.5,3.75,1.25,26.35,0.0,82.8333,33.1333,99.4
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,193.5,2.0,6.5,2.25,25.35,0.0,96.75,29.7692,86.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,all,Private,SSS,SSS1,SSS1,107.75,2.0,3.5,1.25,27.35,0.25,53.875,30.7857,86.2
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,all,Public,JSS,JSS1,JSS1,365.25,4.5,10.75,3.75,26.35,0.0,81.1667,33.9767,97.4
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1156.25,10.0,39.0,14.0,25.35,0.0,115.625,29.6474,82.5893
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,all,Public,SSS,SSS1,SSS1,208.5,4.0,6.75,2.25,27.35,0.25,52.125,30.8889,92.6667
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.0,13.175,0.0,3.6667,11.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,12.675,0.0,6.25,25.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.0,13.675,0.0,2.0,8.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.25,0.25,0.0,13.175,0.0,3.4444,31.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,38.0,5.0,1.25,0.5,12.675,0.0,7.6,30.4,76.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Female,disabled,Public,SSS,SSS1,SSS1,2.75,2.0,0.25,0.0,13.675,0.0,1.375,11.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,all,Private,JSS,JSS1,JSS1,103.25,1.5,3.25,1.0,26.35,0.0,68.8333,31.7692,103.25
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.75,2.0,6.5,2.25,25.35,0.0,97.375,29.9615,86.5556
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,all,Private,SSS,SSS1,SSS1,108.25,2.0,3.5,1.25,27.35,0.25,54.125,30.9286,86.6
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,all,Public,JSS,JSS1,JSS1,335.5,4.5,9.75,3.25,26.35,0.0,74.5556,34.4103,103.2308
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1254.0,10.0,42.5,15.0,25.35,0.0,125.4,29.5059,83.6
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,all,Public,SSS,SSS1,SSS1,252.25,4.0,8.0,2.75,27.35,0.25,63.0625,31.5312,91.7273
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,13.175,0.0,3.0,9.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,12.675,0.0,6.25,25.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.0,13.675,0.0,2.0,8.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.0,13.175,0.0,3.1111,28.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,41.5,5.0,1.5,0.5,12.675,0.0,8.3,27.6667,83.0
2020/2021,North Central,Kogi,Idah,Ede,"Comprehensive High School, Ede",Male,disabled,Public,SSS,SSS1,SSS1,3.5,2.0,0.25,0.0,13.675,0.0,1.75,14.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,all,Private,JSS,JSS1,JSS1,124.25,1.5,3.75,1.25,26.35,0.0,82.8333,33.1333,99.4
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,193.5,2.0,6.5,2.25,25.35,0.0,96.75,29.7692,86.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,all,Private,SSS,SSS1,SSS1,107.75,2.0,3.5,1.25,27.35,0.25,53.875,30.7857,86.2
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,all,Public,JSS,JSS1,JSS1,365.25,4.5,10.75,3.75,26.35,0.0,81.1667,33.9767,97.4
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1156.25,10.0,39.0,14.0,25.35,0.0,115.625,29.6474,82.5893
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,all,Public,SSS,SSS1,SSS1,208.5,4.0,6.75,2.25,27.35,0.25,52.125,30.8889,92.6667
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.0,13.175,0.0,3.6667,11.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,12.675,0.0,6.25,25.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.0,13.675,0.0,2.0,8.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.25,0.25,0.0,13.175,0.0,3.4444,31.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,38.0,5.0,1.25,0.5,12.675,0.0,7.6,30.4,76.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Female,disabled,Public,SSS,SSS1,SSS1,2.75,2.0,0.25,0.0,13.675,0.0,1.375,11.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,all,Private,JSS,JSS1,JSS1,103.25,1.5,3.25,1.0,26.35,0.0,68.8333,31.7692,103.25
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.75,2.0,6.5,2.25,25.35,0.0,97.375,29.9615,86.5556
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,all,Private,SSS,SSS1,SSS1,108.25,2.0,3.5,1.25,27.35,0.25,54.125,30.9286,86.6
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,all,Public,JSS,JSS1,JSS1,335.5,4.5,9.75,3.25,26.35,0.0,74.5556,34.4103,103.2308
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1254.0,10.0,42.5,15.0,25.35,0.0,125.4,29.5059,83.6
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,all,Public,SSS,SSS1,SSS1,252.25,4.0,8.0,2.75,27.35,0.25,63.0625,31.5312,91.7273
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,13.175,0.0,3.0,9.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.0,12.675,0.0,6.25,25.0,0.0
2020/2021,North Central,Kogi,Idah,Ede,"Government Secondary School, Ede",Male,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.0,13.675,0.0,2.0,8.0,0.0
