session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,297.0,2.5,6.5,4.75,29.45,0.0,118.8,45.6923,62.5263,2.44,0.6,0.31,1.43,1.02,0.99
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,all,Private,SSS,SSS1,SSS1,93.0,1.5,2.0,1.5,31.45,0.25,62.0,46.5,62.0,0.55,0.62,0.19,0.85,0.61,0.59
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,all,Public,JSS,JSS1,JSS1,279.25,4.0,5.25,3.75,30.45,0.0,69.8125,53.1905,74.4667,1.33,1.36,0.46,2.18,1.57,1.52
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1003.75,8.5,21.5,15.5,29.45,0.0,118.0882,46.686,64.7581,7.88,2.05,1.04,4.83,3.44,3.36
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,all,Public,SSS,SSS1,SSS1,206.25,4.0,4.25,3.25,31.45,0.25,51.5625,48.5294,63.4615,1.07,1.65,0.51,2.23,1.61,1.56
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,disabled,Private,JSS,JSS1,JSS1,3.0,0.75,0.25,0.25,15.225,0.0,4.0,12.0,12.0,0.19,0.24,0.3,0.4,0.26,0.26
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,14.725,0.0,6.8,34.0,34.0,0.08,0.22,0.2,0.47,0.3,0.3
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,15.725,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.46,0.31,0.29
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,disabled,Public,JSS,JSS1,JSS1,6.25,2.0,0.25,0.25,15.225,0.0,3.125,25.0,25.0,0.1,0.57,0.41,0.82,0.54,0.53
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.0,4.25,0.75,0.5,14.725,0.0,7.5294,42.6667,64.0,0.21,0.69,0.41,1.5,0.98,0.97
2019/2020,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,15.725,0.0,2.0,16.0,16.0,0.15,0.74,0.62,0.96,0.64,0.62
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,all,Private,JSS,JSS1,JSS1,102.5,1.5,2.0,1.5,30.45,0.0,68.3333,51.25,68.3333,0.52,0.51,0.18,0.82,0.59,0.57
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,266.5,2.5,5.75,4.25,29.45,0.0,106.6,46.3478,62.7059,2.02,0.6,0.31,1.41,1,0.98
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,all,Private,SSS,SSS1,SSS1,90.5,1.5,2.0,1.5,31.45,0.25,60.3333,45.25,60.3333,0.56,0.62,0.2,0.85,0.61,0.59
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,all,Public,JSS,JSS1,JSS1,280.5,4.0,5.25,3.75,30.45,0.0,70.125,53.4286,74.8,1.33,1.36,0.46,2.18,1.57,1.52
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1047.0,8.5,22.25,16.0,29.45,0.0,123.1765,47.0562,65.4375,8.27,2.05,1.04,4.84,3.45,3.37
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,all,Public,SSS,SSS1,SSS1,202.75,4.0,4.25,3.25,31.45,0.25,50.6875,47.7059,62.3846,1.08,1.65,0.51,2.24,1.61,1.56
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,15.225,0.0,3.6667,11.0,11.0,0.21,0.25,0.33,0.42,0.28,0.27
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.25,0.25,0.25,14.725,0.0,6.2,31.0,31.0,0.09,0.22,0.21,0.48,0.31,0.3
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,15.725,0.0,2.0,6.0,6.0,0.24,0.35,0.58,0.47,0.31,0.29
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,disabled,Public,JSS,JSS1,JSS1,6.5,2.0,0.25,0.25,15.225,0.0,3.25,26.0,26.0,0.1,0.56,0.4,0.81,0.53,0.52
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.25,4.25,0.75,0.5,14.725,0.0,7.8235,44.3333,66.5,0.2,0.69,0.4,1.49,0.97,0.96
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.0,0.25,0.25,15.725,0.0,1.875,15.0,15.0,0.16,0.75,0.66,0.98,0.65,0.63
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,all,Private,JSS,JSS1,JSS1,100.75,1.5,2.0,1.5,30.45,0.0,67.1667,50.375,67.1667,0.53,0.51,0.18,0.82,0.59,0.57
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,297.0,2.5,6.5,4.75,29.45,0.0,118.8,45.6923,62.5263,2.44,0.6,0.31,1.43,1.02,0.99
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,all,Private,SSS,SSS1,SSS1,93.0,1.5,2.0,1.5,31.45,0.25,62.0,46.5,62.0,0.55,0.62,0.19,0.85,0.61,0.59
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,all,Public,JSS,JSS1,JSS1,279.25,4.0,5.25,3.75,30.45,0.0,69.8125,53.1905,74.4667,1.33,1.36,0.46,2.18,1.57,1.52
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1003.75,8.5,21.5,15.5,29.45,0.0,118.0882,46.686,64.7581,7.88,2.05,1.04,4.83,3.44,3.36
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,all,Public,SSS,SSS1,SSS1,206.25,4.0,4.25,3.25,31.45,0.25,51.5625,48.5294,63.4615,1.07,1.65,0.51,2.23,1.61,1.56
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,disabled,Private,JSS,JSS1,JSS1,3.0,0.75,0.25,0.25,15.225,0.0,4.0,12.0,12.0,0.19,0.24,0.3,0.4,0.26,0.26
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,14.725,0.0,6.8,34.0,34.0,0.08,0.22,0.2,0.47,0.3,0.3
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,15.725,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.46,0.31,0.29
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,disabled,Public,JSS,JSS1,JSS1,6.25,2.0,0.25,0.25,15.225,0.0,3.125,25.0,25.0,0.1,0.57,0.41,0.82,0.54,0.53
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.0,4.25,0.75,0.5,14.725,0.0,7.5294,42.6667,64.0,0.21,0.69,0.41,1.5,0.98,0.97
2019/2020,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,15.725,0.0,2.0,16.0,16.0,0.15,0.74,0.62,0.96,0.64,0.62
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,all,Private,JSS,JSS1,JSS1,71.5,1.0,1.5,1.25,30.45,0.0,71.5,47.6667,57.2,0.43,0.34,0.13,0.56,0.4,0.39
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,176.75,1.5,4.0,3.0,29.45,0.0,117.8333,44.1875,58.9167,1.55,0.36,0.19,0.86,0.61,0.6
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,all,Private,SSS,SSS1,SSS1,58.25,1.0,1.5,1.25,31.45,0.25,58.25,38.8333,46.6,0.49,0.42,0.15,0.58,0.42,0.41
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,all,Public,JSS,JSS1,JSS1,169.5,2.5,3.25,2.5,30.45,0.0,67.8,52.1538,67.8,0.83,0.86,0.3,1.37,0.98,0.95
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,609.0,5.0,13.0,9.25,29.45,0.0,121.8,46.8462,65.8378,4.82,1.21,0.61,2.85,2.03,1.98
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,all,Public,SSS,SSS1,SSS1,119.25,2.0,2.5,2.0,31.45,0.25,59.625,47.7,59.625,0.67,0.83,0.26,1.13,0.81,0.79
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,15.225,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.31,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,14.725,0.0,7.3333,22.0,22.0,0.11,0.14,0.17,0.31,0.21,0.2
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.725,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,15.225,0.0,3.4,17.0,17.0,0.14,0.38,0.37,0.58,0.38,0.37
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.5,0.5,0.25,14.725,0.0,8.0,40.0,80.0,0.14,0.4,0.21,0.89,0.58,0.58
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.725,0.0,2.75,11.0,11.0,0.21,0.4,0.44,0.56,0.37,0.36
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,all,Private,JSS,JSS1,JSS1,61.5,1.0,1.25,1.0,30.45,0.0,61.5,49.2,61.5,0.33,0.34,0.13,0.55,0.39,0.38
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.0,1.5,3.75,2.75,29.45,0.0,112.6667,45.0667,61.4545,1.39,0.36,0.19,0.85,0.61,0.59
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,all,Private,SSS,SSS1,SSS1,62.5,1.0,1.5,1.25,31.45,0.25,62.5,41.6667,50.0,0.47,0.42,0.15,0.58,0.42,0.4
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,all,Public,JSS,JSS1,JSS1,149.5,2.5,3.0,2.25,30.45,0.0,59.8,49.8333,66.4444,0.77,0.86,0.31,1.37,0.98,0.95
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,590.5,5.0,12.75,9.0,29.45,0.0,118.1,46.3137,65.6111,4.71,1.21,0.61,2.84,2.03,1.98
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,all,Public,SSS,SSS1,SSS1,110.75,2.0,2.5,2.0,31.45,0.25,55.375,44.3,55.375,0.7,0.83,0.28,1.14,0.82,0.79
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,15.225,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.31,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,14.725,0.0,7.0,21.0,21.0,0.12,0.14,0.18,0.32,0.21,0.2
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.725,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,15.225,0.0,3.2,16.0,16.0,0.15,0.38,0.39,0.59,0.39,0.38
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.5,0.5,0.25,14.725,0.0,7.8,39.0,78.0,0.15,0.4,0.21,0.9,0.58,0.58
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,15.725,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.61,0.4,0.39
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,all,Private,JSS,JSS1,JSS1,71.5,1.0,1.5,1.25,30.45,0.0,71.5,47.6667,57.2,0.43,0.34,0.13,0.56,0.4,0.39
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,176.75,1.5,4.0,3.0,29.45,0.0,117.8333,44.1875,58.9167,1.55,0.36,0.19,0.86,0.61,0.6
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,all,Private,SSS,SSS1,SSS1,58.25,1.0,1.5,1.25,31.45,0.25,58.25,38.8333,46.6,0.49,0.42,0.15,0.58,0.42,0.41
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,all,Public,JSS,JSS1,JSS1,169.5,2.5,3.25,2.5,30.45,0.0,67.8,52.1538,67.8,0.83,0.86,0.3,1.37,0.98,0.95
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,609.0,5.0,13.0,9.25,29.45,0.0,121.8,46.8462,65.8378,4.82,1.21,0.61,2.85,2.03,1.98
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,all,Public,SSS,SSS1,SSS1,119.25,2.0,2.5,2.0,31.45,0.25,59.625,47.7,59.625,0.67,0.83,0.26,1.13,0.81,0.79
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,15.225,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.31,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,14.725,0.0,7.3333,22.0,22.0,0.11,0.14,0.17,0.31,0.21,0.2
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.725,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,15.225,0.0,3.4,17.0,17.0,0.14,0.38,0.37,0.58,0.38,0.37
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.5,0.5,0.25,14.725,0.0,8.0,40.0,80.0,0.14,0.4,0.21,0.89,0.58,0.58
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.725,0.0,2.75,11.0,11.0,0.21,0.4,0.44,0.56,0.37,0.36
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,all,Private,JSS,JSS1,JSS1,61.5,1.0,1.25,1.0,30.45,0.0,61.5,49.2,61.5,0.33,0.34,0.13,0.55,0.39,0.38
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.0,1.5,3.75,2.75,29.45,0.0,112.6667,45.0667,61.4545,1.39,0.36,0.19,0.85,0.61,0.59
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,all,Private,SSS,SSS1,SSS1,62.5,1.0,1.5,1.25,31.45,0.25,62.5,41.6667,50.0,0.47,0.42,0.15,0.58,0.42,0.4
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,all,Public,JSS,JSS1,JSS1,149.5,2.5,3.0,2.25,30.45,0.0,59.8,49.8333,66.4444,0.77,0.86,0.31,1.37,0.98,0.95
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,590.5,5.0,12.75,9.0,29.45,0.0,118.1,46.3137,65.6111,4.71,1.21,0.61,2.84,2.03,1.98
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,all,Public,SSS,SSS1,SSS1,110.75,2.0,2.5,2.0,31.45,0.25,55.375,44.3,55.375,0.7,0.83,0.28,1.14,0.82,0.79
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,15.225,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.31,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,14.725,0.0,7.0,21.0,21.0,0.12,0.14,0.18,0.32,0.21,0.2
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.725,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,15.225,0.0,3.2,16.0,16.0,0.15,0.38,0.39,0.59,0.39,0.38
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.5,0.5,0.25,14.725,0.0,7.8,39.0,78.0,0.15,0.4,0.21,0.9,0.58,0.58
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,15.725,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.61,0.4,0.39
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,all,Private,JSS,JSS1,JSS1,71.5,1.0,1.5,1.25,30.45,0.0,71.5,47.6667,57.2,0.43,0.34,0.13,0.56,0.4,0.39
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,176.75,1.5,4.0,3.0,29.45,0.0,117.8333,44.1875,58.9167,1.55,0.36,0.19,0.86,0.61,0.6
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,all,Private,SSS,SSS1,SSS1,58.25,1.0,1.5,1.25,31.45,0.25,58.25,38.8333,46.6,0.49,0.42,0.15,0.58,0.42,0.41
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,all,Public,JSS,JSS1,JSS1,169.5,2.5,3.25,2.5,30.45,0.0,67.8,52.1538,67.8,0.83,0.86,0.3,1.37,0.98,0.95
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,609.0,5.0,13.0,9.25,29.45,0.0,121.8,46.8462,65.8378,4.82,1.21,0.61,2.85,2.03,1.98
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,all,Public,SSS,SSS1,SSS1,119.25,2.0,2.5,2.0,31.45,0.25,59.625,47.7,59.625,0.67,0.83,0.26,1.13,0.81,0.79
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,15.225,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.31,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,14.725,0.0,7.3333,22.0,22.0,0.11,0.14,0.17,0.31,0.21,0.2
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.725,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,15.225,0.0,3.4,17.0,17.0,0.14,0.38,0.37,0.58,0.38,0.37
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.5,0.5,0.25,14.725,0.0,8.0,40.0,80.0,0.14,0.4,0.21,0.89,0.58,0.58
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.0,0.25,0.25,15.725,0.0,2.75,11.0,11.0,0.21,0.4,0.44,0.56,0.37,0.36
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,all,Private,JSS,JSS1,JSS1,61.5,1.0,1.25,1.0,30.45,0.0,61.5,49.2,61.5,0.33,0.34,0.13,0.55,0.39,0.38
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.0,1.5,3.75,2.75,29.45,0.0,112.6667,45.0667,61.4545,1.39,0.36,0.19,0.85,0.61,0.59
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,all,Private,SSS,SSS1,SSS1,62.5,1.0,1.5,1.25,31.45,0.25,62.5,41.6667,50.0,0.47,0.42,0.15,0.58,0.42,0.4
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,all,Public,JSS,JSS1,JSS1,149.5,2.5,3.0,2.25,30.45,0.0,59.8,49.8333,66.4444,0.77,0.86,0.31,1.37,0.98,0.95
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,590.5,5.0,12.75,9.0,29.45,0.0,118.1,46.3137,65.6111,4.71,1.21,0.61,2.84,2.03,1.98
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,all,Public,SSS,SSS1,SSS1,110.75,2.0,2.5,2.0,31.45,0.25,55.375,44.3,55.375,0.7,0.83,0.28,1.14,0.82,0.79
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,15.225,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.31,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,14.725,0.0,7.0,21.0,21.0,0.12,0.14,0.18,0.32,0.21,0.2
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,15.725,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.19
2019/2020,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,15.225,0.0,3.2,16.0,16.0,0.15,0.38,0.39,0.59,0.39,0.38
