session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,0.75,0.25,0.25,18.1,0.0,8.6667,26.0,26.0,0.1,0.15,0.15,0.33,0.22,0.22
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,19.1,0.0,1.0,2.0,2.0,0.24,0.25,0.42,0.34,0.23,0.21
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,18.6,0.0,3.0,21.0,21.0,0.12,0.54,0.43,0.83,0.56,0.54
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.5,3.5,0.5,0.25,18.1,0.0,5.2857,37.0,74.0,0.15,0.63,0.33,1.42,0.95,0.94
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,19.1,0.0,1.8333,11.0,11.0,0.21,0.62,0.67,0.91,0.61,0.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,Private,JSS,JSS1,JSS1,93.75,1.5,2.75,1.5,37.2,0.0,62.5,34.0909,62.5,1.04,0.55,0.21,0.97,0.7,0.68
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,297.75,2.5,9.0,5.0,36.2,0.0,119.1,33.0833,59.55,4.67,0.68,0.35,1.72,1.24,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,Private,SSS,SSS1,SSS1,88.75,1.5,2.75,1.5,38.2,0.25,59.1667,32.2727,59.1667,1.08,0.65,0.22,0.97,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,Public,JSS,JSS1,JSS1,358.25,5.0,9.5,5.25,37.2,0.0,71.65,37.7105,68.2381,3.43,1.84,0.66,3.2,2.32,2.26
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1058.5,8.5,32.5,17.5,36.2,0.0,124.5294,32.5692,60.4857,17.55,2.32,1.19,5.89,4.27,4.17
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,Public,SSS,SSS1,SSS1,212.25,3.5,6.25,3.5,38.2,0.25,60.6429,33.96,60.6429,2.36,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,18.6,0.0,3.0,9.0,9.0,0.24,0.27,0.4,0.48,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,18.1,0.0,6.6,33.0,33.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,19.1,0.0,2.0,6.0,6.0,0.24,0.36,0.59,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,Public,JSS,JSS1,JSS1,8.25,2.5,0.25,0.25,18.6,0.0,3.3,33.0,33.0,0.08,0.73,0.42,1.06,0.72,0.7
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.0,4.25,0.75,0.5,18.1,0.0,5.8824,33.3333,50.0,0.25,0.78,0.52,1.76,1.18,1.16
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.75,0.25,0.25,19.1,0.0,1.8571,13.0,13.0,0.18,0.7,0.67,0.99,0.67,0.64
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,Private,JSS,JSS1,JSS1,81.5,1.5,2.25,1.25,37.2,0.0,54.3333,36.2222,65.2,0.77,0.55,0.2,0.95,0.69,0.67
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,312.0,2.5,9.5,5.25,36.2,0.0,124.8,32.8421,59.4286,5.09,0.68,0.35,1.73,1.25,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,Private,SSS,SSS1,SSS1,96.75,1.5,3.0,1.75,38.2,0.25,64.5,32.25,55.2857,1.22,0.65,0.23,0.98,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,Public,JSS,JSS1,JSS1,306.25,5.0,8.25,4.5,37.2,0.0,61.25,37.1212,68.0556,2.85,1.84,0.67,3.17,2.31,2.24
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1115.5,8.5,34.0,18.25,36.2,0.0,131.2353,32.8088,61.1233,18.75,2.32,1.18,5.92,4.28,4.19
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,Public,SSS,SSS1,SSS1,212.5,3.5,6.25,3.5,38.2,0.25,60.7143,34.0,60.7143,2.35,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,18.6,0.0,2.6667,8.0,8.0,0.24,0.28,0.45,0.49,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,18.1,0.0,6.8,34.0,34.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.1,0.0,2.3333,7.0,7.0,0.24,0.35,0.51,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,18.6,0.0,2.9,29.0,29.0,0.09,0.74,0.47,1.09,0.74,0.72
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,4.25,0.75,0.5,18.1,0.0,6.2353,35.3333,53.0,0.24,0.78,0.5,1.74,1.17,1.15
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.75,0.25,0.25,19.1,0.0,1.5714,11.0,11.0,0.21,0.72,0.78,1.06,0.72,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,Private,JSS,JSS1,JSS1,93.75,1.5,2.75,1.5,37.2,0.0,62.5,34.0909,62.5,1.04,0.55,0.21,0.97,0.7,0.68
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,297.75,2.5,9.0,5.0,36.2,0.0,119.1,33.0833,59.55,4.67,0.68,0.35,1.72,1.24,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,Private,SSS,SSS1,SSS1,88.75,1.5,2.75,1.5,38.2,0.25,59.1667,32.2727,59.1667,1.08,0.65,0.22,0.97,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,Public,JSS,JSS1,JSS1,358.25,5.0,9.5,5.25,37.2,0.0,71.65,37.7105,68.2381,3.43,1.84,0.66,3.2,2.32,2.26
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1058.5,8.5,32.5,17.5,36.2,0.0,124.5294,32.5692,60.4857,17.55,2.32,1.19,5.89,4.27,4.17
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,Public,SSS,SSS1,SSS1,212.25,3.5,6.25,3.5,38.2,0.25,60.6429,33.96,60.6429,2.36,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,18.6,0.0,3.0,9.0,9.0,0.24,0.27,0.4,0.48,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,18.1,0.0,6.6,33.0,33.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,19.1,0.0,2.0,6.0,6.0,0.24,0.36,0.59,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,Public,JSS,JSS1,JSS1,8.25,2.5,0.25,0.25,18.6,0.0,3.3,33.0,33.0,0.08,0.73,0.42,1.06,0.72,0.7
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.0,4.25,0.75,0.5,18.1,0.0,5.8824,33.3333,50.0,0.25,0.78,0.52,1.76,1.18,1.16
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.75,0.25,0.25,19.1,0.0,1.8571,13.0,13.0,0.18,0.7,0.67,0.99,0.67,0.64
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,Private,JSS,JSS1,JSS1,81.5,1.5,2.25,1.25,37.2,0.0,54.3333,36.2222,65.2,0.77,0.55,0.2,0.95,0.69,0.67
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,312.0,2.5,9.5,5.25,36.2,0.0,124.8,32.8421,59.4286,5.09,0.68,0.35,1.73,1.25,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,Private,SSS,SSS1,SSS1,96.75,1.5,3.0,1.75,38.2,0.25,64.5,32.25,55.2857,1.22,0.65,0.23,0.98,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,Public,JSS,JSS1,JSS1,306.25,5.0,8.25,4.5,37.2,0.0,61.25,37.1212,68.0556,2.85,1.84,0.67,3.17,2.31,2.24
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1115.5,8.5,34.0,18.25,36.2,0.0,131.2353,32.8088,61.1233,18.75,2.32,1.18,5.92,4.28,4.19
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,Public,SSS,SSS1,SSS1,212.5,3.5,6.25,3.5,38.2,0.25,60.7143,34.0,60.7143,2.35,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,18.6,0.0,2.6667,8.0,8.0,0.24,0.28,0.45,0.49,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,18.1,0.0,6.8,34.0,34.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.1,0.0,2.3333,7.0,7.0,0.24,0.35,0.51,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,18.6,0.0,2.9,29.0,29.0,0.09,0.74,0.47,1.09,0.74,0.72
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,4.25,0.75,0.5,18.1,0.0,6.2353,35.3333,53.0,0.24,0.78,0.5,1.74,1.17,1.15
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.75,0.25,0.25,19.1,0.0,1.5714,11.0,11.0,0.21,0.72,0.78,1.06,0.72,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,Private,JSS,JSS1,JSS1,93.75,1.5,2.75,1.5,37.2,0.0,62.5,34.0909,62.5,1.04,0.55,0.21,0.97,0.7,0.68
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,297.75,2.5,9.0,5.0,36.2,0.0,119.1,33.0833,59.55,4.67,0.68,0.35,1.72,1.24,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,Private,SSS,SSS1,SSS1,88.75,1.5,2.75,1.5,38.2,0.25,59.1667,32.2727,59.1667,1.08,0.65,0.22,0.97,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,Public,JSS,JSS1,JSS1,358.25,5.0,9.5,5.25,37.2,0.0,71.65,37.7105,68.2381,3.43,1.84,0.66,3.2,2.32,2.26
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1058.5,8.5,32.5,17.5,36.2,0.0,124.5294,32.5692,60.4857,17.55,2.32,1.19,5.89,4.27,4.17
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,Public,SSS,SSS1,SSS1,212.25,3.5,6.25,3.5,38.2,0.25,60.6429,33.96,60.6429,2.36,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,18.6,0.0,3.0,9.0,9.0,0.24,0.27,0.4,0.48,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,18.1,0.0,6.6,33.0,33.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,19.1,0.0,2.0,6.0,6.0,0.24,0.36,0.59,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,Public,JSS,JSS1,JSS1,8.25,2.5,0.25,0.25,18.6,0.0,3.3,33.0,33.0,0.08,0.73,0.42,1.06,0.72,0.7
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.0,4.25,0.75,0.5,18.1,0.0,5.8824,33.3333,50.0,0.25,0.78,0.52,1.76,1.18,1.16
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.75,0.25,0.25,19.1,0.0,1.8571,13.0,13.0,0.18,0.7,0.67,0.99,0.67,0.64
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,Private,JSS,JSS1,JSS1,81.5,1.5,2.25,1.25,37.2,0.0,54.3333,36.2222,65.2,0.77,0.55,0.2,0.95,0.69,0.67
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,312.0,2.5,9.5,5.25,36.2,0.0,124.8,32.8421,59.4286,5.09,0.68,0.35,1.73,1.25,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,Private,SSS,SSS1,SSS1,96.75,1.5,3.0,1.75,38.2,0.25,64.5,32.25,55.2857,1.22,0.65,0.23,0.98,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,Public,JSS,JSS1,JSS1,306.25,5.0,8.25,4.5,37.2,0.0,61.25,37.1212,68.0556,2.85,1.84,0.67,3.17,2.31,2.24
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1115.5,8.5,34.0,18.25,36.2,0.0,131.2353,32.8088,61.1233,18.75,2.32,1.18,5.92,4.28,4.19
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,Public,SSS,SSS1,SSS1,212.5,3.5,6.25,3.5,38.2,0.25,60.7143,34.0,60.7143,2.35,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,18.6,0.0,2.6667,8.0,8.0,0.24,0.28,0.45,0.49,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,18.1,0.0,6.8,34.0,34.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.1,0.0,2.3333,7.0,7.0,0.24,0.35,0.51,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,18.6,0.0,2.9,29.0,29.0,0.09,0.74,0.47,1.09,0.74,0.72
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,4.25,0.75,0.5,18.1,0.0,6.2353,35.3333,53.0,0.24,0.78,0.5,1.74,1.17,1.15
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.75,0.25,0.25,19.1,0.0,1.5714,11.0,11.0,0.21,0.72,0.78,1.06,0.72,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,Private,JSS,JSS1,JSS1,93.75,1.5,2.75,1.5,37.2,0.0,62.5,34.0909,62.5,1.04,0.55,0.21,0.97,0.7,0.68
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,297.75,2.5,9.0,5.0,36.2,0.0,119.1,33.0833,59.55,4.67,0.68,0.35,1.72,1.24,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,Private,SSS,SSS1,SSS1,88.75,1.5,2.75,1.5,38.2,0.25,59.1667,32.2727,59.1667,1.08,0.65,0.22,0.97,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,Public,JSS,JSS1,JSS1,358.25,5.0,9.5,5.25,37.2,0.0,71.65,37.7105,68.2381,3.43,1.84,0.66,3.2,2.32,2.26
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1058.5,8.5,32.5,17.5,36.2,0.0,124.5294,32.5692,60.4857,17.55,2.32,1.19,5.89,4.27,4.17
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,Public,SSS,SSS1,SSS1,212.25,3.5,6.25,3.5,38.2,0.25,60.6429,33.96,60.6429,2.36,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,18.6,0.0,3.0,9.0,9.0,0.24,0.27,0.4,0.48,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,18.1,0.0,6.6,33.0,33.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,19.1,0.0,2.0,6.0,6.0,0.24,0.36,0.59,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,Public,JSS,JSS1,JSS1,8.25,2.5,0.25,0.25,18.6,0.0,3.3,33.0,33.0,0.08,0.73,0.42,1.06,0.72,0.7
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.0,4.25,0.75,0.5,18.1,0.0,5.8824,33.3333,50.0,0.25,0.78,0.52,1.76,1.18,1.16
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.75,0.25,0.25,19.1,0.0,1.8571,13.0,13.0,0.18,0.7,0.67,0.99,0.67,0.64
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,Private,JSS,JSS1,JSS1,81.5,1.5,2.25,1.25,37.2,0.0,54.3333,36.2222,65.2,0.77,0.55,0.2,0.95,0.69,0.67
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,312.0,2.5,9.5,5.25,36.2,0.0,124.8,32.8421,59.4286,5.09,0.68,0.35,1.73,1.25,1.22
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,Private,SSS,SSS1,SSS1,96.75,1.5,3.0,1.75,38.2,0.25,64.5,32.25,55.2857,1.22,0.65,0.23,0.98,0.71,0.69
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,Public,JSS,JSS1,JSS1,306.25,5.0,8.25,4.5,37.2,0.0,61.25,37.1212,68.0556,2.85,1.84,0.67,3.17,2.31,2.24
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1115.5,8.5,34.0,18.25,36.2,0.0,131.2353,32.8088,61.1233,18.75,2.32,1.18,5.92,4.28,4.19
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,Public,SSS,SSS1,SSS1,212.5,3.5,6.25,3.5,38.2,0.25,60.7143,34.0,60.7143,2.35,1.52,0.5,2.26,1.64,1.59
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,18.6,0.0,2.6667,8.0,8.0,0.24,0.28,0.45,0.49,0.33,0.31
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,18.1,0.0,6.8,34.0,34.0,0.08,0.24,0.21,0.52,0.35,0.34
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.1,0.0,2.3333,7.0,7.0,0.24,0.35,0.51,0.5,0.34,0.32
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.5,0.25,0.25,18.6,0.0,2.9,29.0,29.0,0.09,0.74,0.47,1.09,0.74,0.72
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,26.5,4.25,0.75,0.5,18.1,0.0,6.2353,35.3333,53.0,0.24,0.78,0.5,1.74,1.17,1.15
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.75,0.25,0.25,19.1,0.0,1.5714,11.0,11.0,0.21,0.72,0.78,1.06,0.72,0.69
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,Private,JSS,JSS1,JSS1,68.25,1.0,2.0,1.25,37.2,0.0,68.25,34.125,54.6,0.78,0.37,0.15,0.65,0.47,0.46
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,129.5,1.0,4.0,2.25,36.2,0.0,129.5,32.375,57.5556,2.22,0.27,0.14,0.7,0.5,0.49
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,Private,SSS,SSS1,SSS1,67.25,1.5,2.25,1.25,38.2,0.25,44.8333,29.8889,53.8,0.87,0.65,0.23,0.97,0.71,0.69
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,Public,JSS,JSS1,JSS1,187.0,2.5,5.0,2.75,37.2,0.0,74.8,37.4,68.0,1.85,0.92,0.33,1.6,1.17,1.13
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,701.5,6.5,21.5,11.5,36.2,0.0,107.9231,32.6279,61.0,10.77,1.78,0.9,4.43,3.21,3.13
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,Public,SSS,SSS1,SSS1,120.0,2.0,3.5,2.0,38.2,0.25,60.0,34.2857,60.0,1.3,0.87,0.29,1.29,0.94,0.91
