session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,232.75,2.0,5.75,4.5,25.05,0.0,116.375,40.4783,51.7222
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,all,Private,SSS,SSS1,SSS1,83.5,1.5,2.0,1.5,27.05,0.25,55.6667,41.75,55.6667
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,all,Public,JSS,JSS1,JSS1,226.5,3.5,5.0,3.75,26.05,0.0,64.7143,45.3,60.4
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,863.5,7.5,21.0,16.0,25.05,0.0,115.1333,41.119,53.9688
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,all,Public,SSS,SSS1,SSS1,160.75,3.0,3.75,3.0,27.05,0.25,53.5833,42.8667,53.5833
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,13.025,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,12.525,0.0,7.0,28.0,28.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,13.525,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.75,0.25,0.25,13.025,0.0,2.7143,19.0,19.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.75,0.5,0.5,12.525,0.0,6.4667,48.5,48.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,13.525,0.0,1.8333,11.0,11.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,all,Private,JSS,JSS1,JSS1,79.5,1.5,2.0,1.5,26.05,0.0,53.0,39.75,53.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,225.0,2.0,5.5,4.25,25.05,0.0,112.5,40.9091,52.9412
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,all,Private,SSS,SSS1,SSS1,77.5,1.5,2.0,1.5,27.05,0.25,51.6667,38.75,51.6667
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,all,Public,JSS,JSS1,JSS1,253.25,3.5,5.5,4.25,26.05,0.0,72.3571,46.0455,59.5882
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,803.75,7.5,19.5,14.75,25.05,0.0,107.1667,41.2179,54.4915
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,all,Public,SSS,SSS1,SSS1,161.75,3.0,3.75,3.0,27.05,0.25,53.9167,43.1333,53.9167
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.75,0.25,0.25,13.025,0.0,2.3333,7.0,7.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,12.525,0.0,7.0,28.0,28.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,13.525,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.75,0.25,0.25,13.025,0.0,3.1429,22.0,22.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.75,3.75,0.5,0.5,12.525,0.0,6.0667,45.5,45.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.5,0.25,0.25,13.525,0.0,2.0,12.0,12.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,all,Private,JSS,JSS1,JSS1,86.25,1.5,2.0,1.5,26.05,0.0,57.5,43.125,57.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,232.75,2.0,5.75,4.5,25.05,0.0,116.375,40.4783,51.7222
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,all,Private,SSS,SSS1,SSS1,83.5,1.5,2.0,1.5,27.05,0.25,55.6667,41.75,55.6667
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,all,Public,JSS,JSS1,JSS1,226.5,3.5,5.0,3.75,26.05,0.0,64.7143,45.3,60.4
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,863.5,7.5,21.0,16.0,25.05,0.0,115.1333,41.119,53.9688
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,all,Public,SSS,SSS1,SSS1,160.75,3.0,3.75,3.0,27.05,0.25,53.5833,42.8667,53.5833
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,13.025,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,12.525,0.0,7.0,28.0,28.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,13.525,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.75,0.25,0.25,13.025,0.0,2.7143,19.0,19.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.75,0.5,0.5,12.525,0.0,6.4667,48.5,48.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,13.525,0.0,1.8333,11.0,11.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,all,Private,JSS,JSS1,JSS1,79.5,1.5,2.0,1.5,26.05,0.0,53.0,39.75,53.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,225.0,2.0,5.5,4.25,25.05,0.0,112.5,40.9091,52.9412
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,all,Private,SSS,SSS1,SSS1,77.5,1.5,2.0,1.5,27.05,0.25,51.6667,38.75,51.6667
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,all,Public,JSS,JSS1,JSS1,253.25,3.5,5.5,4.25,26.05,0.0,72.3571,46.0455,59.5882
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,803.75,7.5,19.5,14.75,25.05,0.0,107.1667,41.2179,54.4915
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,all,Public,SSS,SSS1,SSS1,161.75,3.0,3.75,3.0,27.05,0.25,53.9167,43.1333,53.9167
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.75,0.25,0.25,13.025,0.0,2.3333,7.0,7.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,12.525,0.0,7.0,28.0,28.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,13.525,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.75,0.25,0.25,13.025,0.0,3.1429,22.0,22.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.75,3.75,0.5,0.5,12.525,0.0,6.0667,45.5,45.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.5,0.25,0.25,13.525,0.0,2.0,12.0,12.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,all,Private,JSS,JSS1,JSS1,86.25,1.5,2.0,1.5,26.05,0.0,57.5,43.125,57.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,232.75,2.0,5.75,4.5,25.05,0.0,116.375,40.4783,51.7222
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,all,Private,SSS,SSS1,SSS1,83.5,1.5,2.0,1.5,27.05,0.25,55.6667,41.75,55.6667
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,all,Public,JSS,JSS1,JSS1,226.5,3.5,5.0,3.75,26.05,0.0,64.7143,45.3,60.4
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,863.5,7.5,21.0,16.0,25.05,0.0,115.1333,41.119,53.9688
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,all,Public,SSS,SSS1,SSS1,160.75,3.0,3.75,3.0,27.05,0.25,53.5833,42.8667,53.5833
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,13.025,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,12.525,0.0,7.0,28.0,28.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,13.525,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.75,0.25,0.25,13.025,0.0,2.7143,19.0,19.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.75,0.5,0.5,12.525,0.0,6.4667,48.5,48.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,13.525,0.0,1.8333,11.0,11.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,all,Private,JSS,JSS1,JSS1,79.5,1.5,2.0,1.5,26.05,0.0,53.0,39.75,53.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,225.0,2.0,5.5,4.25,25.05,0.0,112.5,40.9091,52.9412
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,all,Private,SSS,SSS1,SSS1,77.5,1.5,2.0,1.5,27.05,0.25,51.6667,38.75,51.6667
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,all,Public,JSS,JSS1,JSS1,253.25,3.5,5.5,4.25,26.05,0.0,72.3571,46.0455,59.5882
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,803.75,7.5,19.5,14.75,25.05,0.0,107.1667,41.2179,54.4915
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,all,Public,SSS,SSS1,SSS1,161.75,3.0,3.75,3.0,27.05,0.25,53.9167,43.1333,53.9167
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.75,0.25,0.25,13.025,0.0,2.3333,7.0,7.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.25,0.25,12.525,0.0,7.0,28.0,28.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,13.525,0.0,2.6667,8.0,8.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.75,0.25,0.25,13.025,0.0,3.1429,22.0,22.0
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.75,3.75,0.5,0.5,12.525,0.0,6.0667,45.5,45.5
2020/2021,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.5,0.25,0.25,13.525,0.0,2.0,12.0,12.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,all,Private,JSS,JSS1,JSS1,76.25,1.0,1.75,1.5,26.05,0.0,76.25,43.5714,50.8333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,196.25,1.5,5.0,3.75,25.05,0.0,130.8333,39.25,52.3333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,all,Private,SSS,SSS1,SSS1,61.25,1.0,1.5,1.25,27.05,0.25,61.25,40.8333,49.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,all,Public,JSS,JSS1,JSS1,219.75,3.5,4.75,3.75,26.05,0.0,62.7857,46.2632,58.6
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,790.5,6.5,19.25,14.75,25.05,0.0,121.6154,41.0649,53.5932
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,all,Public,SSS,SSS1,SSS1,149.75,2.5,3.5,2.75,27.05,0.25,59.9,42.7857,54.4545
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.5,0.25,0.25,13.025,0.0,5.0,10.0,10.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,12.525,0.0,7.6667,23.0,23.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.525,0.0,2.0,4.0,4.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.025,0.0,3.0,21.0,21.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.25,0.5,0.5,12.525,0.0,7.4615,48.5,48.5
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.25,13.525,0.0,2.6,13.0,13.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,all,Private,JSS,JSS1,JSS1,74.0,1.0,1.75,1.5,26.05,0.0,74.0,42.2857,49.3333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,187.25,1.5,4.75,3.75,25.05,0.0,124.8333,39.4211,49.9333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,all,Private,SSS,SSS1,SSS1,66.0,1.0,1.75,1.5,27.05,0.25,66.0,37.7143,44.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,all,Public,JSS,JSS1,JSS1,205.0,3.5,4.5,3.5,26.05,0.0,58.5714,45.5556,58.5714
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,713.75,6.5,17.5,13.25,25.05,0.0,109.8077,40.7857,53.8679
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,all,Public,SSS,SSS1,SSS1,152.25,2.5,3.5,2.75,27.05,0.25,60.9,43.5,55.3636
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,13.025,0.0,4.5,9.0,9.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,12.525,0.0,7.3333,22.0,22.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.5,0.25,0.25,13.525,0.0,3.0,6.0,6.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.025,0.0,3.0,21.0,21.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.25,0.5,0.5,12.525,0.0,6.7692,44.0,44.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.25,0.25,0.25,13.525,0.0,2.8,14.0,14.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,all,Private,JSS,JSS1,JSS1,76.25,1.0,1.75,1.5,26.05,0.0,76.25,43.5714,50.8333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,196.25,1.5,5.0,3.75,25.05,0.0,130.8333,39.25,52.3333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,all,Private,SSS,SSS1,SSS1,61.25,1.0,1.5,1.25,27.05,0.25,61.25,40.8333,49.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,all,Public,JSS,JSS1,JSS1,219.75,3.5,4.75,3.75,26.05,0.0,62.7857,46.2632,58.6
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,790.5,6.5,19.25,14.75,25.05,0.0,121.6154,41.0649,53.5932
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,all,Public,SSS,SSS1,SSS1,149.75,2.5,3.5,2.75,27.05,0.25,59.9,42.7857,54.4545
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.5,0.25,0.25,13.025,0.0,5.0,10.0,10.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,12.525,0.0,7.6667,23.0,23.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.525,0.0,2.0,4.0,4.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.025,0.0,3.0,21.0,21.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.25,0.5,0.5,12.525,0.0,7.4615,48.5,48.5
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.25,13.525,0.0,2.6,13.0,13.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,all,Private,JSS,JSS1,JSS1,74.0,1.0,1.75,1.5,26.05,0.0,74.0,42.2857,49.3333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,187.25,1.5,4.75,3.75,25.05,0.0,124.8333,39.4211,49.9333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,all,Private,SSS,SSS1,SSS1,66.0,1.0,1.75,1.5,27.05,0.25,66.0,37.7143,44.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,all,Public,JSS,JSS1,JSS1,205.0,3.5,4.5,3.5,26.05,0.0,58.5714,45.5556,58.5714
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,713.75,6.5,17.5,13.25,25.05,0.0,109.8077,40.7857,53.8679
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,all,Public,SSS,SSS1,SSS1,152.25,2.5,3.5,2.75,27.05,0.25,60.9,43.5,55.3636
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,13.025,0.0,4.5,9.0,9.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.5,0.75,0.25,0.25,12.525,0.0,7.3333,22.0,22.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.5,0.25,0.25,13.525,0.0,3.0,6.0,6.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.025,0.0,3.0,21.0,21.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.25,0.5,0.5,12.525,0.0,6.7692,44.0,44.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.25,0.25,0.25,13.525,0.0,2.8,14.0,14.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,all,Private,JSS,JSS1,JSS1,76.25,1.0,1.75,1.5,26.05,0.0,76.25,43.5714,50.8333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,196.25,1.5,5.0,3.75,25.05,0.0,130.8333,39.25,52.3333
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,all,Private,SSS,SSS1,SSS1,61.25,1.0,1.5,1.25,27.05,0.25,61.25,40.8333,49.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,all,Public,JSS,JSS1,JSS1,219.75,3.5,4.75,3.75,26.05,0.0,62.7857,46.2632,58.6
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,790.5,6.5,19.25,14.75,25.05,0.0,121.6154,41.0649,53.5932
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,all,Public,SSS,SSS1,SSS1,149.75,2.5,3.5,2.75,27.05,0.25,59.9,42.7857,54.4545
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.5,0.25,0.25,13.025,0.0,5.0,10.0,10.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,12.525,0.0,7.6667,23.0,23.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,13.525,0.0,2.0,4.0,4.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.025,0.0,3.0,21.0,21.0
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.25,0.5,0.5,12.525,0.0,7.4615,48.5,48.5
2020/2021,South South,Akwa Ibom,Eket,Central I,"Government Secondary School, Central I",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.25,0.25,0.25,13.525,0.0,2.6,13.0,13.0
