session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Female,disabled,Private,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,17.0,0.0,3.75,15.0,15.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.5,0.25,0.25,16.5,0.0,5.3333,32.0,32.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Female,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,17.5,0.0,2.0,8.0,8.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Female,disabled,Public,JSS,JSS1,JSS1,8.5,2.25,0.25,0.25,17.0,0.0,3.7778,34.0,34.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,36.25,4.75,1.25,0.75,16.5,0.0,7.6316,29.0,48.3333
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Female,disabled,Public,SSS,SSS1,SSS1,2.75,2.25,0.25,0.25,17.5,0.0,1.2222,11.0,11.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,all,Private,JSS,JSS1,JSS1,135.5,2.0,4.25,3.0,34.0,0.0,67.75,31.8824,45.1667
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,321.0,3.0,11.0,7.75,33.0,0.0,107.0,29.1818,41.4194
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,all,Private,SSS,SSS1,SSS1,99.25,2.0,3.25,2.25,35.0,0.25,49.625,30.5385,44.1111
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,all,Public,JSS,JSS1,JSS1,291.75,4.5,8.75,6.25,34.0,0.0,64.8333,33.3429,46.68
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1225.75,9.5,42.25,29.25,33.0,0.0,129.0263,29.0118,41.906
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,all,Public,SSS,SSS1,SSS1,232.75,4.5,7.5,5.25,35.0,0.25,51.7222,31.0333,44.3333
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,disabled,Private,JSS,JSS1,JSS1,3.5,1.0,0.25,0.25,17.0,0.0,3.5,14.0,14.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.5,0.25,0.25,16.5,0.0,5.0,30.0,30.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,17.5,0.0,2.0,8.0,8.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.25,0.25,0.25,17.0,0.0,3.2222,29.0,29.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,38.25,4.75,1.25,0.75,16.5,0.0,8.0526,30.6,51.0
2020/2021,South West,Osun,Ilesha West,Ereja,"Unity College, Ilesha West",Male,disabled,Public,SSS,SSS1,SSS1,3.5,2.25,0.25,0.25,17.5,0.0,1.5556,14.0,14.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,all,Private,JSS,JSS1,JSS1,55.0,1.0,1.75,1.25,34.0,0.0,55.0,31.4286,44.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.0,1.5,6.0,4.25,33.0,0.0,112.6667,28.1667,39.7647
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,all,Private,SSS,SSS1,SSS1,58.25,1.0,2.0,1.5,35.0,0.25,58.25,29.125,38.8333
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,all,Public,JSS,JSS1,JSS1,168.0,2.5,5.25,3.75,34.0,0.0,67.2,32.0,44.8
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,555.5,4.5,19.25,13.5,33.0,0.0,123.4444,28.8571,41.1481
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,all,Public,SSS,SSS1,SSS1,99.25,2.0,3.25,2.25,35.0,0.25,49.625,30.5385,44.1111
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.0,0.0,3.0,6.0,6.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,16.5,0.0,7.0,21.0,21.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Public,JSS,JSS1,JSS1,2.75,1.25,0.25,0.25,17.0,0.0,2.2,11.0,11.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.25,2.25,0.75,0.5,16.5,0.0,8.5556,25.6667,38.5
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Public,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,17.5,0.0,2.0,8.0,8.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,all,Private,JSS,JSS1,JSS1,50.5,1.0,1.75,1.25,34.0,0.0,50.5,28.8571,40.4
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.25,1.5,5.5,4.0,33.0,0.0,102.8333,28.0455,38.5625
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,all,Private,SSS,SSS1,SSS1,55.5,1.0,2.0,1.5,35.0,0.25,55.5,27.75,37.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,all,Public,JSS,JSS1,JSS1,161.5,2.5,5.0,3.5,34.0,0.0,64.6,32.3,46.1429
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,566.0,4.5,19.75,13.75,33.0,0.0,125.7778,28.6582,41.1636
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,all,Public,SSS,SSS1,SSS1,92.75,2.0,3.25,2.25,35.0,0.25,46.375,28.5385,41.2222
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,17.0,0.0,2.5,5.0,5.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,16.5,0.0,6.3333,19.0,19.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,17.0,0.0,2.4,12.0,12.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.25,0.75,0.5,16.5,0.0,8.6667,26.0,39.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Community Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.5,0.0,1.5,6.0,6.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,all,Private,JSS,JSS1,JSS1,55.0,1.0,1.75,1.25,34.0,0.0,55.0,31.4286,44.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.0,1.5,6.0,4.25,33.0,0.0,112.6667,28.1667,39.7647
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,all,Private,SSS,SSS1,SSS1,58.25,1.0,2.0,1.5,35.0,0.25,58.25,29.125,38.8333
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,all,Public,JSS,JSS1,JSS1,168.0,2.5,5.25,3.75,34.0,0.0,67.2,32.0,44.8
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,555.5,4.5,19.25,13.5,33.0,0.0,123.4444,28.8571,41.1481
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,all,Public,SSS,SSS1,SSS1,99.25,2.0,3.25,2.25,35.0,0.25,49.625,30.5385,44.1111
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.0,0.0,3.0,6.0,6.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,16.5,0.0,7.0,21.0,21.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,disabled,Public,JSS,JSS1,JSS1,2.75,1.25,0.25,0.25,17.0,0.0,2.2,11.0,11.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.25,2.25,0.75,0.5,16.5,0.0,8.5556,25.6667,38.5
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Female,disabled,Public,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,17.5,0.0,2.0,8.0,8.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,all,Private,JSS,JSS1,JSS1,50.5,1.0,1.75,1.25,34.0,0.0,50.5,28.8571,40.4
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.25,1.5,5.5,4.0,33.0,0.0,102.8333,28.0455,38.5625
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,all,Private,SSS,SSS1,SSS1,55.5,1.0,2.0,1.5,35.0,0.25,55.5,27.75,37.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,all,Public,JSS,JSS1,JSS1,161.5,2.5,5.0,3.5,34.0,0.0,64.6,32.3,46.1429
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,566.0,4.5,19.75,13.75,33.0,0.0,125.7778,28.6582,41.1636
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,all,Public,SSS,SSS1,SSS1,92.75,2.0,3.25,2.25,35.0,0.25,46.375,28.5385,41.2222
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,17.0,0.0,2.5,5.0,5.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,16.5,0.0,6.3333,19.0,19.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,17.0,0.0,2.4,12.0,12.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.25,0.75,0.5,16.5,0.0,8.6667,26.0,39.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Comprehensive High School, Ikoyi / Ikoti Araromi",Male,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.5,0.0,1.5,6.0,6.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,all,Private,JSS,JSS1,JSS1,55.0,1.0,1.75,1.25,34.0,0.0,55.0,31.4286,44.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.0,1.5,6.0,4.25,33.0,0.0,112.6667,28.1667,39.7647
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,all,Private,SSS,SSS1,SSS1,58.25,1.0,2.0,1.5,35.0,0.25,58.25,29.125,38.8333
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,all,Public,JSS,JSS1,JSS1,168.0,2.5,5.25,3.75,34.0,0.0,67.2,32.0,44.8
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,555.5,4.5,19.25,13.5,33.0,0.0,123.4444,28.8571,41.1481
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,all,Public,SSS,SSS1,SSS1,99.25,2.0,3.25,2.25,35.0,0.25,49.625,30.5385,44.1111
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.0,0.0,3.0,6.0,6.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,16.5,0.0,7.0,21.0,21.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Public,JSS,JSS1,JSS1,2.75,1.25,0.25,0.25,17.0,0.0,2.2,11.0,11.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.25,2.25,0.75,0.5,16.5,0.0,8.5556,25.6667,38.5
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Female,disabled,Public,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,17.5,0.0,2.0,8.0,8.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,all,Private,JSS,JSS1,JSS1,50.5,1.0,1.75,1.25,34.0,0.0,50.5,28.8571,40.4
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.25,1.5,5.5,4.0,33.0,0.0,102.8333,28.0455,38.5625
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,all,Private,SSS,SSS1,SSS1,55.5,1.0,2.0,1.5,35.0,0.25,55.5,27.75,37.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,all,Public,JSS,JSS1,JSS1,161.5,2.5,5.0,3.5,34.0,0.0,64.6,32.3,46.1429
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,566.0,4.5,19.75,13.75,33.0,0.0,125.7778,28.6582,41.1636
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,all,Public,SSS,SSS1,SSS1,92.75,2.0,3.25,2.25,35.0,0.25,46.375,28.5385,41.2222
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,17.0,0.0,2.5,5.0,5.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,16.5,0.0,6.3333,19.0,19.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,17.0,0.0,2.4,12.0,12.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.25,0.75,0.5,16.5,0.0,8.6667,26.0,39.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Government Secondary School, Ikoyi / Ikoti Araromi",Male,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.5,0.0,1.5,6.0,6.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,all,Private,JSS,JSS1,JSS1,55.0,1.0,1.75,1.25,34.0,0.0,55.0,31.4286,44.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.0,1.5,6.0,4.25,33.0,0.0,112.6667,28.1667,39.7647
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,all,Private,SSS,SSS1,SSS1,58.25,1.0,2.0,1.5,35.0,0.25,58.25,29.125,38.8333
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,all,Public,JSS,JSS1,JSS1,168.0,2.5,5.25,3.75,34.0,0.0,67.2,32.0,44.8
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,555.5,4.5,19.25,13.5,33.0,0.0,123.4444,28.8571,41.1481
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,all,Public,SSS,SSS1,SSS1,99.25,2.0,3.25,2.25,35.0,0.25,49.625,30.5385,44.1111
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.0,0.0,3.0,6.0,6.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,16.5,0.0,7.0,21.0,21.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,disabled,Public,JSS,JSS1,JSS1,2.75,1.25,0.25,0.25,17.0,0.0,2.2,11.0,11.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.25,2.25,0.75,0.5,16.5,0.0,8.5556,25.6667,38.5
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Female,disabled,Public,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,17.5,0.0,2.0,8.0,8.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,all,Private,JSS,JSS1,JSS1,50.5,1.0,1.75,1.25,34.0,0.0,50.5,28.8571,40.4
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.25,1.5,5.5,4.0,33.0,0.0,102.8333,28.0455,38.5625
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,all,Private,SSS,SSS1,SSS1,55.5,1.0,2.0,1.5,35.0,0.25,55.5,27.75,37.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,all,Public,JSS,JSS1,JSS1,161.5,2.5,5.0,3.5,34.0,0.0,64.6,32.3,46.1429
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,566.0,4.5,19.75,13.75,33.0,0.0,125.7778,28.6582,41.1636
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,all,Public,SSS,SSS1,SSS1,92.75,2.0,3.25,2.25,35.0,0.25,46.375,28.5385,41.2222
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,17.0,0.0,2.5,5.0,5.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,16.5,0.0,6.3333,19.0,19.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.5,0.0,2.0,4.0,4.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,17.0,0.0,2.4,12.0,12.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.5,2.25,0.75,0.5,16.5,0.0,8.6667,26.0,39.0
2020/2021,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,"Unity College, Ilesha West",Male,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.5,0.0,1.5,6.0,6.0
2020/2021,South West,Osun,Osogbo,Alagba,"Community Secondary School, Alagba",Female,all,Private,JSS,JSS1,JSS1,67.5,1.0,2.25,1.75,34.0,0.0,67.5,30.0,38.5714
2020/2021,South West,Osun,Osogbo,Alagba,"Community Secondary School, Alagba",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,178.75,1.5,6.25,4.5,33.0,0.0,119.1667,28.6,39.7222
