session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Female,disabled,Public,JSS,JSS1,JSS1,5.5,1.5,0.25,0.0,17.375,0.0,3.6667,22.0,0.0,0.11,0.63,1.26,0.75,0.5,0.44
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.0,0.75,0.25,16.875,0.0,7.3333,29.3333,88.0,0.27,0.51,0.24,1.22,0.81,0.81
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.0,17.875,0.0,2.1667,13.0,0.0,0.18,0.73,1.26,0.88,0.59,0.53
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,all,Private,JSS,JSS1,JSS1,95.75,1.5,2.75,1.0,34.75,0.0,63.8333,34.8182,95.75,1.03,0.54,0.16,0.95,0.69,0.67
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,255.0,2.0,7.5,3.0,33.75,0.0,127.5,34.0,85.0,3.93,0.52,0.23,1.34,0.96,0.95
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,all,Private,SSS,SSS1,SSS1,60.75,1.0,2.0,0.75,35.75,0.25,60.75,30.375,81.0,0.84,0.43,0.12,0.66,0.48,0.46
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,all,Public,JSS,JSS1,JSS1,220.25,3.0,5.75,2.25,34.75,0.0,73.4167,38.3043,97.8889,2.07,1.08,0.33,1.89,1.38,1.34
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,749.75,6.0,22.0,9.0,33.75,0.0,124.9583,34.0795,83.3056,11.38,1.57,0.69,4,2.88,2.83
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,all,Public,SSS,SSS1,SSS1,165.25,3.0,4.75,1.75,35.75,0.25,55.0833,34.7895,94.4286,1.69,1.28,0.34,1.91,1.39,1.35
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.0,17.375,0.0,2.6667,8.0,0.0,0.24,0.32,0.63,0.49,0.33,0.3
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.0,0.25,0.0,16.875,0.0,7.5,30.0,0.0,0.09,0.28,0.63,0.45,0.3,0.27
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.0,17.875,0.0,2.0,4.0,0.0,0.24,0.24,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.5,0.25,0.0,17.375,0.0,3.5,21.0,0.0,0.12,0.63,1.26,0.76,0.51,0.45
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,3.0,0.5,0.25,16.875,0.0,6.9167,41.5,83.0,0.14,0.51,0.25,1.14,0.76,0.75
2019/2020,South South,Cross River,Calabar Municipal,Five,"Government Secondary School, Five",Male,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.0,17.875,0.0,2.1667,13.0,0.0,0.18,0.73,1.26,0.88,0.59,0.53
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,all,Private,JSS,JSS1,JSS1,110.0,1.5,3.0,1.25,34.75,0.0,73.3333,36.6667,88.0,1.12,0.54,0.17,0.95,0.69,0.67
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,265.0,2.0,7.75,3.0,33.75,0.0,132.5,34.1935,88.3333,4.12,0.52,0.22,1.34,0.97,0.95
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,all,Private,SSS,SSS1,SSS1,62.0,1.0,2.0,0.75,35.75,0.25,62.0,31.0,82.6667,0.83,0.43,0.12,0.65,0.48,0.46
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,all,Public,JSS,JSS1,JSS1,233.5,3.0,6.0,2.25,34.75,0.0,77.8333,38.9167,103.7778,2.17,1.08,0.32,1.89,1.38,1.34
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,783.5,6.0,23.25,9.5,33.75,0.0,130.5833,33.6989,82.4737,12.45,1.57,0.69,4.03,2.91,2.85
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,all,Public,SSS,SSS1,SSS1,159.0,3.0,4.5,1.75,35.75,0.25,53.0,35.3333,90.8571,1.56,1.29,0.34,1.9,1.38,1.34
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.0,17.375,0.0,3.0,9.0,0.0,0.24,0.32,0.63,0.49,0.33,0.3
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.0,16.875,0.0,7.75,31.0,0.0,0.09,0.28,0.61,0.44,0.3,0.27
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.0,17.875,0.0,2.0,4.0,0.0,0.24,0.24,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,disabled,Public,JSS,JSS1,JSS1,5.5,1.5,0.25,0.0,17.375,0.0,3.6667,22.0,0.0,0.11,0.63,1.26,0.75,0.5,0.44
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.0,0.75,0.25,16.875,0.0,7.3333,29.3333,88.0,0.27,0.51,0.24,1.22,0.81,0.81
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.0,17.875,0.0,2.1667,13.0,0.0,0.18,0.73,1.26,0.88,0.59,0.53
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,all,Private,JSS,JSS1,JSS1,95.75,1.5,2.75,1.0,34.75,0.0,63.8333,34.8182,95.75,1.03,0.54,0.16,0.95,0.69,0.67
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,255.0,2.0,7.5,3.0,33.75,0.0,127.5,34.0,85.0,3.93,0.52,0.23,1.34,0.96,0.95
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,all,Private,SSS,SSS1,SSS1,60.75,1.0,2.0,0.75,35.75,0.25,60.75,30.375,81.0,0.84,0.43,0.12,0.66,0.48,0.46
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,all,Public,JSS,JSS1,JSS1,220.25,3.0,5.75,2.25,34.75,0.0,73.4167,38.3043,97.8889,2.07,1.08,0.33,1.89,1.38,1.34
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,749.75,6.0,22.0,9.0,33.75,0.0,124.9583,34.0795,83.3056,11.38,1.57,0.69,4,2.88,2.83
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,all,Public,SSS,SSS1,SSS1,165.25,3.0,4.75,1.75,35.75,0.25,55.0833,34.7895,94.4286,1.69,1.28,0.34,1.91,1.39,1.35
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.0,17.375,0.0,2.6667,8.0,0.0,0.24,0.32,0.63,0.49,0.33,0.3
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.5,1.0,0.25,0.0,16.875,0.0,7.5,30.0,0.0,0.09,0.28,0.63,0.45,0.3,0.27
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.0,17.875,0.0,2.0,4.0,0.0,0.24,0.24,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.5,0.25,0.0,17.375,0.0,3.5,21.0,0.0,0.12,0.63,1.26,0.76,0.51,0.45
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.75,3.0,0.5,0.25,16.875,0.0,6.9167,41.5,83.0,0.14,0.51,0.25,1.14,0.76,0.75
2019/2020,South South,Cross River,Calabar Municipal,Five,"Unity College, Calabar Municipal",Male,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.0,17.875,0.0,2.1667,13.0,0.0,0.18,0.73,1.26,0.88,0.59,0.53
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,all,Private,JSS,JSS1,JSS1,77.25,1.0,2.25,0.75,34.75,0.0,77.25,34.3333,103.0,0.92,0.36,0.11,0.65,0.47,0.46
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,245.0,2.0,7.25,2.75,33.75,0.0,122.5,33.7931,89.0909,3.74,0.52,0.22,1.33,0.96,0.94
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,all,Private,SSS,SSS1,SSS1,86.25,1.5,2.5,1.0,35.75,0.25,57.5,34.5,86.25,0.91,0.64,0.17,0.96,0.7,0.68
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,all,Public,JSS,JSS1,JSS1,340.0,4.5,8.75,3.5,34.75,0.0,75.5556,38.8571,97.1429,3.13,1.63,0.49,2.84,2.06,2.01
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,955.75,7.5,28.25,11.5,33.75,0.0,127.4333,33.8319,83.1087,14.87,1.96,0.86,5.02,3.62,3.55
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,all,Public,SSS,SSS1,SSS1,172.0,3.5,4.75,1.75,35.75,0.25,49.1429,36.2105,98.2857,1.57,1.5,0.39,2.2,1.6,1.56
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,17.375,0.0,3.0,6.0,0.0,0.24,0.21,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.0,16.875,0.0,7.75,31.0,0.0,0.09,0.28,0.61,0.44,0.3,0.27
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,17.875,0.0,2.0,6.0,0.0,0.24,0.37,0.63,0.49,0.33,0.31
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.25,0.25,0.0,17.375,0.0,3.3333,30.0,0.0,0.09,0.85,1.42,1.02,0.68,0.61
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.25,3.75,0.75,0.25,16.875,0.0,6.7333,33.6667,101.0,0.24,0.63,0.28,1.48,0.98,0.98
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.0,17.875,0.0,2.1429,15.0,0.0,0.16,0.85,1.47,0.98,0.66,0.59
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,all,Private,JSS,JSS1,JSS1,69.75,1.0,2.0,0.75,34.75,0.0,69.75,34.875,93.0,0.77,0.36,0.11,0.64,0.46,0.45
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,266.25,2.0,7.75,3.0,33.75,0.0,133.125,34.3548,88.75,4.11,0.52,0.22,1.34,0.97,0.95
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,all,Private,SSS,SSS1,SSS1,87.75,1.5,2.5,1.0,35.75,0.25,58.5,35.1,87.75,0.9,0.64,0.17,0.96,0.7,0.68
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,all,Public,JSS,JSS1,JSS1,297.0,4.5,7.75,3.0,34.75,0.0,66.0,38.3226,99.0,2.67,1.62,0.49,2.82,2.05,1.99
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,971.75,7.5,28.75,11.75,33.75,0.0,129.5667,33.8,82.7021,15.28,1.96,0.86,5.03,3.63,3.56
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,5.25,2.0,35.75,0.25,53.3571,35.5714,93.375,1.81,1.5,0.39,2.21,1.61,1.57
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,17.375,0.0,3.0,6.0,0.0,0.24,0.21,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.0,16.875,0.0,8.25,33.0,0.0,0.08,0.27,0.58,0.44,0.29,0.26
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.0,17.875,0.0,2.3333,7.0,0.0,0.24,0.37,0.63,0.49,0.33,0.31
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,disabled,Public,JSS,JSS1,JSS1,6.25,2.25,0.25,0.0,17.375,0.0,2.7778,25.0,0.0,0.1,0.91,1.69,1.08,0.72,0.64
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.75,3.75,0.75,0.25,16.875,0.0,6.8667,34.3333,103.0,0.24,0.63,0.28,1.47,0.98,0.97
2019/2020,South South,Cross River,Calabar Municipal,Four,"Community Secondary School, Four",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.75,0.25,0.0,17.875,0.0,2.2857,16.0,0.0,0.15,0.85,1.47,0.96,0.65,0.58
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,all,Private,JSS,JSS1,JSS1,77.25,1.0,2.25,0.75,34.75,0.0,77.25,34.3333,103.0,0.92,0.36,0.11,0.65,0.47,0.46
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,245.0,2.0,7.25,2.75,33.75,0.0,122.5,33.7931,89.0909,3.74,0.52,0.22,1.33,0.96,0.94
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,all,Private,SSS,SSS1,SSS1,86.25,1.5,2.5,1.0,35.75,0.25,57.5,34.5,86.25,0.91,0.64,0.17,0.96,0.7,0.68
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,all,Public,JSS,JSS1,JSS1,340.0,4.5,8.75,3.5,34.75,0.0,75.5556,38.8571,97.1429,3.13,1.63,0.49,2.84,2.06,2.01
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,955.75,7.5,28.25,11.5,33.75,0.0,127.4333,33.8319,83.1087,14.87,1.96,0.86,5.02,3.62,3.55
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,all,Public,SSS,SSS1,SSS1,172.0,3.5,4.75,1.75,35.75,0.25,49.1429,36.2105,98.2857,1.57,1.5,0.39,2.2,1.6,1.56
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,17.375,0.0,3.0,6.0,0.0,0.24,0.21,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.0,16.875,0.0,7.75,31.0,0.0,0.09,0.28,0.61,0.44,0.3,0.27
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,17.875,0.0,2.0,6.0,0.0,0.24,0.37,0.63,0.49,0.33,0.31
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.25,0.25,0.0,17.375,0.0,3.3333,30.0,0.0,0.09,0.85,1.42,1.02,0.68,0.61
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.25,3.75,0.75,0.25,16.875,0.0,6.7333,33.6667,101.0,0.24,0.63,0.28,1.48,0.98,0.98
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.0,17.875,0.0,2.1429,15.0,0.0,0.16,0.85,1.47,0.98,0.66,0.59
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,all,Private,JSS,JSS1,JSS1,69.75,1.0,2.0,0.75,34.75,0.0,69.75,34.875,93.0,0.77,0.36,0.11,0.64,0.46,0.45
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,266.25,2.0,7.75,3.0,33.75,0.0,133.125,34.3548,88.75,4.11,0.52,0.22,1.34,0.97,0.95
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,all,Private,SSS,SSS1,SSS1,87.75,1.5,2.5,1.0,35.75,0.25,58.5,35.1,87.75,0.9,0.64,0.17,0.96,0.7,0.68
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,all,Public,JSS,JSS1,JSS1,297.0,4.5,7.75,3.0,34.75,0.0,66.0,38.3226,99.0,2.67,1.62,0.49,2.82,2.05,1.99
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,971.75,7.5,28.75,11.75,33.75,0.0,129.5667,33.8,82.7021,15.28,1.96,0.86,5.03,3.63,3.56
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,5.25,2.0,35.75,0.25,53.3571,35.5714,93.375,1.81,1.5,0.39,2.21,1.61,1.57
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,17.375,0.0,3.0,6.0,0.0,0.24,0.21,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.0,16.875,0.0,8.25,33.0,0.0,0.08,0.27,0.58,0.44,0.29,0.26
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.0,17.875,0.0,2.3333,7.0,0.0,0.24,0.37,0.63,0.49,0.33,0.31
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,disabled,Public,JSS,JSS1,JSS1,6.25,2.25,0.25,0.0,17.375,0.0,2.7778,25.0,0.0,0.1,0.91,1.69,1.08,0.72,0.64
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.75,3.75,0.75,0.25,16.875,0.0,6.8667,34.3333,103.0,0.24,0.63,0.28,1.47,0.98,0.97
2019/2020,South South,Cross River,Calabar Municipal,Four,"Comprehensive High School, Four",Male,disabled,Public,SSS,SSS1,SSS1,4.0,1.75,0.25,0.0,17.875,0.0,2.2857,16.0,0.0,0.15,0.85,1.47,0.96,0.65,0.58
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,all,Private,JSS,JSS1,JSS1,77.25,1.0,2.25,0.75,34.75,0.0,77.25,34.3333,103.0,0.92,0.36,0.11,0.65,0.47,0.46
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,245.0,2.0,7.25,2.75,33.75,0.0,122.5,33.7931,89.0909,3.74,0.52,0.22,1.33,0.96,0.94
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,all,Private,SSS,SSS1,SSS1,86.25,1.5,2.5,1.0,35.75,0.25,57.5,34.5,86.25,0.91,0.64,0.17,0.96,0.7,0.68
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,all,Public,JSS,JSS1,JSS1,340.0,4.5,8.75,3.5,34.75,0.0,75.5556,38.8571,97.1429,3.13,1.63,0.49,2.84,2.06,2.01
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,955.75,7.5,28.25,11.5,33.75,0.0,127.4333,33.8319,83.1087,14.87,1.96,0.86,5.02,3.62,3.55
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,all,Public,SSS,SSS1,SSS1,172.0,3.5,4.75,1.75,35.75,0.25,49.1429,36.2105,98.2857,1.57,1.5,0.39,2.2,1.6,1.56
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,17.375,0.0,3.0,6.0,0.0,0.24,0.21,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.0,16.875,0.0,7.75,31.0,0.0,0.09,0.28,0.61,0.44,0.3,0.27
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.0,17.875,0.0,2.0,6.0,0.0,0.24,0.37,0.63,0.49,0.33,0.31
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.25,0.25,0.0,17.375,0.0,3.3333,30.0,0.0,0.09,0.85,1.42,1.02,0.68,0.61
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.25,3.75,0.75,0.25,16.875,0.0,6.7333,33.6667,101.0,0.24,0.63,0.28,1.48,0.98,0.98
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.0,17.875,0.0,2.1429,15.0,0.0,0.16,0.85,1.47,0.98,0.66,0.59
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,all,Private,JSS,JSS1,JSS1,69.75,1.0,2.0,0.75,34.75,0.0,69.75,34.875,93.0,0.77,0.36,0.11,0.64,0.46,0.45
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,266.25,2.0,7.75,3.0,33.75,0.0,133.125,34.3548,88.75,4.11,0.52,0.22,1.34,0.97,0.95
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,all,Private,SSS,SSS1,SSS1,87.75,1.5,2.5,1.0,35.75,0.25,58.5,35.1,87.75,0.9,0.64,0.17,0.96,0.7,0.68
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,all,Public,JSS,JSS1,JSS1,297.0,4.5,7.75,3.0,34.75,0.0,66.0,38.3226,99.0,2.67,1.62,0.49,2.82,2.05,1.99
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,971.75,7.5,28.75,11.75,33.75,0.0,129.5667,33.8,82.7021,15.28,1.96,0.86,5.03,3.63,3.56
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,5.25,2.0,35.75,0.25,53.3571,35.5714,93.375,1.81,1.5,0.39,2.21,1.61,1.57
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.0,17.375,0.0,3.0,6.0,0.0,0.24,0.21,0.42,0.33,0.22,0.2
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.0,16.875,0.0,8.25,33.0,0.0,0.08,0.27,0.58,0.44,0.29,0.26
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.0,17.875,0.0,2.3333,7.0,0.0,0.24,0.37,0.63,0.49,0.33,0.31
2019/2020,South South,Cross River,Calabar Municipal,Four,"Government Secondary School, Four",Male,disabled,Public,JSS,JSS1,JSS1,6.25,2.25,0.25,0.0,17.375,0.0,2.7778,25.0,0.0,0.1,0.91,1.69,1.08,0.72,0.64
