session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,all,Private,SSS,SSS1,SSS1,73.0,1.5,1.75,1.0,35.6,0.25,48.6667,41.7143,73.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,all,Public,JSS,JSS1,JSS1,224.5,4.0,4.5,2.5,34.6,0.0,56.125,49.8889,89.8
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,777.25,6.5,17.25,8.75,33.6,0.0,119.5769,45.058,88.8286
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,all,Public,SSS,SSS1,SSS1,150.5,3.0,3.25,1.75,35.6,0.25,50.1667,46.3077,86.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.3,0.0,3.0,6.0,6.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.25,16.8,0.0,8.25,33.0,33.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,17.8,0.0,1.3333,4.0,4.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.0,0.25,0.25,17.3,0.0,2.875,23.0,23.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.25,0.5,0.25,16.8,0.0,6.7692,44.0,88.0
2019/2020,South South,Edo,Etsako West,Anwain,"Unity College, Etsako West",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.5,0.25,0.25,17.8,0.0,1.1667,7.0,7.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,all,Private,JSS,JSS1,JSS1,49.75,0.5,1.25,0.75,34.6,0.0,99.5,39.8,66.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,125.25,1.0,3.0,1.75,33.6,0.0,125.25,41.75,71.5714
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,all,Private,SSS,SSS1,SSS1,52.25,1.0,1.25,0.75,35.6,0.25,52.25,41.8,69.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,all,Public,JSS,JSS1,JSS1,186.75,2.5,3.75,2.0,34.6,0.0,74.7,49.8,93.375
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,683.75,5.5,15.25,7.75,33.6,0.0,124.3182,44.8361,88.2258
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,all,Public,SSS,SSS1,SSS1,110.5,2.0,2.5,1.5,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,17.3,0.0,4.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.25,16.8,0.0,8.0,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,17.3,0.0,3.4,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.75,0.5,0.25,16.8,0.0,7.2727,40.0,80.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.8,0.0,1.5,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,all,Private,JSS,JSS1,JSS1,47.5,0.5,1.25,0.75,34.6,0.0,95.0,38.0,63.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.75,1.0,3.0,1.75,33.6,0.0,123.75,41.25,70.7143
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.25,0.75,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,all,Public,JSS,JSS1,JSS1,171.5,2.5,3.5,2.0,34.6,0.0,68.6,49.0,85.75
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,680.5,5.5,15.25,7.75,33.6,0.0,123.7273,44.623,87.8065
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,all,Public,SSS,SSS1,SSS1,113.5,2.0,2.5,1.5,35.6,0.25,56.75,45.4,75.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.25,17.3,0.0,6.0,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,16.8,0.0,8.5,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,17.3,0.0,3.2,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.5,0.25,16.8,0.0,7.1818,39.5,79.0
2019/2020,South South,Edo,Etsako West,Auchi,"Community Secondary School, Auchi",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,17.8,0.0,1.75,7.0,7.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,all,Private,JSS,JSS1,JSS1,49.75,0.5,1.25,0.75,34.6,0.0,99.5,39.8,66.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,125.25,1.0,3.0,1.75,33.6,0.0,125.25,41.75,71.5714
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,all,Private,SSS,SSS1,SSS1,52.25,1.0,1.25,0.75,35.6,0.25,52.25,41.8,69.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,all,Public,JSS,JSS1,JSS1,186.75,2.5,3.75,2.0,34.6,0.0,74.7,49.8,93.375
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,683.75,5.5,15.25,7.75,33.6,0.0,124.3182,44.8361,88.2258
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,all,Public,SSS,SSS1,SSS1,110.5,2.0,2.5,1.5,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,17.3,0.0,4.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.25,16.8,0.0,8.0,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,17.3,0.0,3.4,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.75,0.5,0.25,16.8,0.0,7.2727,40.0,80.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.8,0.0,1.5,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,all,Private,JSS,JSS1,JSS1,47.5,0.5,1.25,0.75,34.6,0.0,95.0,38.0,63.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.75,1.0,3.0,1.75,33.6,0.0,123.75,41.25,70.7143
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.25,0.75,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,all,Public,JSS,JSS1,JSS1,171.5,2.5,3.5,2.0,34.6,0.0,68.6,49.0,85.75
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,680.5,5.5,15.25,7.75,33.6,0.0,123.7273,44.623,87.8065
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,all,Public,SSS,SSS1,SSS1,113.5,2.0,2.5,1.5,35.6,0.25,56.75,45.4,75.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.25,17.3,0.0,6.0,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,16.8,0.0,8.5,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,17.3,0.0,3.2,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.5,0.25,16.8,0.0,7.1818,39.5,79.0
2019/2020,South South,Edo,Etsako West,Auchi,"Comprehensive High School, Auchi",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,17.8,0.0,1.75,7.0,7.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,all,Private,JSS,JSS1,JSS1,49.75,0.5,1.25,0.75,34.6,0.0,99.5,39.8,66.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,125.25,1.0,3.0,1.75,33.6,0.0,125.25,41.75,71.5714
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,all,Private,SSS,SSS1,SSS1,52.25,1.0,1.25,0.75,35.6,0.25,52.25,41.8,69.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,all,Public,JSS,JSS1,JSS1,186.75,2.5,3.75,2.0,34.6,0.0,74.7,49.8,93.375
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,683.75,5.5,15.25,7.75,33.6,0.0,124.3182,44.8361,88.2258
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,all,Public,SSS,SSS1,SSS1,110.5,2.0,2.5,1.5,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,17.3,0.0,4.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.25,16.8,0.0,8.0,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,17.3,0.0,3.4,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.75,0.5,0.25,16.8,0.0,7.2727,40.0,80.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.8,0.0,1.5,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,all,Private,JSS,JSS1,JSS1,47.5,0.5,1.25,0.75,34.6,0.0,95.0,38.0,63.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.75,1.0,3.0,1.75,33.6,0.0,123.75,41.25,70.7143
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.25,0.75,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,all,Public,JSS,JSS1,JSS1,171.5,2.5,3.5,2.0,34.6,0.0,68.6,49.0,85.75
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,680.5,5.5,15.25,7.75,33.6,0.0,123.7273,44.623,87.8065
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,all,Public,SSS,SSS1,SSS1,113.5,2.0,2.5,1.5,35.6,0.25,56.75,45.4,75.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.25,17.3,0.0,6.0,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,16.8,0.0,8.5,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,17.3,0.0,3.2,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.5,0.25,16.8,0.0,7.1818,39.5,79.0
2019/2020,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,17.8,0.0,1.75,7.0,7.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,all,Private,JSS,JSS1,JSS1,49.75,0.5,1.25,0.75,34.6,0.0,99.5,39.8,66.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,125.25,1.0,3.0,1.75,33.6,0.0,125.25,41.75,71.5714
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,all,Private,SSS,SSS1,SSS1,52.25,1.0,1.25,0.75,35.6,0.25,52.25,41.8,69.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,all,Public,JSS,JSS1,JSS1,186.75,2.5,3.75,2.0,34.6,0.0,74.7,49.8,93.375
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,683.75,5.5,15.25,7.75,33.6,0.0,124.3182,44.8361,88.2258
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,all,Public,SSS,SSS1,SSS1,110.5,2.0,2.5,1.5,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,17.3,0.0,4.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.5,0.25,0.25,16.8,0.0,8.0,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,17.3,0.0,3.4,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.75,0.5,0.25,16.8,0.0,7.2727,40.0,80.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,17.8,0.0,1.5,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,all,Private,JSS,JSS1,JSS1,47.5,0.5,1.25,0.75,34.6,0.0,95.0,38.0,63.3333
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.75,1.0,3.0,1.75,33.6,0.0,123.75,41.25,70.7143
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.25,0.75,35.6,0.25,55.25,44.2,73.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,all,Public,JSS,JSS1,JSS1,171.5,2.5,3.5,2.0,34.6,0.0,68.6,49.0,85.75
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,680.5,5.5,15.25,7.75,33.6,0.0,123.7273,44.623,87.8065
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,all,Public,SSS,SSS1,SSS1,113.5,2.0,2.5,1.5,35.6,0.25,56.75,45.4,75.6667
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.25,0.25,0.25,17.3,0.0,6.0,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,16.8,0.0,8.5,17.0,17.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,17.8,0.0,2.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,17.3,0.0,3.2,16.0,16.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.5,0.25,16.8,0.0,7.1818,39.5,79.0
2019/2020,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,17.8,0.0,1.75,7.0,7.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,all,Private,JSS,JSS1,JSS1,70.5,1.0,1.5,1.0,34.6,0.0,70.5,47.0,70.5
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,250.25,2.0,5.75,3.0,33.6,0.0,125.125,43.5217,83.4167
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,all,Private,SSS,SSS1,SSS1,83.5,2.0,2.0,1.25,35.6,0.25,41.75,41.75,66.8
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,all,Public,JSS,JSS1,JSS1,269.75,4.0,5.25,2.75,34.6,0.0,67.4375,51.381,98.0909
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,953.75,7.5,21.0,10.5,33.6,0.0,127.1667,45.4167,90.8333
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,all,Public,SSS,SSS1,SSS1,170.0,3.5,3.75,2.0,35.6,0.25,48.5714,45.3333,85.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,17.3,0.0,3.5,7.0,7.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,16.8,0.0,7.75,31.0,31.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,1.0,0.25,0.25,17.8,0.0,1.0,4.0,4.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.0,0.25,0.25,17.3,0.0,3.5,28.0,28.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.0,3.75,0.5,0.25,16.8,0.0,7.4667,56.0,112.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.75,0.25,0.25,17.8,0.0,1.8571,13.0,13.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,all,Private,JSS,JSS1,JSS1,63.5,1.0,1.5,1.0,34.6,0.0,63.5,42.3333,63.5
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,250.75,2.0,5.75,3.0,33.6,0.0,125.375,43.6087,83.5833
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,all,Private,SSS,SSS1,SSS1,85.0,2.0,2.0,1.25,35.6,0.25,42.5,42.5,68.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,all,Public,JSS,JSS1,JSS1,274.5,4.0,5.5,3.0,34.6,0.0,68.625,49.9091,91.5
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,955.25,7.5,21.25,10.75,33.6,0.0,127.3667,44.9529,88.8605
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,all,Public,SSS,SSS1,SSS1,156.5,3.5,3.5,2.0,35.6,0.25,44.7143,44.7143,78.25
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.3,0.0,3.0,6.0,6.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.75,1.0,0.25,0.25,16.8,0.0,7.75,31.0,31.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,disabled,Private,SSS,SSS1,SSS1,1.25,1.0,0.25,0.25,17.8,0.0,1.25,5.0,5.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.0,0.25,0.25,17.3,0.0,3.625,29.0,29.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.0,3.75,0.5,0.25,16.8,0.0,7.4667,56.0,112.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.75,0.25,0.25,17.8,0.0,1.5714,11.0,11.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,all,Private,JSS,JSS1,JSS1,70.5,1.0,1.5,1.0,34.6,0.0,70.5,47.0,70.5
2019/2020,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,250.25,2.0,5.75,3.0,33.6,0.0,125.125,43.5217,83.4167
2019/2020,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,all,Private,SSS,SSS1,SSS1,83.5,2.0,2.0,1.25,35.6,0.25,41.75,41.75,66.8
2019/2020,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,all,Public,JSS,JSS1,JSS1,269.75,4.0,5.25,2.75,34.6,0.0,67.4375,51.381,98.0909
2019/2020,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,953.75,7.5,21.0,10.5,33.6,0.0,127.1667,45.4167,90.8333
2019/2020,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,all,Public,SSS,SSS1,SSS1,170.0,3.5,3.75,2.0,35.6,0.25,48.5714,45.3333,85.0
2019/2020,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,17.3,0.0,3.5,7.0,7.0
