session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,all,Public,SSS,SSS1,SSS1,217.5,4.0,7.0,5.5,28.4,0.25,54.375,31.0714,39.5455
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,13.7,0.0,3.6667,11.0,11.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.5,1.5,0.5,0.5,13.2,0.0,7.6667,23.0,23.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,14.2,0.0,2.6667,8.0,8.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.5,0.25,0.25,13.7,0.0,3.1,31.0,31.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.0,4.25,0.75,0.5,13.2,0.0,5.8824,33.3333,50.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,disabled,Public,SSS,SSS1,SSS1,3.25,2.0,0.25,0.25,14.2,0.0,1.625,13.0,13.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,all,Private,JSS,JSS1,JSS1,97.5,1.5,3.0,2.25,27.4,0.0,65.0,32.5,43.3333
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,354.5,3.0,12.0,9.25,26.4,0.0,118.1667,29.5417,38.3243
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,all,Private,SSS,SSS1,SSS1,93.25,1.5,3.0,2.25,28.4,0.25,62.1667,31.0833,41.4444
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,all,Public,JSS,JSS1,JSS1,294.75,5.0,8.5,6.5,27.4,0.0,58.95,34.6765,45.3462
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,944.25,8.5,31.5,23.75,26.4,0.0,111.0882,29.9762,39.7579
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,all,Public,SSS,SSS1,SSS1,226.75,4.0,7.25,5.5,28.4,0.25,56.6875,31.2759,41.2273
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,13.7,0.0,3.3333,10.0,10.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,12.25,1.5,0.5,0.5,13.2,0.0,8.1667,24.5,24.5
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,14.2,0.0,2.6667,8.0,8.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,disabled,Public,JSS,JSS1,JSS1,7.0,2.5,0.25,0.25,13.7,0.0,2.8,28.0,28.0
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.25,4.25,0.75,0.5,13.2,0.0,5.9412,33.6667,50.5
2020/2021,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,disabled,Public,SSS,SSS1,SSS1,3.5,2.0,0.25,0.25,14.2,0.0,1.75,14.0,14.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,all,Private,JSS,JSS1,JSS1,69.0,1.0,2.25,1.75,27.4,0.0,69.0,30.6667,39.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,161.0,1.5,5.5,4.25,26.4,0.0,107.3333,29.2727,37.8824
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.5,28.4,0.25,54.0,27.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,all,Public,JSS,JSS1,JSS1,205.25,3.0,6.0,4.5,27.4,0.0,68.4167,34.2083,45.6111
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,710.75,5.5,23.75,18.25,26.4,0.0,129.2273,29.9263,38.9452
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,all,Public,SSS,SSS1,SSS1,136.0,2.5,4.5,3.5,28.4,0.25,54.4,30.2222,38.8571
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,13.7,0.0,4.0,8.0,8.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.2,0.0,6.6667,20.0,20.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.5,0.25,0.25,13.7,0.0,3.1667,19.0,19.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.0,2.75,0.5,0.5,13.2,0.0,6.5455,36.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.25,0.25,0.25,14.2,0.0,1.8,9.0,9.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,all,Private,JSS,JSS1,JSS1,60.0,1.0,2.0,1.5,27.4,0.0,60.0,30.0,40.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,151.5,1.5,5.25,4.0,26.4,0.0,101.0,28.8571,37.875
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,all,Private,SSS,SSS1,SSS1,62.0,1.0,2.25,1.75,28.4,0.25,62.0,27.5556,35.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,all,Public,JSS,JSS1,JSS1,193.25,3.0,5.75,4.5,27.4,0.0,64.4167,33.6087,42.9444
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,627.75,5.5,21.0,16.0,26.4,0.0,114.1364,29.8929,39.2344
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,all,Public,SSS,SSS1,SSS1,148.75,2.5,4.75,3.75,28.4,0.25,59.5,31.3158,39.6667
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.7,0.0,3.5,7.0,7.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.5,0.75,0.25,0.25,13.2,0.0,6.0,18.0,18.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,13.7,0.0,2.8333,17.0,17.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.0,2.75,0.5,0.5,13.2,0.0,5.8182,32.0,32.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.25,0.25,0.25,14.2,0.0,2.0,10.0,10.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,all,Private,JSS,JSS1,JSS1,69.0,1.0,2.25,1.75,27.4,0.0,69.0,30.6667,39.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,161.0,1.5,5.5,4.25,26.4,0.0,107.3333,29.2727,37.8824
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.5,28.4,0.25,54.0,27.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,all,Public,JSS,JSS1,JSS1,205.25,3.0,6.0,4.5,27.4,0.0,68.4167,34.2083,45.6111
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,710.75,5.5,23.75,18.25,26.4,0.0,129.2273,29.9263,38.9452
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,all,Public,SSS,SSS1,SSS1,136.0,2.5,4.5,3.5,28.4,0.25,54.4,30.2222,38.8571
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,13.7,0.0,4.0,8.0,8.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.2,0.0,6.6667,20.0,20.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.5,0.25,0.25,13.7,0.0,3.1667,19.0,19.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.0,2.75,0.5,0.5,13.2,0.0,6.5455,36.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.25,0.25,0.25,14.2,0.0,1.8,9.0,9.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,all,Private,JSS,JSS1,JSS1,60.0,1.0,2.0,1.5,27.4,0.0,60.0,30.0,40.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,151.5,1.5,5.25,4.0,26.4,0.0,101.0,28.8571,37.875
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,all,Private,SSS,SSS1,SSS1,62.0,1.0,2.25,1.75,28.4,0.25,62.0,27.5556,35.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,all,Public,JSS,JSS1,JSS1,193.25,3.0,5.75,4.5,27.4,0.0,64.4167,33.6087,42.9444
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,627.75,5.5,21.0,16.0,26.4,0.0,114.1364,29.8929,39.2344
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,all,Public,SSS,SSS1,SSS1,148.75,2.5,4.75,3.75,28.4,0.25,59.5,31.3158,39.6667
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.7,0.0,3.5,7.0,7.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.5,0.75,0.25,0.25,13.2,0.0,6.0,18.0,18.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,13.7,0.0,2.8333,17.0,17.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.0,2.75,0.5,0.5,13.2,0.0,5.8182,32.0,32.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Comprehensive High School, Industrial Area",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.25,0.25,0.25,14.2,0.0,2.0,10.0,10.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,all,Private,JSS,JSS1,JSS1,69.0,1.0,2.25,1.75,27.4,0.0,69.0,30.6667,39.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,161.0,1.5,5.5,4.25,26.4,0.0,107.3333,29.2727,37.8824
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.5,28.4,0.25,54.0,27.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,all,Public,JSS,JSS1,JSS1,205.25,3.0,6.0,4.5,27.4,0.0,68.4167,34.2083,45.6111
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,710.75,5.5,23.75,18.25,26.4,0.0,129.2273,29.9263,38.9452
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,all,Public,SSS,SSS1,SSS1,136.0,2.5,4.5,3.5,28.4,0.25,54.4,30.2222,38.8571
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,13.7,0.0,4.0,8.0,8.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.2,0.0,6.6667,20.0,20.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.5,0.25,0.25,13.7,0.0,3.1667,19.0,19.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.0,2.75,0.5,0.5,13.2,0.0,6.5455,36.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.25,0.25,0.25,14.2,0.0,1.8,9.0,9.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,all,Private,JSS,JSS1,JSS1,60.0,1.0,2.0,1.5,27.4,0.0,60.0,30.0,40.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,151.5,1.5,5.25,4.0,26.4,0.0,101.0,28.8571,37.875
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,all,Private,SSS,SSS1,SSS1,62.0,1.0,2.25,1.75,28.4,0.25,62.0,27.5556,35.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,all,Public,JSS,JSS1,JSS1,193.25,3.0,5.75,4.5,27.4,0.0,64.4167,33.6087,42.9444
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,627.75,5.5,21.0,16.0,26.4,0.0,114.1364,29.8929,39.2344
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,all,Public,SSS,SSS1,SSS1,148.75,2.5,4.75,3.75,28.4,0.25,59.5,31.3158,39.6667
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.7,0.0,3.5,7.0,7.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.5,0.75,0.25,0.25,13.2,0.0,6.0,18.0,18.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,13.7,0.0,2.8333,17.0,17.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.0,2.75,0.5,0.5,13.2,0.0,5.8182,32.0,32.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Government Secondary School, Industrial Area",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.25,0.25,0.25,14.2,0.0,2.0,10.0,10.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,all,Private,JSS,JSS1,JSS1,69.0,1.0,2.25,1.75,27.4,0.0,69.0,30.6667,39.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,161.0,1.5,5.5,4.25,26.4,0.0,107.3333,29.2727,37.8824
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,all,Private,SSS,SSS1,SSS1,54.0,1.0,2.0,1.5,28.4,0.25,54.0,27.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,all,Public,JSS,JSS1,JSS1,205.25,3.0,6.0,4.5,27.4,0.0,68.4167,34.2083,45.6111
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,710.75,5.5,23.75,18.25,26.4,0.0,129.2273,29.9263,38.9452
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,all,Public,SSS,SSS1,SSS1,136.0,2.5,4.5,3.5,28.4,0.25,54.4,30.2222,38.8571
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,13.7,0.0,4.0,8.0,8.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.2,0.0,6.6667,20.0,20.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.5,0.25,0.25,13.7,0.0,3.1667,19.0,19.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.0,2.75,0.5,0.5,13.2,0.0,6.5455,36.0,36.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.25,0.25,0.25,14.2,0.0,1.8,9.0,9.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,all,Private,JSS,JSS1,JSS1,60.0,1.0,2.0,1.5,27.4,0.0,60.0,30.0,40.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,151.5,1.5,5.25,4.0,26.4,0.0,101.0,28.8571,37.875
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,all,Private,SSS,SSS1,SSS1,62.0,1.0,2.25,1.75,28.4,0.25,62.0,27.5556,35.4286
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,all,Public,JSS,JSS1,JSS1,193.25,3.0,5.75,4.5,27.4,0.0,64.4167,33.6087,42.9444
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,627.75,5.5,21.0,16.0,26.4,0.0,114.1364,29.8929,39.2344
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,all,Public,SSS,SSS1,SSS1,148.75,2.5,4.75,3.75,28.4,0.25,59.5,31.3158,39.6667
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.7,0.0,3.5,7.0,7.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.5,0.75,0.25,0.25,13.2,0.0,6.0,18.0,18.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,13.7,0.0,2.8333,17.0,17.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.0,2.75,0.5,0.5,13.2,0.0,5.8182,32.0,32.0
2020/2021,South East,Abia,Aba North,Industrial Area,"Unity College, Aba North",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.25,0.25,0.25,14.2,0.0,2.0,10.0,10.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,all,Private,JSS,JSS1,JSS1,52.25,0.5,1.75,1.5,27.4,0.0,104.5,29.8571,34.8333
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,171.0,1.5,5.75,4.5,26.4,0.0,114.0,29.7391,38.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,all,Private,SSS,SSS1,SSS1,47.0,1.0,1.75,1.5,28.4,0.25,47.0,26.8571,31.3333
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,all,Public,JSS,JSS1,JSS1,169.0,2.5,5.0,3.75,27.4,0.0,67.6,33.8,45.0667
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,488.0,4.5,16.5,12.75,26.4,0.0,108.4444,29.5758,38.2745
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,all,Public,SSS,SSS1,SSS1,110.25,2.0,3.5,2.75,28.4,0.25,55.125,31.5,40.0909
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,disabled,Private,JSS,JSS1,JSS1,0.5,0.25,0.25,0.25,13.7,0.0,2.0,2.0,2.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,13.2,0.0,7.0,21.0,21.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,14.2,0.0,2.0,4.0,4.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,13.7,0.0,3.4,17.0,17.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,13.5,2.25,0.5,0.5,13.2,0.0,6.0,27.0,27.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.2,0.0,2.25,9.0,9.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,all,Private,JSS,JSS1,JSS1,41.5,0.5,1.5,1.25,27.4,0.0,83.0,27.6667,33.2
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,161.5,1.5,5.5,4.25,26.4,0.0,107.6667,29.3636,38.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,all,Private,SSS,SSS1,SSS1,43.5,1.0,1.5,1.25,28.4,0.25,43.5,29.0,34.8
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,all,Public,JSS,JSS1,JSS1,154.5,2.5,4.5,3.5,27.4,0.0,61.8,34.3333,44.1429
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,486.25,4.5,16.5,12.75,26.4,0.0,108.0556,29.4697,38.1373
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,all,Public,SSS,SSS1,SSS1,115.75,2.0,3.75,3.0,28.4,0.25,57.875,30.8667,38.5833
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,disabled,Private,JSS,JSS1,JSS1,0.5,0.25,0.25,0.25,13.7,0.0,2.0,2.0,2.0
2020/2021,South East,Abia,Aba South,Aba River,"Community Secondary School, Aba River",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,13.2,0.0,6.3333,19.0,19.0
