session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,all,Public,JSS,JSS1,JSS1,274.0,4.5,8.25,6.0,28.35,0.0,60.8889,33.2121,45.6667,3.18,1.52,0.67,2.53,1.8,1.75
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1065.25,9.0,36.75,26.0,27.35,0.0,118.3611,28.9864,40.9712,21.71,2.14,1.43,5.51,3.88,3.81
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,all,Public,SSS,SSS1,SSS1,179.5,3.0,6.0,4.25,29.35,0.25,59.8333,29.9167,42.2353,2.55,1.22,0.48,1.76,1.25,1.22
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,disabled,Private,JSS,JSS1,JSS1,2.0,1.0,0.25,0.25,14.175,0.0,2.0,8.0,8.0,0.24,0.35,0.59,0.59,0.39,0.37
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.5,0.25,0.25,13.675,0.0,5.6667,34.0,34.0,0.08,0.25,0.24,0.54,0.35,0.34
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.25,0.25,0.25,14.175,0.0,2.5556,23.0,23.0,0.11,0.63,0.5,0.92,0.6,0.58
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.5,1.0,0.75,13.675,0.0,6.1111,27.5,36.6667,0.38,0.75,0.66,1.7,1.1,1.08
2019/2020,North East,Borno,Jere,Alau,"Comprehensive High School, Alau",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.675,0.0,1.8333,11.0,11.0,0.21,0.59,0.65,0.82,0.54,0.52
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,all,Private,JSS,JSS1,JSS1,121.5,2.0,3.75,2.75,28.35,0.0,60.75,32.4,44.1818,1.48,0.68,0.31,1.13,0.8,0.78
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,316.75,3.0,11.0,7.75,27.35,0.0,105.5833,28.7955,40.871,6.18,0.71,0.48,1.81,1.27,1.25
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,all,Private,SSS,SSS1,SSS1,118.75,2.0,4.0,3.0,29.35,0.25,59.375,29.6875,39.5833,1.71,0.82,0.33,1.18,0.84,0.82
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,all,Public,JSS,JSS1,JSS1,314.25,4.5,9.5,6.75,28.35,0.0,69.8333,33.0789,46.5556,3.87,1.52,0.66,2.56,1.81,1.77
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1114.0,9.0,38.5,27.25,27.35,0.0,123.7778,28.9351,40.8807,23.33,2.14,1.43,5.55,3.9,3.84
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,all,Public,SSS,SSS1,SSS1,180.0,3.0,6.0,4.25,29.35,0.25,60.0,30.0,42.3529,2.55,1.22,0.48,1.76,1.25,1.22
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,disabled,Private,JSS,JSS1,JSS1,2.25,1.0,0.25,0.25,14.175,0.0,2.25,9.0,9.0,0.24,0.34,0.53,0.59,0.39,0.37
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.5,0.25,0.25,13.675,0.0,5.5,33.0,33.0,0.08,0.26,0.24,0.54,0.35,0.34
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.25,14.175,0.0,3.1111,28.0,28.0,0.09,0.62,0.42,0.87,0.56,0.55
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,4.5,1.0,0.75,13.675,0.0,6.4444,29.0,38.6667,0.37,0.75,0.63,1.67,1.08,1.07
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.675,0.0,1.8333,11.0,11.0,0.21,0.59,0.65,0.82,0.54,0.52
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,all,Private,JSS,JSS1,JSS1,106.0,2.0,3.25,2.25,28.35,0.0,53.0,32.6154,47.1111,1.22,0.67,0.29,1.12,0.79,0.77
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,320.0,3.0,11.0,7.75,27.35,0.0,106.6667,29.0909,41.2903,6.14,0.71,0.47,1.81,1.27,1.25
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,all,Private,SSS,SSS1,SSS1,118.5,2.0,4.0,3.0,29.35,0.25,59.25,29.625,39.5,1.71,0.82,0.33,1.18,0.84,0.82
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,all,Public,JSS,JSS1,JSS1,274.0,4.5,8.25,6.0,28.35,0.0,60.8889,33.2121,45.6667,3.18,1.52,0.67,2.53,1.8,1.75
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1065.25,9.0,36.75,26.0,27.35,0.0,118.3611,28.9864,40.9712,21.71,2.14,1.43,5.51,3.88,3.81
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,all,Public,SSS,SSS1,SSS1,179.5,3.0,6.0,4.25,29.35,0.25,59.8333,29.9167,42.2353,2.55,1.22,0.48,1.76,1.25,1.22
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,disabled,Private,JSS,JSS1,JSS1,2.0,1.0,0.25,0.25,14.175,0.0,2.0,8.0,8.0,0.24,0.35,0.59,0.59,0.39,0.37
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.5,0.25,0.25,13.675,0.0,5.6667,34.0,34.0,0.08,0.25,0.24,0.54,0.35,0.34
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.25,0.25,0.25,14.175,0.0,2.5556,23.0,23.0,0.11,0.63,0.5,0.92,0.6,0.58
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.5,1.0,0.75,13.675,0.0,6.1111,27.5,36.6667,0.38,0.75,0.66,1.7,1.1,1.08
2019/2020,North East,Borno,Jere,Alau,"Government Secondary School, Alau",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.675,0.0,1.8333,11.0,11.0,0.21,0.59,0.65,0.82,0.54,0.52
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,all,Private,JSS,JSS1,JSS1,121.5,2.0,3.75,2.75,28.35,0.0,60.75,32.4,44.1818,1.48,0.68,0.31,1.13,0.8,0.78
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,316.75,3.0,11.0,7.75,27.35,0.0,105.5833,28.7955,40.871,6.18,0.71,0.48,1.81,1.27,1.25
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,all,Private,SSS,SSS1,SSS1,118.75,2.0,4.0,3.0,29.35,0.25,59.375,29.6875,39.5833,1.71,0.82,0.33,1.18,0.84,0.82
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,all,Public,JSS,JSS1,JSS1,314.25,4.5,9.5,6.75,28.35,0.0,69.8333,33.0789,46.5556,3.87,1.52,0.66,2.56,1.81,1.77
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1114.0,9.0,38.5,27.25,27.35,0.0,123.7778,28.9351,40.8807,23.33,2.14,1.43,5.55,3.9,3.84
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,all,Public,SSS,SSS1,SSS1,180.0,3.0,6.0,4.25,29.35,0.25,60.0,30.0,42.3529,2.55,1.22,0.48,1.76,1.25,1.22
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,disabled,Private,JSS,JSS1,JSS1,2.25,1.0,0.25,0.25,14.175,0.0,2.25,9.0,9.0,0.24,0.34,0.53,0.59,0.39,0.37
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.5,0.25,0.25,13.675,0.0,5.5,33.0,33.0,0.08,0.26,0.24,0.54,0.35,0.34
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.25,14.175,0.0,3.1111,28.0,28.0,0.09,0.62,0.42,0.87,0.56,0.55
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,4.5,1.0,0.75,13.675,0.0,6.4444,29.0,38.6667,0.37,0.75,0.63,1.67,1.08,1.07
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.675,0.0,1.8333,11.0,11.0,0.21,0.59,0.65,0.82,0.54,0.52
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,all,Private,JSS,JSS1,JSS1,106.0,2.0,3.25,2.25,28.35,0.0,53.0,32.6154,47.1111,1.22,0.67,0.29,1.12,0.79,0.77
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,320.0,3.0,11.0,7.75,27.35,0.0,106.6667,29.0909,41.2903,6.14,0.71,0.47,1.81,1.27,1.25
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,all,Private,SSS,SSS1,SSS1,118.5,2.0,4.0,3.0,29.35,0.25,59.25,29.625,39.5,1.71,0.82,0.33,1.18,0.84,0.82
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,all,Public,JSS,JSS1,JSS1,274.0,4.5,8.25,6.0,28.35,0.0,60.8889,33.2121,45.6667,3.18,1.52,0.67,2.53,1.8,1.75
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1065.25,9.0,36.75,26.0,27.35,0.0,118.3611,28.9864,40.9712,21.71,2.14,1.43,5.51,3.88,3.81
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,all,Public,SSS,SSS1,SSS1,179.5,3.0,6.0,4.25,29.35,0.25,59.8333,29.9167,42.2353,2.55,1.22,0.48,1.76,1.25,1.22
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,disabled,Private,JSS,JSS1,JSS1,2.0,1.0,0.25,0.25,14.175,0.0,2.0,8.0,8.0,0.24,0.35,0.59,0.59,0.39,0.37
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.5,0.25,0.25,13.675,0.0,5.6667,34.0,34.0,0.08,0.25,0.24,0.54,0.35,0.34
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.25,0.25,0.25,14.175,0.0,2.5556,23.0,23.0,0.11,0.63,0.5,0.92,0.6,0.58
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.5,1.0,0.75,13.675,0.0,6.1111,27.5,36.6667,0.38,0.75,0.66,1.7,1.1,1.08
2019/2020,North East,Borno,Jere,Alau,"Unity College, Jere",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.675,0.0,1.8333,11.0,11.0,0.21,0.59,0.65,0.82,0.54,0.52
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,all,Private,JSS,JSS1,JSS1,63.75,1.0,2.0,1.5,28.35,0.0,63.75,31.875,42.5,0.82,0.34,0.16,0.57,0.4,0.39
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,206.0,1.5,7.25,5.25,27.35,0.0,137.3333,28.4138,39.2381,4.73,0.36,0.25,0.95,0.67,0.66
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,all,Private,SSS,SSS1,SSS1,43.5,1.0,1.75,1.25,29.35,0.25,43.5,24.8571,34.8,0.81,0.41,0.18,0.6,0.43,0.42
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,all,Public,JSS,JSS1,JSS1,158.75,2.5,5.0,3.5,28.35,0.0,63.5,31.75,45.3571,2.05,0.84,0.38,1.42,1.01,0.98
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,522.0,4.5,18.0,12.5,27.35,0.0,116.0,29.0,41.76,10.52,1.07,0.71,2.74,1.93,1.9
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,all,Public,SSS,SSS1,SSS1,102.75,2.0,3.5,2.5,29.35,0.25,51.375,29.3571,41.1,1.44,0.82,0.32,1.17,0.83,0.81
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.175,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.3,0.2,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,13.675,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.3,0.19,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,14.675,0.0,1.0,2.0,2.0,0.24,0.24,0.42,0.31,0.21,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,disabled,Public,JSS,JSS1,JSS1,3.25,1.25,0.25,0.25,14.175,0.0,2.6,13.0,13.0,0.18,0.39,0.46,0.63,0.41,0.4
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,2.25,0.5,0.25,13.675,0.0,6.6667,30.0,60.0,0.18,0.36,0.22,0.82,0.53,0.53
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,all,Private,JSS,JSS1,JSS1,60.0,1.0,2.0,1.5,28.35,0.0,60.0,30.0,40.0,0.85,0.34,0.16,0.57,0.41,0.4
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,203.75,1.5,7.0,5.0,27.35,0.0,135.8333,29.1071,40.75,4.43,0.36,0.24,0.94,0.66,0.65
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,all,Private,SSS,SSS1,SSS1,45.75,1.0,1.75,1.25,29.35,0.25,45.75,26.1429,36.6,0.78,0.41,0.18,0.59,0.42,0.41
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,all,Public,JSS,JSS1,JSS1,138.75,2.5,4.25,3.0,28.35,0.0,55.5,32.6471,46.25,1.62,0.84,0.37,1.4,0.99,0.97
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,524.25,4.5,18.0,12.5,27.35,0.0,116.5,29.125,41.94,10.5,1.07,0.7,2.74,1.93,1.9
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,all,Public,SSS,SSS1,SSS1,116.75,2.0,4.0,3.0,29.35,0.25,58.375,29.1875,38.9167,1.73,0.82,0.34,1.18,0.84,0.82
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.175,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.3,0.2,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.0,0.75,0.25,0.25,13.675,0.0,8.0,24.0,24.0,0.11,0.14,0.16,0.3,0.19,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,14.675,0.0,1.0,2.0,2.0,0.24,0.24,0.42,0.31,0.21,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,14.175,0.0,2.4,12.0,12.0,0.19,0.4,0.5,0.65,0.43,0.41
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.25,2.25,0.5,0.25,13.675,0.0,6.7778,30.5,61.0,0.18,0.35,0.22,0.82,0.53,0.53
2019/2020,North East,Borno,Jere,Bale Galtimari,"Community Secondary School, Bale Galtimari",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,all,Private,JSS,JSS1,JSS1,63.75,1.0,2.0,1.5,28.35,0.0,63.75,31.875,42.5,0.82,0.34,0.16,0.57,0.4,0.39
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,206.0,1.5,7.25,5.25,27.35,0.0,137.3333,28.4138,39.2381,4.73,0.36,0.25,0.95,0.67,0.66
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,all,Private,SSS,SSS1,SSS1,43.5,1.0,1.75,1.25,29.35,0.25,43.5,24.8571,34.8,0.81,0.41,0.18,0.6,0.43,0.42
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,all,Public,JSS,JSS1,JSS1,158.75,2.5,5.0,3.5,28.35,0.0,63.5,31.75,45.3571,2.05,0.84,0.38,1.42,1.01,0.98
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,522.0,4.5,18.0,12.5,27.35,0.0,116.0,29.0,41.76,10.52,1.07,0.71,2.74,1.93,1.9
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,all,Public,SSS,SSS1,SSS1,102.75,2.0,3.5,2.5,29.35,0.25,51.375,29.3571,41.1,1.44,0.82,0.32,1.17,0.83,0.81
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.175,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.3,0.2,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,13.675,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.3,0.19,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,14.675,0.0,1.0,2.0,2.0,0.24,0.24,0.42,0.31,0.21,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,disabled,Public,JSS,JSS1,JSS1,3.25,1.25,0.25,0.25,14.175,0.0,2.6,13.0,13.0,0.18,0.39,0.46,0.63,0.41,0.4
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,2.25,0.5,0.25,13.675,0.0,6.6667,30.0,60.0,0.18,0.36,0.22,0.82,0.53,0.53
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,all,Private,JSS,JSS1,JSS1,60.0,1.0,2.0,1.5,28.35,0.0,60.0,30.0,40.0,0.85,0.34,0.16,0.57,0.41,0.4
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,203.75,1.5,7.0,5.0,27.35,0.0,135.8333,29.1071,40.75,4.43,0.36,0.24,0.94,0.66,0.65
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,all,Private,SSS,SSS1,SSS1,45.75,1.0,1.75,1.25,29.35,0.25,45.75,26.1429,36.6,0.78,0.41,0.18,0.59,0.42,0.41
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,all,Public,JSS,JSS1,JSS1,138.75,2.5,4.25,3.0,28.35,0.0,55.5,32.6471,46.25,1.62,0.84,0.37,1.4,0.99,0.97
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,524.25,4.5,18.0,12.5,27.35,0.0,116.5,29.125,41.94,10.5,1.07,0.7,2.74,1.93,1.9
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,all,Public,SSS,SSS1,SSS1,116.75,2.0,4.0,3.0,29.35,0.25,58.375,29.1875,38.9167,1.73,0.82,0.34,1.18,0.84,0.82
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.175,0.0,3.0,6.0,6.0,0.24,0.2,0.39,0.3,0.2,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.0,0.75,0.25,0.25,13.675,0.0,8.0,24.0,24.0,0.11,0.14,0.16,0.3,0.19,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,14.675,0.0,1.0,2.0,2.0,0.24,0.24,0.42,0.31,0.21,0.19
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,14.175,0.0,2.4,12.0,12.0,0.19,0.4,0.5,0.65,0.43,0.41
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.25,2.25,0.5,0.25,13.675,0.0,6.7778,30.5,61.0,0.18,0.35,0.22,0.82,0.53,0.53
2019/2020,North East,Borno,Jere,Bale Galtimari,"Comprehensive High School, Bale Galtimari",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.675,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.38
2019/2020,North East,Borno,Jere,Bale Galtimari,"Government Secondary School, Bale Galtimari",Female,all,Private,JSS,JSS1,JSS1,63.75,1.0,2.0,1.5,28.35,0.0,63.75,31.875,42.5,0.82,0.34,0.16,0.57,0.4,0.39
2019/2020,North East,Borno,Jere,Bale Galtimari,"Government Secondary School, Bale Galtimari",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,206.0,1.5,7.25,5.25,27.35,0.0,137.3333,28.4138,39.2381,4.73,0.36,0.25,0.95,0.67,0.66
2019/2020,North East,Borno,Jere,Bale Galtimari,"Government Secondary School, Bale Galtimari",Female,all,Private,SSS,SSS1,SSS1,43.5,1.0,1.75,1.25,29.35,0.25,43.5,24.8571,34.8,0.81,0.41,0.18,0.6,0.43,0.42
2019/2020,North East,Borno,Jere,Bale Galtimari,"Government Secondary School, Bale Galtimari",Female,all,Public,JSS,JSS1,JSS1,158.75,2.5,5.0,3.5,28.35,0.0,63.5,31.75,45.3571,2.05,0.84,0.38,1.42,1.01,0.98
