session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,18.325,0.0,1.3333,4.0,4.0
2019/2020,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,disabled,Public,JSS,JSS1,JSS1,5.75,1.5,0.25,0.25,17.825,0.0,3.8333,23.0,23.0
2019/2020,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.5,3.0,0.5,0.25,17.325,0.0,6.1667,37.0,74.0
2019/2020,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.25,0.25,0.25,18.325,0.0,1.4,7.0,7.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,all,Private,JSS,JSS1,JSS1,67.0,1.0,1.75,1.25,35.65,0.0,67.0,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,206.5,2.0,5.75,4.0,34.65,0.0,103.25,35.913,51.625
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,all,Private,SSS,SSS1,SSS1,50.25,1.0,1.5,1.0,36.65,0.25,50.25,33.5,50.25
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,all,Public,JSS,JSS1,JSS1,197.75,3.0,4.75,3.5,35.65,0.0,65.9167,41.6316,56.5
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,643.0,5.5,17.25,12.0,34.65,0.0,116.9091,37.2754,53.5833
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,all,Public,SSS,SSS1,SSS1,134.0,2.5,3.5,2.5,36.65,0.25,53.6,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,17.825,0.0,2.8333,17.0,17.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,17.325,0.0,7.6364,42.0,84.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,all,Private,JSS,JSS1,JSS1,61.0,1.0,1.75,1.25,35.65,0.0,61.0,34.8571,48.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,196.75,2.0,5.5,4.0,34.65,0.0,98.375,35.7727,49.1875
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,all,Private,SSS,SSS1,SSS1,53.0,1.0,1.5,1.0,36.65,0.25,53.0,35.3333,53.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,all,Public,JSS,JSS1,JSS1,181.25,3.0,4.5,3.25,35.65,0.0,60.4167,40.2778,55.7692
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,693.5,5.5,18.75,13.0,34.65,0.0,126.0909,36.9867,53.3462
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,all,Public,SSS,SSS1,SSS1,137.0,2.5,3.5,2.5,36.65,0.25,54.8,39.1429,54.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,17.825,0.0,2.6667,16.0,16.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,2.75,0.5,0.25,17.325,0.0,8.1818,45.0,90.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,all,Private,JSS,JSS1,JSS1,67.0,1.0,1.75,1.25,35.65,0.0,67.0,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,206.5,2.0,5.75,4.0,34.65,0.0,103.25,35.913,51.625
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,all,Private,SSS,SSS1,SSS1,50.25,1.0,1.5,1.0,36.65,0.25,50.25,33.5,50.25
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,all,Public,JSS,JSS1,JSS1,197.75,3.0,4.75,3.5,35.65,0.0,65.9167,41.6316,56.5
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,643.0,5.5,17.25,12.0,34.65,0.0,116.9091,37.2754,53.5833
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,all,Public,SSS,SSS1,SSS1,134.0,2.5,3.5,2.5,36.65,0.25,53.6,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,17.825,0.0,2.8333,17.0,17.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,17.325,0.0,7.6364,42.0,84.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,all,Private,JSS,JSS1,JSS1,61.0,1.0,1.75,1.25,35.65,0.0,61.0,34.8571,48.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,196.75,2.0,5.5,4.0,34.65,0.0,98.375,35.7727,49.1875
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,all,Private,SSS,SSS1,SSS1,53.0,1.0,1.5,1.0,36.65,0.25,53.0,35.3333,53.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,all,Public,JSS,JSS1,JSS1,181.25,3.0,4.5,3.25,35.65,0.0,60.4167,40.2778,55.7692
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,693.5,5.5,18.75,13.0,34.65,0.0,126.0909,36.9867,53.3462
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,all,Public,SSS,SSS1,SSS1,137.0,2.5,3.5,2.5,36.65,0.25,54.8,39.1429,54.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,17.825,0.0,2.6667,16.0,16.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,2.75,0.5,0.25,17.325,0.0,8.1818,45.0,90.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,all,Private,JSS,JSS1,JSS1,67.0,1.0,1.75,1.25,35.65,0.0,67.0,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,206.5,2.0,5.75,4.0,34.65,0.0,103.25,35.913,51.625
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,all,Private,SSS,SSS1,SSS1,50.25,1.0,1.5,1.0,36.65,0.25,50.25,33.5,50.25
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,all,Public,JSS,JSS1,JSS1,197.75,3.0,4.75,3.5,35.65,0.0,65.9167,41.6316,56.5
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,643.0,5.5,17.25,12.0,34.65,0.0,116.9091,37.2754,53.5833
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,all,Public,SSS,SSS1,SSS1,134.0,2.5,3.5,2.5,36.65,0.25,53.6,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,17.825,0.0,2.8333,17.0,17.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,17.325,0.0,7.6364,42.0,84.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,all,Private,JSS,JSS1,JSS1,61.0,1.0,1.75,1.25,35.65,0.0,61.0,34.8571,48.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,196.75,2.0,5.5,4.0,34.65,0.0,98.375,35.7727,49.1875
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,all,Private,SSS,SSS1,SSS1,53.0,1.0,1.5,1.0,36.65,0.25,53.0,35.3333,53.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,all,Public,JSS,JSS1,JSS1,181.25,3.0,4.5,3.25,35.65,0.0,60.4167,40.2778,55.7692
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,693.5,5.5,18.75,13.0,34.65,0.0,126.0909,36.9867,53.3462
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,all,Public,SSS,SSS1,SSS1,137.0,2.5,3.5,2.5,36.65,0.25,54.8,39.1429,54.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,17.825,0.0,2.6667,16.0,16.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,2.75,0.5,0.25,17.325,0.0,8.1818,45.0,90.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,all,Private,JSS,JSS1,JSS1,67.0,1.0,1.75,1.25,35.65,0.0,67.0,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,206.5,2.0,5.75,4.0,34.65,0.0,103.25,35.913,51.625
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,all,Private,SSS,SSS1,SSS1,50.25,1.0,1.5,1.0,36.65,0.25,50.25,33.5,50.25
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,all,Public,JSS,JSS1,JSS1,197.75,3.0,4.75,3.5,35.65,0.0,65.9167,41.6316,56.5
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,643.0,5.5,17.25,12.0,34.65,0.0,116.9091,37.2754,53.5833
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,all,Public,SSS,SSS1,SSS1,134.0,2.5,3.5,2.5,36.65,0.25,53.6,38.2857,53.6
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.5,0.25,0.25,17.825,0.0,2.8333,17.0,17.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,17.325,0.0,7.6364,42.0,84.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,all,Private,JSS,JSS1,JSS1,61.0,1.0,1.75,1.25,35.65,0.0,61.0,34.8571,48.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,196.75,2.0,5.5,4.0,34.65,0.0,98.375,35.7727,49.1875
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,all,Private,SSS,SSS1,SSS1,53.0,1.0,1.5,1.0,36.65,0.25,53.0,35.3333,53.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,all,Public,JSS,JSS1,JSS1,181.25,3.0,4.5,3.25,35.65,0.0,60.4167,40.2778,55.7692
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,693.5,5.5,18.75,13.0,34.65,0.0,126.0909,36.9867,53.3462
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,all,Public,SSS,SSS1,SSS1,137.0,2.5,3.5,2.5,36.65,0.25,54.8,39.1429,54.8
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,17.325,0.0,5.75,23.0,23.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.5,0.25,0.25,17.825,0.0,2.6667,16.0,16.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,2.75,0.5,0.25,17.325,0.0,8.1818,45.0,90.0
2019/2020,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,all,Private,JSS,JSS1,JSS1,59.0,1.0,1.5,1.0,35.65,0.0,59.0,39.3333,59.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,165.0,1.5,4.5,3.25,34.65,0.0,110.0,36.6667,50.7692
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,all,Private,SSS,SSS1,SSS1,54.5,1.0,1.5,1.0,36.65,0.25,54.5,36.3333,54.5
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,all,Public,JSS,JSS1,JSS1,196.0,2.5,4.75,3.5,35.65,0.0,78.4,41.2632,56.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,662.25,5.5,18.0,12.5,34.65,0.0,120.4091,36.7917,52.98
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,all,Public,SSS,SSS1,SSS1,132.0,2.5,3.5,2.5,36.65,0.25,52.8,37.7143,52.8
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,17.325,0.0,7.0,21.0,21.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,17.825,0.0,3.4,17.0,17.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.5,0.25,17.325,0.0,7.1818,39.5,79.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.25,0.25,0.25,18.325,0.0,2.2,11.0,11.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,all,Private,JSS,JSS1,JSS1,56.25,1.0,1.5,1.0,35.65,0.0,56.25,37.5,56.25
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,159.5,1.5,4.5,3.25,34.65,0.0,106.3333,35.4444,49.0769
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,all,Private,SSS,SSS1,SSS1,55.75,1.0,1.5,1.0,36.65,0.25,55.75,37.1667,55.75
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,all,Public,JSS,JSS1,JSS1,185.75,2.5,4.5,3.25,35.65,0.0,74.3,41.2778,57.1538
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,718.75,5.5,19.5,13.5,34.65,0.0,130.6818,36.859,53.2407
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,all,Public,SSS,SSS1,SSS1,123.5,2.5,3.25,2.25,36.65,0.25,49.4,38.0,54.8889
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,17.325,0.0,6.6667,20.0,20.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,17.825,0.0,3.2,16.0,16.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,17.325,0.0,7.6364,42.0,84.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Community Secondary School, Bolari East",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.25,0.25,0.25,18.325,0.0,1.8,9.0,9.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,all,Private,JSS,JSS1,JSS1,59.0,1.0,1.5,1.0,35.65,0.0,59.0,39.3333,59.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,165.0,1.5,4.5,3.25,34.65,0.0,110.0,36.6667,50.7692
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,all,Private,SSS,SSS1,SSS1,54.5,1.0,1.5,1.0,36.65,0.25,54.5,36.3333,54.5
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,all,Public,JSS,JSS1,JSS1,196.0,2.5,4.75,3.5,35.65,0.0,78.4,41.2632,56.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,662.25,5.5,18.0,12.5,34.65,0.0,120.4091,36.7917,52.98
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,all,Public,SSS,SSS1,SSS1,132.0,2.5,3.5,2.5,36.65,0.25,52.8,37.7143,52.8
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,17.825,0.0,3.0,6.0,6.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,17.325,0.0,7.0,21.0,21.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,18.325,0.0,2.0,4.0,4.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,17.825,0.0,3.4,17.0,17.0
2019/2020,North East,Gombe,Gombe,Bolari East,"Comprehensive High School, Bolari East",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.75,2.75,0.5,0.25,17.325,0.0,7.1818,39.5,79.0
