session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,70,50,22,13,9,0,20,28,9
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,112,78,21,24,0,0,34,57,0
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,38,28,9,9,0,0,10,19,0
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,54,36,12,9,3,0,18,24,3
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,43,31,9,9,0,0,12,22,0
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,35,25,8,4,4,0,10,17,4
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,24,17,4,5,0,0,7,13,0
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,62,45,17,13,4,0,17,28,4
2019/2020,Male,all,NECO,3-5-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,41,31,9,9,0,0,10,22,0
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,83,61,22,23,0,0,22,39,0
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,35,28,13,9,4,0,7,15,4
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,43,31,9,9,0,0,12,22,0
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,27,19,8,4,4,0,8,11,4
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,19,14,4,5,0,0,5,10,0
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,46,36,12,14,0,0,10,24,0
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,27,19,9,4,5,0,8,10,5
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,56,42,17,8,9,0,14,25,9
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,100,72,30,22,9,0,28,42,9
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,33,25,8,8,0,0,8,17,0
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,102,75,31,28,4,0,27,44,4
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,24,19,4,5,0,0,5,15,0
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,22,17,9,4,5,0,5,8,5
2019/2020,Male,all,NECO,3-5-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,43,33,13,9,4,0,10,20,4
2019/2020,Male,all,NECO,3-5-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,48,33,13,8,5,0,15,20,5
2019/2020,Male,all,NECO,3-5-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,35,25,9,9,0,0,10,16,0
2019/2020,Male,all,NECO,3-5-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,78,56,13,13,0,0,22,43,0
2019/2020,Male,all,NECO,3-5-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,51,39,12,14,0,0,12,27,0
2019/2020,Male,all,NECO,3-5-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,41,28,13,9,4,0,13,15,4
2019/2020,Male,all,NECO,3-5-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,73,50,18,13,5,0,23,32,5
2019/2020,Male,all,NECO,3-5-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,46,33,13,14,0,0,13,20,0
2019/2020,Male,all,NECO,3-5-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,27,22,4,4,0,0,5,18,0
2019/2020,Male,all,NECO,3-5-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,68,47,18,10,8,0,21,29,8
2019/2020,Male,all,NECO,3-5-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,30,19,9,4,5,0,11,10,5
2019/2020,Male,all,NECO,3-5-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,60,42,17,13,4,0,18,25,4
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,14,11,4,5,0,0,3,7,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,41,30,12,10,4,0,11,18,4
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,22,14,4,5,0,0,8,10,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,35,25,8,8,0,0,10,17,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,58,38,12,15,0,0,20,26,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,19,14,4,5,0,0,5,10,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,27,19,8,10,0,0,8,11,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,27,17,4,4,0,0,10,13,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,22,17,4,5,0,0,5,13,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,16,11,4,5,0,0,5,7,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,41,30,8,8,0,0,11,22,0
2019/2020,Male,all,NECO,5+-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,19,14,4,4,0,0,5,10,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,40,33,12,9,4,0,7,21,4
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,16,14,4,5,0,0,2,10,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,19,14,4,4,0,0,5,10,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,13,8,4,4,0,0,5,4,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,14,8,4,5,0,0,6,4,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,33,25,13,4,9,0,8,12,9
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,19,17,4,4,0,0,2,13,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,38,25,8,8,0,0,13,17,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,63,42,12,12,0,0,21,30,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,19,14,4,4,0,0,5,10,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,59,47,17,14,4,0,12,30,4
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,14,11,4,5,0,0,3,7,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,13,8,4,4,0,0,5,4,0
2019/2020,Male,all,NECO,5+-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,24,17,4,4,0,0,7,13,0
2019/2020,Male,all,NECO,5+-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,27,19,8,4,4,0,8,11,4
2019/2020,Male,all,NECO,5+-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,24,17,4,4,0,0,7,13,0
2019/2020,Male,all,NECO,5+-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,38,25,8,9,0,0,13,17,0
2019/2020,Male,all,NECO,5+-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,21,17,8,4,4,0,4,9,4
2019/2020,Male,all,NECO,5+-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,24,19,9,9,0,0,5,10,0
2019/2020,Male,all,NECO,5+-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,37,25,8,9,0,0,12,17,0
2019/2020,Male,all,NECO,5+-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,27,22,9,4,5,0,5,13,5
2019/2020,Male,all,NECO,5+-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,16,11,4,4,0,0,5,7,0
2019/2020,Male,all,NECO,5+-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,40,28,8,10,0,0,12,20,0
2019/2020,Male,all,NECO,5+-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,19,14,4,4,0,0,5,10,0
2019/2020,Male,all,NECO,5+-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,35,27,8,8,0,0,8,19,0
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,61,46,14,14,0,0,15,32,0
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,240,171,58,51,7,0,69,113,7
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,113,76,20,18,2,0,37,56,2
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,240,183,61,55,6,0,57,122,6
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,341,238,72,65,7,0,103,166,7
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,113,84,31,25,6,0,29,53,6
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,167,115,34,29,5,0,52,81,5
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,113,79,20,18,2,0,34,59,2
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,135,89,24,22,2,0,46,65,2
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,79,53,17,14,3,0,26,36,3
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,209,142,45,43,2,0,67,97,2
2019/2020,Male,all,WAEC,1-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,124,84,24,22,2,0,40,60,2
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,277,204,68,65,4,0,73,136,4
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,111,86,34,29,5,0,25,52,5
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,137,104,31,25,6,0,33,73,6
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,82,61,20,18,2,0,21,41,2
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,69,48,14,14,0,0,21,34,0
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,161,119,41,39,2,0,42,78,2
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,87,66,27,25,2,0,21,39,2
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,166,119,40,36,4,0,47,79,4
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,336,241,81,73,8,0,95,160,8
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,102,77,28,22,6,0,25,49,6
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,332,247,81,69,12,0,85,166,12
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,82,56,17,14,3,0,26,39,3
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,66,51,17,18,0,0,15,34,0
2019/2020,Male,all,WAEC,1-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,161,117,41,36,5,0,44,76,5
2019/2020,Male,all,WAEC,1-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,158,117,41,36,5,0,41,76,5
2019/2020,Male,all,WAEC,1-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,119,84,27,25,2,0,35,57,2
2019/2020,Male,all,WAEC,1-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,261,183,55,47,8,0,78,128,8
2019/2020,Male,all,WAEC,1-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,158,112,34,29,5,0,46,78,5
2019/2020,Male,all,WAEC,1-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,108,81,27,25,2,0,27,54,2
2019/2020,Male,all,WAEC,1-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,251,178,54,51,3,0,73,124,3
2019/2020,Male,all,WAEC,1-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,137,102,34,33,1,0,35,68,1
2019/2020,Male,all,WAEC,1-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,77,53,14,14,0,0,24,39,0
2019/2020,Male,all,WAEC,1-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,224,163,51,44,7,0,61,112,7
2019/2020,Male,all,WAEC,1-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,87,61,20,18,2,0,26,41,2
2019/2020,Male,all,WAEC,1-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,179,130,44,40,5,0,49,86,5
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,40,28,10,7,3,0,12,18,3
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,153,109,35,29,6,0,44,74,6
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,79,51,14,14,0,0,28,37,0
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,150,114,41,36,5,0,36,73,5
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,222,152,45,39,6,0,70,107,6
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,71,51,17,14,3,0,20,34,3
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,111,76,21,21,0,0,35,55,0
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,79,53,17,14,3,0,26,36,3
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,82,56,17,14,3,0,26,39,3
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,47,30,10,7,3,0,17,20,3
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,124,86,27,25,3,0,38,59,3
2019/2020,Male,all,WAEC,2-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,74,51,17,11,6,0,23,34,6
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,177,129,44,39,5,0,48,85,5
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,71,56,20,18,2,0,15,36,2
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,84,64,20,18,2,0,20,44,2
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,47,36,14,11,3,0,11,22,3
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,45,33,10,7,3,0,12,23,3
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,100,76,27,21,6,0,24,49,6
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,53,41,17,14,3,0,12,24,3
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,108,77,28,22,6,0,31,49,6
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,222,158,55,50,5,0,64,103,5
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,64,46,14,14,0,0,18,32,0
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,214,155,55,46,9,0,59,100,9
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,50,36,10,11,0,0,14,26,0
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,45,33,10,11,0,0,12,23,0
2019/2020,Male,all,WAEC,2-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,103,74,24,22,2,0,29,50,2
2019/2020,Male,all,WAEC,2-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,103,73,24,21,3,0,30,49,3
2019/2020,Male,all,WAEC,2-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,79,56,17,14,3,0,23,39,3
2019/2020,Male,all,WAEC,2-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,158,114,31,32,0,0,44,83,0
2019/2020,Male,all,WAEC,2-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,103,71,24,21,3,0,32,47,3
2019/2020,Male,all,WAEC,2-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,69,51,17,14,3,0,18,34,3
2019/2020,Male,all,WAEC,2-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,148,107,30,29,2,0,41,77,2
2019/2020,Male,all,WAEC,2-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,84,64,20,18,2,0,20,44,2
2019/2020,Male,all,WAEC,2-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,53,36,10,11,0,0,17,26,0
2019/2020,Male,all,WAEC,2-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,145,101,34,28,6,0,44,67,6
2019/2020,Male,all,WAEC,2-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,58,41,14,11,3,0,17,27,3
2019/2020,Male,all,WAEC,2-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,121,89,27,25,2,0,32,62,2
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,24,18,7,4,3,0,6,11,3
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,98,68,21,18,3,0,30,47,3
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,45,30,10,7,3,0,15,20,3
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,95,71,27,21,6,0,24,44,6
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,131,92,28,22,6,0,39,64,6
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,42,33,10,11,0,0,9,23,0
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,68,46,14,14,0,0,22,32,0
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,47,33,10,7,3,0,14,23,3
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,47,30,10,7,3,0,17,20,3
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,32,20,7,7,0,0,12,13,0
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,90,63,21,18,3,0,27,42,3
2019/2020,Male,all,WAEC,3-5-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,53,38,10,11,0,0,15,28,0
2019/2020,Male,all,WAEC,3-5-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,113,81,32,26,6,0,32,49,6
2019/2020,Male,all,WAEC,3-5-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,47,36,14,14,0,0,11,22,0
2019/2020,Male,all,WAEC,3-5-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,58,43,14,11,3,0,15,29,3
2019/2020,Male,all,WAEC,3-5-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,32,25,7,7,0,0,7,18,0
