"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","Female","all","NABTEB","5+-year","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","23","14","0","0","0","0","9","14","0"
"2020/2021","Female","all","NABTEB","5+-year","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","10","3","0","0","0","0","7","3","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","23","14","0","0","0","0","9","14","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","19","10","5","6","0","0","9","5","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Ede","North Central","Kogi","Idah","Ede","","0","6","3","0","0","0","0","3","3","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Ega","North Central","Kogi","Idah","Ega","","0","19","10","0","0","0","0","9","10","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","17","10","0","0","0","0","7","10","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","10","3","0","0","0","0","7","3","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","6","3","0","0","0","0","3","3","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","23","14","0","0","0","0","9","14","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","39","21","10","0","10","0","18","11","10"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","26","14","5","0","5","0","12","9","5"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","7","3","0","0","0","0","4","3","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","30","17","0","0","0","0","13","17","0"
"2020/2021","Female","all","NABTEB","5+-year","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","16","6","0","0","0","0","10","6","0"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","234","145","48","47","3","0","89","97","3"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","0","124","70","23","20","4","0","54","47","4"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","0","165","103","43","37","6","0","62","60","6"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","65","38","14","16","0","0","27","24","0"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","135","76","24","26","0","0","59","52","0"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","334","195","62","58","6","0","139","133","6"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","155","88","29","32","0","0","67","59","0"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","148","85","28","21","7","0","63","57","7"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","79","47","14","16","0","0","32","33","0"
"2020/2021","Female","all","NECO","1-year","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","137","79","28","32","0","0","58","51","0"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","120","67","24","21","4","0","53","43","4"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","251","150","57","53","6","0","101","93","6"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","203","115","33","32","3","0","88","82","3"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","0","48","26","10","10","0","0","22","16","0"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","86","50","19","16","3","0","36","31","3"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","190","109","38","42","0","0","81","71","0"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","110","65","24","21","3","0","45","41","3"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","110","64","24","20","4","0","46","40","4"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","45","26","10","10","0","0","19","16","0"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","258","139","43","42","3","0","119","96","3"
"2020/2021","Female","all","NECO","1-year","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","65","35","9","11","0","0","30","26","0"
"2020/2021","Female","all","NECO","1-year","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","186","97","28","21","7","0","89","69","7"
"2020/2021","Female","all","NECO","1-year","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","138","80","29","26","3","0","58","51","3"
"2020/2021","Female","all","NECO","1-year","University","ward","Ede","North Central","Kogi","Idah","Ede","","0","48","29","10","10","0","0","19","19","0"
"2020/2021","Female","all","NECO","1-year","University","ward","Ega","North Central","Kogi","Idah","Ega","","0","141","76","19","21","0","0","65","57","0"
"2020/2021","Female","all","NECO","1-year","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","124","70","28","26","4","0","54","42","4"
"2020/2021","Female","all","NECO","1-year","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","72","38","9","10","0","0","34","29","0"
"2020/2021","Female","all","NECO","1-year","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","52","26","9","11","0","0","26","17","0"
"2020/2021","Female","all","NECO","1-year","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","224","124","43","42","3","0","100","81","3"
"2020/2021","Female","all","NECO","1-year","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","296","171","52","48","6","0","125","119","6"
"2020/2021","Female","all","NECO","1-year","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","206","124","43","37","6","0","82","81","6"
"2020/2021","Female","all","NECO","1-year","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","86","50","19","16","3","0","36","31","3"
"2020/2021","Female","all","NECO","1-year","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","238","138","47","38","9","0","100","91","9"
"2020/2021","Female","all","NECO","1-year","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","130","79","28","26","3","0","51","51","3"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","151","94","33","32","3","0","57","61","3"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","0","76","42","15","10","5","0","34","27","5"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","0","104","61","24","26","0","0","43","37","0"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","45","26","14","10","4","0","19","12","4"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","82","47","15","15","0","0","35","32","0"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","206","117","42","30","12","0","89","75","12"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","103","56","23","16","7","0","47","33","7"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","93","50","14","16","0","0","43","36","0"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","48","26","9","11","0","0","22","17","0"
"2020/2021","Female","all","NECO","2-year","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","86","50","20","16","5","0","36","30","5"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","75","41","19","15","4","0","34","22","4"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","169","99","37","38","3","0","70","62","3"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","130","70","24","20","4","0","60","46","4"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","0","31","18","5","5","0","0","13","13","0"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","55","32","10","10","0","0","23","22","0"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","117","70","24","20","4","0","47","46","4"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","72","44","14","16","0","0","28","30","0"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","72","41","15","15","0","0","31","26","0"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","34","21","10","5","5","0","13","11","5"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","158","85","24","22","3","0","73","61","3"
"2020/2021","Female","all","NECO","2-year","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","45","24","10","5","5","0","21","14","5"
"2020/2021","Female","all","NECO","2-year","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","110","59","14","15","0","0","51","45","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","79","47","19","16","3","0","32","28","3"
"2020/2021","Female","all","NECO","2-year","University","ward","Ede","North Central","Kogi","Idah","Ede","","0","34","21","10","5","5","0","13","11","5"
"2020/2021","Female","all","NECO","2-year","University","ward","Ega","North Central","Kogi","Idah","Ega","","0","93","50","15","15","0","0","43","35","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","86","50","20","20","0","0","36","30","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","45","23","5","5","0","0","22","18","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","41","21","5","5","0","0","20","16","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","131","70","23","20","4","0","61","47","4"
"2020/2021","Female","all","NECO","2-year","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","183","105","30","31","0","0","78","75","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","131","76","24","27","0","0","55","52","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","52","32","9","11","0","0","20","23","0"
"2020/2021","Female","all","NECO","2-year","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","158","87","33","33","3","0","71","54","3"
"2020/2021","Female","all","NECO","2-year","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","87","47","14","15","0","0","40","33","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","100","58","18","20","0","0","42","40","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","0","52","30","10","10","0","0","22","20","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","0","65","41","15","15","0","0","24","26","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","28","15","5","5","0","0","13","10","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","55","33","10","10","0","0","22","23","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","131","75","23","25","0","0","56","52","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","59","36","10","10","0","0","23","26","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","69","38","14","16","0","0","31","24","0"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","38","21","9","5","4","0","17","12","4"
"2020/2021","Female","all","NECO","3-5-year","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","59","36","10","10","0","0","23","26","0"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","49","27","10","10","0","0","22","17","0"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","99","62","19","15","4","0","37","43","4"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","72","42","10","10","0","0","30","32","0"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","0","21","12","5","5","0","0","9","7","0"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","38","21","5","5","0","0","17","16","0"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","79","47","19","10","9","0","32","28","9"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","41","24","10","5","5","0","17","14","5"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","49","27","10","10","0","0","22","17","0"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","17","12","5","5","0","0","5","7","0"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","107","55","19","16","5","0","52","36","5"
"2020/2021","Female","all","NECO","3-5-year","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","21","12","5","5","0","0","9","7","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","72","38","10","10","0","0","34","28","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","55","32","9","11","0","0","23","23","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Ede","North Central","Kogi","Idah","Ede","","0","21","12","5","5","0","0","9","7","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Ega","North Central","Kogi","Idah","Ega","","0","55","33","10","5","5","0","22","23","5"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","55","30","10","10","0","0","25","20","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","31","15","5","5","0","0","16","10","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","28","15","5","5","0","0","13","10","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","93","49","19","15","4","0","44","30","4"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","120","70","20","20","0","0","50","50","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","97","55","20","22","0","0","42","35","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","38","24","9","11","0","0","14","15","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","100","62","20","21","0","0","38","42","0"
"2020/2021","Female","all","NECO","3-5-year","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","58","36","14","15","0","0","22","22","0"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","62","39","18","10","8","0","23","21","8"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","0","27","15","5","0","5","0","12","10","5"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","0","41","24","15","10","5","0","17","9","5"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","14","9","5","5","0","0","5","4","0"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","31","18","10","0","10","0","13","8","10"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","80","48","15","15","0","0","32","33","0"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","35","21","10","10","0","0","14","11","0"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","38","21","5","5","0","0","17","16","0"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","17","9","5","5","0","0","8","4","0"
"2020/2021","Female","all","NECO","5+-year","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","31","18","10","5","5","0","13","8","5"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","24","12","0","0","0","0","12","12","0"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","48","27","10","10","0","0","21","17","0"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","41","21","10","5","5","0","20","11","5"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","0","10","6","5","0","5","0","4","1","5"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","17","12","5","5","0","0","5","7","0"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","42","24","10","10","0","0","18","14","0"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","28","18","5","5","0","0","10","13","0"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","20","12","5","0","5","0","8","7","5"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","10","6","0","0","0","0","4","6","0"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","55","30","10","10","0","0","25","20","0"
"2020/2021","Female","all","NECO","5+-year","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","17","12","5","5","0","0","5","7","0"
"2020/2021","Female","all","NECO","5+-year","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","34","18","5","5","0","0","16","13","0"
"2020/2021","Female","all","NECO","5+-year","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","38","24","9","5","4","0","14","15","4"
"2020/2021","Female","all","NECO","5+-year","University","ward","Ede","North Central","Kogi","Idah","Ede","","0","7","6","0","0","0","0","1","6","0"
"2020/2021","Female","all","NECO","5+-year","University","ward","Ega","North Central","Kogi","Idah","Ega","","0","24","15","5","0","5","0","9","10","5"
"2020/2021","Female","all","NECO","5+-year","University","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","20","12","5","0","5","0","8","7","5"
"2020/2021","Female","all","NECO","5+-year","University","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","14","9","5","0","5","0","5","4","5"
"2020/2021","Female","all","NECO","5+-year","University","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","14","9","5","0","5","0","5","4","5"
"2020/2021","Female","all","NECO","5+-year","University","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","52","27","10","10","0","0","25","17","0"
"2020/2021","Female","all","NECO","5+-year","University","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","69","39","15","10","5","0","30","24","5"
"2020/2021","Female","all","NECO","5+-year","University","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","52","30","15","10","5","0","22","15","5"
"2020/2021","Female","all","NECO","5+-year","University","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","24","15","5","5","0","0","9","10","0"
"2020/2021","Female","all","NECO","5+-year","University","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","62","36","15","15","0","0","26","21","0"
"2020/2021","Female","all","NECO","5+-year","University","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","38","21","10","5","5","0","17","11","5"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","267","154","60","54","6","0","113","94","6"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Ede","North Central","Kogi","Idah","Ede","","0","132","79","30","23","7","0","53","49","7"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Ega","North Central","Kogi","Idah","Ega","","0","199","122","44","41","4","0","77","78","4"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","81","46","17","18","0","0","35","29","0"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","170","97","35","32","4","0","73","62","4"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Aiyetoro-Kiri","North Central","Kogi","Kabba/Bunu","Aiyetoro-Kiri","","0","446","251","87","86","3","0","195","164","3"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","203","113","39","32","7","0","90","74","7"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","213","118","39","41","0","0","95","79","0"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Bariki","North Central","Kogi","Okene","Bariki","","0","112","65","26","23","3","0","47","39","3"
"2020/2021","Female","all","WAEC","1-year","College of Education","ward","Idoji","North Central","Kogi","Okene","Idoji","","0","190","108","39","32","7","0","82","69","7"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","149","86","30","27","4","0","63","56","4"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","312","186","78","68","11","0","126","108","11"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Ankpa Suburb I","North Central","Kogi","Ankpa","Ankpa Suburb I","","0","257","140","43","41","3","0","117","97","3"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Ede","North Central","Kogi","Idah","Ede","","0","58","35","13","14","0","0","23","22","0"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Ichala","North Central","Kogi","Idah","Ichala","","0","118","65","22","18","4","0","53","43","4"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Aiyeteju","North Central","Kogi","Kabba/Bunu","Aiyeteju","","0","224","135","48","41","7","0","89","87","7"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Aiyewa","North Central","Kogi","Kabba/Bunu","Aiyewa","","0","166","100","35","32","3","0","66","65","3"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Eggan","North Central","Kogi","Lokoja","Eggan","","0","136","78","30","32","0","0","58","48","0"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Kakanda","North Central","Kogi","Lokoja","Kakanda","","0","61","38","17","14","3","0","23","21","3"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Kupa North East","North Central","Kogi","Lokoja","Kupa North East","","0","315","178","52","45","7","0","137","126","7"
"2020/2021","Female","all","WAEC","1-year","Polytechnic","ward","Abuga/Ozuja","North Central","Kogi","Okene","Abuga/Ozuja","","0","81","43","17","14","3","0","38","26","3"
"2020/2021","Female","all","WAEC","1-year","University","ward","Ankpa I","North Central","Kogi","Ankpa","Ankpa I","","0","250","140","43","37","6","0","110","97","6"
"2020/2021","Female","all","WAEC","1-year","University","ward","Ankpa II","North Central","Kogi","Ankpa","Ankpa II","","0","166","100","35","32","3","0","66","65","3"
