session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,JSS,,Grade II or Equivalent,Unqualified,84,3,ALL,41.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,JSS,,NCE,Qualified,89,3,ALL,43.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,JSS,,PGDE,Qualified,84,3,ALL,41.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,Pre-Primary/Primary,Primary 1,,Unqualified,399,14,ALL,39.16
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,351,12,ALL,39.1818
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,367,13,ALL,39.1739
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,303,11,ALL,39.1579
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,Pre-Primary/Primary,Primary 5,,Unqualified,303,11,ALL,39.1579
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,239,8,ALL,39.1333
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,SSS,,BEd or Equivalent,Qualified,138,4,ALL,42.375
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,Private,SSS,,NCE,Qualified,69,2,ALL,42.25
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,35,2,ALL,28.6667
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,ALL,39.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,13,1,ALL,31.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,16,1,ALL,39.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,445,16,ALL,39.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,415,15,ALL,39.1923
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,445,16,ALL,39.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,415,15,ALL,39.1923
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,356,12,ALL,39.7273
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,326,12,ALL,38.1429
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Adult & Non-Formal Education,,,Unqualified,30,1,ALL,37.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,55,3,ALL,27.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,20,1,ALL,24.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,415,15,ALL,39.1538
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,367,13,ALL,39.1739
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,399,14,ALL,39.16
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,415,15,ALL,39.1538
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,319,11,ALL,39.15
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,319,11,ALL,39.15
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Female,Public,JSS,,BEd or Equivalent,Qualified,309,10,ALL,44.5294
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Female,Public,JSS,,MEd or Equivalent,Qualified,52,2,ALL,42.6667
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Female,Public,SSS,,BEd or Equivalent,Qualified,81,3,ALL,39.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Female,Public,SSS,,NCE,Qualified,180,6,ALL,44.2
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Male,Public,JSS,,BEd or Equivalent,Qualified,42,1,ALL,51.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Male,Public,JSS,,Grade II or Equivalent,Unqualified,272,8,ALL,47.6429
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Male,Public,SSS,,,Unqualified,79,3,ALL,38.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Male,Public,SSS,,Grade II or Equivalent,Unqualified,84,3,ALL,41.2
2022/2023,South West,Ekiti,Gbonyin,Ado 'A' Idofin,"Unity College, Gbonyin",Male,Public,SSS,,MEd or Equivalent,Qualified,84,3,ALL,41.2
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,JSS,,BEd or Equivalent,Qualified,52,2,ALL,42.6667
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,JSS,,Grade II or Equivalent,Unqualified,104,3,ALL,42.6667
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,JSS,,NCE,Qualified,94,3,ALL,46.2
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,JSS,,PGDE,Qualified,73,2,ALL,45.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,SSS,,BEd or Equivalent,Qualified,36,1,ALL,44.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,SSS,,Grade II or Equivalent,Unqualified,63,2,ALL,38.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,SSS,,NCE,Qualified,45,2,ALL,37.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Public,SSS,,PGDE,Qualified,68,2,ALL,41.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Public,JSS,,BEd or Equivalent,Qualified,89,3,ALL,43.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Public,JSS,,Grade II or Equivalent,Unqualified,105,3,ALL,42.8333
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Public,JSS,,NCE,Qualified,105,3,ALL,42.8333
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Public,SSS,,NCE,Qualified,143,4,ALL,43.875
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Public,SSS,,PGDE,Qualified,74,2,ALL,45.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Adult & Non-Formal Education,,,Unqualified,7,1,ALL,16.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,1,ALL,24.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,10,1,ALL,12.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,10,1,ALL,24.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,16,2,ALL,10.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,10,1,ALL,12.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,JSS,,,Unqualified,162,5,ALL,44.1111
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,JSS,,NCE,Qualified,89,3,ALL,43.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,148,5,ALL,40.4444
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,,NCE,Qualified,623,22,ALL,39.1795
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,104,4,ALL,36.4286
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,401,14,ALL,39.32
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,371,13,ALL,39.5652
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,401,14,ALL,39.32
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,282,10,ALL,38.4444
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,237,8,ALL,38.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,252,9,ALL,38.6875
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,SSS,,BEd or Equivalent,Qualified,22,1,ALL,55.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,SSS,,Grade II or Equivalent,Unqualified,59,2,ALL,48.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Private,SSS,,NCE,Qualified,99,3,ALL,40.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Adult & Non-Formal Education,,,Unqualified,20,1,ALL,25.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,15,2,ALL,12.3333
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,15,1,ALL,18.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,25,2,ALL,20.3333
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,10,1,ALL,25.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,JSS,,,Unqualified,68,2,ALL,41.75
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,JSS,,BEd or Equivalent,Qualified,89,3,ALL,43.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,JSS,,NCE,Qualified,78,2,ALL,48.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,303,11,ALL,39.1579
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,223,8,ALL,39.1429
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,,NCE,Qualified,335,12,ALL,39.1429
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,431,15,ALL,39.1481
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,367,13,ALL,39.1739
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,Primary 3,,Unqualified,335,12,ALL,39.1429
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,287,10,ALL,39.1667
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,303,11,ALL,39.1579
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,239,8,ALL,39.1333
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,SSS,,Grade II or Equivalent,Unqualified,40,1,ALL,48.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Private,SSS,,NCE,Qualified,133,4,ALL,46.5714
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Adult & Non-Formal Education,,,Unqualified,26,1,ALL,31.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,ALL,39.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,ALL,39.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,1,ALL,31.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,16,1,ALL,39.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,JSS,,BEd or Equivalent,Qualified,329,10,ALL,44.8889
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,JSS,,PGDE,Qualified,146,4,ALL,44.875
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,237,8,ALL,38.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,401,14,ALL,39.32
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,564,20,ALL,39.5143
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,505,18,ALL,38.6875
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,505,18,ALL,38.6875
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,401,14,ALL,39.32
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,475,17,ALL,38.8333
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,SSS,,,Unqualified,45,2,ALL,36.6667
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,SSS,,MEd or Equivalent,Qualified,149,5,ALL,40.5556
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Public,SSS,,PGDE,Qualified,108,3,ALL,44.1667
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,1,ALL,24.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,20,1,ALL,24.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,65,3,ALL,26.6667
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,25,1,ALL,31.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,JSS,,BEd or Equivalent,Qualified,157,5,ALL,42.7778
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,JSS,,MEd or Equivalent,Qualified,131,4,ALL,45.8571
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,JSS,,PGDE,Qualified,136,4,ALL,47.7143
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,559,20,ALL,39.1714
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,511,18,ALL,39.1562
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,543,19,ALL,39.1471
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,463,16,ALL,39.1724
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,399,14,ALL,39.16
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,463,16,ALL,39.1724
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,SSS,,BEd or Equivalent,Qualified,118,4,ALL,41.4286
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,SSS,,NCE,Qualified,94,3,ALL,46.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Public,SSS,,PGDE,Qualified,94,3,ALL,46.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,Public,JSS,,BEd or Equivalent,Qualified,141,4,ALL,43.25
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,Public,JSS,,Grade II or Equivalent,Unqualified,141,4,ALL,43.25
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,Public,JSS,,NCE,Qualified,146,4,ALL,44.875
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,Public,SSS,,BEd or Equivalent,Qualified,320,10,ALL,43.5556
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Public,JSS,,NCE,Qualified,146,4,ALL,44.875
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Public,JSS,,PGDE,Qualified,272,8,ALL,47.7143
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Public,SSS,,Grade II or Equivalent,Unqualified,89,3,ALL,43.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Public,SSS,,MEd or Equivalent,Qualified,118,4,ALL,41.4286
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Public,SSS,,NCE,Qualified,99,3,ALL,40.3333
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Public,JSS,,BEd or Equivalent,Qualified,31,1,ALL,38.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Public,JSS,,NCE,Qualified,256,8,ALL,44.9286
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Public,JSS,,PGDE,Qualified,84,3,ALL,41.0
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Public,SSS,,,Unqualified,95,3,ALL,46.4
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Public,SSS,,BEd or Equivalent,Qualified,104,3,ALL,42.3333
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Public,SSS,,Grade II or Equivalent,Unqualified,68,2,ALL,41.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Public,SSS,,NCE,Qualified,31,1,ALL,38.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Public,JSS,,BEd or Equivalent,Qualified,120,4,ALL,42.1429
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Public,JSS,,Grade II or Equivalent,Unqualified,131,4,ALL,45.8571
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Public,JSS,,MEd or Equivalent,Qualified,146,4,ALL,44.875
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Public,SSS,,BEd or Equivalent,Qualified,163,6,ALL,39.9
