session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2023/2024,North West,Kebbi,Kalgo,Dangoma/Gayi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1305,17,ALL,37.9118
2023/2024,North West,Kebbi,Kalgo,Dangoma/Gayi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,942,13,ALL,37.2
2023/2024,North West,Kebbi,Kalgo,Dangoma/Gayi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1049,14,ALL,37.0
2023/2024,North West,Kebbi,Kalgo,Dangoma/Gayi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1092,15,ALL,37.1724
2023/2024,North West,Kebbi,Kalgo,Dangoma/Gayi,"Unity College, Kalgo",Male,Public,SSS,,BEd or Equivalent,Qualified,212,3,ALL,41.8
2023/2024,North West,Kebbi,Kalgo,Dangoma/Gayi,"Unity College, Kalgo",Male,Public,SSS,,Grade II or Equivalent,Unqualified,212,3,ALL,41.8
2023/2024,North West,Kebbi,Kalgo,Dangoma/Gayi,"Unity College, Kalgo",Male,Public,SSS,,PGDE,Qualified,238,3,ALL,39.1667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Female,Public,JSS,,,Unqualified,480,6,ALL,43.0909
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Female,Public,JSS,,BEd or Equivalent,Qualified,574,7,ALL,43.6154
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Female,Public,JSS,,MEd or Equivalent,Qualified,204,3,ALL,40.2
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Female,Public,SSS,,BEd or Equivalent,Qualified,268,3,ALL,44.1667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Female,Public,SSS,,NCE,Qualified,262,3,ALL,43.1667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Female,Public,SSS,,PGDE,Qualified,304,4,ALL,42.8571
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Male,Public,JSS,,,Unqualified,355,4,ALL,43.875
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Male,Public,JSS,,BEd or Equivalent,Qualified,428,5,ALL,42.3
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Male,Public,JSS,,MEd or Equivalent,Qualified,327,4,ALL,46.1429
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Male,Public,SSS,,BEd or Equivalent,Qualified,311,4,ALL,43.8571
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Male,Public,SSS,,MEd or Equivalent,Qualified,112,2,ALL,37.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Community Secondary School, Diggi",Male,Public,SSS,,NCE,Qualified,435,5,ALL,43.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Adult & Non-Formal Education,,,Unqualified,51,1,ALL,25.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,47,1,ALL,23.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,32,1,ALL,32.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,32,1,ALL,32.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,JSS,,BEd or Equivalent,Qualified,160,2,ALL,39.5
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,JSS,,NCE,Qualified,131,2,ALL,43.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,JSS,,PGDE,Qualified,538,6,ALL,44.25
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1271,17,ALL,38.0303
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1252,17,ALL,37.4545
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1052,14,ALL,37.1071
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,934,13,ALL,36.88
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,934,13,ALL,36.88
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,834,11,ALL,37.4545
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,SSS,,BEd or Equivalent,Qualified,340,4,ALL,42.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Female,Private,SSS,,Grade II or Equivalent,Unqualified,280,3,ALL,46.1667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,71,1,ALL,35.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,28,1,ALL,28.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,106,2,ALL,35.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,JSS,,,Unqualified,312,4,ALL,44.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,JSS,,BEd or Equivalent,Qualified,240,3,ALL,47.4
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,JSS,,NCE,Qualified,261,3,ALL,43.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1263,17,ALL,37.7879
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1049,14,ALL,37.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1220,16,ALL,37.6562
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,899,12,ALL,37.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,942,13,ALL,37.2
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,813,11,ALL,38.2381
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,SSS,,Grade II or Equivalent,Unqualified,218,3,ALL,43.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,SSS,,NCE,Qualified,178,2,ALL,44.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Comprehensive High School, Diggi",Male,Private,SSS,,PGDE,Qualified,238,3,ALL,39.1667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,146,2,ALL,36.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,124,2,ALL,40.6667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,JSS,,,Unqualified,204,3,ALL,40.2
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,JSS,,BEd or Equivalent,Qualified,778,9,ALL,42.6667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,JSS,,PGDE,Qualified,167,2,ALL,41.25
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1549,21,ALL,37.3171
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1351,18,ALL,37.0556
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1310,17,ALL,38.0588
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1052,14,ALL,37.1071
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1271,17,ALL,38.0303
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1172,16,ALL,37.3226
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,SSS,,MEd or Equivalent,Qualified,388,5,ALL,42.5556
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,SSS,,NCE,Qualified,280,4,ALL,39.5714
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Female,Public,SSS,,PGDE,Qualified,113,2,ALL,37.3333
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,64,1,ALL,31.5
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,50,1,ALL,24.5
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,64,1,ALL,31.5
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,178,3,ALL,29.3333
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,JSS,,BEd or Equivalent,Qualified,355,4,ALL,43.875
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,JSS,,NCE,Qualified,327,4,ALL,46.1429
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,JSS,,PGDE,Qualified,355,4,ALL,43.875
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1455,19,ALL,37.8158
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1370,18,ALL,37.5833
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1305,17,ALL,37.9118
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1092,15,ALL,37.1724
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1220,16,ALL,37.6562
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1049,14,ALL,37.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,SSS,,BEd or Equivalent,Qualified,277,4,ALL,39.1429
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,SSS,,Grade II or Equivalent,Unqualified,225,3,ALL,44.4
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,SSS,,NCE,Qualified,139,2,ALL,45.6667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Government Secondary School, Diggi",Male,Public,SSS,,PGDE,Qualified,185,2,ALL,45.75
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Adult & Non-Formal Education,,,Unqualified,42,1,ALL,41.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,27,1,ALL,27.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,32,1,ALL,32.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,106,2,ALL,35.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,JSS,,BEd or Equivalent,Qualified,327,4,ALL,46.1429
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,JSS,,NCE,Qualified,291,4,ALL,41.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,JSS,,PGDE,Qualified,305,4,ALL,43.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1172,16,ALL,37.3226
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1172,16,ALL,37.3226
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,874,12,ALL,37.5217
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,934,13,ALL,36.88
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,894,12,ALL,36.7917
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,834,11,ALL,37.4545
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,SSS,,,Unqualified,239,3,ALL,39.3333
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,SSS,,Grade II or Equivalent,Unqualified,256,3,ALL,42.1667
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Female,Public,SSS,,PGDE,Qualified,126,2,ALL,41.3333
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,50,1,ALL,24.5
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43,1,ALL,42.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,57,1,ALL,28.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,78,1,ALL,38.5
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,57,1,ALL,28.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,JSS,,BEd or Equivalent,Qualified,355,4,ALL,43.875
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,JSS,,Grade II or Equivalent,Unqualified,291,4,ALL,41.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,JSS,,MEd or Equivalent,Qualified,291,4,ALL,41.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1178,16,ALL,37.5161
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1177,16,ALL,37.4839
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,899,12,ALL,37.0
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,963,13,ALL,38.04
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1006,13,ALL,38.1923
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,813,11,ALL,38.2381
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,SSS,,BEd or Equivalent,Qualified,185,2,ALL,45.75
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,SSS,,MEd or Equivalent,Qualified,251,3,ALL,41.3333
2023/2024,North West,Kebbi,Kalgo,Diggi,"Unity College, Kalgo",Male,Public,SSS,,NCE,Qualified,198,3,ALL,39.2
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Adult & Non-Formal Education,,,Unqualified,42,1,ALL,20.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,59,1,ALL,29.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,87,2,ALL,28.6667
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,51,1,ALL,25.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,65,1,ALL,32.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,64,1,ALL,31.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,JSS,,,Unqualified,305,4,ALL,43.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,JSS,,Grade II or Equivalent,Unqualified,356,4,ALL,44.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,JSS,,PGDE,Qualified,444,5,ALL,43.8
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,,,Unqualified,1192,16,ALL,36.7812
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,715,10,ALL,37.1579
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,,NCE,Qualified,894,12,ALL,36.7917
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,556,8,ALL,36.6
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1430,19,ALL,37.1579
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1390,19,ALL,37.1081
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1271,17,ALL,38.0303
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1052,14,ALL,37.1071
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1052,14,ALL,37.1071
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,934,13,ALL,36.88
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,SSS,,BEd or Equivalent,Qualified,340,4,ALL,42.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,SSS,,MEd or Equivalent,Qualified,293,4,ALL,41.2857
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Public,SSS,,PGDE,Qualified,113,2,ALL,37.3333
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Adult & Non-Formal Education,,,Unqualified,50,1,ALL,24.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,107,2,ALL,35.3333
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,64,1,ALL,31.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,50,1,ALL,24.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,142,2,ALL,35.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,114,2,ALL,37.6667
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,JSS,,,Unqualified,327,4,ALL,46.1429
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,JSS,,Grade II or Equivalent,Unqualified,305,4,ALL,43.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,JSS,,MEd or Equivalent,Qualified,371,4,ALL,45.75
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,728,10,ALL,37.8421
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,,NCE,Qualified,1669,22,ALL,37.4545
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,899,12,ALL,37.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1327,18,ALL,37.4286
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1499,20,ALL,37.9487
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1499,20,ALL,37.9487
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1305,17,ALL,37.9118
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1092,15,ALL,37.1724
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1006,13,ALL,38.1923
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,SSS,,Grade II or Equivalent,Unqualified,264,3,ALL,43.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,SSS,,MEd or Equivalent,Qualified,264,3,ALL,43.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Public,SSS,,NCE,Qualified,264,3,ALL,43.5
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,Adult & Non-Formal Education,,,Unqualified,27,1,ALL,27.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,45,1,ALL,22.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22,1,ALL,22.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,32,1,ALL,32.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,22,1,ALL,22.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,JSS,,Grade II or Equivalent,Unqualified,291,4,ALL,41.0
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,JSS,,MEd or Equivalent,Qualified,116,2,ALL,38.3333
2023/2024,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Private,JSS,,PGDE,Qualified,435,5,ALL,43.0
