session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,159,4,ALL,27.4
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,187,4,ALL,32.2
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,173,4,ALL,29.8
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1386,23,ALL,38.4194
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1307,22,ALL,38.7241
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2336,39,ALL,38.6154
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,2297,38,ALL,38.7059
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1941,32,ALL,38.7907
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1941,32,ALL,38.7907
2023/2024,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1743,28,ALL,39.4211
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,120,2,ALL,34.3333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,120,2,ALL,34.3333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,69,1,ALL,29.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,51,1,ALL,44.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,77,1,ALL,33.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,JSS,,BEd or Equivalent,Qualified,773,11,ALL,44.2667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,JSS,,Grade II or Equivalent,Unqualified,627,9,ALL,44.9167
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,JSS,,NCE,Qualified,612,9,ALL,43.8333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1523,25,ALL,38.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,966,16,ALL,39.5238
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1300,22,ALL,38.5172
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1226,20,ALL,39.037
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,2155,36,ALL,38.5833
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1894,31,ALL,38.7619
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,2006,33,ALL,39.1818
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1523,25,ALL,38.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,SSS,,NCE,Qualified,427,7,ALL,40.7778
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,Public,SSS,,PGDE,Qualified,1037,16,ALL,42.4286
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,334,7,ALL,31.8889
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,80,1,ALL,34.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,107,2,ALL,30.6667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,80,1,ALL,34.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,JSS,,,Unqualified,576,8,ALL,45.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,JSS,,NCE,Qualified,591,9,ALL,42.3333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,JSS,,PGDE,Qualified,839,12,ALL,45.0625
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,2614,43,ALL,38.7414
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2336,39,ALL,38.6154
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,2138,35,ALL,39.1064
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1822,30,ALL,39.15
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,2138,35,ALL,39.1064
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1703,28,ALL,38.5263
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,SSS,,,Unqualified,558,8,ALL,43.6364
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,960,14,ALL,43.4211
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,Private,JSS,,,Unqualified,434,6,ALL,46.625
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,Private,JSS,,MEd or Equivalent,Qualified,450,7,ALL,43.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,Private,JSS,,NCE,Qualified,483,7,ALL,46.1111
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,Private,SSS,,,Unqualified,311,4,ALL,44.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,Private,SSS,,BEd or Equivalent,Qualified,350,5,ALL,43.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,Private,SSS,,NCE,Qualified,207,3,ALL,44.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,Private,SSS,,PGDE,Qualified,169,2,ALL,48.3333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Male,Private,JSS,,Grade II or Equivalent,Unqualified,444,7,ALL,42.4444
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Male,Private,JSS,,MEd or Equivalent,Qualified,461,7,ALL,44.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Male,Private,JSS,,NCE,Qualified,444,7,ALL,42.4444
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Male,Private,SSS,,,Unqualified,329,5,ALL,40.4286
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Male,Private,SSS,,NCE,Qualified,315,4,ALL,45.1667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Male,Private,SSS,,PGDE,Qualified,343,5,ALL,42.1429
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Female,Public,JSS,,BEd or Equivalent,Qualified,997,14,ALL,45.1053
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Female,Public,JSS,,NCE,Qualified,499,7,ALL,42.9
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Female,Public,JSS,,PGDE,Qualified,709,10,ALL,43.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,194,3,ALL,41.75
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Female,Public,SSS,,MEd or Equivalent,Qualified,467,7,ALL,44.5556
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Female,Public,SSS,,NCE,Qualified,259,4,ALL,44.6
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Female,Public,SSS,,PGDE,Qualified,454,7,ALL,43.3333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Male,Public,JSS,,BEd or Equivalent,Qualified,329,4,ALL,47.1667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Male,Public,JSS,,Grade II or Equivalent,Unqualified,346,5,ALL,42.4286
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Male,Public,JSS,,NCE,Qualified,724,10,ALL,44.4286
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Male,Public,JSS,,PGDE,Qualified,756,10,ALL,46.4286
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,472,7,ALL,40.6
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Government Secondary School, Agboyi I",Male,Public,SSS,,PGDE,Qualified,902,14,ALL,40.7895
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,112,2,ALL,32.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,59,1,ALL,25.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,102,2,ALL,29.3333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,154,3,ALL,33.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,JSS,,BEd or Equivalent,Qualified,370,5,ALL,45.4286
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,JSS,,NCE,Qualified,1561,22,ALL,44.7333
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,JSS,,PGDE,Qualified,531,7,ALL,45.6
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1040,17,ALL,38.8696
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1449,24,ALL,38.9062
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,2080,34,ALL,38.8696
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,2080,34,ALL,38.8696
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1152,19,ALL,39.6
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1040,17,ALL,38.8696
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1820,30,ALL,39.1
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1894,31,ALL,38.7619
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,SSS,,Grade II or Equivalent,Unqualified,492,7,ALL,42.3
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,SSS,,MEd or Equivalent,Qualified,738,11,ALL,42.2667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Female,Public,SSS,,NCE,Qualified,272,4,ALL,39.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Adult & Non-Formal Education,,,Unqualified,93,2,ALL,26.6667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,214,4,ALL,30.6667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,80,1,ALL,34.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,213,4,ALL,30.5
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,JSS,,,Unqualified,1102,16,ALL,45.0952
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,JSS,,BEd or Equivalent,Qualified,790,11,ALL,45.2667
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,JSS,,MEd or Equivalent,Qualified,461,7,ALL,44.0
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,2455,40,ALL,39.0741
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2138,35,ALL,39.1064
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,2099,34,ALL,39.2174
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,2138,35,ALL,39.1064
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1941,32,ALL,38.7907
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1743,28,ALL,39.4211
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,SSS,,BEd or Equivalent,Qualified,974,15,ALL,41.85
2023/2024,South West,Lagos,Kosofe,Agboyi I,"Unity College, Kosofe",Male,Public,SSS,,PGDE,Qualified,602,9,ALL,43.0833
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Female,Public,JSS,,BEd or Equivalent,Qualified,709,10,ALL,43.5
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Female,Public,JSS,,NCE,Qualified,563,8,ALL,44.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Female,Public,JSS,,PGDE,Qualified,643,9,ALL,46.0833
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Female,Public,SSS,,BEd or Equivalent,Qualified,156,2,ALL,44.6667
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Female,Public,SSS,,MEd or Equivalent,Qualified,401,6,ALL,43.125
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Female,Public,SSS,,NCE,Qualified,363,5,ALL,44.5714
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Female,Public,SSS,,PGDE,Qualified,259,4,ALL,44.6
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Male,Public,JSS,,BEd or Equivalent,Qualified,296,4,ALL,42.3333
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Male,Public,JSS,,NCE,Qualified,970,14,ALL,43.8947
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Male,Public,JSS,,PGDE,Qualified,576,8,ALL,45.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Male,Public,SSS,,BEd or Equivalent,Qualified,401,6,ALL,43.125
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Male,Public,SSS,,MEd or Equivalent,Qualified,372,6,ALL,40.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Community Secondary School, Agboyi II",Male,Public,SSS,,PGDE,Qualified,358,5,ALL,44.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Adult & Non-Formal Education,,,Unqualified,34,1,ALL,29.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,111,2,ALL,31.6667
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,67,1,ALL,29.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,JSS,,BEd or Equivalent,Qualified,949,13,ALL,45.3333
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,JSS,,PGDE,Qualified,531,7,ALL,45.6
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1486,25,ALL,38.697
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1597,26,ALL,39.2286
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1411,23,ALL,39.129
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1300,22,ALL,38.5172
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Pre-Primary/Primary,Primary 5,,Unqualified,1337,22,ALL,39.6207
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1300,22,ALL,38.5172
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,SSS,,,Unqualified,169,2,ALL,48.3333
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,SSS,,NCE,Qualified,531,7,ALL,45.6
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Female,Private,SSS,,PGDE,Qualified,389,6,ALL,41.75
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,135,2,ALL,38.6667
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,161,2,ALL,46.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,JSS,,NCE,Qualified,493,7,ALL,47.1111
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,JSS,,PGDE,Qualified,954,13,ALL,45.5556
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1386,23,ALL,38.4194
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1585,26,ALL,38.9143
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1267,21,ALL,38.8929
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1188,19,ALL,39.2692
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1386,23,ALL,38.4194
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1386,23,ALL,38.4194
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,SSS,,BEd or Equivalent,Qualified,300,4,ALL,43.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,SSS,,NCE,Qualified,401,6,ALL,43.125
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Comprehensive High School, Agboyi II",Male,Private,SSS,,PGDE,Qualified,386,6,ALL,41.5
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Adult & Non-Formal Education,,,Unqualified,128,3,ALL,27.5
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,119,3,ALL,25.5
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,154,3,ALL,33.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,26,1,ALL,22.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,51,1,ALL,44.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,145,3,ALL,31.25
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,JSS,,,Unqualified,773,11,ALL,44.2667
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,JSS,,BEd or Equivalent,Qualified,1480,21,ALL,45.4286
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,669,11,ALL,38.3333
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,2414,40,ALL,39.1509
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,743,12,ALL,39.9375
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,2006,34,ALL,38.3111
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,966,16,ALL,39.5238
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1449,24,ALL,38.9062
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1894,31,ALL,38.7619
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1709,28,ALL,38.6579
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,2155,36,ALL,38.5833
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1820,30,ALL,39.1
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,2006,33,ALL,39.1818
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,SSS,,BEd or Equivalent,Qualified,272,4,ALL,39.0
2023/2024,South West,Lagos,Kosofe,Agboyi II,"Government Secondary School, Agboyi II",Female,Public,SSS,,NCE,Qualified,750,12,ALL,40.3125
