session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2024/2025,North East,Bauchi,Damban,Gargawa,Burku Nomadic Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Gargawa,Burku Nomadic Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Dagwargwan Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Gargawa,Dagwargwan Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Dorawa Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Gargawa,Dorawa Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Fadilau Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,118,2,ALL,59.0
2024/2025,North East,Bauchi,Damban,Gargawa,Fadilau Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Gargawa Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Gargawa,Gargawa Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Gargawa,Garin Jarum Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Gargawa,Garin Jarum Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Government Junior Secondary School Dorawa,Female,Public,SSS,,NCE,Qualified,285,4,ALL,71.2
2024/2025,North East,Bauchi,Damban,Gargawa,Government Junior Secondary School Dorawa,Male,Public,SSS,,NCE,Qualified,128,2,ALL,64.0
2024/2025,North East,Bauchi,Damban,Gargawa,Government Junior Secondary School Wahu,Female,Public,SSS,,NCE,Qualified,272,4,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gargawa,Government Junior Secondary School Wahu,Male,Public,SSS,,NCE,Qualified,124,2,ALL,62.0
2024/2025,North East,Bauchi,Damban,Gargawa,Janda Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Gargawa,Janda Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Kintuwa Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Gargawa,Kintuwa Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Maljaussunnah Islamiyya School Damban,Female,Public,Pre-Primary/Primary,,NCE,Qualified,113,2,ALL,56.5
2024/2025,North East,Bauchi,Damban,Gargawa,Maljaussunnah Islamiyya School Damban,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Masille Primary School .,Female,Public,Pre-Primary/Primary,,NCE,Qualified,114,2,ALL,57.0
2024/2025,North East,Bauchi,Damban,Gargawa,Masille Primary School .,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gargawa,Ngaima Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Gargawa,Ngaima Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gargawa,Wuro Sale Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Gargawa,Wuro Sale Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,70,1,ALL,70.0
2024/2025,North East,Bauchi,Damban,Gargawa,Yaba Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Gargawa,Yaba Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Garuza,"Al-Mubarak Model Academy For Islamic Civilization,Damban",Female,Private,Pre-Primary/Primary,,,Unqualified,134,2,ALL,67.0
2024/2025,North East,Bauchi,Damban,Garuza,"Al-Mubarak Model Academy For Islamic Civilization,Damban",Female,Private,Pre-Primary/Primary,,NCE,Qualified,339,6,ALL,56.5
2024/2025,North East,Bauchi,Damban,Garuza,"Al-Mubarak Model Academy For Islamic Civilization,Damban",Male,Private,Pre-Primary/Primary,,,Unqualified,298,4,ALL,74.5
2024/2025,North East,Bauchi,Damban,Garuza,"Al-Mubarak Model Academy For Islamic Civilization,Damban",Male,Private,Pre-Primary/Primary,,NCE,Qualified,492,9,ALL,54.7
2024/2025,North East,Bauchi,Damban,Garuza,Barkeji Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,118,2,ALL,59.0
2024/2025,North East,Bauchi,Damban,Garuza,Barkeji Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Garuza,Dallari Primary School,Female,Public,Adult & Non-Formal Education,,NCE,Qualified,32,1,ALL,32.0
2024/2025,North East,Bauchi,Damban,Garuza,Dallari Primary School,Male,Public,Adult & Non-Formal Education,,NCE,Qualified,14,0,ALL,0
2024/2025,North East,Bauchi,Damban,Garuza,Dinchi Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,114,2,ALL,57.0
2024/2025,North East,Bauchi,Damban,Garuza,Dinchi Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,70,1,ALL,70.0
2024/2025,North East,Bauchi,Damban,Garuza,Durwari Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Garuza,Durwari Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Garuza,Garai Eccde,Female,Public,Pre-Primary/Primary,,NCE,Qualified,119,2,ALL,59.5
2024/2025,North East,Bauchi,Damban,Garuza,Garai Eccde,Male,Public,Pre-Primary/Primary,,NCE,Qualified,66,1,ALL,66.0
2024/2025,North East,Bauchi,Damban,Garuza,Garin Jarmai Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,119,2,ALL,59.5
2024/2025,North East,Bauchi,Damban,Garuza,Garin Jarmai Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Garuza,Garuza Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,114,2,ALL,57.0
2024/2025,North East,Bauchi,Damban,Garuza,Garuza Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,66,1,ALL,66.0
2024/2025,North East,Bauchi,Damban,Garuza,Government Junior Secondary School Fagarau,Female,Public,JSS,,NCE,Qualified,334,5,ALL,66.8
2024/2025,North East,Bauchi,Damban,Garuza,Government Junior Secondary School Fagarau,Male,Public,JSS,,NCE,Qualified,135,2,ALL,67.5
2024/2025,North East,Bauchi,Damban,Garuza,Government Junior Secondary School Garuza,Female,Public,SSS,,NCE,Qualified,283,4,ALL,70.8
2024/2025,North East,Bauchi,Damban,Garuza,Government Junior Secondary School Garuza,Male,Public,SSS,,NCE,Qualified,126,2,ALL,63.0
2024/2025,North East,Bauchi,Damban,Garuza,Kaderi Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Garuza,Kaderi Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Garuza,Karya Shinge Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Garuza,Karya Shinge Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Garuza,Kwap-Kwap Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,118,2,ALL,59.0
2024/2025,North East,Bauchi,Damban,Garuza,Kwap-Kwap Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Garuza,Minchika Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Garuza,Minchika Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,70,1,ALL,70.0
2024/2025,North East,Bauchi,Damban,Garuza,Ningo Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,114,2,ALL,57.0
2024/2025,North East,Bauchi,Damban,Garuza,Ningo Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Garuza,Yayarin Damban Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Garuza,Yayarin Damban Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gurbana,"Albarka International School,Damban",Female,Private,Pre-Primary/Primary,,,Unqualified,140,2,ALL,70.0
2024/2025,North East,Bauchi,Damban,Gurbana,"Albarka International School,Damban",Female,Private,Pre-Primary/Primary,,NCE,Qualified,351,6,ALL,58.5
2024/2025,North East,Bauchi,Damban,Gurbana,"Albarka International School,Damban",Male,Private,Pre-Primary/Primary,,,Unqualified,249,4,ALL,62.2
2024/2025,North East,Bauchi,Damban,Gurbana,"Albarka International School,Damban",Male,Private,Pre-Primary/Primary,,NCE,Qualified,740,13,ALL,56.9
2024/2025,North East,Bauchi,Damban,Gurbana,Baru Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,118,2,ALL,59.0
2024/2025,North East,Bauchi,Damban,Gurbana,Baru Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gurbana,Damban North Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Gurbana,Damban North Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Gurbana,Diri Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Gurbana,Diri Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gurbana,Fagam Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Gurbana,Fagam Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gurbana,Garin Sura Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Gurbana,Garin Sura Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Gurbana,Gataho Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,114,2,ALL,57.0
2024/2025,North East,Bauchi,Damban,Gurbana,Gataho Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gurbana,Government Junior Secondary School Garin Jarmai,Female,Public,SSS,,NCE,Qualified,285,4,ALL,71.2
2024/2025,North East,Bauchi,Damban,Gurbana,Government Junior Secondary School Garin Jarmai,Male,Public,SSS,,NCE,Qualified,392,5,ALL,78.4
2024/2025,North East,Bauchi,Damban,Gurbana,Government Junior Secondary School Gurbana,Female,Public,JSS,,NCE,Qualified,329,5,ALL,65.8
2024/2025,North East,Bauchi,Damban,Gurbana,Government Junior Secondary School Gurbana,Male,Public,JSS,,NCE,Qualified,135,2,ALL,67.5
2024/2025,North East,Bauchi,Damban,Gurbana,Gurbana Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,119,2,ALL,59.5
2024/2025,North East,Bauchi,Damban,Gurbana,Gurbana Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gurbana,Minyo Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Gurbana,Minyo Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gurbana,Rama - Rama Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Gurbana,Rama - Rama Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gurbana,Rumbuna Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Gurbana,Rumbuna Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gurbana,Tingariye Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,118,2,ALL,59.0
2024/2025,North East,Bauchi,Damban,Gurbana,Tingariye Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Gurbana,Wayun Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Gurbana,Wayun Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Gurbana,Zakar Damban Primary School .,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Gurbana,Zakar Damban Primary School .,Male,Public,Pre-Primary/Primary,,NCE,Qualified,70,1,ALL,70.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Abdurrahman Islamiyya Primary.,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Abdurrahman Islamiyya Primary.,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Ahmad Aliyu Tafizul Quran Jalam,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Ahmad Aliyu Tafizul Quran Jalam,Male,Public,Pre-Primary/Primary,,NCE,Qualified,135,2,ALL,67.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Ali Makama Islamiya Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,118,2,ALL,59.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Ali Makama Islamiya Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam Central,College High Islamic Studies Jalam,Female,Public,JSS,,NCE,Qualified,326,5,ALL,65.2
2024/2025,North East,Bauchi,Damban,Jalam Central,College High Islamic Studies Jalam,Male,Public,JSS,,NCE,Qualified,421,6,ALL,70.2
2024/2025,North East,Bauchi,Damban,Jalam Central,Fiyali Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Fiyali Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Gamji Memorial Nursery And Primary School,Female,Private,Pre-Primary/Primary,,,Unqualified,232,4,ALL,58.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Gamji Memorial Nursery And Primary School,Female,Private,Pre-Primary/Primary,,NCE,Qualified,568,10,ALL,56.8
2024/2025,North East,Bauchi,Damban,Jalam Central,Gamji Memorial Nursery And Primary School,Male,Private,Pre-Primary/Primary,,,Unqualified,246,4,ALL,61.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Gamji Memorial Nursery And Primary School,Male,Private,Pre-Primary/Primary,,NCE,Qualified,632,11,ALL,57.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Government Junior Secondary School Jalam,Female,Public,SSS,,NCE,Qualified,285,4,ALL,71.2
2024/2025,North East,Bauchi,Damban,Jalam Central,Government Junior Secondary School Jalam,Male,Public,SSS,,NCE,Qualified,126,2,ALL,63.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Government Junior Secondary Tudun Wada,Female,Public,SSS,,NCE,Qualified,287,4,ALL,71.8
2024/2025,North East,Bauchi,Damban,Jalam Central,Government Junior Secondary Tudun Wada,Male,Public,SSS,,NCE,Qualified,126,2,ALL,63.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Haladu Ayuba Primary School.,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Haladu Ayuba Primary School.,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Ibtidaiya Primary School Jalam,Female,Public,Pre-Primary/Primary,,NCE,Qualified,114,2,ALL,57.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Ibtidaiya Primary School Jalam,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Jalam Central Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,119,2,ALL,59.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Jalam Central Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Madarasatul Ihiya Ussunnah Jalam,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Madarasatul Ihiya Ussunnah Jalam,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam Central,"Madarasatul Nurul Huda Isl. School, Jalam",Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Jalam Central,"Madarasatul Nurul Huda Isl. School, Jalam",Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Madawai Garga Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Madawai Garga Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Maljaussunah Islamiya Primary School Jalam,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Maljaussunah Islamiya Primary School Jalam,Male,Public,Pre-Primary/Primary,,NCE,Qualified,70,1,ALL,70.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Mohd Mohd Isl. Jalam,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Mohd Mohd Isl. Jalam,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Tanko Ibrahim Memorial Academy Jalam,Female,Private,Pre-Primary/Primary,,,Unqualified,134,2,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Tanko Ibrahim Memorial Academy Jalam,Female,Private,Pre-Primary/Primary,,NCE,Qualified,344,6,ALL,57.3
2024/2025,North East,Bauchi,Damban,Jalam Central,Tanko Ibrahim Memorial Academy Jalam,Male,Private,Pre-Primary/Primary,,,Unqualified,238,4,ALL,59.5
2024/2025,North East,Bauchi,Damban,Jalam Central,Tanko Ibrahim Memorial Academy Jalam,Male,Private,Pre-Primary/Primary,,NCE,Qualified,759,13,ALL,58.4
2024/2025,North East,Bauchi,Damban,Jalam Central,Tudun Wada Primary School,Female,Public,Adult & Non-Formal Education,,NCE,Qualified,33,1,ALL,33.0
2024/2025,North East,Bauchi,Damban,Jalam Central,Tudun Wada Primary School,Male,Public,Adult & Non-Formal Education,,NCE,Qualified,14,0,ALL,0
2024/2025,North East,Bauchi,Damban,Jalam East,Ahmed Aliyu Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Jalam East,Ahmed Aliyu Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam East,Ardu-Silahi Damba,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Jalam East,Ardu-Silahi Damba,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Jalam East,Bakun Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Jalam East,Bakun Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam East,Bale Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Jalam East,Bale Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Jalam East,Biniyu Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,119,2,ALL,59.5
2024/2025,North East,Bauchi,Damban,Jalam East,Biniyu Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam East,Damban Model Central Primary School,Female,Private,Pre-Primary/Primary,,,Unqualified,235,4,ALL,58.8
2024/2025,North East,Bauchi,Damban,Jalam East,Damban Model Central Primary School,Female,Private,Pre-Primary/Primary,,NCE,Qualified,548,10,ALL,54.8
2024/2025,North East,Bauchi,Damban,Jalam East,Damban Model Central Primary School,Male,Private,Pre-Primary/Primary,,,Unqualified,151,2,ALL,75.5
2024/2025,North East,Bauchi,Damban,Jalam East,Damban Model Central Primary School,Male,Private,Pre-Primary/Primary,,NCE,Qualified,807,13,ALL,62.1
2024/2025,North East,Bauchi,Damban,Jalam East,Damiyo Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,115,2,ALL,57.5
2024/2025,North East,Bauchi,Damban,Jalam East,Damiyo Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam East,Fagarau Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Jalam East,Fagarau Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam East,Ganjiwa Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Jalam East,Ganjiwa Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,66,1,ALL,66.0
2024/2025,North East,Bauchi,Damban,Jalam East,Garin Aba Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,119,2,ALL,59.5
2024/2025,North East,Bauchi,Damban,Jalam East,Garin Aba Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam East,Girgam Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,116,2,ALL,58.0
2024/2025,North East,Bauchi,Damban,Jalam East,Girgam Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam East,Government Junior Secondary School Janda,Female,Public,JSS,,NCE,Qualified,337,5,ALL,67.4
2024/2025,North East,Bauchi,Damban,Jalam East,Government Junior Secondary School Janda,Male,Public,JSS,,NCE,Qualified,138,2,ALL,69.0
2024/2025,North East,Bauchi,Damban,Jalam East,Land Of Peace Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Jalam East,Land Of Peace Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,68,1,ALL,68.0
2024/2025,North East,Bauchi,Damban,Jalam East,Lubai Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Jalam East,Lubai Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam East,Taiyu Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,114,2,ALL,57.0
2024/2025,North East,Bauchi,Damban,Jalam East,Taiyu Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,67,1,ALL,67.0
2024/2025,North East,Bauchi,Damban,Jalam East,Zaure Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,119,2,ALL,59.5
2024/2025,North East,Bauchi,Damban,Jalam East,Zaure Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Yame,Birniwa Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,117,2,ALL,58.5
2024/2025,North East,Bauchi,Damban,Yame,Birniwa Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,69,1,ALL,69.0
2024/2025,North East,Bauchi,Damban,Yame,Bulus Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
2024/2025,North East,Bauchi,Damban,Yame,Bulus Primary School,Male,Public,Pre-Primary/Primary,,NCE,Qualified,66,1,ALL,66.0
2024/2025,North East,Bauchi,Damban,Yame,Depa Nursery School Dembam,Female,Private,Pre-Primary/Primary,,,Unqualified,142,2,ALL,71.0
2024/2025,North East,Bauchi,Damban,Yame,Depa Nursery School Dembam,Female,Private,Pre-Primary/Primary,,NCE,Qualified,395,6,ALL,65.8
2024/2025,North East,Bauchi,Damban,Yame,Depa Nursery School Dembam,Male,Private,Pre-Primary/Primary,,,Unqualified,245,4,ALL,61.2
2024/2025,North East,Bauchi,Damban,Yame,Depa Nursery School Dembam,Male,Private,Pre-Primary/Primary,,NCE,Qualified,560,10,ALL,56.0
2024/2025,North East,Bauchi,Damban,Yame,Gaina Primary School,Female,Public,Pre-Primary/Primary,,NCE,Qualified,120,2,ALL,60.0
