session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,52,2,ALL,26.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,44,2,ALL,22.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,149,6,ALL,24.8333
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,JSS,,BEd or Equivalent,Qualified,379,7,ALL,54.1429
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,JSS,,NCE,Qualified,396,7,ALL,56.5714
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,JSS,,PGDE,Qualified,354,6,ALL,59.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,,,Unqualified,974,12,ALL,81.1667
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,713,9,ALL,79.2222
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,1614,22,ALL,73.3636
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1282,18,ALL,71.2222
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1449,20,ALL,72.45
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1282,18,ALL,71.2222
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1093,15,ALL,72.8667
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,1093,15,ALL,72.8667
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1045,14,ALL,74.6429
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,SSS,,Grade II or Equivalent,Unqualified,316,6,ALL,52.6667
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Comprehensive High School, Magajin Rafi 'A'",Male,Private,SSS,,PGDE,Qualified,585,10,ALL,58.5
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,137,5,ALL,27.4
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,63,3,ALL,21.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,102,4,ALL,25.5
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,2,ALL,25.5
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,JSS,,BEd or Equivalent,Qualified,980,11,ALL,89.0909
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,JSS,,Grade II or Equivalent,Unqualified,392,5,ALL,78.4
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1850,20,ALL,92.5
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1651,16,ALL,103.1875
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1366,15,ALL,91.0667
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1563,17,ALL,91.9412
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1278,14,ALL,91.2857
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1321,14,ALL,94.3571
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,SSS,,MEd or Equivalent,Qualified,210,3,ALL,70.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,SSS,,NCE,Qualified,618,8,ALL,77.25
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Female,Public,SSS,,PGDE,Qualified,153,2,ALL,76.5
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,149,5,ALL,29.8
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,87,3,ALL,29.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,140,5,ALL,28.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,79,3,ALL,26.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,JSS,,,Unqualified,181,2,ALL,90.5
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,JSS,,Grade II or Equivalent,Unqualified,431,6,ALL,71.8333
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,JSS,,NCE,Qualified,482,5,ALL,96.4
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,JSS,,PGDE,Qualified,241,3,ALL,80.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1733,15,ALL,115.5333
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1591,14,ALL,113.6429
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1377,12,ALL,114.75
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1543,14,ALL,110.2143
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1282,11,ALL,116.5455
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1330,12,ALL,110.8333
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,SSS,,,Unqualified,341,5,ALL,68.2
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,SSS,,BEd or Equivalent,Qualified,301,4,ALL,75.25
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Government Secondary School, Magajin Rafi 'A'",Male,Public,SSS,,PGDE,Qualified,301,4,ALL,75.25
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Female,Public,JSS,,,Unqualified,324,4,ALL,81.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Female,Public,JSS,,NCE,Qualified,426,6,ALL,71.0
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Female,Public,JSS,,PGDE,Qualified,494,7,ALL,70.5714
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Female,Public,SSS,,Grade II or Equivalent,Unqualified,297,5,ALL,59.4
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Female,Public,SSS,,NCE,Qualified,588,10,ALL,58.8
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Male,Public,JSS,,BEd or Equivalent,Qualified,784,9,ALL,87.1111
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Male,Public,JSS,,Grade II or Equivalent,Unqualified,396,5,ALL,79.2
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Male,Public,SSS,,,Unqualified,301,4,ALL,75.25
2023/2024,North West,Sokoto,Sokoto North,Magajin Rafi 'A',"Unity College, Sokoto North",Male,Public,SSS,,PGDE,Qualified,519,7,ALL,74.1429
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Female,Public,JSS,,BEd or Equivalent,Qualified,256,3,ALL,85.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Female,Public,JSS,,NCE,Qualified,127,1,ALL,127.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Female,Public,JSS,,PGDE,Qualified,1006,10,ALL,100.6
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Female,Public,SSS,,Grade II or Equivalent,Unqualified,320,5,ALL,64.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Female,Public,SSS,,MEd or Equivalent,Qualified,320,4,ALL,80.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Female,Public,SSS,,PGDE,Qualified,320,4,ALL,80.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Male,Public,JSS,,BEd or Equivalent,Qualified,465,6,ALL,77.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Male,Public,JSS,,Grade II or Equivalent,Unqualified,362,4,ALL,90.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Male,Public,JSS,,PGDE,Qualified,534,7,ALL,76.2857
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Male,Public,SSS,,BEd or Equivalent,Qualified,341,5,ALL,68.2
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Male,Public,SSS,,Grade II or Equivalent,Unqualified,374,4,ALL,93.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Community Secondary School, Magajin gari B",Male,Public,SSS,,NCE,Qualified,341,5,ALL,68.2
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Adult & Non-Formal Education,,,Unqualified,68,3,ALL,22.6667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,29,1,ALL,29.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,46,2,ALL,23.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,63,3,ALL,21.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,JSS,,BEd or Equivalent,Qualified,1057,14,ALL,75.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,JSS,,PGDE,Qualified,153,2,ALL,76.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1542,17,ALL,90.7059
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1300,15,ALL,86.6667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1233,14,ALL,88.0714
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1013,17,ALL,59.5882
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,947,16,ALL,59.1875
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,1101,18,ALL,61.1667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,SSS,,,Unqualified,363,7,ALL,51.8571
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Female,Private,SSS,,BEd or Equivalent,Qualified,537,9,ALL,59.6667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,191,11,ALL,17.3636
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,79,4,ALL,19.75
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,JSS,,,Unqualified,302,4,ALL,75.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,JSS,,MEd or Equivalent,Qualified,379,6,ALL,63.1667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,JSS,,PGDE,Qualified,431,7,ALL,61.5714
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1354,23,ALL,58.8696
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1330,23,ALL,57.8261
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1093,19,ALL,57.5263
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1140,19,ALL,60.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,974,11,ALL,88.5455
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1235,14,ALL,88.2143
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,SSS,,,Unqualified,203,3,ALL,67.6667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,SSS,,BEd or Equivalent,Qualified,601,8,ALL,75.125
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Comprehensive High School, Magajin gari B",Male,Private,SSS,,PGDE,Qualified,89,1,ALL,89.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,126,4,ALL,31.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,46,2,ALL,23.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,92,3,ALL,30.6667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1388,15,ALL,92.5333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1278,13,ALL,98.3077
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1233,13,ALL,94.8462
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1013,11,ALL,92.0909
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,925,10,ALL,92.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,970,10,ALL,97.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Adult & Non-Formal Education,,,Unqualified,70,3,ALL,23.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,70,3,ALL,23.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,131,6,ALL,21.8333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,61,3,ALL,20.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,44,2,ALL,22.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1543,21,ALL,73.4762
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1330,18,ALL,73.8889
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1330,13,ALL,102.3077
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,997,13,ALL,76.6923
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1116,11,ALL,101.4545
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Government Secondary School, Magajin gari B",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,903,9,ALL,100.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,74,3,ALL,24.6667
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,40,2,ALL,20.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,40,2,ALL,20.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,98,4,ALL,24.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1388,13,ALL,106.7692
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1189,11,ALL,108.0909
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1057,10,ALL,105.7
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1057,13,ALL,81.3077
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,925,9,ALL,102.7778
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1013,9,ALL,112.5556
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,174,7,ALL,24.8571
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,61,3,ALL,20.3333
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,113,5,ALL,22.6
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1330,13,ALL,102.3077
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1235,12,ALL,102.9167
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1140,12,ALL,95.0
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1068,11,ALL,97.0909
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1045,10,ALL,104.5
2023/2024,North West,Sokoto,Sokoto North,Magajin gari B,"Unity College, Sokoto North",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,949,9,ALL,105.4444
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,40,1,ALL,40.0
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,46,2,ALL,23.0
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,91,3,ALL,30.3333
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,92,3,ALL,30.6667
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1432,15,ALL,95.4667
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1013,11,ALL,92.0909
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1366,14,ALL,97.5714
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1013,9,ALL,112.5556
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1101,12,ALL,91.75
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,925,10,ALL,92.5
2023/2024,North West,Sokoto,Sokoto South,Gagi 'A',"Community Secondary School, Gagi 'A'",Male,Public,Adult & Non-Formal Education,,,Unqualified,52,2,ALL,26.0
