session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,354,5,ALL,70.8
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,,NCE,Qualified,822,12,ALL,68.5
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,507,7,ALL,72.4
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,553,8,ALL,69.1
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,551,8,ALL,68.9
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,581,8,ALL,72.6
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,431,6,ALL,71.8
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Comprehensive High School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,407,6,ALL,67.8
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Female,Public,JSS,,,Unqualified,304,4,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Female,Public,JSS,,Grade II or Equivalent,Unqualified,228,3,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Female,Public,JSS,,NCE,Qualified,226,3,ALL,75.3
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Female,Public,SSS,,BEd or Equivalent,Qualified,141,2,ALL,70.5
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Female,Public,SSS,,Grade II or Equivalent,Unqualified,144,2,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Female,Public,SSS,,MEd or Equivalent,Qualified,141,2,ALL,70.5
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Public,JSS,,BEd or Equivalent,Qualified,220,3,ALL,73.3
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Public,JSS,,Grade II or Equivalent,Unqualified,228,3,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Public,JSS,,NCE,Qualified,147,2,ALL,73.5
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Public,SSS,,BEd or Equivalent,Qualified,70,1,ALL,70.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Public,SSS,,Grade II or Equivalent,Unqualified,150,2,ALL,75.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Government Secondary School, Bare-Bare/Bauya/Lalai Dumbulwa",Male,Public,SSS,,NCE,Qualified,140,2,ALL,70.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Female,Public,JSS,,BEd or Equivalent,Qualified,290,4,ALL,72.5
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Female,Public,JSS,,NCE,Qualified,290,4,ALL,72.5
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Female,Public,SSS,,,Unqualified,147,2,ALL,73.5
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Female,Public,SSS,,BEd or Equivalent,Qualified,72,1,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Female,Public,SSS,,NCE,Qualified,72,1,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Female,Public,SSS,,PGDE,Qualified,72,1,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Male,Public,JSS,,BEd or Equivalent,Qualified,372,5,ALL,74.4
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Male,Public,JSS,,Grade II or Equivalent,Unqualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Male,Public,SSS,,NCE,Qualified,72,1,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,"Unity College, Potiskum",Male,Public,SSS,,PGDE,Qualified,215,3,ALL,71.7
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Female,Public,JSS,,BEd or Equivalent,Qualified,146,2,ALL,73.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Female,Public,JSS,,MEd or Equivalent,Qualified,146,2,ALL,73.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Female,Public,JSS,,NCE,Qualified,73,1,ALL,73.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Female,Public,JSS,,PGDE,Qualified,73,1,ALL,73.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Female,Public,SSS,,,Unqualified,148,2,ALL,74.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Female,Public,SSS,,MEd or Equivalent,Qualified,142,2,ALL,71.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Female,Public,SSS,,PGDE,Qualified,142,2,ALL,71.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Male,Public,JSS,,Grade II or Equivalent,Unqualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Male,Public,JSS,,MEd or Equivalent,Qualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Male,Public,JSS,,PGDE,Qualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Male,Public,SSS,,BEd or Equivalent,Qualified,70,1,ALL,70.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Male,Public,SSS,,Grade II or Equivalent,Unqualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Community Secondary School, Bolewa 'A'",Male,Public,SSS,,NCE,Qualified,140,2,ALL,70.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Adult & Non-Formal Education,,,Unqualified,61,1,ALL,61.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,57,1,ALL,57.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,61,1,ALL,61.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,57,1,ALL,57.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,57,1,ALL,57.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,JSS,,,Unqualified,268,4,ALL,67.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,JSS,,BEd or Equivalent,Qualified,64,1,ALL,64.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,JSS,,PGDE,Qualified,64,1,ALL,64.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,540,8,ALL,67.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,387,6,ALL,64.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,398,6,ALL,66.3
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,405,6,ALL,67.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Pre-Primary/Primary,Primary 5,,Unqualified,494,7,ALL,70.6
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,422,6,ALL,70.3
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,SSS,,,Unqualified,253,4,ALL,63.2
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,SSS,,BEd or Equivalent,Qualified,61,1,ALL,61.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Female,Private,SSS,,MEd or Equivalent,Qualified,61,1,ALL,61.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Adult & Non-Formal Education,,,Unqualified,128,2,ALL,64.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,59,1,ALL,59.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,128,2,ALL,64.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,59,1,ALL,59.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,59,1,ALL,59.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,JSS,,Grade II or Equivalent,Unqualified,209,3,ALL,69.7
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,JSS,,PGDE,Qualified,263,4,ALL,65.8
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Pre-Primary/Primary,Primary 1,,Unqualified,848,12,ALL,70.7
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,532,8,ALL,66.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,403,6,ALL,67.2
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,622,9,ALL,69.1
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,535,8,ALL,66.9
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,619,9,ALL,68.8
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,SSS,,,Unqualified,129,2,ALL,64.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,SSS,,NCE,Qualified,186,3,ALL,62.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Comprehensive High School, Bolewa 'A'",Male,Private,SSS,,PGDE,Qualified,186,3,ALL,62.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Adult & Non-Formal Education,,,Unqualified,71,1,ALL,71.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,65,1,ALL,65.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,71,1,ALL,71.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,130,2,ALL,65.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,65,1,ALL,65.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,JSS,,,Unqualified,302,4,ALL,75.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,JSS,,Grade II or Equivalent,Unqualified,151,2,ALL,75.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,JSS,,MEd or Equivalent,Qualified,302,4,ALL,75.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,JSS,,NCE,Qualified,151,2,ALL,75.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,598,8,ALL,74.8
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,684,9,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,684,9,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,SSS,,,Unqualified,147,2,ALL,73.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,SSS,,BEd or Equivalent,Qualified,72,1,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,SSS,,Grade II or Equivalent,Unqualified,147,2,ALL,73.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Female,Public,SSS,,MEd or Equivalent,Qualified,72,1,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Adult & Non-Formal Education,,,Unqualified,75,1,ALL,75.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,67,1,ALL,67.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,75,1,ALL,75.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,67,1,ALL,67.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,67,1,ALL,67.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,67,1,ALL,67.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,JSS,,Grade II or Equivalent,Unqualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,JSS,,MEd or Equivalent,Qualified,366,5,ALL,73.2
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,608,8,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,608,8,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,760,10,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,SSS,,Grade II or Equivalent,Unqualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,SSS,,MEd or Equivalent,Qualified,215,3,ALL,71.7
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Government Secondary School, Bolewa 'A'",Male,Public,SSS,,NCE,Qualified,72,1,ALL,72.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Adult & Non-Formal Education,,,Unqualified,69,1,ALL,69.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,199,3,ALL,66.3
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,66,1,ALL,66.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,66,1,ALL,66.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1140,15,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1064,14,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,760,10,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,760,10,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,608,8,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,836,11,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,208,3,ALL,69.3
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,141,2,ALL,70.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,208,3,ALL,69.3
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,138,2,ALL,69.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,682,9,ALL,75.8
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,608,8,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,608,8,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'A',"Unity College, Potiskum",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,532,7,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Female,Public,JSS,,,Unqualified,152,2,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Female,Public,JSS,,Grade II or Equivalent,Unqualified,76,1,ALL,76.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Female,Public,JSS,,NCE,Qualified,148,2,ALL,74.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Female,Public,JSS,,PGDE,Qualified,296,4,ALL,74.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Female,Public,SSS,,BEd or Equivalent,Qualified,282,4,ALL,70.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Female,Public,SSS,,Grade II or Equivalent,Unqualified,74,1,ALL,74.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Male,Public,JSS,,BEd or Equivalent,Qualified,150,2,ALL,75.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Male,Public,JSS,,NCE,Qualified,150,2,ALL,75.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Male,Public,JSS,,PGDE,Qualified,150,2,ALL,75.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Community Secondary School, Bolewa 'B'",Male,Public,SSS,,BEd or Equivalent,Qualified,511,7,ALL,73.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Comprehensive High School, Bolewa 'B'",Female,Private,Adult & Non-Formal Education,,,Unqualified,62,1,ALL,62.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Comprehensive High School, Bolewa 'B'",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,55,1,ALL,55.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Comprehensive High School, Bolewa 'B'",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,123,2,ALL,61.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Comprehensive High School, Bolewa 'B'",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,111,2,ALL,55.5
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Comprehensive High School, Bolewa 'B'",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,55,1,ALL,55.0
2022/2023,North East,Yobe,Potiskum,Bolewa 'B',"Comprehensive High School, Bolewa 'B'",Female,Private,JSS,,,Unqualified,200,3,ALL,66.7
