session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2023/2024,North West,Jigawa,Auyo,Gatafa,Gatafa Islamiyya Primary School,Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1535,21,ALL,73.1
2023/2024,North West,Jigawa,Auyo,Gatafa,"Gatafa Primary School, Gatafa",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1216,16,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Gatafa,"Junior Secondary School, Gatafa",Male,Public,JSS,,BEd or Equivalent,Qualified,500,7,ALL,71.4
2023/2024,North West,Jigawa,Auyo,Gatafa,"Kaban Primary School, Kaban",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1250,17,ALL,73.5
2023/2024,North West,Jigawa,Auyo,Gatafa,Nurul Anwar Islamiyya Primary School,Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1368,18,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Gatafa,"Shamarma Primary School, Shamarma",Female,Public,Pre-Primary/Primary,,,Unqualified,912,12,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Kafur,"G/Tandu Primary School, G Tandu",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,988,13,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Kafur,Government Day Junior Secondary Kafur,Female,Public,JSS,,MEd or Equivalent,Qualified,505,7,ALL,72.1
2023/2024,North West,Jigawa,Auyo,Kafur,"Junior Arabic Secondary School, Gidado Kure",Male,Public,JSS,,NCE,Qualified,572,8,ALL,71.5
2023/2024,North West,Jigawa,Auyo,Kafur,"Kafaradau Primary School, Kafardau",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,1173,16,ALL,73.3
2023/2024,North West,Jigawa,Auyo,Kafur,"Kafur Primary School, Kafur",Male,Public,Pre-Primary/Primary,,,Unqualified,1520,20,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Kafur,"Shinge Primary School, Shinge",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1482,20,ALL,74.1
2023/2024,North West,Jigawa,Auyo,Tsidir,"Afarmo Primary School, Afarmo",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,1064,14,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Tsidir,"Akubushin Primary School, Akubushin",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1973,26,ALL,75.9
2023/2024,North West,Jigawa,Auyo,Tsidir,Galadimawa Nomadic Primary School,Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,2204,29,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Tsidir,"Junior Secondary School, Adaha",Female,Public,SSS,,BEd or Equivalent,Qualified,202,3,ALL,67.3
2023/2024,North West,Jigawa,Auyo,Tsidir,"Kataudi Primary School, Kataudi",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2149,29,ALL,74.1
2023/2024,North West,Jigawa,Auyo,Tsidir,"Shiyo Primary School, Shiyo",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2736,36,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Unik,Abuja Gl Nomadic Primary School,Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1895,26,ALL,72.9
2023/2024,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Gasanya",Female,Public,SSS,,,Unqualified,292,4,ALL,73.0
2023/2024,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Unik",Male,Public,SSS,,NCE,Qualified,475,7,ALL,67.9
2023/2024,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Unik Babba",Female,Public,SSS,,MEd or Equivalent,Qualified,347,5,ALL,69.4
2023/2024,North West,Jigawa,Auyo,Unik,"Kigin Primary School, Kigin",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,2128,28,ALL,76.0
2023/2024,North West,Jigawa,Auyo,Unik,"Unik Babba Primary School, Unik Babba",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1900,25,ALL,76.0
2023/2024,North West,Jigawa,Babura,Babura,"Akula Primary School, Babura Town",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,2271,30,ALL,75.7
2023/2024,North West,Jigawa,Babura,Babura,"Alhaji Sani Babura Primary School, Kofar Yamma Tsallake",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1385,19,ALL,72.9
2023/2024,North West,Jigawa,Babura,Babura,Babura Academy Nursery And Primary School,Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1672,22,ALL,76.0
2023/2024,North West,Jigawa,Babura,Babura,"Babura Gabas Primary School, Babura",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1658,23,ALL,72.1
2023/2024,North West,Jigawa,Babura,Babura,"Babura Kudu Primary School, Babura",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,2192,29,ALL,75.6
2023/2024,North West,Jigawa,Babura,Babura,"Babura Model Islamiya Primary School, Babura",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1649,24,ALL,68.7
2023/2024,North West,Jigawa,Babura,Babura,"Babura Modelprimary School, Babura",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,1342,21,ALL,63.9
2023/2024,North West,Jigawa,Babura,Babura,"Govt. Girls Unity Sss/ Junior Arabic Secondary School, Babura",Female,Public,SSS,,PGDE,Qualified,199,3,ALL,66.3
2023/2024,North West,Jigawa,Babura,Babura,Jss Gurfai Babura,Male,Public,SSS,,BEd or Equivalent,Qualified,422,6,ALL,70.3
2023/2024,North West,Jigawa,Babura,Babura,Jss Muftahus Sunnah Al-Islamiyya  Babura,Female,Public,SSS,,NCE,Qualified,480,7,ALL,68.6
2023/2024,North West,Jigawa,Babura,Babura,Jss Muni,Male,Public,SSS,,,Unqualified,442,6,ALL,73.7
2023/2024,North West,Jigawa,Babura,Babura,Jss Sahab Academy Babura,Female,Public,JSS,,BEd or Equivalent,Qualified,360,5,ALL,72.0
2023/2024,North West,Jigawa,Babura,Babura,"Junior Arabic Secondary School, Babura Arewa",Female,Public,JSS,,Grade II or Equivalent,Unqualified,295,4,ALL,73.8
2023/2024,North West,Jigawa,Babura,Babura,"Junior Secondary School, Alhaji Sani Babura",Male,Public,JSS,,,Unqualified,608,8,ALL,76.0
2023/2024,North West,Jigawa,Babura,Babura,"Junior Secondary School, Babura Kudu",Female,Public,JSS,,BEd or Equivalent,Qualified,585,8,ALL,73.1
2023/2024,North West,Jigawa,Babura,Babura,"Madinatul Ahabab Islamiyya Primary School, Babura Kofar Yamma",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1260,19,ALL,66.3
2023/2024,North West,Jigawa,Babura,Babura,Muftahus Sunnah Al-Islamiyya Primary School Babura,Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1056,16,ALL,66.0
2023/2024,North West,Jigawa,Babura,Babura,"Sahab Academy Schools, Babura",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1412,22,ALL,64.2
2023/2024,North West,Jigawa,Babura,Babura,"Tsangaya Islamiya M. Primary School, Babura",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,1426,22,ALL,64.8
2023/2024,North West,Jigawa,Babura,Batali,"Ballada Primary School, Ballada",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1252,20,ALL,62.6
2023/2024,North West,Jigawa,Babura,Batali,"Batali Primary School, Batali",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1418,20,ALL,70.9
2023/2024,North West,Jigawa,Babura,Batali,"Dankanoprimary School, Dankano",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,3004,46,ALL,65.3
2023/2024,North West,Jigawa,Babura,Batali,"Garin Ganau Primary School, Garin Ganau",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,2383,36,ALL,66.2
2023/2024,North West,Jigawa,Babura,Batali,"Janmutum Primary School, Janmutum",Female,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,2292,35,ALL,65.5
2023/2024,North West,Jigawa,Babura,Batali,"Junior Secondary School, Batali",Female,Public,JSS,,PGDE,Qualified,282,4,ALL,70.5
2023/2024,North West,Jigawa,Babura,Batali,"Junior Secondary School, Garin Ganau",Male,Public,JSS,,PGDE,Qualified,572,8,ALL,71.5
2023/2024,North West,Jigawa,Babura,Batali,"Kufan Shirinya Primary School, Kufan Shirinya",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2717,42,ALL,64.7
2023/2024,North West,Jigawa,Babura,Batali,"Malamawa Primary School, Malamawa",Female,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,2620,41,ALL,63.9
2023/2024,North West,Jigawa,Babura,Batali,"Rataye Primary School, Rataye",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,2451,38,ALL,64.5
2023/2024,North West,Jigawa,Babura,Batali,"Ung Toro Primary School, Unguwar Toro",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1643,26,ALL,63.2
2023/2024,North West,Jigawa,Babura,Dorawa,"Bata Primary School, Bata",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,2416,36,ALL,67.1
2023/2024,North West,Jigawa,Babura,Dorawa,"Danmarkeprimary School, Danmarke",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,2181,33,ALL,66.1
2023/2024,North West,Jigawa,Babura,Dorawa,"Dorawa Primary School, Dorawa",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1745,25,ALL,69.8
2023/2024,North West,Jigawa,Babura,Dorawa,"Garun Gudinyaprimary School, Garun Gudunya",Female,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1244,20,ALL,62.2
2023/2024,North West,Jigawa,Babura,Dorawa,"Jansa Primary School, Jansa",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1548,23,ALL,67.3
2023/2024,North West,Jigawa,Babura,Dorawa,"Junior Secondary School, Dorawa",Female,Public,JSS,,MEd or Equivalent,Qualified,936,13,ALL,72.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Junior Secondary School, Garun Gudinya",Male,Public,JSS,,BEd or Equivalent,Qualified,594,8,ALL,74.2
2023/2024,North West,Jigawa,Babura,Dorawa,"Kunyafa Primary School, Kunyafa",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1684,23,ALL,73.2
2023/2024,North West,Jigawa,Babura,Dorawa,"Manga Primary School, Manga",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,2736,36,ALL,76.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Santarbi Primary School, Santarbi",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1575,21,ALL,75.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Ung Tsamiya Nomadicprimary School, Unguwar Tsamiya",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1704,23,ALL,74.1
2023/2024,North West,Jigawa,Babura,Garu,"Abarmawa Nomadicp Rimary School, Abarmawa",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1976,26,ALL,76.0
2023/2024,North West,Jigawa,Babura,Garu,"Botsotsuwa Primary School, Botsotsuwa",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,2204,29,ALL,76.0
2023/2024,North West,Jigawa,Babura,Garu,"Danyayi Primary School, Danyayi",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,2132,29,ALL,73.5
2023/2024,North West,Jigawa,Babura,Garu,"Gidan Gide Primary School, Gidan Gide",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,2052,27,ALL,76.0
2023/2024,North West,Jigawa,Babura,Garu,"Jaunareprimary School, Jaunare",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1569,21,ALL,74.7
2023/2024,North West,Jigawa,Babura,Garu,"Junior Secondary School, Giginya",Female,Public,SSS,,Grade II or Equivalent,Unqualified,210,3,ALL,70.0
2023/2024,North West,Jigawa,Babura,Garu,"Kandi Primary School, Kandi",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1672,22,ALL,76.0
2023/2024,North West,Jigawa,Babura,Garu,"Kwando Primary School, Kwando",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,2190,30,ALL,73.0
2023/2024,North West,Jigawa,Babura,Garu,"Marken Biki Primary School, Marken Biki",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1425,19,ALL,75.0
2023/2024,North West,Jigawa,Babura,Garu,"Sarkin Baka Primary School, Sarkin Baka",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1157,16,ALL,72.3
2023/2024,North West,Jigawa,Babura,Garu,"Yammaulu Primary School, Yammaulu",Male,Public,Pre-Primary/Primary,,NCE,Qualified,985,13,ALL,75.8
2023/2024,North West,Jigawa,Babura,Gasakoli,"Achiya Primary School, Achiya",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1318,18,ALL,73.2
2023/2024,North West,Jigawa,Babura,Gasakoli,"Bule Primary School, Bule",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,1508,20,ALL,75.4
2023/2024,North West,Jigawa,Babura,Gasakoli,"Danzago Primary School, Danzago",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1085,15,ALL,72.3
2023/2024,North West,Jigawa,Babura,Gasakoli,"Gasakoli Primary School, Gasakoli",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1140,15,ALL,76.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Giginya Primary School, Giginya",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1348,18,ALL,74.9
2023/2024,North West,Jigawa,Babura,Gasakoli,"Jemawa Primary School, Jemawa",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1520,20,ALL,76.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Junior Secondary School, Haladawa",Female,Public,SSS,,,Unqualified,368,5,ALL,73.6
2023/2024,North West,Jigawa,Babura,Gasakoli,"Kyankyaro Primary School, Kyankyaro",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,2356,31,ALL,76.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Masko Primary School, Masko",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,2736,36,ALL,76.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Sarkin Kida Memorial Academy, Jigawar Danali",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2022,27,ALL,74.9
2023/2024,North West,Jigawa,Babura,Gasakoli,"Yarkirya Primary School, Yarkirya",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1976,26,ALL,76.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Aduware Primary School, Aduware",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1586,21,ALL,75.5
2023/2024,North West,Jigawa,Babura,Insharuwa,"Chirinbi Primary School, Chirinbi",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1748,23,ALL,76.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Dorayi Primary School, Dorayi",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1654,22,ALL,75.2
2023/2024,North West,Jigawa,Babura,Insharuwa,"Girdo Primary School, Girdo",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1900,25,ALL,76.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Insharuwa Primary School, Insharuwa",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,2036,27,ALL,75.4
2023/2024,North West,Jigawa,Babura,Insharuwa,"Jigawar Fulani Nomadic Primary School, Jigawar Fulani",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1824,24,ALL,76.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Junior Secondary School, Jigawar Danali",Male,Public,SSS,,PGDE,Qualified,548,8,ALL,68.5
2023/2024,North West,Jigawa,Babura,Insharuwa,"Kyara Nomadic Primary School, Kyara",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1277,17,ALL,75.1
2023/2024,North West,Jigawa,Babura,Insharuwa,"Muni Nomadicprimary School, Muni",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1368,18,ALL,76.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Tasawa Primary School, Tasawa",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1672,22,ALL,76.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Zuru Primary School, Zuru",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,2280,30,ALL,76.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Duzau Primary School, Duzau",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,2888,38,ALL,76.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Gurfai Primary School, Gurfai",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2117,28,ALL,75.6
2023/2024,North West,Jigawa,Babura,Jigawa,"Jigawa I Primary School, Jigawa I",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,2123,29,ALL,73.2
2023/2024,North West,Jigawa,Babura,Jigawa,"Jigawa Ii Primary School, Jagawa",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1990,27,ALL,73.7
2023/2024,North West,Jigawa,Babura,Jigawa,Jigawa Islamiyya Pri Sch.,Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,2128,28,ALL,76.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Junior Secondary School, Kuzumzumi",Female,Public,SSS,,Grade II or Equivalent,Unqualified,441,6,ALL,73.5
2023/2024,North West,Jigawa,Babura,Jigawa,"Kada Gawa Primary School, Kadagawa",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1363,18,ALL,75.7
2023/2024,North West,Jigawa,Babura,Jigawa,"Lamintani Primary School, Lamintani",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1582,22,ALL,71.9
2023/2024,North West,Jigawa,Babura,Jigawa,"Murshiya Primary School, Murshiya",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1641,22,ALL,74.6
2023/2024,North West,Jigawa,Babura,Jigawa,Sarkin Yamma Primary School,Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1550,21,ALL,73.8
2023/2024,North West,Jigawa,Babura,Jigawa,"Tasha Primary School, Tasha",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1583,21,ALL,75.4
2023/2024,North West,Jigawa,Babura,Kanya,"Al Manar Model Nursery And Primary School, Kanya Babba",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1608,25,ALL,64.3
2023/2024,North West,Jigawa,Babura,Kanya,"Danbaba Adamu Primary School, Kanya Babba",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1926,29,ALL,66.4
2023/2024,North West,Jigawa,Babura,Kanya,Halliru Haruna Junior Arabic Secondary School Kanya Babba,Male,Public,SSS,,PGDE,Qualified,568,8,ALL,71.0
2023/2024,North West,Jigawa,Babura,Kanya,"Junior Secondary School, Kanya",Female,Public,SSS,,BEd or Equivalent,Qualified,462,7,ALL,66.0
2023/2024,North West,Jigawa,Babura,Kanya,"Junior Secondary School, Masko",Male,Public,SSS,,BEd or Equivalent,Qualified,543,8,ALL,67.9
2023/2024,North West,Jigawa,Babura,Kanya,Kanya Babba Community Islamiyya School,Female,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1548,25,ALL,61.9
2023/2024,North West,Jigawa,Babura,Kanya,"Kanya Gandu Primary School, Kanya Gandu",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,2099,33,ALL,63.6
2023/2024,North West,Jigawa,Babura,Kanya,"Kanya Special Primary School, Kanya Babba",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1169,19,ALL,61.5
2023/2024,North West,Jigawa,Babura,Kanya,"Kanya Wajeprimary School, Kanyar Waje",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1172,18,ALL,65.1
2023/2024,North West,Jigawa,Babura,Kanya,"Tsangayar Mallam Shaaprimary School, Kanya Babba",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1733,27,ALL,64.2
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Ando Primary School, Ando",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1969,29,ALL,67.9
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Cirimbin Gumuzu Nomadic Primary School, Cirimbin Gumuzu",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,1432,22,ALL,65.1
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Fadi Bara Primary School, Fadi Bara",Male,Private,Pre-Primary/Primary,Primary 5,,Unqualified,2043,30,ALL,68.1
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Haladawa Primary School, Haladawa",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1340,20,ALL,67.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Junior Secondary School, Munar Waje",Female,Public,JSS,,NCE,Qualified,587,8,ALL,73.4
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Kafin Rabo Primary School, Kafin Rabo",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1202,18,ALL,66.8
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Kuzumzumi Primary School, Kuzunzumi",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,2888,38,ALL,76.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Mahuta Primary School, Mahuta",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1900,25,ALL,76.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Nurul Huda Islamiyya Primary School, Giginya",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2163,30,ALL,72.1
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Uku Dasisi Primary School, Uku Dasisi",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2462,33,ALL,74.6
2023/2024,North West,Jigawa,Babura,Kuzunzumi,Unguwar Shuri Primary  School,Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1560,21,ALL,74.3
2023/2024,North West,Jigawa,Babura,Kyambo,"Bakar Kuka Primary School, Bakar Kuka",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1665,22,ALL,75.7
2023/2024,North West,Jigawa,Babura,Kyambo,"Dan Amale Primary School, Dan Amale",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1456,20,ALL,72.8
2023/2024,North West,Jigawa,Babura,Kyambo,"Gadi Primary School, Mudirin Gadi",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1865,25,ALL,74.6
2023/2024,North West,Jigawa,Babura,Kyambo,"Government Junior Secondary School, Gadi",Male,Public,JSS,,,Unqualified,684,9,ALL,76.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Hauya Primary School, Hauya",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,2508,33,ALL,76.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Junior Secondary School, Sarkin Bawa",Female,Public,JSS,,PGDE,Qualified,706,10,ALL,70.6
2023/2024,North West,Jigawa,Babura,Kyambo,"Kahul Nomadic Primary School, Kahul",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1824,24,ALL,76.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Kyambo Primary School, Kyambo",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1520,20,ALL,76.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Mailefe Primary School, Mailefe",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1748,23,ALL,76.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Rafin Tsamiya Primary School, Rafin Tsamiya",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,2505,33,ALL,75.9
2023/2024,North West,Jigawa,Babura,Kyambo,"Ung Dogo Primary School, Unguwar Dogo",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,2432,32,ALL,76.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Dankaba Primary School, Dankaba",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2479,34,ALL,72.9
2023/2024,North West,Jigawa,Babura,Takwasa,"Gangara Primary School, Gangara",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,2508,33,ALL,76.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Jabirawa Nomadic Primary School, Jabirawa",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,2712,37,ALL,73.3
2023/2024,North West,Jigawa,Babura,Takwasa,"Junior Secondary School, Duzau",Male,Public,JSS,,MEd or Equivalent,Qualified,793,11,ALL,72.1
2023/2024,North West,Jigawa,Babura,Takwasa,"Junior Secondary School, Takwasa",Female,Public,JSS,,BEd or Equivalent,Qualified,766,11,ALL,69.6
2023/2024,North West,Jigawa,Babura,Takwasa,"Karfawa Nomadicprimary School, Karfawa",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,2736,36,ALL,76.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Makadi Nomadicprimary School, Makadi",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1936,27,ALL,71.7
2023/2024,North West,Jigawa,Babura,Takwasa,"Rahar Fulani Primary School, Rahar Fulani",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,2356,31,ALL,76.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Takwasa Primary School, Takwasa",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1651,23,ALL,71.8
2023/2024,North West,Jigawa,Babura,Takwasa,"Ung Ganji Primary School, Unguwar Ganji",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1632,22,ALL,74.2
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Al Hijira International( School Junior Section),Male,Public,JSS,,Grade II or Equivalent,Unqualified,456,6,ALL,76.0
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Albarka International School,Male,Public,JSS,,NCE,Qualified,291,4,ALL,72.8
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Albarka International School Primary,Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,2356,31,ALL,76.0
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Alfurkan Islamiyya And Primary Zarenawa,Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1880,25,ALL,75.2
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Alhijira Nursery And Primary School,Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1900,25,ALL,76.0
