session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Female,Public,JSS,,PGDE,Qualified,128,2,ALL,32.2
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Female,Public,SSS,,BEd or Equivalent,Qualified,469,7,ALL,32.7778
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Female,Public,SSS,,NCE,Qualified,256,4,ALL,32.2
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Male,Public,JSS,,NCE,Qualified,662,9,ALL,34.7083
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Male,Public,JSS,,PGDE,Qualified,306,4,ALL,35.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Male,Public,SSS,,,Unqualified,222,3,ALL,31.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Male,Public,SSS,,BEd or Equivalent,Qualified,245,3,ALL,34.2222
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Male,Public,SSS,,MEd or Equivalent,Qualified,105,1,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Government Secondary School, Ijade/Imepe I",Male,Public,SSS,,PGDE,Qualified,117,2,ALL,29.4
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,,Unqualified,52,1,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,52,1,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,52,1,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,JSS,,BEd or Equivalent,Qualified,180,2,ALL,37.6667
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,JSS,,Grade II or Equivalent,Unqualified,179,3,ALL,32.1429
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,JSS,,MEd or Equivalent,Qualified,256,3,ALL,35.7778
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,JSS,,NCE,Qualified,205,3,ALL,36.8571
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,759,12,ALL,29.8438
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,850,13,ALL,29.7222
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,880,13,ALL,29.9459
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,759,12,ALL,29.8438
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,SSS,,,Unqualified,191,3,ALL,34.4286
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Female,Public,SSS,,NCE,Qualified,415,6,ALL,32.6875
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,1,ALL,20.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,149,3,ALL,23.5
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,32,1,ALL,20.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,JSS,,BEd or Equivalent,Qualified,267,4,ALL,33.6
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,JSS,,MEd or Equivalent,Qualified,203,3,ALL,36.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,JSS,,PGDE,Qualified,229,3,ALL,36.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,954,14,ALL,30.025
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,822,13,ALL,29.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,756,12,ALL,29.75
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,756,12,ALL,29.75
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,756,12,ALL,29.75
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,SSS,,BEd or Equivalent,Qualified,175,3,ALL,31.4286
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,SSS,,Grade II or Equivalent,Unqualified,222,3,ALL,31.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe I,"Unity College, Ijebu Ode",Male,Public,SSS,,NCE,Qualified,187,3,ALL,33.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Female,Public,JSS,,,Unqualified,191,3,ALL,34.4286
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Female,Public,JSS,,BEd or Equivalent,Qualified,102,1,ALL,32.25
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,358,5,ALL,34.6923
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Female,Public,JSS,,PGDE,Qualified,358,5,ALL,34.6923
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Female,Public,SSS,,,Unqualified,308,4,ALL,32.3333
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Female,Public,SSS,,BEd or Equivalent,Qualified,277,4,ALL,31.7273
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Male,Public,JSS,,BEd or Equivalent,Qualified,319,4,ALL,33.4167
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Male,Public,JSS,,Grade II or Equivalent,Unqualified,267,4,ALL,33.6
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Male,Public,JSS,,NCE,Qualified,280,4,ALL,35.2
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Male,Public,SSS,,,Unqualified,199,3,ALL,31.25
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Male,Public,SSS,,Grade II or Equivalent,Unqualified,234,3,ALL,32.6667
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Community Secondary School, Ijade/Imepe II",Male,Public,SSS,,MEd or Equivalent,Qualified,175,3,ALL,31.4286
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Adult & Non-Formal Education,,,Unqualified,53,1,ALL,22.3333
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,33,1,ALL,21.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,14,0,ALL,17.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,14,0,ALL,17.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,20,0,ALL,25.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,27,1,ALL,17.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,JSS,,BEd or Equivalent,Qualified,141,2,ALL,35.4
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,JSS,,Grade II or Equivalent,Unqualified,256,3,ALL,35.7778
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,JSS,,NCE,Qualified,128,2,ALL,32.2
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,JSS,,PGDE,Qualified,230,3,ALL,36.25
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,,,Unqualified,547,8,ALL,29.913
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,455,7,ALL,30.1579
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,547,8,ALL,29.913
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,516,8,ALL,29.5455
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,729,11,ALL,29.5806
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,729,11,ALL,29.5806
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,668,10,ALL,30.0357
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,Primary 5,,Unqualified,729,11,ALL,29.5806
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,638,10,ALL,29.7407
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,SSS,,Grade II or Equivalent,Unqualified,64,1,ALL,40.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,SSS,,NCE,Qualified,117,2,ALL,29.4
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Female,Private,SSS,,PGDE,Qualified,341,5,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,85,2,ALL,21.4
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,64,1,ALL,20.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,21,1,ALL,13.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,32,1,ALL,20.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,JSS,,,Unqualified,242,3,ALL,33.7778
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,JSS,,BEd or Equivalent,Qualified,203,3,ALL,36.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,JSS,,PGDE,Qualified,280,4,ALL,35.2
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,658,10,ALL,30.6667
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,625,9,ALL,30.2692
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,526,8,ALL,30.0909
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,329,5,ALL,29.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,724,11,ALL,30.3667
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,724,11,ALL,30.3667
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,658,10,ALL,29.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,625,9,ALL,30.2692
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,SSS,,BEd or Equivalent,Qualified,187,3,ALL,33.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,SSS,,Grade II or Equivalent,Unqualified,187,3,ALL,33.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Comprehensive High School, Ijade/Imepe II",Male,Private,SSS,,NCE,Qualified,152,2,ALL,31.8333
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Adult & Non-Formal Education,,,Unqualified,40,1,ALL,25.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,0,ALL,25.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,65,1,ALL,20.5
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,26,0,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,26,0,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1002,15,ALL,30.0238
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1123,17,ALL,30.0851
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,941,14,ALL,29.625
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,880,13,ALL,29.9459
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,668,10,ALL,30.0357
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Adult & Non-Formal Education,,,Unqualified,43,1,ALL,27.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,85,2,ALL,21.4
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,32,1,ALL,20.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,86,1,ALL,27.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1085,17,ALL,29.6957
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1053,16,ALL,30.1136
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,987,15,ALL,29.5714
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,921,14,ALL,29.7179
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Government Secondary School, Ijade/Imepe II",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,691,10,ALL,30.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,,Unqualified,40,1,ALL,25.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,0,ALL,25.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,52,1,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,26,0,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,79,1,ALL,24.75
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,26,0,ALL,33.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,JSS,,,Unqualified,447,6,ALL,33.1176
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,JSS,,BEd or Equivalent,Qualified,128,2,ALL,32.2
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,JSS,,NCE,Qualified,307,4,ALL,35.0909
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,,,Unqualified,1093,17,ALL,29.913
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,607,9,ALL,29.3846
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,,NCE,Qualified,607,9,ALL,29.3846
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1093,17,ALL,29.913
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,820,13,ALL,29.4857
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,820,13,ALL,29.4857
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,880,13,ALL,29.9459
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,759,12,ALL,29.8438
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,790,12,ALL,30.1212
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,SSS,,BEd or Equivalent,Qualified,96,1,ALL,30.25
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,SSS,,MEd or Equivalent,Qualified,234,3,ALL,32.7778
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Female,Public,SSS,,NCE,Qualified,288,4,ALL,32.9091
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,,Unqualified,106,2,ALL,22.3333
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,128,3,ALL,23.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,1,ALL,20.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,43,1,ALL,27.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,32,1,ALL,20.0
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,JSS,,BEd or Equivalent,Qualified,267,4,ALL,33.6
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,JSS,,Grade II or Equivalent,Unqualified,293,4,ALL,33.5455
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,JSS,,NCE,Qualified,293,4,ALL,33.5455
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,,,Unqualified,1184,18,ALL,29.8
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1185,18,ALL,29.82
2022/2023,South West,Ogun,Ijebu Ode,Ijade/Imepe II,"Unity College, Ijebu Ode",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,987,15,ALL,29.5714
