session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,27,1,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,53,1,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,133,3,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,53,1,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,,Unqualified,1185,18,ALL,28.6429
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1422,22,ALL,28.2941
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1027,16,ALL,27.8
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,NCE,Qualified,1105,17,ALL,28.7692
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1660,26,ALL,28.075
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2054,31,ALL,28.3673
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1580,24,ALL,28.1316
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1660,26,ALL,28.075
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1816,28,ALL,27.9318
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,1580,24,ALL,28.1316
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,,Unqualified,118,2,ALL,26.6667
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,68,1,ALL,23.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,68,1,ALL,23.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,68,1,ALL,23.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,50,1,ALL,34.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,JSS,,BEd or Equivalent,Qualified,412,6,ALL,31.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,JSS,,Grade II or Equivalent,Unqualified,671,9,ALL,32.4286
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,JSS,,NCE,Qualified,516,7,ALL,31.7273
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,2119,33,ALL,28.1176
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1900,29,ALL,27.9565
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1754,27,ALL,28.2619
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1608,25,ALL,27.8974
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1754,27,ALL,28.2619
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1315,20,ALL,27.8125
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,,Unqualified,148,2,ALL,33.3333
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,BEd or Equivalent,Qualified,423,6,ALL,31.7778
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,NCE,Qualified,400,6,ALL,30.1111
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,PGDE,Qualified,127,2,ALL,28.6667
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Adult & Non-Formal Education,,,Unqualified,81,1,ALL,27.5
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,352,6,ALL,26.4444
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,81,1,ALL,27.5
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,JSS,,Grade II or Equivalent,Unqualified,436,6,ALL,32.7778
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,JSS,,NCE,Qualified,513,7,ALL,31.5455
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,JSS,,PGDE,Qualified,409,6,ALL,30.7778
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,2054,31,ALL,28.3673
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1816,28,ALL,27.9318
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1580,24,ALL,28.1316
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1501,23,ALL,28.2222
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1738,27,ALL,28.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1422,22,ALL,28.2941
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,SSS,,MEd or Equivalent,Qualified,795,11,ALL,29.8889
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,SSS,,NCE,Qualified,374,5,ALL,31.625
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,JSS,,BEd or Equivalent,Qualified,1342,18,ALL,32.4286
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,JSS,,MEd or Equivalent,Qualified,696,9,ALL,33.6429
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,BEd or Equivalent,Qualified,232,3,ALL,31.4
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,MEd or Equivalent,Qualified,464,6,ALL,31.4
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,NCE,Qualified,423,6,ALL,31.7778
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,PGDE,Qualified,168,3,ALL,28.5
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,JSS,,,Unqualified,666,9,ALL,32.2143
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,JSS,,NCE,Qualified,590,8,ALL,33.25
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,JSS,,PGDE,Qualified,513,7,ALL,31.5455
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,SSS,,MEd or Equivalent,Qualified,467,6,ALL,31.6
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,SSS,,NCE,Qualified,445,6,ALL,30.1
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,SSS,,PGDE,Qualified,491,7,ALL,30.1818
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,,Unqualified,68,1,ALL,23.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,84,2,ALL,19.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,170,3,ALL,23.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,34,1,ALL,23.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,50,1,ALL,34.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,185,3,ALL,31.25
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,JSS,,BEd or Equivalent,Qualified,1652,22,ALL,32.8824
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,439,7,ALL,27.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1169,18,ALL,28.25
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,804,12,ALL,28.6316
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1608,25,ALL,27.8974
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,1462,22,ALL,28.2571
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1973,30,ALL,28.4043
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,2192,34,ALL,27.9811
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,2047,31,ALL,28.2653
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1827,28,ALL,28.0909
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1973,30,ALL,28.4043
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1608,25,ALL,27.8974
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,SSS,,,Unqualified,359,5,ALL,30.375
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,SSS,,NCE,Qualified,591,8,ALL,30.7692
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,SSS,,PGDE,Qualified,211,3,ALL,28.6
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,,Unqualified,189,3,ALL,25.6
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,189,3,ALL,25.6
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,53,1,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,81,1,ALL,27.5
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,324,6,ALL,24.3333
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,JSS,,BEd or Equivalent,Qualified,513,7,ALL,31.5455
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,JSS,,NCE,Qualified,538,7,ALL,33.0909
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,JSS,,PGDE,Qualified,461,6,ALL,31.2
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,,Unqualified,1660,26,ALL,28.075
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1343,20,ALL,28.4062
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,1580,24,ALL,28.1316
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,NCE,Qualified,1343,20,ALL,28.4062
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1974,30,ALL,28.4255
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2132,33,ALL,28.2941
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,2132,33,ALL,28.2941
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1738,27,ALL,28.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1816,28,ALL,27.9318
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1896,29,ALL,28.5111
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,SSS,,BEd or Equivalent,Qualified,398,6,ALL,29.8889
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,SSS,,PGDE,Qualified,819,11,ALL,30.7778
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,,Unqualified,84,1,ALL,28.5
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,134,3,ALL,22.75
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,68,1,ALL,23.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,67,1,ALL,22.5
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,16,1,ALL,11.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,,Unqualified,1023,16,ALL,27.68
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1608,25,ALL,27.8974
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,NCE,Qualified,950,15,ALL,27.9565
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,730,11,ALL,29.0588
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,2047,31,ALL,28.2653
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1827,28,ALL,28.0909
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1608,25,ALL,27.8974
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1754,27,ALL,28.2619
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1608,25,ALL,27.8974
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1389,21,ALL,28.4848
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,,Unqualified,53,1,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,188,4,ALL,21.1667
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,27,1,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,186,4,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,53,1,ALL,18.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,2449,37,ALL,28.569
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1027,16,ALL,27.8
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,,NCE,Qualified,1027,16,ALL,27.8
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,2054,31,ALL,28.3673
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,1896,29,ALL,28.5111
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1896,29,ALL,28.5111
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1580,24,ALL,28.1316
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 5,,Unqualified,1580,24,ALL,28.1316
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1264,19,ALL,28.5
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,JSS,,,Unqualified,542,7,ALL,33.3636
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,JSS,,Grade II or Equivalent,Unqualified,1213,16,ALL,32.84
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,BEd or Equivalent,Qualified,464,6,ALL,31.4
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,211,3,ALL,28.6
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,MEd or Equivalent,Qualified,380,5,ALL,32.125
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,PGDE,Qualified,105,1,ALL,35.5
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,JSS,,,Unqualified,486,6,ALL,32.9
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,JSS,,BEd or Equivalent,Qualified,513,7,ALL,31.5455
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,JSS,,PGDE,Qualified,590,8,ALL,33.25
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,SSS,,BEd or Equivalent,Qualified,374,5,ALL,31.625
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,327,4,ALL,31.5714
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,SSS,,MEd or Equivalent,Qualified,467,6,ALL,31.6
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,JSS,,Grade II or Equivalent,Unqualified,981,13,ALL,33.2
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,JSS,,NCE,Qualified,387,5,ALL,32.75
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,JSS,,PGDE,Qualified,696,9,ALL,33.6429
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,SSS,,BEd or Equivalent,Qualified,359,5,ALL,30.375
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,SSS,,Grade II or Equivalent,Unqualified,486,7,ALL,29.9091
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,SSS,,NCE,Qualified,168,3,ALL,28.5
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,SSS,,PGDE,Qualified,507,7,ALL,31.1818
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Male,Public,JSS,,,Unqualified,1153,15,ALL,32.5
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Male,Public,JSS,,Grade II or Equivalent,Unqualified,692,9,ALL,33.4286
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Male,Public,SSS,,,Unqualified,467,6,ALL,31.6
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Male,Public,SSS,,MEd or Equivalent,Qualified,1076,15,ALL,30.3333
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Female,Public,JSS,,Grade II or Equivalent,Unqualified,774,10,ALL,32.75
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Female,Public,JSS,,MEd or Equivalent,Qualified,412,6,ALL,31.0
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Female,Public,JSS,,NCE,Qualified,284,4,ALL,32.0
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Female,Public,JSS,,PGDE,Qualified,698,10,ALL,31.4667
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Female,Public,SSS,,Grade II or Equivalent,Unqualified,950,13,ALL,30.619
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Female,Public,SSS,,PGDE,Qualified,464,6,ALL,31.4
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Male,Public,JSS,,Grade II or Equivalent,Unqualified,768,10,ALL,32.5
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Male,Public,JSS,,PGDE,Qualified,1256,17,ALL,32.6923
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Male,Public,SSS,,BEd or Equivalent,Qualified,562,8,ALL,31.6667
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Community Secondary School, Abuloma/Amadi-Ama",Male,Public,SSS,,PGDE,Qualified,912,13,ALL,30.85
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Comprehensive High School, Abuloma/Amadi-Ama",Female,Private,Adult & Non-Formal Education,,,Unqualified,118,3,ALL,20.0
2022/2023,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,"Comprehensive High School, Abuloma/Amadi-Ama",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,117,2,ALL,26.3333
