session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,18,2,ALL,9.0
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,2,ALL,16.5
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,56,2,ALL,28.0
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,2,ALL,25.5
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,JSS,,BEd or Equivalent,Qualified,195,10,ALL,19.5
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,JSS,,NCE,Qualified,120,6,ALL,20.0
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,,,Unqualified,329,22,ALL,14.9545
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,286,19,ALL,15.0526
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,,NCE,Qualified,386,18,ALL,21.4444
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,301,14,ALL,21.5
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,372,25,ALL,14.88
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,386,18,ALL,21.4444
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,429,20,ALL,21.45
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,443,21,ALL,21.0952
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,415,19,ALL,21.8421
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,386,18,ALL,21.4444
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,SSS,,BEd or Equivalent,Qualified,177,8,ALL,22.125
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,SSS,,Grade II or Equivalent,Unqualified,34,2,ALL,17.0
2023/2024,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Unity College, Kuje",Male,Public,SSS,,PGDE,Qualified,29,2,ALL,14.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Female,Public,JSS,,,Unqualified,95,5,ALL,19.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Female,Public,JSS,,BEd or Equivalent,Qualified,81,3,ALL,27.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Female,Public,JSS,,NCE,Qualified,90,4,ALL,22.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Female,Public,SSS,,MEd or Equivalent,Qualified,70,3,ALL,23.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Female,Public,SSS,,NCE,Qualified,27,2,ALL,13.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Female,Public,SSS,,PGDE,Qualified,101,4,ALL,25.25
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Male,Public,JSS,,,Unqualified,75,3,ALL,25.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Male,Public,JSS,,NCE,Qualified,84,3,ALL,28.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Male,Public,JSS,,PGDE,Qualified,80,3,ALL,26.6667
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Male,Public,SSS,,BEd or Equivalent,Qualified,122,6,ALL,20.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Community Secondary School, Ashara",Male,Public,SSS,,PGDE,Qualified,80,4,ALL,20.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Adult & Non-Formal Education,,,Unqualified,6,2,ALL,3.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,6,2,ALL,3.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,12,2,ALL,6.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,18,2,ALL,9.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,JSS,,BEd or Equivalent,Qualified,77,4,ALL,19.25
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,JSS,,Grade II or Equivalent,Unqualified,77,5,ALL,15.4
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,JSS,,PGDE,Qualified,68,4,ALL,17.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,300,24,ALL,12.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,300,24,ALL,12.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,248,20,ALL,12.4
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,261,21,ALL,12.4286
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,261,21,ALL,12.4286
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,248,15,ALL,16.5333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,SSS,,BEd or Equivalent,Qualified,105,7,ALL,15.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Female,Private,SSS,,PGDE,Qualified,46,3,ALL,15.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,9,2,ALL,4.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,18,2,ALL,9.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,9,2,ALL,4.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,18,2,ALL,9.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,JSS,,,Unqualified,137,7,ALL,19.5714
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,JSS,,NCE,Qualified,58,3,ALL,19.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,301,21,ALL,14.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,272,19,ALL,14.3158
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,243,19,ALL,12.7895
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,243,19,ALL,12.7895
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,243,19,ALL,12.7895
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,272,21,ALL,12.9524
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,SSS,,Grade II or Equivalent,Unqualified,101,6,ALL,16.8333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Comprehensive High School, Ashara",Male,Private,SSS,,NCE,Qualified,46,2,ALL,23.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,24,2,ALL,12.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30,2,ALL,15.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,12,2,ALL,6.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,42,2,ALL,21.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,9,2,ALL,4.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,JSS,,Grade II or Equivalent,Unqualified,50,2,ALL,25.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,JSS,,NCE,Qualified,118,4,ALL,29.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,JSS,,PGDE,Qualified,181,7,ALL,25.8571
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,248,12,ALL,20.6667
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,483,31,ALL,15.5806
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,,NCE,Qualified,378,18,ALL,21.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,418,19,ALL,22.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,418,19,ALL,22.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,339,22,ALL,15.4091
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,326,15,ALL,21.7333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,326,15,ALL,21.7333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,287,13,ALL,22.0769
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,SSS,,BEd or Equivalent,Qualified,35,2,ALL,17.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,SSS,,Grade II or Equivalent,Unqualified,39,2,ALL,19.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,SSS,,NCE,Qualified,74,4,ALL,18.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Female,Public,SSS,,PGDE,Qualified,70,3,ALL,23.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Adult & Non-Formal Education,,,Unqualified,14,2,ALL,7.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,18,2,ALL,9.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,ALL,25.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,60,2,ALL,30.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,5,2,ALL,2.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,JSS,,,Unqualified,93,5,ALL,18.6
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,JSS,,Grade II or Equivalent,Unqualified,102,6,ALL,17.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,JSS,,NCE,Qualified,97,5,ALL,19.4
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,,,Unqualified,272,15,ALL,18.1333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,415,23,ALL,18.0435
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,,NCE,Qualified,286,18,ALL,15.8889
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,129,8,ALL,16.125
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,458,29,ALL,15.7931
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,401,25,ALL,16.04
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,372,21,ALL,17.7143
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,343,19,ALL,18.0526
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,343,22,ALL,15.5909
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,315,20,ALL,15.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,SSS,,Grade II or Equivalent,Unqualified,34,2,ALL,17.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,SSS,,MEd or Equivalent,Qualified,80,4,ALL,20.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,SSS,,NCE,Qualified,71,4,ALL,17.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Government Secondary School, Ashara",Male,Public,SSS,,PGDE,Qualified,34,2,ALL,17.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Female,Public,JSS,,BEd or Equivalent,Qualified,294,14,ALL,21.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Female,Public,SSS,,BEd or Equivalent,Qualified,174,8,ALL,21.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Female,Public,SSS,,NCE,Qualified,27,2,ALL,13.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Male,Public,JSS,,BEd or Equivalent,Qualified,124,6,ALL,20.6667
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Male,Public,JSS,,NCE,Qualified,62,3,ALL,20.6667
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Male,Public,JSS,,PGDE,Qualified,89,5,ALL,17.8
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Male,Public,SSS,,BEd or Equivalent,Qualified,63,4,ALL,15.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Male,Public,SSS,,MEd or Equivalent,Qualified,76,4,ALL,19.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Ashara,"Unity College, Kwali",Male,Public,SSS,,PGDE,Qualified,71,4,ALL,17.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Female,Public,JSS,,BEd or Equivalent,Qualified,149,7,ALL,21.2857
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Female,Public,JSS,,NCE,Qualified,140,7,ALL,20.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Female,Public,JSS,,PGDE,Qualified,149,7,ALL,21.2857
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Female,Public,SSS,,BEd or Equivalent,Qualified,93,6,ALL,15.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Female,Public,SSS,,MEd or Equivalent,Qualified,93,6,ALL,15.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Female,Public,SSS,,PGDE,Qualified,93,6,ALL,15.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Male,Public,JSS,,BEd or Equivalent,Qualified,44,2,ALL,22.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Male,Public,JSS,,NCE,Qualified,341,13,ALL,26.2308
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Male,Public,SSS,,MEd or Equivalent,Qualified,84,4,ALL,21.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Community Secondary School, Dafa",Male,Public,SSS,,PGDE,Qualified,219,11,ALL,19.9091
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Female,Private,JSS,,,Unqualified,95,5,ALL,19.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Female,Private,JSS,,BEd or Equivalent,Qualified,54,3,ALL,18.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Female,Private,JSS,,PGDE,Qualified,104,6,ALL,17.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Female,Private,SSS,,,Unqualified,70,3,ALL,23.3333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Female,Private,SSS,,MEd or Equivalent,Qualified,62,5,ALL,12.4
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Female,Private,SSS,,PGDE,Qualified,23,2,ALL,11.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Male,Private,JSS,,,Unqualified,66,3,ALL,22.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Male,Private,JSS,,Grade II or Equivalent,Unqualified,75,4,ALL,18.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Male,Private,JSS,,NCE,Qualified,97,5,ALL,19.4
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Male,Private,SSS,,Grade II or Equivalent,Unqualified,55,4,ALL,13.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Male,Private,SSS,,MEd or Equivalent,Qualified,63,4,ALL,15.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Comprehensive High School, Dafa",Male,Private,SSS,,PGDE,Qualified,51,3,ALL,17.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Female,Public,JSS,,BEd or Equivalent,Qualified,145,7,ALL,20.7143
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Female,Public,JSS,,NCE,Qualified,95,4,ALL,23.75
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Female,Public,JSS,,PGDE,Qualified,36,2,ALL,18.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Female,Public,SSS,,,Unqualified,66,4,ALL,16.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Female,Public,SSS,,NCE,Qualified,35,2,ALL,17.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Female,Public,SSS,,PGDE,Qualified,101,4,ALL,25.25
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Male,Public,JSS,,BEd or Equivalent,Qualified,84,4,ALL,21.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Male,Public,JSS,,Grade II or Equivalent,Unqualified,66,3,ALL,22.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Male,Public,JSS,,NCE,Qualified,93,4,ALL,23.25
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Male,Public,SSS,,BEd or Equivalent,Qualified,34,2,ALL,17.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Government Secondary School, Dafa",Male,Public,SSS,,PGDE,Qualified,168,9,ALL,18.6667
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Adult & Non-Formal Education,,,Unqualified,21,2,ALL,10.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,42,2,ALL,21.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,24,2,ALL,12.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,24,2,ALL,12.0
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,27,2,ALL,13.5
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,JSS,,BEd or Equivalent,Qualified,185,8,ALL,23.125
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,JSS,,Grade II or Equivalent,Unqualified,199,11,ALL,18.0909
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Pre-Primary/Primary,,,Unqualified,130,7,ALL,18.5714
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,248,17,ALL,14.5882
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,287,15,ALL,19.1333
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Pre-Primary/Primary,,NCE,Qualified,352,24,ALL,14.6667
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,313,21,ALL,14.9048
2023/2024,North Central,Abuja Federal Capital Territory,Kwali,Dafa,"Unity College, Kwali",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,470,24,ALL,19.5833
