session,gender,disability_scope,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2020/2021,Female,all,NABTEB,College of Education,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,116,114,77,35,29,6,2,37,42,6
2020/2021,Female,all,NABTEB,College of Education,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,116,114,77,28,21,7,2,37,49,7
2020/2021,Female,all,NABTEB,College of Education,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,309,304,197,70,58,12,5,107,127,12
2020/2021,Female,all,NABTEB,College of Education,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,81,80,53,28,29,0,1,27,25,0
2020/2021,Female,all,NABTEB,College of Education,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,107,105,72,28,29,0,2,33,44,0
2020/2021,Female,all,NABTEB,College of Education,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,338,333,230,84,72,12,5,103,146,12
2020/2021,Female,all,NABTEB,College of Education,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,129,127,77,28,29,0,2,50,49,0
2020/2021,Female,all,NABTEB,College of Education,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,188,186,116,42,44,0,2,70,74,0
2020/2021,Female,all,NABTEB,College of Education,ward,Aguda,South West,Lagos,Surulere,Aguda,,279,275,192,77,65,12,4,83,115,12
2020/2021,Female,all,NABTEB,College of Education,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,90,89,58,21,22,0,1,31,37,0
2020/2021,Female,all,NABTEB,Polytechnic,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,240,236,158,49,43,7,4,78,109,7
2020/2021,Female,all,NABTEB,Polytechnic,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,513,506,346,134,115,19,7,160,212,19
2020/2021,Female,all,NABTEB,Polytechnic,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,342,337,226,77,65,12,5,111,149,12
2020/2021,Female,all,NABTEB,Polytechnic,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,324,320,235,84,72,12,4,85,151,12
2020/2021,Female,all,NABTEB,Polytechnic,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,330,325,206,77,65,12,5,119,129,12
2020/2021,Female,all,NABTEB,Polytechnic,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,252,249,168,63,57,6,3,81,105,6
2020/2021,Female,all,NABTEB,Polytechnic,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,197,194,130,49,43,6,3,64,81,6
2020/2021,Female,all,NABTEB,Polytechnic,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,73,72,48,21,22,0,1,24,27,0
2020/2021,Female,all,NABTEB,Polytechnic,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,141,139,96,35,29,6,2,43,61,6
2020/2021,Female,all,NABTEB,Polytechnic,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,501,494,326,105,86,19,7,168,221,19
2020/2021,Female,all,NABTEB,Polytechnic,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,180,177,106,35,29,6,3,71,71,6
2020/2021,Female,all,NABTEB,Polytechnic,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,124,122,77,28,29,0,2,45,49,0
2020/2021,Female,all,NABTEB,Polytechnic,ward,Aguda,South West,Lagos,Surulere,Aguda,,176,173,120,49,43,6,3,53,71,6
2020/2021,Female,all,NABTEB,Polytechnic,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,197,194,139,49,43,6,3,55,90,6
2020/2021,Female,all,NABTEB,University,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,249,245,168,63,50,13,4,77,105,13
2020/2021,Female,all,NABTEB,University,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,158,156,106,42,36,6,2,50,64,6
2020/2021,Female,all,NABTEB,University,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,77,76,53,21,21,0,1,23,32,0
2020/2021,Female,all,NABTEB,University,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,244,240,159,57,50,7,4,81,102,7
2020/2021,Female,all,NABTEB,University,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,107,105,72,28,29,0,2,33,44,0
2020/2021,Female,all,NABTEB,University,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,372,367,245,84,80,6,5,122,161,6
2020/2021,Female,all,NABTEB,University,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,303,299,192,70,58,12,4,107,122,12
2020/2021,Female,all,NABTEB,University,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,406,400,264,98,79,19,6,136,166,19
2020/2021,Female,all,NABTEB,University,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,90,89,58,21,22,0,1,31,37,0
2020/2021,Female,all,NABTEB,University,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,278,274,173,63,57,6,4,101,110,6
2020/2021,Female,all,NABTEB,University,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,283,278,178,56,50,6,5,100,122,6
2020/2021,Female,all,NABTEB,University,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,129,127,77,28,29,0,2,50,49,0
2020/2021,Female,all,NABTEB,University,ward,Aguda,South West,Lagos,Surulere,Aguda,,116,114,82,35,29,6,2,32,47,6
2020/2021,Female,all,NABTEB,University,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,321,317,212,70,58,12,4,105,142,12
2020/2021,Female,all,NECO,College of Education,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,185,182,121,48,42,6,3,61,73,6
2020/2021,Female,all,NECO,College of Education,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,221,218,155,54,49,5,3,63,101,5
2020/2021,Female,all,NECO,College of Education,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,586,577,384,114,97,17,9,193,270,17
2020/2021,Female,all,NECO,College of Education,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,147,145,103,42,36,6,2,42,61,6
2020/2021,Female,all,NECO,College of Education,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,189,186,125,48,42,6,3,61,77,6
2020/2021,Female,all,NECO,College of Education,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,645,636,436,164,140,24,9,200,272,24
2020/2021,Female,all,NECO,College of Education,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,258,254,164,48,42,6,4,90,116,6
2020/2021,Female,all,NECO,College of Education,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,304,300,194,72,60,12,4,106,122,12
2020/2021,Female,all,NECO,College of Education,ward,Aguda,South West,Lagos,Surulere,Aguda,,498,491,323,126,110,16,7,168,197,16
2020/2021,Female,all,NECO,College of Education,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,156,154,95,36,30,6,2,59,59,6
2020/2021,Female,all,NECO,Polytechnic,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,429,422,280,108,98,10,7,142,172,10
2020/2021,Female,all,NECO,Polytechnic,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,903,890,587,199,176,23,13,303,388,23
2020/2021,Female,all,NECO,Polytechnic,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,678,668,435,133,116,17,10,233,302,17
2020/2021,Female,all,NECO,Polytechnic,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,599,591,401,157,134,23,8,190,244,23
2020/2021,Female,all,NECO,Polytechnic,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,683,672,431,145,122,23,11,241,286,23
2020/2021,Female,all,NECO,Polytechnic,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,401,395,267,102,85,17,6,128,165,17
2020/2021,Female,all,NECO,Polytechnic,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,368,363,241,85,73,12,5,122,156,12
2020/2021,Female,all,NECO,Polytechnic,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,134,132,95,36,30,6,2,37,59,6
2020/2021,Female,all,NECO,Polytechnic,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,318,313,207,79,67,12,5,106,128,12
2020/2021,Female,all,NECO,Polytechnic,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,937,922,586,193,158,35,15,336,393,35
2020/2021,Female,all,NECO,Polytechnic,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,383,377,241,79,67,12,6,136,162,12
2020/2021,Female,all,NECO,Polytechnic,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,221,218,134,48,42,6,3,84,86,6
2020/2021,Female,all,NECO,Polytechnic,ward,Aguda,South West,Lagos,Surulere,Aguda,,337,332,220,79,67,12,5,112,141,12
2020/2021,Female,all,NECO,Polytechnic,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,433,427,285,103,85,18,6,142,182,18
2020/2021,Female,all,NECO,University,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,465,458,302,108,98,10,7,156,194,10
2020/2021,Female,all,NECO,University,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,304,300,216,91,79,12,4,84,125,12
2020/2021,Female,all,NECO,University,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,147,145,99,36,30,6,2,46,63,6
2020/2021,Female,all,NECO,University,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,359,354,220,60,55,5,5,134,160,5
2020/2021,Female,all,NECO,University,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,194,191,125,54,49,5,3,66,71,5
2020/2021,Female,all,NECO,University,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,747,736,478,162,139,23,11,258,316,23
2020/2021,Female,all,NECO,University,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,553,545,358,126,110,16,8,187,232,16
2020/2021,Female,all,NECO,University,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,738,727,470,168,140,28,11,257,302,28
2020/2021,Female,all,NECO,University,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,166,164,108,42,36,6,2,56,66,6
2020/2021,Female,all,NECO,University,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,503,495,301,96,85,11,8,194,205,11
2020/2021,Female,all,NECO,University,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,540,532,349,114,104,10,8,183,235,10
2020/2021,Female,all,NECO,University,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,235,232,147,48,42,6,3,85,99,6
2020/2021,Female,all,NECO,University,ward,Aguda,South West,Lagos,Surulere,Aguda,,235,232,151,60,55,5,3,81,91,5
2020/2021,Female,all,NECO,University,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,646,636,440,151,128,23,10,196,289,23
2020/2021,Female,all,WAEC,College of Education,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,290,286,202,85,74,11,4,84,117,11
2020/2021,Female,all,WAEC,College of Education,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,255,251,167,59,51,8,4,84,108,8
2020/2021,Female,all,WAEC,College of Education,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,702,692,447,154,143,11,10,245,293,11
2020/2021,Female,all,WAEC,College of Education,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,188,185,132,53,51,2,3,53,79,2
2020/2021,Female,all,WAEC,College of Education,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,290,286,202,80,74,6,4,84,122,6
2020/2021,Female,all,WAEC,College of Education,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,769,758,513,192,170,22,11,245,321,22
2020/2021,Female,all,WAEC,College of Education,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,335,330,218,64,57,7,5,112,154,7
2020/2021,Female,all,WAEC,College of Education,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,402,396,264,91,85,6,6,132,173,6
2020/2021,Female,all,WAEC,College of Education,ward,Aguda,South West,Lagos,Surulere,Aguda,,725,714,493,181,164,17,11,221,312,17
2020/2021,Female,all,WAEC,College of Education,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,165,163,105,37,34,3,2,58,68,3
2020/2021,Female,all,WAEC,Polytechnic,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,569,560,366,133,119,14,9,194,233,14
2020/2021,Female,all,WAEC,Polytechnic,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,1247,1229,836,298,273,25,18,393,538,25
2020/2021,Female,all,WAEC,Polytechnic,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,985,970,614,197,176,21,15,356,417,21
2020/2021,Female,all,WAEC,Polytechnic,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,679,669,470,196,177,19,10,199,274,19
2020/2021,Female,all,WAEC,Polytechnic,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,849,837,525,181,159,22,12,312,344,22
2020/2021,Female,all,WAEC,Polytechnic,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,626,617,427,165,148,17,9,190,262,17
2020/2021,Female,all,WAEC,Polytechnic,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,478,471,303,106,91,15,7,168,197,15
2020/2021,Female,all,WAEC,Polytechnic,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,170,167,117,53,51,2,3,50,64,2
2020/2021,Female,all,WAEC,Polytechnic,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,411,405,256,90,80,10,6,149,166,10
2020/2021,Female,all,WAEC,Polytechnic,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,1208,1190,777,272,244,28,18,413,505,28
2020/2021,Female,all,WAEC,Polytechnic,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,403,397,241,74,68,6,6,156,167,6
2020/2021,Female,all,WAEC,Polytechnic,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,286,282,183,64,57,7,4,99,119,7
2020/2021,Female,all,WAEC,Polytechnic,ward,Aguda,South West,Lagos,Surulere,Aguda,,448,441,307,112,102,10,7,134,195,10
2020/2021,Female,all,WAEC,Polytechnic,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,456,449,288,96,85,11,7,161,192,11
2020/2021,Female,all,WAEC,University,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,578,569,377,138,131,7,9,192,239,7
2020/2021,Female,all,WAEC,University,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,456,449,307,117,108,9,7,142,190,9
2020/2021,Female,all,WAEC,University,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,197,194,132,53,51,2,3,62,79,2
2020/2021,Female,all,WAEC,University,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,591,582,361,106,97,9,9,221,255,9
2020/2021,Female,all,WAEC,University,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,219,216,140,53,45,8,3,76,87,8
2020/2021,Female,all,WAEC,University,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,939,926,591,203,188,15,13,335,388,15
2020/2021,Female,all,WAEC,University,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,786,775,497,175,154,21,11,278,322,21
2020/2021,Female,all,WAEC,University,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,1037,1022,661,229,211,18,15,361,432,18
2020/2021,Female,all,WAEC,University,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,179,176,121,43,40,3,3,55,78,3
2020/2021,Female,all,WAEC,University,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,693,683,439,159,142,17,10,244,280,17
2020/2021,Female,all,WAEC,University,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,675,665,431,149,130,19,10,234,282,19
2020/2021,Female,all,WAEC,University,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,318,313,198,59,51,8,5,115,139,8
2020/2021,Female,all,WAEC,University,ward,Aguda,South West,Lagos,Surulere,Aguda,,304,300,214,85,80,5,4,86,129,5
2020/2021,Female,all,WAEC,University,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,783,771,497,165,154,11,12,274,332,11
2020/2021,Female,disabled,NABTEB,College of Education,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,34,34,20,14,14,0,0,14,6,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,42,42,28,14,14,0,0,14,14,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,17,17,9,7,7,0,0,8,2,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,34,34,20,14,14,0,0,14,6,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Aguda,South West,Lagos,Surulere,Aguda,,38,38,24,14,14,0,0,14,10,0
2020/2021,Female,disabled,NABTEB,College of Education,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,34,34,20,7,7,0,0,14,13,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,59,59,34,21,21,0,0,25,13,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,38,38,24,14,14,0,0,14,10,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,38,38,24,14,14,0,0,14,10,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,34,34,20,14,14,0,0,14,6,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,34,34,20,14,14,0,0,14,6,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,21,21,14,7,7,0,0,7,7,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,17,17,9,7,7,0,0,8,2,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,59,59,32,21,21,0,0,27,11,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Aguda,South West,Lagos,Surulere,Aguda,,21,21,14,7,7,0,0,7,7,0
2020/2021,Female,disabled,NABTEB,Polytechnic,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,29,29,19,7,7,0,0,10,12,0
2020/2021,Female,disabled,NABTEB,University,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,34,34,20,14,14,0,0,14,6,0
2020/2021,Female,disabled,NABTEB,University,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,21,21,14,7,7,0,0,7,7,0
2020/2021,Female,disabled,NABTEB,University,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,University,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,29,29,14,7,7,0,0,15,7,0
2020/2021,Female,disabled,NABTEB,University,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,University,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,51,51,30,21,21,0,0,21,9,0
2020/2021,Female,disabled,NABTEB,University,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,34,34,20,7,7,0,0,14,13,0
2020/2021,Female,disabled,NABTEB,University,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,51,51,29,21,21,0,0,22,8,0
2020/2021,Female,disabled,NABTEB,University,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,University,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,38,38,24,14,14,0,0,14,10,0
2020/2021,Female,disabled,NABTEB,University,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,38,38,24,14,14,0,0,14,10,0
2020/2021,Female,disabled,NABTEB,University,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,University,ward,Aguda,South West,Lagos,Surulere,Aguda,,17,17,10,7,7,0,0,7,3,0
2020/2021,Female,disabled,NABTEB,University,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,34,34,20,14,14,0,0,14,6,0
2020/2021,Female,disabled,NECO,College of Education,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,23,23,13,6,6,0,0,10,7,0
2020/2021,Female,disabled,NECO,College of Education,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,18,18,13,6,6,0,0,5,7,0
2020/2021,Female,disabled,NECO,College of Education,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,69,68,39,12,12,0,1,29,27,0
2020/2021,Female,disabled,NECO,College of Education,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,18,18,13,6,6,0,0,5,7,0
2020/2021,Female,disabled,NECO,College of Education,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,23,23,13,6,6,0,0,10,7,0
2020/2021,Female,disabled,NECO,College of Education,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,93,91,60,18,18,0,2,31,42,0
2020/2021,Female,disabled,NECO,College of Education,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,32,32,17,6,6,0,0,15,11,0
2020/2021,Female,disabled,NECO,College of Education,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,36,36,22,12,12,0,0,14,10,0
2020/2021,Female,disabled,NECO,College of Education,ward,Aguda,South West,Lagos,Surulere,Aguda,,64,63,39,12,12,0,1,24,27,0
2020/2021,Female,disabled,NECO,College of Education,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,18,18,9,6,6,0,0,9,3,0
