"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Comprehensive High School, Ado 'C' Idolofin","Male","disabled","NABTEB","University","7","7","3","3","3","0","1.8","0","4","0","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Comprehensive High School, Ado 'C' Idolofin","Male","disabled","NECO","University","8","8","4","3","3","0","1.8","0","4","1","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Comprehensive High School, Ado 'C' Idolofin","Male","disabled","WAEC","University","8","8","4","3","3","0","1.8","0","4","2","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Female","all","NABTEB","College of Education","83","82","51","23","21","2","2.1","1","31","28","2"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Female","all","NECO","College of Education","164","162","101","38","32","6","2.0","2","61","64","6"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Female","all","WAEC","College of Education","234","231","143","56","49","7","2.0","3","88","87","7"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Female","disabled","NABTEB","College of Education","7","7","3","3","3","0","2.1","0","4","0","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Female","disabled","NECO","College of Education","15","15","9","3","3","0","2.0","0","6","6","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Female","disabled","WAEC","College of Education","19","19","12","3","3","0","2.0","0","7","9","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Male","all","NABTEB","College of Education","89","88","48","15","12","3","2.1","1","40","34","3"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Male","all","NECO","College of Education","184","181","112","41","35","6","2.0","3","69","71","6"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Male","all","WAEC","College of Education","241","237","137","48","43","5","2.0","4","100","90","5"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Male","disabled","NABTEB","College of Education","7","7","3","0","0","0","2.1","0","4","3","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Male","disabled","NECO","College of Education","15","15","9","3","3","0","2.0","0","6","6","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Government Secondary School, Ado 'C' Idolofin","Male","disabled","WAEC","College of Education","21","21","12","3","3","0","2.0","0","9","9","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Female","all","NABTEB","Polytechnic","50","49","28","8","8","0","2.0","1","21","21","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Female","all","NECO","Polytechnic","78","77","44","17","14","3","2.0","1","33","28","3"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Female","all","WAEC","Polytechnic","104","102","56","20","18","2","2.0","2","46","37","2"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Female","disabled","NABTEB","Polytechnic","7","7","3","0","0","0","2.0","0","4","3","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Female","disabled","NECO","Polytechnic","8","8","4","3","3","0","2.0","0","4","1","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Female","disabled","WAEC","Polytechnic","13","13","6","3","3","0","2.0","0","6","4","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Male","all","NABTEB","Polytechnic","55","54","31","11","12","0","2.0","1","23","20","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Male","all","NECO","Polytechnic","93","92","53","21","18","3","2.0","1","39","32","3"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Male","all","WAEC","Polytechnic","106","104","60","20","18","2","2.0","2","44","41","2"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Male","disabled","NABTEB","Polytechnic","7","7","3","3","3","0","2.0","0","4","0","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Male","disabled","NECO","Polytechnic","10","10","5","2","3","0","2.0","0","5","2","0"
"2019/2020","South West","Ekiti","Gbonyin","Ado 'C' Idolofin","Unity College, Gbonyin","Male","disabled","WAEC","Polytechnic","13","13","6","3","3","0","2.0","0","6","4","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Female","all","NABTEB","Polytechnic","79","78","47","15","12","3","2.0","1","31","32","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Female","all","NECO","Polytechnic","142","140","87","34","28","6","2.0","2","53","54","6"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Female","all","WAEC","Polytechnic","202","199","116","45","39","6","2.0","3","83","71","6"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Female","disabled","NABTEB","Polytechnic","9","9","6","3","3","0","2.0","0","3","2","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Female","disabled","NECO","Polytechnic","18","18","9","3","3","0","2.0","0","9","7","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Female","disabled","WAEC","Polytechnic","27","27","15","6","6","0","2.0","0","12","9","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Male","all","NABTEB","Polytechnic","93","92","55","19","16","3","2.0","1","37","37","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Male","all","NECO","Polytechnic","181","178","107","41","35","6","2.0","3","71","67","6"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Male","all","WAEC","Polytechnic","248","244","144","45","42","3","2.0","4","100","100","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Male","disabled","NABTEB","Polytechnic","11","11","6","3","3","0","2.0","0","5","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Male","disabled","NECO","Polytechnic","23","23","12","3","3","0","2.0","0","12","9","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Community Secondary School, Ekamarun Ward 'A'","Male","disabled","WAEC","Polytechnic","30","30","17","6","6","0","2.0","0","13","11","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Female","all","NABTEB","University","50","49","28","11","12","0","1.8","1","21","18","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Female","all","NECO","University","88","87","51","24","21","3","1.8","1","36","27","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Female","all","WAEC","University","105","103","59","20","18","2","1.8","2","44","39","2"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Female","disabled","NABTEB","University","7","7","3","3","3","0","1.8","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Female","disabled","NECO","University","8","8","4","3","3","0","1.8","0","4","1","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Female","disabled","WAEC","University","8","8","5","3","3","0","1.8","0","3","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Male","all","NABTEB","University","50","49","28","7","8","0","1.8","1","21","22","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Male","all","NECO","University","78","77","44","14","11","3","1.8","1","33","31","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Male","all","WAEC","University","98","97","56","20","18","2","1.8","1","41","37","2"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Male","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Male","disabled","NECO","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Comprehensive High School, Ekamarun Ward 'A'","Male","disabled","WAEC","University","8","8","5","3","3","0","1.8","0","3","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Female","all","NABTEB","University","48","47","26","11","12","0","1.8","1","21","16","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Female","all","NECO","University","96","95","54","21","18","3","1.8","1","41","33","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Female","all","WAEC","University","124","122","73","28","24","4","1.8","2","49","45","4"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Female","disabled","NABTEB","University","7","7","3","3","3","0","1.8","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Female","disabled","NECO","University","10","10","5","2","2","0","1.8","0","5","2","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Female","disabled","WAEC","University","15","15","8","3","3","0","1.8","0","7","6","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Male","all","NABTEB","University","58","57","33","8","8","0","1.8","1","24","26","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Male","all","NECO","University","121","119","66","17","14","3","1.8","2","53","50","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Male","all","WAEC","University","141","139","76","25","24","1","1.8","2","63","52","1"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Male","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Male","disabled","NECO","University","15","15","9","0","0","0","1.8","0","6","9","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Government Secondary School, Ekamarun Ward 'A'","Male","disabled","WAEC","University","18","18","9","3","3","0","1.8","0","9","6","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Female","all","NABTEB","University","85","84","47","15","12","3","1.8","1","37","32","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Female","all","NECO","University","161","159","93","34","28","6","1.8","2","66","60","6"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Female","all","WAEC","University","220","217","119","36","33","3","1.8","3","98","84","3"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Female","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Female","disabled","NECO","University","15","15","9","3","3","0","1.8","0","6","6","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Female","disabled","WAEC","University","20","20","10","3","3","0","1.8","0","10","8","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Male","all","NABTEB","University","87","86","48","11","12","0","1.8","1","38","38","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Male","all","NECO","University","172","169","97","38","32","6","1.8","3","72","60","6"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Male","all","WAEC","University","242","238","138","39","33","6","1.8","4","100","99","6"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Male","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Male","disabled","NECO","University","15","15","7","3","3","0","1.8","0","8","4","0"
"2019/2020","South West","Ekiti","Ijero","Ekamarun Ward 'A'","Unity College, Ijero","Male","disabled","WAEC","University","19","19","10","3","3","0","1.8","0","9","7","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Female","all","NABTEB","Polytechnic","54","53","30","11","12","0","2.0","1","23","20","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Female","all","NECO","Polytechnic","99","98","56","17","14","3","2.0","1","42","40","3"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Female","all","WAEC","Polytechnic","120","118","67","25","21","4","2.0","2","51","43","4"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Female","disabled","NABTEB","Polytechnic","7","7","3","3","3","0","2.0","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Female","disabled","NECO","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Female","disabled","WAEC","Polytechnic","11","11","6","3","3","0","2.0","0","5","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Male","all","NABTEB","Polytechnic","65","64","37","7","8","0","2.0","1","27","31","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Male","all","NECO","Polytechnic","107","105","56","21","18","3","2.0","2","49","36","3"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Male","all","WAEC","Polytechnic","145","143","82","25","21","4","2.0","2","61","58","4"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Male","disabled","NABTEB","Polytechnic","7","7","3","0","0","0","2.0","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Male","disabled","NECO","Polytechnic","10","10","5","2","3","0","2.0","0","5","2","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Community Secondary School, Ekameta","Male","disabled","WAEC","Polytechnic","13","13","6","3","3","0","2.0","0","6","4","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Female","all","NABTEB","Polytechnic","57","56","31","11","12","0","2.0","1","25","20","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Female","all","NECO","Polytechnic","107","105","60","21","18","3","2.0","2","45","40","3"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Female","all","WAEC","Polytechnic","162","160","94","28","27","1","2.0","2","66","66","1"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Female","disabled","NABTEB","Polytechnic","7","7","3","3","3","0","2.0","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Female","disabled","NECO","Polytechnic","13","13","7","3","3","0","2.0","0","6","5","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Female","disabled","WAEC","Polytechnic","20","20","10","3","3","0","2.0","0","10","8","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Male","all","NABTEB","Polytechnic","65","64","35","7","8","0","2.0","1","29","29","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Male","all","NECO","Polytechnic","118","116","66","21","18","3","2.0","2","50","45","3"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Male","all","WAEC","Polytechnic","196","193","111","34","30","4","2.0","3","82","77","4"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Male","disabled","NABTEB","Polytechnic","7","7","3","0","0","0","2.0","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Male","disabled","NECO","Polytechnic","15","15","7","3","3","0","2.0","0","8","4","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Comprehensive High School, Ekameta","Male","disabled","WAEC","Polytechnic","29","29","14","3","3","0","2.0","0","14","12","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Female","all","NABTEB","University","83","82","51","23","21","2","1.8","1","31","28","2"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Female","all","NECO","University","189","186","114","48","39","9","1.8","3","72","66","9"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Female","all","WAEC","University","229","226","141","56","52","4","1.8","3","85","86","4"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Female","disabled","NABTEB","University","7","7","3","3","3","0","1.8","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Female","disabled","NECO","University","18","18","9","3","4","0","1.8","0","9","7","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Female","disabled","WAEC","University","20","20","12","5","6","0","1.8","0","8","8","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Male","all","NABTEB","University","100","99","57","26","25","1","1.8","1","42","32","1"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Male","all","NECO","University","202","199","130","52","46","6","1.8","3","69","79","6"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Male","all","WAEC","University","266","262","163","59","55","4","1.8","4","99","105","4"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Male","disabled","NABTEB","University","7","7","3","3","3","0","1.8","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Male","disabled","NECO","University","18","18","9","3","4","0","1.8","0","9","7","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Government Secondary School, Ekameta","Male","disabled","WAEC","University","24","24","14","6","6","0","1.8","0","10","9","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Female","all","NABTEB","University","51","50","29","7","8","0","1.8","1","21","22","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Female","all","NECO","University","86","85","49","21","18","3","1.8","1","36","28","3"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Female","all","WAEC","University","108","106","60","20","18","2","1.8","2","46","40","2"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Female","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Female","disabled","NECO","University","8","8","5","3","4","0","1.8","0","3","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Female","disabled","WAEC","University","12","12","6","3","3","0","1.8","0","6","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Male","all","NABTEB","University","55","54","31","8","8","0","1.8","1","23","23","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Male","all","NECO","University","103","101","55","14","11","3","1.8","2","46","41","3"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Male","all","WAEC","University","145","143","78","22","21","1","1.8","2","65","57","1"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Male","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Male","disabled","NECO","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","South West","Ekiti","Ijero","Ekameta","Unity College, Ijero","Male","disabled","WAEC","University","15","15","8","0","0","0","1.8","0","7","8","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Female","all","NABTEB","Polytechnic","70","69","40","15","16","0","2.0","1","29","25","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Female","all","NECO","Polytechnic","126","124","70","24","21","3","2.0","2","54","47","3"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Female","all","WAEC","Polytechnic","172","169","99","31","27","4","2.0","3","70","68","4"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Female","disabled","NABTEB","Polytechnic","7","7","3","3","3","0","2.0","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Female","disabled","NECO","Polytechnic","15","15","9","3","3","0","2.0","0","6","6","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Female","disabled","WAEC","Polytechnic","20","20","10","3","3","0","2.0","0","10","8","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Male","all","NABTEB","Polytechnic","83","82","49","15","16","0","2.0","1","33","34","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Male","all","NECO","Polytechnic","151","149","79","21","18","3","2.0","2","70","58","3"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Male","all","WAEC","Polytechnic","199","196","111","34","30","4","2.0","3","85","78","4"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Male","disabled","NABTEB","Polytechnic","9","9","6","3","3","0","2.0","0","3","2","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Male","disabled","NECO","Polytechnic","17","17","9","0","0","0","2.0","0","8","9","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Community Secondary School, Ijero Ward 'A'","Male","disabled","WAEC","Polytechnic","27","27","15","3","3","0","2.0","0","12","12","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Female","all","NABTEB","University","70","69","43","11","12","0","1.8","1","26","32","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Female","all","NECO","University","140","138","77","28","25","3","1.8","2","61","50","3"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Female","all","WAEC","University","169","166","93","31","27","4","1.8","3","73","63","4"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Female","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Female","disabled","NECO","University","11","11","6","3","3","0","1.8","0","6","3","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Female","disabled","WAEC","University","13","13","6","3","3","0","1.8","0","6","4","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Male","all","NABTEB","University","81","80","47","15","12","3","1.8","1","33","32","3"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Male","all","NECO","University","167","165","96","28","25","3","1.8","2","69","68","3"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Male","all","WAEC","University","204","201","113","34","30","4","1.8","3","88","80","4"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Male","disabled","NABTEB","University","7","7","3","0","0","0","1.8","0","4","3","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Male","disabled","NECO","University","15","15","9","3","3","0","1.8","0","6","6","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Comprehensive High School, Ijero Ward 'A'","Male","disabled","WAEC","University","15","15","8","3","3","0","1.8","0","7","6","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Government Secondary School, Ijero Ward 'A'","Female","all","NABTEB","Polytechnic","72","71","40","15","12","3","2.0","1","31","25","3"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Government Secondary School, Ijero Ward 'A'","Female","all","NECO","Polytechnic","126","124","77","34","28","6","2.0","2","47","44","6"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Government Secondary School, Ijero Ward 'A'","Female","all","WAEC","Polytechnic","193","190","110","45","39","6","2.0","3","80","65","6"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Government Secondary School, Ijero Ward 'A'","Female","disabled","NABTEB","Polytechnic","7","7","3","3","3","0","2.0","0","4","0","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Government Secondary School, Ijero Ward 'A'","Female","disabled","NECO","Polytechnic","8","8","5","3","4","0","2.0","0","3","3","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Government Secondary School, Ijero Ward 'A'","Female","disabled","WAEC","Polytechnic","13","13","6","3","3","0","2.0","0","6","4","0"
"2019/2020","South West","Ekiti","Ijero","Ijero Ward 'A'","Government Secondary School, Ijero Ward 'A'","Male","all","NABTEB","Polytechnic","81","80","51","23","21","2","2.0","1","29","28","2"
