session,zone,state,lga,ward,school,gender,disability_scope,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Bulanna Primary School,Male,all,NECO,University,200,197,128,47,45,2,1.4,3,69,81,2
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Burnuku Primary School,Male,all,WAEC,University,239,235,151,55,49,6,1.4,4,84,96,6
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Dagaleri Primary School,Male,disabled,NABTEB,University,14,14,10,7,7,0,1.4,0,4,3,0
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Garin Buda Primary School,Male,disabled,NECO,University,27,27,17,5,6,0,1.4,0,10,12,0
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Garin Fari Primary School School,Male,disabled,WAEC,University,27,27,16,5,5,0,1.4,0,11,11,0
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Government Junior Secondary School Kutunas,Female,all,NABTEB,University,105,103,58,13,14,0,1.4,2,45,45,0
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Government Junior Secondary School Tarmasuwa,Female,all,NECO,University,203,200,123,37,34,3,1.4,3,77,86,3
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Jabere Primary School,Female,all,WAEC,University,242,238,148,55,49,6,1.4,4,90,93,6
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Kachaccari Fanai Primary School,Female,disabled,NABTEB,University,12,12,7,0,0,0,1.4,0,5,7,0
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Kasuwa Primary School,Female,disabled,NECO,University,18,18,11,0,0,0,1.4,0,7,11,0
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Kutunas Primary School,Female,disabled,WAEC,University,21,21,11,5,5,0,1.4,0,10,6,0
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Tarmasuwa Primary School,Male,all,NABTEB,University,107,105,62,20,14,6,1.4,2,43,42,6
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Umarri Primary School,Male,all,NECO,University,191,188,117,37,34,3,1.4,3,71,80,3
2021/2022,North East,Bauchi,Gamawa,Tarmasuwa,Wabu Primary School,Male,all,WAEC,University,269,265,154,41,34,7,1.4,4,111,113,7
2021/2022,North East,Bauchi,Gamawa,Tumbi,Bulawudo Primary School,Female,disabled,NECO,College of Education,27,27,14,5,6,0,1.6,0,13,9,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Debi Primary School,Female,disabled,WAEC,College of Education,46,45,24,9,10,0,1.6,1,21,15,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Garin Jambiri Primary School,Male,all,NABTEB,College of Education,139,137,81,27,27,0,1.7,2,56,54,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Garuwa Gari Primary School,Male,all,NECO,College of Education,252,248,151,37,34,3,1.6,4,97,114,3
2021/2022,North East,Bauchi,Gamawa,Tumbi,Government Junior Secondary School Tumbi,Male,all,WAEC,College of Education,354,349,212,59,54,5,1.6,5,137,153,5
2021/2022,North East,Bauchi,Gamawa,Tumbi,Government Junior Secondary School Wabu,Male,disabled,NABTEB,College of Education,17,17,10,7,7,0,1.7,0,7,3,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Jillahi Ii Primary School,Male,disabled,NECO,College of Education,30,30,17,0,0,0,1.6,0,13,17,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Karganemi Primary School,Male,disabled,WAEC,College of Education,43,42,24,5,5,0,1.6,1,18,19,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Kokura West Nomadic Primary School,Female,all,NABTEB,Polytechnic,127,125,75,20,14,6,1.6,2,50,55,6
2021/2022,North East,Bauchi,Gamawa,Tumbi,Kyaulori Nomadic Primary School,Female,all,NECO,Polytechnic,243,239,145,47,39,8,1.5,4,94,98,8
2021/2022,North East,Bauchi,Gamawa,Tumbi,Malumri Primary School,Female,all,WAEC,Polytechnic,318,313,196,73,68,5,1.5,5,117,123,5
2021/2022,North East,Bauchi,Gamawa,Tumbi,Tumbi Primary School,Female,disabled,NABTEB,Polytechnic,12,12,6,0,0,0,1.6,0,6,6,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Walwal Primary School,Female,disabled,NECO,Polytechnic,21,21,11,0,0,0,1.5,0,10,11,0
2021/2022,North East,Bauchi,Gamawa,Tumbi,Zawa Nomadic Primary School,Female,disabled,WAEC,Polytechnic,24,24,13,5,5,0,1.5,0,11,8,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Bogga Shabbe Nomadic Primary School,Male,all,NABTEB,Polytechnic,133,131,78,20,21,0,1.6,2,53,58,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Bordodel Nomadic Primary School,Male,all,NECO,Polytechnic,246,242,154,42,39,3,1.5,4,88,112,3
2021/2022,North East,Bauchi,Gamawa,Udubo,Dauduri Primary School,Male,all,WAEC,Polytechnic,315,310,186,59,54,5,1.5,5,124,127,5
2021/2022,North East,Bauchi,Gamawa,Udubo,Fomwan Nursery &Amp; Primary School Udubo,Male,disabled,NABTEB,Polytechnic,12,12,7,0,0,0,1.6,0,5,7,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Government Junior Secondary School Udubo,Male,disabled,NECO,Polytechnic,21,21,11,5,6,0,1.5,0,10,6,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Jungudori Primary School,Male,disabled,WAEC,Polytechnic,24,24,13,5,5,0,1.5,0,11,8,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Karba Primary School,Female,all,NABTEB,University,107,105,65,34,27,7,1.4,2,40,31,7
2021/2022,North East,Bauchi,Gamawa,Udubo,Madarasatul Siradalmustakim Udubo,Female,all,NECO,University,188,185,117,42,39,3,1.4,3,68,75,3
2021/2022,North East,Bauchi,Gamawa,Udubo,Mainari Nomadic Primary School,Female,all,WAEC,University,242,238,162,59,54,5,1.4,4,76,103,5
2021/2022,North East,Bauchi,Gamawa,Udubo,Udubo Central Primary School,Female,disabled,NABTEB,University,12,12,7,7,7,0,1.4,0,5,0,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Udubo West Primary School,Female,disabled,NECO,University,24,24,14,5,6,0,1.4,0,10,9,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Yalwan Taiyo Primary School,Female,disabled,WAEC,University,27,27,19,5,5,0,1.4,0,8,14,0
2021/2022,North East,Bauchi,Gamawa,Udubo,Zakarkatari Primary School,Male,all,NABTEB,University,113,111,78,34,27,7,1.4,2,33,44,7
2021/2022,North East,Bauchi,Gamawa,Zindi,Bumi Yami Primary School,Female,all,NECO,College of Education,182,179,120,47,45,2,1.6,3,59,73,2
2021/2022,North East,Bauchi,Gamawa,Zindi,Dogon Marke Primary School,Female,all,WAEC,College of Education,296,292,188,73,63,10,1.6,4,104,115,10
2021/2022,North East,Bauchi,Gamawa,Zindi,Gadidawa Primary School,Female,disabled,NABTEB,College of Education,11,11,6,0,0,0,1.7,0,5,6,0
2021/2022,North East,Bauchi,Gamawa,Zindi,Garin Kure Primary School,Female,disabled,NECO,College of Education,15,15,9,5,6,0,1.6,0,6,4,0
2021/2022,North East,Bauchi,Gamawa,Zindi,Garin Malam Primary School School,Female,disabled,WAEC,College of Education,24,24,13,5,5,0,1.6,0,11,8,0
2021/2022,North East,Bauchi,Gamawa,Zindi,Government Junior Secondary School Zindiwa,Male,all,NABTEB,College of Education,139,137,88,27,21,6,1.7,2,49,61,6
2021/2022,North East,Bauchi,Gamawa,Zindi,Kachallari Primary School,Male,all,NECO,College of Education,252,248,157,52,45,7,1.6,4,91,105,7
2021/2022,North East,Bauchi,Gamawa,Zindi,Kekeno Primary School,Male,all,WAEC,College of Education,360,355,212,68,63,5,1.6,5,143,144,5
2021/2022,North East,Bauchi,Gamawa,Zindi,Lariski Primary School,Male,disabled,NABTEB,College of Education,11,11,7,0,0,0,1.7,0,4,7,0
2021/2022,North East,Bauchi,Gamawa,Zindi,Maiduguri Primary School,Male,disabled,NECO,College of Education,18,18,9,5,6,0,1.6,0,9,4,0
2021/2022,North East,Bauchi,Gamawa,Zindi,Sansan Primary School,Male,disabled,WAEC,College of Education,27,27,16,5,5,0,1.6,0,11,11,0
2021/2022,North East,Bauchi,Gamawa,Zindi,Yaba Primary School,Female,all,NABTEB,College of Education,81,80,49,14,14,0,1.7,1,31,35,0
2021/2022,North East,Bauchi,Gamawa,Zindi,Zindiwa Primary School,Female,all,NECO,College of Education,134,132,80,21,17,4,1.6,2,52,59,4
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Firo Primary School,Female,all,WAEC,College of Education,180,177,103,36,34,2,1.6,3,74,67,2
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Ganjuwa Primary School,Female,disabled,NABTEB,College of Education,12,12,7,0,0,0,1.7,0,5,7,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Gidanwaya Primary School,Female,disabled,NECO,College of Education,12,12,6,0,0,0,1.6,0,6,6,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Goverment Junior Secondary School Rudubida,Female,disabled,WAEC,College of Education,18,18,11,5,5,0,1.6,0,7,6,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Government Junior Secondary School Ganjuwa,Male,all,NABTEB,College of Education,92,91,52,14,14,0,1.7,1,39,38,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Government Junior Secondary School Nabayi,Male,all,NECO,College of Education,139,137,80,21,17,4,1.6,2,57,59,4
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Government Junior Secondary School Sabon Kariya,Male,all,WAEC,College of Education,193,190,117,36,34,2,1.6,3,73,81,2
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Government Junior Secondry School Yuli,Male,disabled,NABTEB,College of Education,11,11,7,0,0,0,1.7,0,4,7,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Gurzum Primary School,Male,disabled,NECO,College of Education,12,12,6,0,0,0,1.6,0,6,6,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Iraki Nomadic Primary School,Male,disabled,WAEC,College of Education,15,15,8,0,0,0,1.6,0,7,8,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Jimin Yola Primary School,Female,all,NABTEB,Polytechnic,92,91,55,27,27,0,1.6,1,36,28,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Jurara Abbas,Female,all,NECO,Polytechnic,151,149,100,37,34,3,1.5,2,49,63,3
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Kufo Primary School,Female,all,WAEC,Polytechnic,214,211,130,55,49,6,1.5,3,81,75,6
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Loyi Primary School,Female,disabled,NABTEB,Polytechnic,11,11,7,7,7,0,1.6,0,4,0,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Mai Alewa Primary School,Female,disabled,NECO,Polytechnic,18,18,11,5,6,0,1.5,0,7,6,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Maljaussunnah Soro,Female,disabled,WAEC,Polytechnic,24,24,13,5,5,0,1.5,0,11,8,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Sabon Kariya Primary School,Male,all,NABTEB,Polytechnic,92,91,58,20,14,6,1.6,1,33,38,6
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Shira Primary School,Male,all,NECO,Polytechnic,191,188,123,52,45,7,1.5,3,65,71,7
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Tahfizul Quranin Karim Wailo B,Male,all,WAEC,Polytechnic,229,226,148,55,49,6,1.5,3,78,93,6
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Takali Primary School,Male,disabled,NABTEB,Polytechnic,11,11,6,0,0,0,1.6,0,5,6,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Unguwar Alhaji Ibrahim,Male,disabled,NECO,Polytechnic,21,21,11,5,6,0,1.5,0,10,6,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Yada Bargo Primary School,Male,disabled,WAEC,Polytechnic,27,27,16,5,5,0,1.5,0,11,11,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Yurlu Nomadic Primary School,Female,all,NABTEB,College of Education,84,83,55,27,27,0,1.7,1,28,28,0
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Zakka Primary School,Female,all,NECO,College of Education,142,140,88,31,28,3,1.6,2,52,57,3
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Zamo Primary School (Ganjuwa),Female,all,WAEC,College of Education,202,199,127,41,39,2,1.6,3,72,86,2
2021/2022,North East,Bauchi,Ganjuwa,Ganjuwa,Zondenawa Primary School,Female,disabled,NABTEB,College of Education,12,12,7,7,7,0,1.7,0,5,0,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Abbaji Primary School,Female,disabled,NECO,College of Education,18,18,11,5,6,0,1.6,0,7,6,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Daben Kasa Primary School,Female,disabled,WAEC,College of Education,27,27,16,5,5,0,1.6,0,11,11,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Dari Primary  School,Male,all,NABTEB,College of Education,101,100,65,20,21,0,1.7,1,35,45,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Darul-Hadeeth Academy Soro,Male,all,NECO,College of Education,160,158,94,31,28,3,1.6,2,64,63,3
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Dauduwo Nursery &Amp; Primary School,Male,all,WAEC,College of Education,217,214,135,41,34,7,1.6,3,79,94,7
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Dulu Primary School,Male,disabled,NABTEB,College of Education,14,14,10,7,7,0,1.7,0,4,3,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Duma Primary School,Male,disabled,NECO,College of Education,24,24,14,5,6,0,1.6,0,10,9,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Futuru Nomadic Primary School,Male,disabled,WAEC,College of Education,30,30,19,5,5,0,1.6,0,11,14,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Gere Pry Schl,Female,all,NABTEB,University,95,94,58,34,27,7,1.4,1,36,24,7
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Gindi Primary School,Female,all,NECO,University,166,164,108,47,45,2,1.4,2,56,61,2
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Government Day Junior Secondary School Jimbin,Female,all,WAEC,University,239,235,151,64,59,5,1.4,4,84,87,5
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Government Junior Secondary School Ringim,Female,disabled,NABTEB,University,12,12,7,7,7,0,1.4,0,5,0,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Gungura Primary School,Female,disabled,NECO,University,18,18,11,5,6,0,1.4,0,7,6,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Jss Dumun,Female,disabled,WAEC,University,21,21,13,5,5,0,1.4,0,8,8,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Kediya Primary School,Male,all,NABTEB,University,116,114,75,34,27,7,1.4,2,39,41,7
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Kula Primary School,Male,all,NECO,University,215,212,143,57,51,6,1.4,3,69,86,6
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Kumin Tudu Nomadic School,Male,all,WAEC,University,284,280,178,68,58,10,1.4,4,102,110,10
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Kuna Primary School,Male,disabled,NABTEB,University,12,12,7,7,7,0,1.4,0,5,0,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Kunayaje Primary School,Male,disabled,NECO,University,18,18,11,5,6,0,1.4,0,7,6,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Kurbuli Primary School,Male,disabled,WAEC,University,24,24,13,5,5,0,1.4,0,11,8,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Maizuma Primary School,Female,all,NABTEB,College of Education,101,100,58,14,14,0,1.7,1,42,44,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Markazil Islamiyya School Soro,Female,all,NECO,College of Education,203,200,128,47,45,2,1.6,3,72,81,2
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Siri Primary School,Female,all,WAEC,College of Education,245,241,146,50,44,6,1.6,4,95,96,6
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Tando Primary School,Female,disabled,NABTEB,College of Education,12,12,7,0,0,0,1.7,0,5,7,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Ung Galadima Ps,Female,disabled,NECO,College of Education,18,18,9,0,0,0,1.6,0,9,9,0
2021/2022,North East,Bauchi,Ganjuwa,Gungura,Zala Primary School,Female,disabled,WAEC,College of Education,21,21,13,0,0,0,1.6,0,8,13,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Badau Primary School,Male,all,NABTEB,College of Education,113,111,71,27,21,6,1.7,2,40,44,6
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Bakin Kanaka Primary School,Male,all,NECO,College of Education,252,248,148,42,39,3,1.6,4,100,106,3
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Central Primary School Kafin Madaki,Male,all,WAEC,College of Education,330,325,188,68,63,5,1.6,5,137,120,5
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,College Of Arabic And Islamic Studies Kafin Madaki,Male,disabled,NABTEB,College of Education,12,12,7,0,0,0,1.7,0,5,7,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Croshan Gada Primary School,Male,disabled,NECO,College of Education,21,21,11,0,0,0,1.6,0,10,11,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Fomwan Islamic Model Nur And Pry,Male,disabled,WAEC,College of Education,24,24,13,5,5,0,1.6,0,11,8,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Gorondo Primary School,Female,all,NABTEB,University,84,83,52,20,14,6,1.4,1,31,32,6
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Government Girls College (Special School) Kafin Madaki,Female,all,NECO,University,160,158,103,31,28,3,1.4,2,55,72,3
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Government Junior Secondary School Kafin Liman,Female,all,WAEC,University,205,202,133,45,39,6,1.4,3,69,88,6
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Government Junior Secondary School Kafin Madaki,Female,disabled,NABTEB,University,11,11,6,0,0,0,1.4,0,5,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Government Junior Secondary School Kofar Buri,Female,disabled,NECO,University,24,24,14,5,6,0,1.4,0,10,9,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Government Junior Secondary School Rudu Yausa,Female,disabled,WAEC,University,30,30,19,4,5,0,1.4,0,11,15,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Kafin Galadima Primary School,Male,all,NABTEB,University,95,94,62,27,20,7,1.4,1,32,35,7
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Kafin Liman Primary School,Male,all,NECO,University,188,185,111,37,34,3,1.4,3,74,74,3
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Kafin Radi Primary School,Male,all,WAEC,University,239,235,140,45,39,6,1.4,4,95,95,6
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Kariya Primary School,Male,disabled,NABTEB,University,14,14,10,7,7,0,1.4,0,4,3,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Kofan-Buri Primary School,Male,disabled,NECO,University,24,24,14,5,6,0,1.4,0,10,9,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Marga Primary School,Male,disabled,WAEC,University,30,30,16,4,5,0,1.4,0,14,12,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Muhammad Nuhu Loyi Science Academy Soro,Female,all,NABTEB,Polytechnic,55,54,32,7,7,0,1.6,1,22,25,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Sheik Abubakar Gumi Primary School,Female,all,NECO,Polytechnic,104,102,60,21,17,4,1.5,2,42,39,4
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Yalwa Nomadic Primary School,Female,all,WAEC,Polytechnic,125,123,74,23,19,4,1.5,2,49,51,4
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Yayaji Community Nur And Pry School,Female,disabled,NABTEB,Polytechnic,11,11,6,0,0,0,1.6,0,5,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Zangon Jeji Primary School,Female,disabled,NECO,Polytechnic,12,12,6,5,6,0,1.5,0,6,1,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Zara Primary School,Female,disabled,WAEC,Polytechnic,12,12,8,0,0,0,1.5,0,4,8,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Zida Primary School,Male,all,NABTEB,Polytechnic,69,68,39,7,7,0,1.6,1,29,32,0
2021/2022,North East,Bauchi,Ganjuwa,Kafin Madaki,Zon Fulani Primary School,Male,all,NECO,Polytechnic,134,132,77,21,17,4,1.5,2,55,56,4
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Ghali East Primary School,Male,all,WAEC,Polytechnic,152,150,90,23,19,4,1.5,2,60,67,4
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Golo Nomadic Primary School,Male,disabled,NABTEB,Polytechnic,11,11,6,0,0,0,1.6,0,5,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Government Junior Secondary School,Male,disabled,NECO,Polytechnic,12,12,6,0,0,0,1.5,0,6,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Government Junior Secondary School Badau Kafin Madaki,Male,disabled,WAEC,Polytechnic,12,12,5,0,0,0,1.5,0,7,5,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Government Junior Secondary School Kariya,Female,all,NABTEB,Polytechnic,105,103,65,20,14,6,1.6,2,38,45,6
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Government Junior Secondary School Siri Babba,Female,all,NECO,Polytechnic,191,188,120,52,45,7,1.5,3,68,68,7
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Hardo Ruwa Nomadic Primary School,Female,all,WAEC,Polytechnic,284,280,180,64,59,5,1.5,4,100,116,5
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Kariya Wudufa Primary School,Female,disabled,NABTEB,Polytechnic,14,14,6,0,0,0,1.6,0,8,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Kariyan Gaci Primary School,Female,disabled,NECO,Polytechnic,24,24,14,5,6,0,1.5,0,10,9,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Kumin Dan Kosa Primary School,Female,disabled,WAEC,Polytechnic,33,33,19,4,5,0,1.5,0,14,15,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Kurada Primary School,Male,all,NABTEB,Polytechnic,130,128,78,27,21,6,1.6,2,50,51,6
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Marbini Primary School,Male,all,NECO,Polytechnic,240,236,151,57,51,6,1.5,4,85,94,6
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Masuwa Primary School,Male,all,WAEC,Polytechnic,327,322,204,68,63,5,1.5,5,118,136,5
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Narubu Nomadic Primary School,Male,disabled,NABTEB,Polytechnic,14,14,6,0,0,0,1.6,0,8,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Natsira Primary School,Male,disabled,NECO,Polytechnic,27,27,14,5,6,0,1.5,0,13,9,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Ndakala Primary School,Male,disabled,WAEC,Polytechnic,43,42,24,4,5,0,1.5,1,18,20,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Royal International Academy Firo,Female,all,NABTEB,College of Education,72,71,45,14,14,0,1.7,1,26,31,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Sabon Dumun Nomadic Primary School,Female,all,NECO,College of Education,136,134,83,31,28,3,1.6,2,51,52,3
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Sabon Miya Primary School,Female,all,WAEC,College of Education,193,190,114,41,34,7,1.6,3,76,73,7
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Sabon Yadi Kariya,Female,disabled,NABTEB,College of Education,11,11,6,0,0,0,1.7,0,5,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Sakarumbu Government Junior Secondary School,Female,disabled,NECO,College of Education,12,12,6,5,6,0,1.6,0,6,1,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Siri Zurhu Primary School,Female,disabled,WAEC,College of Education,18,18,11,4,5,0,1.6,0,7,7,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Tudun Wada Primary School,Male,all,NABTEB,College of Education,75,74,45,14,14,0,1.7,1,29,31,0
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Yala Primary  School,Male,all,NECO,College of Education,139,137,83,26,22,4,1.6,2,54,57,4
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Zalanga Primary School,Male,all,WAEC,College of Education,187,184,117,36,34,2,1.6,3,67,81,2
2021/2022,North East,Bauchi,Ganjuwa,Kariya,Zuru Primary School,Male,disabled,NABTEB,College of Education,11,11,6,0,0,0,1.7,0,5,6,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Asasul Islamic (Foudation),Male,disabled,NECO,College of Education,15,15,9,5,6,0,1.6,0,6,4,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Badaromo Primary School,Male,disabled,WAEC,College of Education,21,21,13,4,5,0,1.6,0,8,9,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Bawa Primary School,Female,all,NABTEB,College of Education,58,57,36,20,21,0,1.7,1,21,16,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Bulum Primary School,Female,all,NECO,College of Education,97,96,57,26,22,4,1.6,1,39,31,4
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Burjitu Primary School,Female,all,WAEC,College of Education,122,120,77,27,24,3,1.6,2,43,50,3
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Buzum Primary School,Female,disabled,NABTEB,College of Education,11,11,6,7,7,0,1.7,0,5,0,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Chaskiru Nomadic Primary School,Female,disabled,NECO,College of Education,12,12,6,5,6,0,1.6,0,6,1,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Dawi Primary School,Female,disabled,WAEC,College of Education,12,12,8,5,5,0,1.6,0,4,3,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Dumun Primary School,Male,all,NABTEB,College of Education,58,57,36,7,7,0,1.7,1,21,29,0
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Gala Babba Primary School,Male,all,NECO,College of Education,104,102,63,26,22,4,1.6,2,39,37,4
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Gaukaka Lasauya Primary School,Male,all,WAEC,College of Education,122,120,74,27,24,3,1.6,2,46,47,3
2021/2022,North East,Bauchi,Ganjuwa,Kubi East,Gerwali Primary School,Male,disabled,NABTEB,College of Education,11,11,6,0,0,0,1.7,0,5,6,0
