session,zone,state,lga,ward,school,gender,disability_scope,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,all,NABTEB,Polytechnic,56,55,39,16,17,0,1.8,1,16,23,0
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,all,NECO,Polytechnic,101,100,70,25,22,3,1.8,1,30,45,3
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,all,WAEC,Polytechnic,144,142,104,47,38,9,1.8,2,38,57,9
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,disabled,NABTEB,Polytechnic,12,12,7,6,5,1,1.8,0,5,1,1
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,disabled,NECO,Polytechnic,13,13,9,5,5,0,1.8,0,4,4,0
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,disabled,WAEC,Polytechnic,12,12,9,5,5,0,1.8,0,3,4,0
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,all,NABTEB,Polytechnic,56,55,36,11,11,0,1.8,1,19,25,0
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,all,NECO,Polytechnic,106,104,67,25,22,3,1.8,2,37,42,3
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,all,WAEC,Polytechnic,138,136,95,38,33,5,1.8,2,41,57,5
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,disabled,NABTEB,Polytechnic,12,12,7,6,5,1,1.8,0,5,1,1
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,disabled,NECO,Polytechnic,13,13,6,5,5,0,1.8,0,7,1,0
2020/2021,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,disabled,WAEC,Polytechnic,12,12,9,5,5,0,1.8,0,3,4,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,all,NABTEB,College of Education,68,67,46,16,17,0,1.9,1,21,30,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,all,NECO,College of Education,137,135,95,35,32,3,1.8,2,40,60,3
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,all,WAEC,College of Education,162,160,112,47,38,9,1.8,2,48,65,9
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,disabled,NABTEB,College of Education,12,12,7,6,5,1,1.9,0,5,1,1
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,disabled,NECO,College of Education,16,16,9,5,5,0,1.8,0,7,4,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,disabled,WAEC,College of Education,22,22,14,5,5,0,1.8,0,8,9,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,all,NABTEB,College of Education,62,61,39,16,17,0,1.9,1,22,23,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,all,NECO,College of Education,121,119,79,30,27,3,1.8,2,40,49,3
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,all,WAEC,College of Education,144,142,92,33,29,4,1.8,2,50,59,4
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,disabled,NABTEB,College of Education,12,12,7,6,6,0,1.9,0,5,1,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,disabled,NECO,College of Education,16,16,9,5,5,0,1.8,0,7,4,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,disabled,WAEC,College of Education,18,18,12,5,5,0,1.8,0,6,7,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,all,NABTEB,University,127,125,86,27,23,4,1.6,2,39,59,4
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,all,NECO,University,255,251,168,56,48,8,1.6,4,83,112,8
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,all,WAEC,University,335,330,231,89,76,13,1.6,5,99,142,13
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,disabled,NABTEB,University,14,14,11,6,5,1,1.6,0,3,5,1
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,disabled,NECO,University,28,28,16,5,5,0,1.6,0,12,11,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,disabled,WAEC,University,41,40,26,9,9,0,1.6,1,14,17,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,all,NABTEB,University,136,134,86,22,17,5,1.6,2,48,64,5
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,all,NECO,University,240,236,159,51,48,3,1.6,4,77,108,3
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,all,WAEC,University,344,339,233,75,67,8,1.6,5,106,158,8
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,disabled,NABTEB,University,17,17,11,6,5,1,1.6,0,6,5,1
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,disabled,NECO,University,31,31,22,5,5,0,1.6,0,9,17,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,disabled,WAEC,University,47,46,29,9,9,0,1.6,1,17,20,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,all,NABTEB,University,124,122,86,33,28,5,1.6,2,36,53,5
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,all,NECO,University,207,204,146,56,48,8,1.6,3,58,90,8
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,all,WAEC,University,272,268,196,75,67,8,1.6,4,72,121,8
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,disabled,NABTEB,University,12,12,7,6,5,1,1.6,0,5,1,1
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,disabled,NECO,University,22,22,16,5,5,0,1.6,0,6,11,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,disabled,WAEC,University,25,25,17,5,5,0,1.6,0,8,12,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,all,NABTEB,University,133,131,96,33,28,5,1.6,2,35,63,5
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,all,NECO,University,246,242,178,66,59,7,1.6,4,64,112,7
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,all,WAEC,University,319,314,228,94,76,18,1.6,5,86,134,18
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,disabled,NABTEB,University,12,12,7,6,6,0,1.6,0,5,1,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,disabled,NECO,University,25,25,16,5,5,0,1.6,0,9,11,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,disabled,WAEC,University,31,31,20,5,5,0,1.6,0,11,15,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,all,NABTEB,Polytechnic,104,102,68,27,23,4,1.8,2,34,41,4
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,all,NECO,Polytechnic,223,220,152,61,54,7,1.8,3,68,91,7
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,all,WAEC,Polytechnic,260,256,187,75,62,13,1.8,4,69,112,13
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,disabled,NABTEB,Polytechnic,12,12,7,6,5,1,1.8,0,5,1,1
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,disabled,NECO,Polytechnic,19,19,13,5,5,0,1.8,0,6,8,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,disabled,WAEC,Polytechnic,25,25,17,5,5,0,1.8,0,8,12,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,all,NABTEB,Polytechnic,118,116,86,33,28,5,1.8,2,30,53,5
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,all,NECO,Polytechnic,262,258,171,61,54,7,1.8,4,87,110,7
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,all,WAEC,Polytechnic,297,293,199,75,67,8,1.8,4,94,124,8
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,disabled,NABTEB,Polytechnic,12,12,7,6,6,0,1.8,0,5,1,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,disabled,NECO,Polytechnic,22,22,13,5,5,0,1.8,0,9,8,0
2020/2021,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,disabled,WAEC,Polytechnic,31,31,20,5,5,0,1.8,0,11,15,0
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,all,NABTEB,Polytechnic,112,110,86,33,28,5,1.8,2,24,53,5
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,all,NECO,Polytechnic,185,182,133,51,48,3,1.8,3,49,82,3
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,all,WAEC,Polytechnic,263,259,176,75,67,8,1.8,4,83,101,8
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,disabled,NABTEB,Polytechnic,14,14,11,5,6,0,1.8,0,3,6,0
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,disabled,NECO,Polytechnic,22,22,16,5,5,0,1.8,0,6,11,0
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,disabled,WAEC,Polytechnic,31,31,20,5,5,0,1.8,0,11,15,0
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,all,NABTEB,Polytechnic,127,125,93,33,28,5,1.8,2,32,60,5
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,all,NECO,Polytechnic,213,210,152,51,48,3,1.8,3,58,101,3
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,all,WAEC,Polytechnic,284,280,193,66,57,9,1.8,4,87,127,9
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,disabled,NABTEB,Polytechnic,14,14,11,5,6,0,1.8,0,3,6,0
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,disabled,NECO,Polytechnic,25,25,16,5,5,0,1.8,0,9,11,0
2020/2021,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,disabled,WAEC,Polytechnic,35,34,20,5,5,0,1.8,1,14,15,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,all,NABTEB,University,82,81,54,16,17,0,1.6,1,27,38,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,all,NECO,University,159,157,111,40,38,2,1.6,2,46,71,2
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,all,WAEC,University,213,210,138,52,43,9,1.6,3,72,86,9
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,disabled,NABTEB,University,12,12,7,6,6,0,1.6,0,5,1,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,disabled,NECO,University,19,19,13,5,5,0,1.6,0,6,8,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,disabled,WAEC,University,28,28,17,5,5,0,1.6,0,11,12,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,all,NABTEB,University,82,81,54,11,11,0,1.6,1,27,43,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,all,NECO,University,150,148,98,35,32,3,1.6,2,50,63,3
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,all,WAEC,University,225,222,156,56,48,8,1.6,3,66,100,8
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,disabled,NABTEB,University,12,12,7,0,0,0,1.6,0,5,7,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,disabled,NECO,University,16,16,9,5,5,0,1.6,0,7,4,0
2020/2021,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,disabled,WAEC,University,25,25,14,5,5,0,1.6,0,11,9,0
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,all,NABTEB,University,110,108,82,33,28,5,1.6,2,26,49,5
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,all,NECO,University,217,214,149,51,43,8,1.6,3,65,98,8
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,all,WAEC,University,257,253,176,70,62,8,1.6,4,77,106,8
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,disabled,NABTEB,University,14,14,11,6,6,0,1.6,0,3,5,0
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,disabled,NECO,University,25,25,16,5,5,0,1.6,0,9,11,0
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Female,disabled,WAEC,University,28,28,17,5,5,0,1.6,0,11,12,0
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,all,NABTEB,University,124,122,89,33,28,5,1.6,2,33,56,5
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,all,NECO,University,229,226,156,51,48,3,1.6,3,70,105,3
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,all,WAEC,University,297,293,208,85,71,14,1.6,4,85,123,14
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,disabled,NABTEB,University,12,12,7,6,6,0,1.6,0,5,1,0
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,disabled,NECO,University,28,28,19,5,5,0,1.6,0,9,14,0
2020/2021,South South,Delta,Warri South,Bowen,"Government Secondary School, Bowen",Male,disabled,WAEC,University,35,34,23,5,5,0,1.6,1,11,18,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,all,NABTEB,University,94,93,61,16,17,0,1.6,1,32,45,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,all,NECO,University,185,182,117,35,32,3,1.6,3,65,82,3
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,all,WAEC,University,231,228,141,42,38,4,1.6,3,87,99,4
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,disabled,NABTEB,University,12,12,7,0,0,0,1.6,0,5,7,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,disabled,NECO,University,19,19,9,5,5,0,1.6,0,10,4,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Female,disabled,WAEC,University,25,25,14,5,5,0,1.6,0,11,9,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,all,NABTEB,University,94,93,64,11,11,0,1.6,1,29,53,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,all,NECO,University,176,173,114,30,27,3,1.6,3,59,84,3
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,all,WAEC,University,244,240,159,42,33,9,1.6,4,81,117,9
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,disabled,NABTEB,University,12,12,7,0,0,0,1.6,0,5,7,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,disabled,NECO,University,16,16,9,5,5,0,1.6,0,7,4,0
2020/2021,South South,Delta,Warri South,Bowen,"Unity College, Warri South",Male,disabled,WAEC,University,22,22,14,0,0,0,1.6,0,8,14,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,all,NABTEB,University,74,73,50,16,17,0,1.6,1,23,34,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,all,NECO,University,137,135,95,30,27,3,1.6,2,40,65,3
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,all,WAEC,University,191,188,127,47,43,4,1.6,3,61,80,4
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,disabled,NABTEB,University,12,12,7,6,6,0,1.6,0,5,1,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,disabled,NECO,University,19,19,13,5,5,0,1.6,0,6,8,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Female,disabled,WAEC,University,25,25,14,5,5,0,1.6,0,11,9,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,all,NABTEB,University,79,78,50,11,11,0,1.6,1,28,39,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,all,NECO,University,140,138,92,30,27,3,1.6,2,46,62,3
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,all,WAEC,University,172,169,110,37,33,4,1.6,3,59,73,4
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,disabled,NABTEB,University,12,12,7,0,0,0,1.6,0,5,7,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,disabled,NECO,University,19,19,13,5,5,0,1.6,0,6,8,0
2020/2021,South South,Delta,Warri South,Edjeba,"Community Secondary School, Edjeba",Male,disabled,WAEC,University,25,25,14,5,5,0,1.6,0,11,9,0
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,all,NABTEB,College of Education,85,84,64,27,23,4,1.9,1,20,37,4
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,all,NECO,College of Education,156,154,108,46,43,3,1.8,2,46,62,3
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,all,WAEC,College of Education,203,200,147,61,52,9,1.8,3,53,86,9
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,disabled,NABTEB,College of Education,12,12,7,6,6,0,1.9,0,5,1,0
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,disabled,NECO,College of Education,19,19,13,5,5,0,1.8,0,6,8,0
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Female,disabled,WAEC,College of Education,25,25,17,5,5,0,1.8,0,8,12,0
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,all,NABTEB,College of Education,79,78,54,16,17,0,1.9,1,24,38,0
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,all,NECO,College of Education,179,176,127,46,43,3,1.8,3,49,81,3
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,all,WAEC,College of Education,238,234,170,66,57,9,1.8,4,64,104,9
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,disabled,NABTEB,College of Education,12,12,7,6,6,0,1.9,0,5,1,0
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,disabled,NECO,College of Education,22,22,16,5,5,0,1.8,0,6,11,0
2020/2021,South South,Delta,Warri South,Edjeba,"Comprehensive High School, Edjeba",Male,disabled,WAEC,College of Education,25,25,17,5,5,0,1.8,0,8,12,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,all,NABTEB,College of Education,59,58,43,16,17,0,1.9,1,15,27,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,all,NECO,College of Education,124,122,83,35,32,3,1.8,2,39,48,3
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,all,WAEC,College of Education,141,139,92,37,33,4,1.8,2,47,55,4
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,disabled,NABTEB,College of Education,12,12,7,6,6,0,1.9,0,5,1,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,disabled,NECO,College of Education,16,16,9,5,5,0,1.8,0,7,4,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Female,disabled,WAEC,College of Education,18,18,12,5,5,0,1.8,0,6,7,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,all,NABTEB,College of Education,74,73,50,16,17,0,1.9,1,23,34,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,all,NECO,College of Education,137,135,92,30,27,3,1.8,2,43,62,3
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,all,WAEC,College of Education,188,185,133,47,38,9,1.8,3,52,86,9
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,disabled,NABTEB,College of Education,12,12,7,6,6,0,1.9,0,5,1,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,disabled,NECO,College of Education,19,19,13,5,5,0,1.8,0,6,8,0
2020/2021,South South,Delta,Warri South,Edjeba,"Government Secondary School, Edjeba",Male,disabled,WAEC,College of Education,25,25,17,5,5,0,1.8,0,8,12,0
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,all,NABTEB,University,112,110,78,27,23,4,1.6,2,32,51,4
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,all,NECO,University,204,201,143,51,43,8,1.6,3,58,92,8
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,all,WAEC,University,291,287,208,94,81,13,1.6,4,79,114,13
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,disabled,NABTEB,University,12,12,7,6,6,0,1.6,0,5,1,0
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,disabled,NECO,University,19,19,13,5,5,0,1.6,0,6,8,0
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Female,disabled,WAEC,University,28,28,17,5,5,0,1.6,0,11,12,0
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,all,NABTEB,University,127,125,93,33,28,5,1.6,2,32,60,5
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,all,NECO,University,232,229,168,56,48,8,1.6,3,61,112,8
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,all,WAEC,University,319,314,225,89,76,13,1.6,5,89,136,13
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,disabled,NABTEB,University,12,12,7,6,6,0,1.6,0,5,1,0
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,disabled,NECO,University,22,22,16,5,5,0,1.6,0,6,11,0
2020/2021,South South,Delta,Warri South,Edjeba,"Unity College, Warri South",Male,disabled,WAEC,University,28,28,17,5,5,0,1.6,0,11,12,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Female,all,NABTEB,University,142,140,93,27,23,4,1.6,2,47,66,4
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Female,all,NECO,University,223,220,146,46,43,3,1.6,3,74,100,3
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Female,all,WAEC,University,329,324,208,61,52,9,1.6,5,116,147,9
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Female,disabled,NABTEB,University,17,17,11,5,6,0,1.6,0,6,6,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Female,disabled,NECO,University,31,31,19,5,5,0,1.6,0,12,14,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Female,disabled,WAEC,University,44,43,26,5,5,0,1.6,1,17,21,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Male,all,NABTEB,University,186,183,118,27,23,4,1.6,3,65,91,4
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Male,all,NECO,University,310,305,200,51,43,8,1.6,5,105,149,8
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Male,all,WAEC,University,422,416,282,89,76,13,1.6,6,134,193,13
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Male,disabled,NABTEB,University,26,26,14,0,0,0,1.6,0,12,14,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Male,disabled,NECO,University,39,38,22,5,5,0,1.6,1,16,17,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Community Secondary School, G.R.A.",Male,disabled,WAEC,University,56,55,35,9,9,0,1.6,1,20,26,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Female,all,NABTEB,College of Education,59,58,43,22,17,5,1.9,1,15,21,5
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Female,all,NECO,College of Education,101,100,76,30,27,3,1.8,1,24,46,3
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Female,all,WAEC,College of Education,119,117,78,33,29,4,1.8,2,39,45,4
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Female,disabled,NABTEB,College of Education,12,12,7,5,6,0,1.9,0,5,2,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Female,disabled,NECO,College of Education,13,13,9,5,5,0,1.8,0,4,4,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Female,disabled,WAEC,College of Education,12,12,9,5,5,0,1.8,0,3,4,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Male,all,NABTEB,College of Education,65,64,43,16,17,0,1.9,1,21,27,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Male,all,NECO,College of Education,115,113,79,30,27,3,1.8,2,34,49,3
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Male,all,WAEC,College of Education,131,129,92,33,29,4,1.8,2,37,59,4
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Male,disabled,NABTEB,College of Education,12,12,7,5,6,0,1.9,0,5,2,0
2020/2021,South South,Delta,Warri South,G.R.A.,"Comprehensive High School, G.R.A.",Male,disabled,NECO,College of Education,13,13,9,5,5,0,1.8,0,4,4,0
