"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Female","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Female","disabled","NECO","Polytechnic","10","10","5","0","0","0","2.0","0","5","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Female","disabled","WAEC","Polytechnic","11","11","7","5","6","0","2.0","0","4","3","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Male","all","NABTEB","Polytechnic","67","66","50","16","16","0","2.0","1","16","34","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Male","all","NECO","Polytechnic","106","104","72","23","19","4","2.0","2","32","49","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Male","all","WAEC","Polytechnic","147","145","102","41","38","3","2.0","2","43","62","3"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Male","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Male","disabled","NECO","Polytechnic","10","10","5","0","0","0","2.0","0","5","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Government Secondary School, Bolewa 'A'","Male","disabled","WAEC","Polytechnic","13","13","9","4","4","0","2.0","0","4","4","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Female","all","NABTEB","University","109","107","76","41","33","8","1.8","2","31","36","8"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Female","all","NECO","University","196","193","146","64","56","8","1.8","3","47","83","8"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Female","all","WAEC","University","271","267","201","85","76","9","1.8","4","66","116","9"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Female","disabled","NABTEB","University","12","12","9","7","7","0","1.8","0","3","2","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Female","disabled","NECO","University","23","23","17","6","6","0","1.8","0","6","12","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Female","disabled","WAEC","University","31","31","20","5","6","0","1.8","0","11","15","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Male","all","NABTEB","University","117","115","86","49","41","8","1.8","2","29","37","8"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Male","all","NECO","University","198","195","152","58","50","8","1.8","3","43","95","8"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Male","all","WAEC","University","281","277","205","75","70","5","1.8","4","72","129","5"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Male","disabled","NABTEB","University","10","10","8","7","7","0","1.8","0","2","2","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Male","disabled","NECO","University","24","24","18","6","6","0","1.8","0","6","12","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'A'","Unity College, Potiskum","Male","disabled","WAEC","University","29","29","20","5","5","0","1.8","0","9","15","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Female","all","NABTEB","University","77","76","51","16","16","0","1.8","1","25","35","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Female","all","NECO","University","152","150","105","41","37","4","1.8","2","45","65","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Female","all","WAEC","University","165","163","113","41","38","3","1.8","2","50","72","3"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Female","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Female","disabled","NECO","University","15","15","11","6","6","0","1.8","0","4","6","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Female","disabled","WAEC","University","14","14","9","5","6","0","1.8","0","5","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Male","all","NABTEB","University","82","81","54","16","16","0","1.8","1","27","38","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Male","all","NECO","University","149","147","102","29","25","4","1.8","2","45","73","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Male","all","WAEC","University","178","175","125","46","44","2","1.8","3","50","80","2"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Male","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Male","disabled","NECO","University","13","13","9","0","0","0","1.8","0","4","9","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Community Secondary School, Bolewa 'B'","Male","disabled","WAEC","University","16","16","12","4","4","0","1.8","0","4","7","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Female","all","NABTEB","Polytechnic","51","50","38","24","25","0","2.0","1","12","14","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Female","all","NECO","Polytechnic","98","97","72","35","31","4","2.0","1","25","38","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Female","all","WAEC","Polytechnic","122","120","90","36","33","3","2.0","2","30","54","3"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Female","disabled","NABTEB","Polytechnic","8","8","5","6","6","0","2.0","0","3","0","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Female","disabled","NECO","Polytechnic","10","10","5","5","5","0","2.0","0","5","0","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Female","disabled","WAEC","Polytechnic","10","10","7","4","4","0","2.0","0","3","2","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Male","all","NABTEB","Polytechnic","65","64","47","16","16","0","2.0","1","17","32","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Male","all","NECO","Polytechnic","125","123","87","29","25","4","2.0","2","36","58","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Male","all","WAEC","Polytechnic","150","148","111","46","44","2","2.0","2","37","65","2"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Male","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Male","disabled","NECO","Polytechnic","13","13","9","0","0","0","2.0","0","4","9","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Comprehensive High School, Bolewa 'B'","Male","disabled","WAEC","Polytechnic","13","13","9","4","4","0","2.0","0","4","4","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Female","all","NABTEB","University","72","71","53","16","16","0","1.8","1","18","37","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Female","all","NECO","University","145","143","100","35","31","4","1.8","2","43","65","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Female","all","WAEC","University","183","180","130","51","44","7","1.8","3","50","80","7"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Female","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Female","disabled","NECO","University","15","15","8","6","6","0","1.8","0","7","3","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Female","disabled","WAEC","University","18","18","12","4","5","0","1.8","0","6","7","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Male","all","NABTEB","University","77","76","51","16","16","0","1.8","1","25","35","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Male","all","NECO","University","166","164","112","29","25","4","1.8","2","52","83","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Male","all","WAEC","University","208","205","143","51","49","2","1.8","3","62","93","2"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Male","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Male","disabled","NECO","University","16","16","9","0","0","0","1.8","0","7","9","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Government Secondary School, Bolewa 'B'","Male","disabled","WAEC","University","21","21","12","5","5","0","1.8","0","9","7","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Female","all","NABTEB","University","67","66","47","16","16","0","1.8","1","19","32","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Female","all","NECO","University","145","143","100","35","31","4","1.8","2","43","65","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Female","all","WAEC","University","158","156","105","41","38","3","1.8","2","51","64","3"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Female","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Female","disabled","NECO","University","15","15","8","6","6","0","1.8","0","7","3","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Female","disabled","WAEC","University","16","16","9","4","5","0","1.8","0","7","4","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Male","all","NABTEB","University","63","62","42","16","16","0","1.8","1","20","26","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Male","all","NECO","University","139","137","87","29","25","4","1.8","2","50","59","4"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Male","all","WAEC","University","150","148","103","30","27","3","1.8","2","45","73","3"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Male","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Male","disabled","NECO","University","15","15","8","6","6","0","1.8","0","7","3","0"
"2019/2020","North East","Yobe","Potiskum","Bolewa 'B'","Unity College, Potiskum","Male","disabled","WAEC","University","16","16","9","0","0","0","1.8","0","7","9","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Female","all","NABTEB","University","51","50","37","14","15","0","1.6","1","13","22","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Female","all","NECO","University","79","78","54","17","12","5","1.6","1","24","37","5"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Female","all","WAEC","University","114","112","78","26","22","4","1.6","2","34","53","4"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Female","disabled","NECO","University","10","10","8","0","0","0","1.6","0","2","8","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Female","disabled","WAEC","University","15","15","10","5","6","0","1.6","0","5","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","all","NABTEB","University","53","52","36","8","8","0","1.6","1","16","28","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","all","NECO","University","77","76","51","11","12","0","1.6","1","25","40","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","all","WAEC","University","113","111","81","30","28","3","1.6","2","30","50","3"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","disabled","NECO","University","10","10","5","0","0","0","1.6","0","5","5","0"
"2020/2021","North East","Yobe","Bade","Dagona","Community Secondary School, Dagona","Male","disabled","WAEC","University","12","12","7","4","5","0","1.6","0","5","3","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NABTEB","University","85","84","58","15","16","0","1.6","1","26","43","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","NECO","University","162","160","105","33","29","4","1.6","2","55","72","4"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","all","WAEC","University","200","197","137","51","44","7","1.6","3","60","87","7"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","NECO","University","18","18","11","0","0","0","1.6","0","7","11","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Female","disabled","WAEC","University","26","26","16","5","6","0","1.6","0","10","12","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NABTEB","University","80","79","51","15","16","0","1.6","1","28","36","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","NECO","University","155","153","105","28","23","5","1.6","2","48","77","5"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","all","WAEC","University","219","216","146","46","39","7","1.6","3","70","101","7"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","NECO","University","18","18","11","5","6","0","1.6","0","7","7","0"
"2020/2021","North East","Yobe","Bade","Dagona","Comprehensive High School, Dagona","Male","disabled","WAEC","University","24","24","13","5","6","0","1.6","0","11","9","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NABTEB","University","59","58","40","14","15","0","1.6","1","18","25","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","NECO","University","110","108","75","22","17","5","1.6","2","33","53","5"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","all","WAEC","University","175","172","126","41","39","2","1.6","3","46","86","2"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","NECO","University","10","10","5","0","0","0","1.6","0","5","5","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Female","disabled","WAEC","University","15","15","10","5","6","0","1.6","0","5","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NABTEB","University","61","60","44","15","15","0","1.6","1","16","29","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","NECO","University","125","123","85","22","18","4","1.6","2","38","63","4"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","all","WAEC","University","191","188","129","46","44","2","1.6","3","59","83","2"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","NECO","University","12","12","8","0","0","0","1.6","0","4","8","0"
"2020/2021","North East","Yobe","Bade","Dagona","Government Secondary School, Dagona","Male","disabled","WAEC","University","15","15","10","5","6","0","1.6","0","5","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NABTEB","College of Education","59","58","40","14","15","0","1.9","1","18","25","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","NECO","College of Education","107","105","72","17","18","0","1.8","2","33","55","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","all","WAEC","College of Education","141","139","98","31","28","3","1.8","2","41","68","3"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NABTEB","College of Education","10","10","6","0","0","0","1.9","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","NECO","College of Education","10","10","5","0","0","0","1.8","0","5","5","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Female","disabled","WAEC","College of Education","16","16","11","5","6","0","1.8","0","5","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","all","NABTEB","College of Education","70","69","44","8","8","0","1.9","1","25","36","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","all","NECO","College of Education","131","129","85","17","18","0","1.8","2","44","68","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","all","WAEC","College of Education","169","166","115","31","28","3","1.8","3","51","84","3"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","1.9","0","4","6","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","disabled","NECO","College of Education","12","12","8","0","0","0","1.8","0","4","8","0"
"2020/2021","North East","Yobe","Bade","Dagona","Unity College, Gashua","Male","disabled","WAEC","College of Education","18","18","10","0","0","0","1.8","0","8","10","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Female","all","NABTEB","College of Education","109","107","81","30","23","8","1.9","2","26","51","8"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Female","all","NECO","College of Education","221","218","151","50","41","9","1.8","3","67","102","9"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Female","all","WAEC","College of Education","292","288","207","72","66","6","1.8","4","81","136","6"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Female","disabled","NABTEB","College of Education","10","10","7","0","0","0","1.9","0","3","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Female","disabled","NECO","College of Education","21","21","14","0","0","0","1.8","0","7","14","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Female","disabled","WAEC","College of Education","31","31","22","5","6","0","1.8","0","9","17","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Male","all","NABTEB","College of Education","107","105","78","23","23","0","1.9","2","27","55","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Male","all","NECO","College of Education","232","229","160","50","41","9","1.8","3","69","111","9"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Male","all","WAEC","College of Education","302","298","199","62","55","7","1.8","4","99","137","7"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Male","disabled","NABTEB","College of Education","10","10","7","0","0","0","1.9","0","3","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Male","disabled","NECO","College of Education","21","21","14","6","6","0","1.8","0","7","9","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Community Secondary School, Gwio-Kura","Male","disabled","WAEC","College of Education","29","29","19","5","6","0","1.8","0","10","14","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Female","all","NABTEB","College of Education","47","46","37","23","23","0","1.9","1","9","15","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Female","all","NECO","College of Education","87","86","63","27","22","5","1.8","1","23","35","5"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Female","all","WAEC","College of Education","119","117","84","36","33","3","1.8","2","33","49","3"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Female","disabled","NABTEB","College of Education","10","10","7","8","8","0","1.9","0","3","0","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Female","disabled","NECO","College of Education","10","10","8","5","5","0","1.8","0","2","3","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Female","disabled","WAEC","College of Education","16","16","11","5","6","0","1.8","0","5","6","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Male","all","NABTEB","College of Education","51","50","37","14","14","0","1.9","1","13","22","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Male","all","NECO","College of Education","98","97","72","27","23","5","1.8","1","25","44","5"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Male","all","WAEC","College of Education","137","135","101","41","39","2","1.8","2","34","60","2"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Male","disabled","NABTEB","College of Education","10","10","7","0","0","0","1.9","0","3","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Male","disabled","NECO","College of Education","13","13","8","0","0","0","1.8","0","5","8","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Comprehensive High School, Gwio-Kura","Male","disabled","WAEC","College of Education","18","18","13","5","6","0","1.8","0","5","9","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Female","all","NABTEB","Polytechnic","75","74","54","16","16","0","1.8","1","20","38","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Female","all","NECO","Polytechnic","141","139","105","44","41","3","1.8","2","34","62","3"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Female","all","WAEC","Polytechnic","163","161","120","51","44","7","1.8","2","41","70","7"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Female","disabled","NABTEB","Polytechnic","10","10","7","0","0","0","1.8","0","3","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Female","disabled","NECO","Polytechnic","10","10","8","5","5","0","1.8","0","2","4","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Female","disabled","WAEC","Polytechnic","13","13","7","5","6","0","1.8","0","6","3","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Male","all","NABTEB","Polytechnic","75","74","51","16","15","1","1.8","1","23","36","1"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Male","all","NECO","Polytechnic","146","144","111","39","35","4","1.8","2","33","72","4"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Male","all","WAEC","Polytechnic","178","175","123","46","44","2","1.8","3","52","78","2"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Male","disabled","NABTEB","Polytechnic","10","10","7","0","0","0","1.8","0","3","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Male","disabled","NECO","Polytechnic","10","10","8","5","5","0","1.8","0","2","3","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Government Secondary School, Gwio-Kura","Male","disabled","WAEC","Polytechnic","15","15","10","5","6","0","1.8","0","5","6","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Female","all","NABTEB","College of Education","64","63","47","15","15","0","1.9","1","16","32","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Female","all","NECO","College of Education","102","100","72","22","18","4","1.8","2","28","50","4"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Female","all","WAEC","College of Education","141","139","92","31","28","3","1.8","2","47","62","3"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Female","disabled","NABTEB","College of Education","10","10","7","0","0","0","1.9","0","3","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Female","disabled","NECO","College of Education","10","10","5","0","0","0","1.8","0","5","5","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Female","disabled","WAEC","College of Education","13","13","7","0","0","0","1.8","0","6","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Male","all","NABTEB","College of Education","64","63","47","16","15","1","1.9","1","16","31","1"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Male","all","NECO","College of Education","108","106","75","22","18","4","1.8","2","31","53","4"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Male","all","WAEC","College of Education","155","153","100","31","28","3","1.8","2","53","70","3"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Male","disabled","NABTEB","College of Education","10","10","7","0","0","0","1.9","0","3","7","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Male","disabled","NECO","College of Education","10","10","5","0","0","0","1.8","0","5","5","0"
"2020/2021","North East","Yobe","Bade","Gwio-Kura","Unity College, Gashua","Male","disabled","WAEC","College of Education","12","12","7","4","5","0","1.8","0","5","3","0"
"2020/2021","North East","Yobe","Bade","Katuzu","Community Secondary School, Katuzu","Female","all","NABTEB","College of Education","49","48","37","16","16","0","1.9","1","11","22","0"
"2020/2021","North East","Yobe","Bade","Katuzu","Community Secondary School, Katuzu","Female","all","NECO","College of Education","88","87","66","28","23","5","1.8","1","21","39","5"
