"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Female","all","NECO","Polytechnic","84","83","55","25","22","3","2.0","1","28","31","3"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Female","all","WAEC","Polytechnic","114","112","75","28","25","3","2.0","2","37","47","3"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Female","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","1","0"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Female","disabled","NECO","Polytechnic","12","12","7","4","4","0","2.0","0","5","3","0"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Female","disabled","WAEC","Polytechnic","13","13","8","3","4","0","2.0","0","5","6","0"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Male","all","NABTEB","Polytechnic","51","50","32","10","10","0","2.0","1","18","23","0"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Male","all","NECO","Polytechnic","82","81","58","21","18","3","2.0","1","23","38","3"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Male","all","WAEC","Polytechnic","114","112","75","24","22","2","2.0","2","37","51","2"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Male","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Male","disabled","NECO","Polytechnic","8","8","6","3","3","0","2.0","0","2","2","0"
"2019/2020","South West","Osun","Ilesha East","Biladu","Unity College, Ilesha East","Male","disabled","WAEC","Polytechnic","10","10","6","2","3","0","2.0","0","4","3","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Female","all","NABTEB","University","62","61","38","15","15","0","1.8","1","23","23","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Female","all","NECO","University","106","104","69","21","18","3","1.8","2","35","48","3"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Female","all","WAEC","University","159","157","105","38","32","6","1.8","2","52","68","6"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Female","disabled","NABTEB","University","8","8","5","4","4","0","1.8","0","3","1","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Female","disabled","NECO","University","10","10","6","3","3","0","1.8","0","4","2","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Female","disabled","WAEC","University","15","15","10","3","4","0","1.8","0","5","7","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Male","all","NABTEB","University","67","66","43","10","10","0","1.8","1","23","33","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Male","all","NECO","University","121","119","80","29","27","2","1.8","2","39","51","2"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Male","all","WAEC","University","166","164","107","31","29","2","1.8","2","57","77","2"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Male","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Male","disabled","NECO","University","11","11","6","4","5","0","1.8","0","5","3","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Community Secondary School, Bolorunduro","Male","disabled","WAEC","University","18","18","10","4","4","0","1.8","0","8","7","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Female","all","NABTEB","Polytechnic","55","54","38","14","14","0","2.0","1","16","23","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Female","all","NECO","Polytechnic","103","101","69","25","22","3","2.0","2","32","44","3"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Female","all","WAEC","Polytechnic","147","145","94","38","32","6","2.0","2","51","57","6"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Female","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","1","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Female","disabled","NECO","Polytechnic","10","10","6","3","4","0","2.0","0","4","2","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Female","disabled","WAEC","Polytechnic","12","12","8","3","3","0","2.0","0","4","4","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Male","all","NABTEB","Polytechnic","53","52","35","10","10","0","2.0","1","17","26","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Male","all","NECO","Polytechnic","112","110","77","29","27","2","2.0","2","33","49","2"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Male","all","WAEC","Polytechnic","133","131","91","31","29","2","2.0","2","40","60","2"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Male","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Male","disabled","NECO","Polytechnic","10","10","6","3","4","0","2.0","0","4","2","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Comprehensive High School, Bolorunduro","Male","disabled","WAEC","Polytechnic","13","13","8","4","4","0","2.0","0","5","5","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Female","all","NABTEB","Polytechnic","98","97","69","30","26","4","2.0","1","28","39","4"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Female","all","NECO","Polytechnic","204","201","134","52","49","4","2.0","3","67","81","4"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Female","all","WAEC","Polytechnic","276","272","192","69","61","8","2.0","4","80","123","8"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Female","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","1","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Female","disabled","NECO","Polytechnic","20","20","12","4","4","0","2.0","0","8","8","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Female","disabled","WAEC","Polytechnic","23","23","14","4","4","0","2.0","0","9","11","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Male","all","NABTEB","Polytechnic","103","101","68","29","26","3","2.0","2","33","40","3"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Male","all","NECO","Polytechnic","209","206","149","52","49","4","2.0","3","57","96","4"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Male","all","WAEC","Polytechnic","251","247","169","59","54","5","2.0","4","78","110","5"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Male","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","1","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Male","disabled","NECO","Polytechnic","22","22","15","4","5","0","2.0","0","7","11","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Government Secondary School, Bolorunduro","Male","disabled","WAEC","Polytechnic","25","25","17","7","7","0","2.0","0","8","11","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Female","all","NABTEB","Polytechnic","104","102","69","25","21","4","2.0","2","33","44","4"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Female","all","NECO","Polytechnic","194","191","129","53","48","5","2.0","3","62","75","5"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Female","all","WAEC","Polytechnic","218","215","155","55","47","8","2.0","3","60","100","8"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Female","disabled","NABTEB","Polytechnic","10","10","7","4","4","0","2.0","0","3","2","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Female","disabled","NECO","Polytechnic","20","20","12","4","4","0","2.0","0","8","8","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Female","disabled","WAEC","Polytechnic","21","21","13","4","4","0","2.0","0","8","9","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Male","all","NABTEB","Polytechnic","112","110","80","29","26","3","2.0","2","30","52","3"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Male","all","NECO","Polytechnic","219","216","153","54","49","5","2.0","3","63","100","5"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Male","all","WAEC","Polytechnic","259","255","165","55","47","8","2.0","4","90","111","8"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Male","disabled","NABTEB","Polytechnic","10","10","7","4","4","0","2.0","0","3","2","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Male","disabled","NECO","Polytechnic","19","19","11","4","4","0","2.0","0","8","8","0"
"2019/2020","South West","Osun","Ilesha East","Bolorunduro","Unity College, Ilesha East","Male","disabled","WAEC","Polytechnic","25","25","14","4","4","0","2.0","0","11","11","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Female","all","NABTEB","Polytechnic","87","86","60","24","21","4","2.0","1","26","35","4"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Female","all","NECO","Polytechnic","167","165","112","41","40","1","2.0","2","53","72","1"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Female","all","WAEC","Polytechnic","198","195","138","48","43","5","2.0","3","57","91","5"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Female","disabled","NABTEB","Polytechnic","10","10","7","4","4","0","2.0","0","3","2","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Female","disabled","NECO","Polytechnic","20","20","12","4","4","0","2.0","0","8","8","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Female","disabled","WAEC","Polytechnic","25","25","17","7","7","0","2.0","0","8","11","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Male","all","NABTEB","Polytechnic","83","82","57","20","15","5","2.0","1","25","38","5"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Male","all","NECO","Polytechnic","170","167","117","41","35","6","2.0","3","50","77","6"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Male","all","WAEC","Polytechnic","200","197","140","52","47","5","2.0","3","57","89","5"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Male","disabled","NABTEB","Polytechnic","10","10","7","4","4","0","2.0","0","3","2","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Male","disabled","NECO","Polytechnic","20","20","12","4","4","0","2.0","0","8","8","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Community Secondary School, Ifosan/Oke-Eso","Male","disabled","WAEC","Polytechnic","25","25","14","3","3","0","2.0","0","11","12","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Female","all","NABTEB","College of Education","112","110","82","34","31","3","2.1","2","28","49","3"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Female","all","NECO","College of Education","235","232","157","62","53","9","2.0","3","75","95","9"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Female","all","WAEC","College of Education","276","272","192","83","72","11","2.0","4","80","109","11"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","2.1","0","4","0","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Female","disabled","NECO","College of Education","17","17","12","4","4","0","2.0","0","5","8","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Female","disabled","WAEC","College of Education","23","23","14","7","7","0","2.0","0","9","8","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Male","all","NABTEB","College of Education","111","109","72","25","21","4","2.1","2","37","47","4"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Male","all","NECO","College of Education","224","221","149","58","53","5","2.0","3","72","92","5"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Male","all","WAEC","College of Education","280","276","202","66","58","8","2.0","4","74","137","8"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Male","disabled","NABTEB","College of Education","8","8","5","4","4","0","2.1","0","3","1","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Male","disabled","NECO","College of Education","17","17","10","4","4","0","2.0","0","7","6","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Comprehensive High School, Ifosan/Oke-Eso","Male","disabled","WAEC","College of Education","21","21","14","3","3","0","2.0","0","7","11","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Female","all","NABTEB","University","47","46","31","15","15","0","1.8","1","15","16","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Female","all","NECO","University","82","81","53","21","18","3","1.8","1","28","33","3"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Female","all","WAEC","University","101","100","64","24","22","2","1.8","1","36","40","2"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Female","disabled","NABTEB","University","8","8","4","4","4","0","1.8","0","4","0","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Female","disabled","NECO","University","10","10","5","4","4","0","1.8","0","5","1","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Female","disabled","WAEC","University","11","11","6","3","3","0","1.8","0","5","4","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Male","all","NABTEB","University","49","48","32","10","10","0","1.8","1","16","23","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Male","all","NECO","University","80","79","54","21","18","3","1.8","1","25","33","3"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Male","all","WAEC","University","97","96","64","21","18","3","1.8","1","32","43","3"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Male","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Male","disabled","NECO","University","9","9","4","4","4","0","1.8","0","4","1","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Government Secondary School, Ifosan/Oke-Eso","Male","disabled","WAEC","University","10","10","6","2","2","0","1.8","0","4","3","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Female","all","NABTEB","Polytechnic","45","44","31","15","15","0","2.0","1","13","16","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Female","all","NECO","Polytechnic","82","81","55","21","18","3","2.0","1","26","35","3"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Female","all","WAEC","Polytechnic","96","95","63","24","22","2","2.0","1","32","40","2"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Female","disabled","NECO","Polytechnic","10","10","7","4","4","0","2.0","0","3","3","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Female","disabled","WAEC","Polytechnic","8","8","6","2","2","0","2.0","0","2","3","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Male","all","NABTEB","Polytechnic","56","55","35","15","15","0","2.0","1","20","21","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Male","all","NECO","Polytechnic","102","100","70","25","22","3","2.0","2","30","46","3"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Male","all","WAEC","Polytechnic","121","119","80","28","25","3","2.0","2","39","52","3"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Male","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Male","disabled","NECO","Polytechnic","10","10","7","4","4","0","2.0","0","3","3","0"
"2019/2020","South West","Osun","Ilesha East","Ifosan/Oke-Eso","Unity College, Ilesha East","Male","disabled","WAEC","Polytechnic","10","10","8","2","2","0","2.0","0","2","5","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Female","all","NABTEB","Polytechnic","90","89","60","25","21","4","2.0","1","29","36","4"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Female","all","NECO","Polytechnic","190","187","129","41","35","6","2.0","3","58","89","6"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Female","all","WAEC","Polytechnic","225","222","146","48","40","8","2.0","3","76","98","8"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Female","disabled","NECO","Polytechnic","15","15","9","4","4","0","2.0","0","6","5","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Female","disabled","WAEC","Polytechnic","21","21","12","3","4","0","2.0","0","9","10","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Male","all","NABTEB","Polytechnic","98","97","61","15","10","5","2.0","1","36","46","5"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Male","all","NECO","Polytechnic","218","215","137","41","35","6","2.0","3","78","96","6"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Male","all","WAEC","Polytechnic","280","276","187","62","54","8","2.0","4","89","126","8"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Male","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Male","disabled","NECO","Polytechnic","18","18","11","4","4","0","2.0","0","7","7","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Community Secondary School, Ayeso","Male","disabled","WAEC","Polytechnic","27","27","17","3","4","0","2.0","0","10","14","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Female","all","NABTEB","University","43","42","28","15","15","0","1.8","1","14","13","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Female","all","NECO","University","79","78","53","21","18","3","1.8","1","25","33","3"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Female","all","WAEC","University","91","90","61","28","25","3","1.8","1","29","34","3"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Female","disabled","NABTEB","University","8","8","4","4","4","0","1.8","0","4","0","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Female","disabled","NECO","University","8","8","6","3","3","0","1.8","0","2","2","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Female","disabled","WAEC","University","10","10","6","2","3","0","1.8","0","4","3","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Male","all","NABTEB","University","55","54","38","14","14","0","1.8","1","16","23","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Male","all","NECO","University","109","107","70","28","27","2","1.8","2","37","41","2"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Male","all","WAEC","University","125","123","87","31","29","2","1.8","2","36","57","2"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Male","disabled","NABTEB","University","8","8","5","4","4","0","1.8","0","3","1","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Male","disabled","NECO","University","13","13","9","3","3","0","1.8","0","4","5","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Comprehensive High School, Ayeso","Male","disabled","WAEC","University","15","15","10","3","4","0","1.8","0","5","7","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Female","all","NABTEB","Polytechnic","119","117","77","25","21","4","2.0","2","40","53","4"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Female","all","NECO","Polytechnic","243","239","163","66","57","9","2.0","4","76","98","9"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Female","all","WAEC","Polytechnic","305","300","209","76","69","7","2.0","5","91","134","7"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Female","disabled","NABTEB","Polytechnic","15","15","8","5","5","0","2.0","0","8","3","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Female","disabled","NECO","Polytechnic","28","28","19","7","8","0","2.0","0","9","11","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Female","disabled","WAEC","Polytechnic","43","42","26","7","7","0","2.0","1","16","20","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Male","all","NABTEB","Polytechnic","113","111","78","25","21","4","2.0","2","33","53","4"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Male","all","NECO","Polytechnic","245","241","161","49","44","5","2.0","4","80","113","5"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Male","all","WAEC","Polytechnic","300","296","192","66","58","8","2.0","4","104","126","8"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Male","disabled","NABTEB","Polytechnic","15","15","10","5","5","0","2.0","0","5","6","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Male","disabled","NECO","Polytechnic","31","31","19","4","4","0","2.0","0","12","16","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Government Secondary School, Ayeso","Male","disabled","WAEC","Polytechnic","43","42","28","7","7","0","2.0","1","14","21","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Female","all","NABTEB","Polytechnic","72","71","43","15","15","0","2.0","1","28","29","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Female","all","NECO","Polytechnic","142","140","95","33","31","2","2.0","2","45","63","2"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Female","all","WAEC","Polytechnic","186","183","114","35","29","6","2.0","3","69","80","6"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Female","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","1","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Female","disabled","NECO","Polytechnic","12","12","8","3","3","0","2.0","0","4","5","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Female","disabled","WAEC","Polytechnic","18","18","10","3","4","0","2.0","0","8","8","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Male","all","NABTEB","Polytechnic","85","84","52","15","10","5","2.0","1","32","37","5"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Male","all","NECO","Polytechnic","180","177","117","37","31","6","2.0","3","60","81","6"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Male","all","WAEC","Polytechnic","224","221","138","45","40","5","2.0","3","83","94","5"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Male","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Male","disabled","NECO","Polytechnic","13","13","9","3","3","0","2.0","0","4","5","0"
"2019/2020","South West","Osun","Ilesha West","Ayeso","Unity College, Ilesha West","Male","disabled","WAEC","Polytechnic","21","21","12","3","3","0","2.0","0","9","10","0"
"2019/2020","South West","Osun","Ilesha West","Ereja","Community Secondary School, Ereja","Female","all","NABTEB","College of Education","77","76","50","20","15","5","2.1","1","26","30","5"
"2019/2020","South West","Osun","Ilesha West","Ereja","Community Secondary School, Ereja","Female","all","NECO","College of Education","145","143","91","33","31","2","2.0","2","52","58","2"
"2019/2020","South West","Osun","Ilesha West","Ereja","Community Secondary School, Ereja","Female","all","WAEC","College of Education","155","153","104","38","32","6","2.0","2","49","66","6"
