"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Female","all","NECO","Polytechnic","183","180","111","42","36","6","1.8","3","69","69","6"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Female","all","WAEC","Polytechnic","241","237","141","53","46","7","1.8","4","96","89","7"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Female","disabled","NABTEB","Polytechnic","11","11","7","4","5","0","1.8","0","4","4","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Female","disabled","NECO","Polytechnic","21","21","13","4","4","0","1.8","0","8","9","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Female","disabled","WAEC","Polytechnic","31","31","18","7","7","0","1.8","0","13","12","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Male","all","NABTEB","Polytechnic","119","117","77","27","24","3","1.8","2","40","50","3"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Male","all","NECO","Polytechnic","232","229","144","50","45","5","1.8","3","85","95","5"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Male","all","WAEC","Polytechnic","300","296","176","69","64","5","1.8","4","120","107","5"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Male","disabled","NABTEB","Polytechnic","15","15","9","4","4","0","1.8","0","6","5","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Male","disabled","NECO","Polytechnic","27","27","15","4","4","0","1.8","0","12","12","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Comprehensive High School, Birin Bolewa","Male","disabled","WAEC","Polytechnic","39","38","24","7","7","0","1.8","1","14","17","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Female","all","NABTEB","College of Education","76","75","46","22","19","3","1.9","1","29","24","3"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Female","all","NECO","College of Education","150","148","95","42","36","6","1.8","2","53","54","6"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Female","all","WAEC","College of Education","153","151","95","36","32","4","1.8","2","56","59","4"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Female","disabled","NABTEB","College of Education","10","10","7","4","4","0","1.9","0","3","2","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Female","disabled","NECO","College of Education","20","20","10","4","5","0","1.8","0","10","7","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Female","disabled","WAEC","College of Education","20","20","11","3","4","0","1.8","0","9","8","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Male","all","NABTEB","College of Education","83","82","51","22","19","3","1.9","1","31","29","3"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Male","all","NECO","College of Education","155","153","98","37","36","1","1.8","2","55","62","1"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Male","all","WAEC","College of Education","163","161","97","33","28","5","1.8","2","64","64","5"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Male","disabled","NABTEB","College of Education","8","8","4","4","4","0","1.9","0","4","0","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Male","disabled","NECO","College of Education","20","20","11","4","4","0","1.8","0","9","7","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Government Secondary School, Birin Bolewa","Male","disabled","WAEC","College of Education","24","24","14","3","3","0","1.8","0","10","12","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Female","all","NABTEB","College of Education","87","86","53","22","19","3","1.9","1","33","32","3"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Female","all","NECO","College of Education","160","158","95","37","36","1","1.8","2","63","59","1"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Female","all","WAEC","College of Education","201","198","126","50","46","4","1.8","3","72","76","4"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","1.9","0","4","0","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Female","disabled","NECO","College of Education","18","18","11","4","5","0","1.8","0","7","7","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Female","disabled","WAEC","College of Education","24","24","14","3","4","0","1.8","0","10","12","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Male","all","NABTEB","College of Education","94","93","58","18","14","4","1.9","1","35","41","4"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Male","all","NECO","College of Education","177","174","108","42","36","6","1.8","3","66","66","6"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Male","all","WAEC","College of Education","231","228","142","50","46","4","1.8","3","86","92","4"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Male","disabled","NABTEB","College of Education","10","10","7","4","4","0","1.9","0","3","2","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Male","disabled","NECO","College of Education","20","20","10","4","5","0","1.8","0","10","7","0"
"2020/2021","North East","Gombe","Nafada","Birin Bolewa","Unity College, Nafada","Male","disabled","WAEC","College of Education","24","24","14","3","3","0","1.8","0","10","12","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Female","all","NABTEB","Polytechnic","71","70","41","18","14","4","1.8","1","29","23","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Female","all","NECO","Polytechnic","149","147","93","37","36","1","1.8","2","54","56","1"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Female","all","WAEC","Polytechnic","202","199","123","50","46","4","1.8","3","76","73","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","1.8","0","4","1","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Female","disabled","NECO","Polytechnic","18","18","11","4","4","0","1.8","0","7","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Female","disabled","WAEC","Polytechnic","22","22","12","3","3","0","1.8","0","10","9","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Male","all","NABTEB","Polytechnic","75","74","45","18","19","0","1.8","1","29","28","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Male","all","NECO","Polytechnic","162","160","98","37","36","1","1.8","2","62","62","1"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Male","all","WAEC","Polytechnic","210","207","125","43","39","4","1.8","3","82","83","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Male","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","1.8","0","4","1","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Male","disabled","NECO","Polytechnic","20","20","11","4","4","0","1.8","0","9","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Community Secondary School, Deba","Male","disabled","WAEC","Polytechnic","26","26","16","7","7","0","1.8","0","10","10","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Female","all","NABTEB","College of Education","99","98","55","13","10","3","1.9","1","43","43","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Female","all","NECO","College of Education","165","163","91","33","31","2","1.8","2","72","59","2"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Female","all","WAEC","College of Education","271","267","150","43","39","4","1.8","4","117","108","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Female","disabled","NABTEB","College of Education","8","8","4","0","0","0","1.9","0","4","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Female","disabled","NECO","College of Education","15","15","9","4","4","0","1.8","0","6","5","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Female","disabled","WAEC","College of Education","23","23","11","3","3","0","1.8","0","12","8","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Male","all","NABTEB","College of Education","105","103","61","13","10","3","1.9","2","42","48","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Male","all","NECO","College of Education","191","188","105","29","27","2","1.8","3","83","77","2"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Male","all","WAEC","College of Education","286","282","152","40","36","4","1.8","4","130","113","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Male","disabled","NABTEB","College of Education","10","10","4","0","0","0","1.9","0","6","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Male","disabled","NECO","College of Education","19","19","10","4","4","0","1.8","0","9","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Comprehensive High School, Deba","Male","disabled","WAEC","College of Education","26","26","14","3","3","0","1.8","0","12","12","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Female","all","NABTEB","Polytechnic","54","53","32","13","14","0","1.8","1","21","20","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Female","all","NECO","Polytechnic","82","81","49","21","18","3","1.8","1","32","29","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Female","all","WAEC","Polytechnic","131","129","76","33","28","5","1.8","2","53","43","5"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","1.8","0","4","1","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Female","disabled","NECO","Polytechnic","10","10","5","4","4","0","1.8","0","5","1","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Female","disabled","WAEC","Polytechnic","12","12","8","3","4","0","1.8","0","4","5","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Male","all","NABTEB","Polytechnic","62","61","36","13","14","0","1.8","1","25","23","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Male","all","NECO","Polytechnic","95","94","59","25","22","3","1.8","1","35","35","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Male","all","WAEC","Polytechnic","150","148","88","30","28","2","1.8","2","60","59","2"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Male","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","1.8","0","4","0","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Male","disabled","NECO","Polytechnic","10","10","7","4","4","0","1.8","0","3","3","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Government Secondary School, Deba","Male","disabled","WAEC","Polytechnic","17","17","10","3","3","0","1.8","0","7","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Female","all","NABTEB","College of Education","113","111","70","27","24","3","1.9","2","41","43","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Female","all","NECO","College of Education","216","213","134","57","53","4","1.8","3","79","76","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Female","all","WAEC","College of Education","274","270","173","69","60","9","1.8","4","97","104","9"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Female","disabled","NABTEB","College of Education","11","11","7","4","5","0","1.9","0","4","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Female","disabled","NECO","College of Education","20","20","11","4","4","0","1.8","0","9","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Female","disabled","WAEC","College of Education","24","24","13","3","4","0","1.8","0","11","11","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Male","all","NABTEB","College of Education","110","108","71","27","24","3","1.9","2","37","44","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Male","all","NECO","College of Education","208","205","123","46","40","6","1.8","3","82","77","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Male","all","WAEC","College of Education","274","270","163","56","50","6","1.8","4","107","107","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Male","disabled","NABTEB","College of Education","8","8","4","4","4","0","1.9","0","4","1","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Male","disabled","NECO","College of Education","20","20","11","4","4","0","1.8","0","9","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Deba","Unity College, Yamaltu/Deba","Male","disabled","WAEC","College of Education","24","24","13","3","3","0","1.8","0","11","11","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Female","all","NABTEB","Polytechnic","61","60","37","13","14","0","1.8","1","23","25","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Female","all","NECO","Polytechnic","97","96","54","21","18","3","1.8","1","42","34","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Female","all","WAEC","Polytechnic","117","115","65","23","21","2","1.8","2","50","42","2"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","1.8","0","4","0","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Female","disabled","NECO","Polytechnic","8","8","6","3","4","0","1.8","0","2","2","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Female","disabled","WAEC","Polytechnic","12","12","6","3","3","0","1.8","0","6","3","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Male","all","NABTEB","Polytechnic","73","72","42","9","10","0","1.8","1","30","34","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Male","all","NECO","Polytechnic","114","112","63","21","18","3","1.8","2","49","43","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Male","all","WAEC","Polytechnic","150","148","88","30","25","5","1.8","2","60","59","5"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Male","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","1.8","0","4","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Male","disabled","NECO","Polytechnic","10","10","5","3","4","0","1.8","0","5","2","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Community Secondary School, Difa / Lubo / Kinafa","Male","disabled","WAEC","Polytechnic","15","15","8","3","4","0","1.8","0","7","5","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Female","all","NABTEB","College of Education","97","96","56","22","19","3","1.9","1","40","34","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Female","all","NECO","College of Education","173","170","107","45","40","6","1.8","3","63","61","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Female","all","WAEC","College of Education","246","242","148","56","53","3","1.8","4","94","93","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","1.9","0","4","0","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Female","disabled","NECO","College of Education","17","17","8","4","5","0","1.8","0","8","5","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Female","disabled","WAEC","College of Education","20","20","12","3","4","0","1.8","0","8","9","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Male","all","NABTEB","College of Education","110","108","66","27","24","3","1.9","2","42","39","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Male","all","NECO","College of Education","223","220","133","53","48","5","1.8","3","87","80","5"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Male","all","WAEC","College of Education","254","250","154","56","50","6","1.8","4","96","99","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Male","disabled","NABTEB","College of Education","8","8","4","4","4","0","1.9","0","4","1","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Male","disabled","NECO","College of Education","18","18","9","3","3","0","1.8","0","9","6","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Comprehensive High School, Difa / Lubo / Kinafa","Male","disabled","WAEC","College of Education","24","24","14","3","4","0","1.8","0","10","12","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Female","all","NABTEB","University","93","92","53","18","14","4","1.6","1","39","35","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Female","all","NECO","University","181","178","100","37","36","1","1.6","3","78","64","1"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Female","all","WAEC","University","291","287","168","59","53","6","1.6","4","119","110","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Female","disabled","NABTEB","University","10","10","4","0","0","0","1.6","0","6","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Female","disabled","NECO","University","22","22","13","4","4","0","1.6","0","9","10","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Female","disabled","WAEC","University","39","38","22","7","7","0","1.6","1","16","15","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Male","all","NABTEB","University","110","108","61","13","14","0","1.6","2","47","48","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Male","all","NECO","University","209","206","123","42","36","6","1.6","3","83","82","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Male","all","WAEC","University","329","324","189","56","53","3","1.6","5","135","134","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Male","disabled","NABTEB","University","13","13","7","0","0","0","1.6","0","6","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Male","disabled","NECO","University","25","25","13","4","4","0","1.6","0","12","10","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Government Secondary School, Difa / Lubo / Kinafa","Male","disabled","WAEC","University","38","37","21","6","6","0","1.6","1","16","15","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Female","all","NABTEB","College of Education","96","95","60","27","24","3","1.9","1","35","34","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Female","all","NECO","College of Education","179","176","105","42","36","6","1.8","3","71","64","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Female","all","WAEC","College of Education","211","208","126","43","39","4","1.8","3","82","83","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Female","disabled","NABTEB","College of Education","11","11","5","5","5","0","1.9","0","6","0","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Female","disabled","NECO","College of Education","20","20","10","4","4","0","1.8","0","10","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Female","disabled","WAEC","College of Education","25","25","14","3","3","0","1.8","0","11","11","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Male","all","NABTEB","College of Education","93","92","58","18","14","4","1.9","1","34","40","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Male","all","NECO","College of Education","176","173","100","37","36","1","1.8","3","73","64","1"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Male","all","WAEC","College of Education","219","216","136","50","43","7","1.8","3","80","86","7"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Male","disabled","NABTEB","College of Education","10","10","4","0","0","0","1.9","0","6","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Male","disabled","NECO","College of Education","21","21","11","4","4","0","1.8","0","10","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Difa / Lubo / Kinafa","Unity College, Yamaltu/Deba","Male","disabled","WAEC","College of Education","26","26","16","3","3","0","1.8","0","10","13","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Female","all","NABTEB","College of Education","103","101","59","18","14","4","1.9","2","42","41","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Female","all","NECO","College of Education","216","213","127","46","40","6","1.8","3","86","81","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Female","all","WAEC","College of Education","276","272","162","56","50","6","1.8","4","110","107","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Female","disabled","NABTEB","College of Education","8","8","4","0","0","0","1.9","0","4","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Female","disabled","NECO","College of Education","18","18","9","0","0","0","1.8","0","9","9","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Female","disabled","WAEC","College of Education","23","23","14","3","4","0","1.8","0","9","11","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Male","all","NABTEB","College of Education","119","117","69","18","14","4","1.9","2","48","51","4"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Male","all","NECO","College of Education","214","211","125","42","36","6","1.8","3","86","83","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Male","all","WAEC","College of Education","327","322","196","59","53","6","1.8","5","126","137","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Male","disabled","NABTEB","College of Education","8","8","4","0","0","0","1.9","0","4","4","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Male","disabled","NECO","College of Education","20","20","10","4","5","0","1.8","0","10","7","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Community Secondary School, Gwani / Shinga / Wade","Male","disabled","WAEC","College of Education","25","25","16","3","4","0","1.8","0","9","13","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Comprehensive High School, Gwani / Shinga / Wade","Female","all","NABTEB","College of Education","87","86","55","22","19","3","1.9","1","31","34","3"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Comprehensive High School, Gwani / Shinga / Wade","Female","all","NECO","College of Education","146","144","86","36","36","1","1.8","2","58","49","1"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Comprehensive High School, Gwani / Shinga / Wade","Female","all","WAEC","College of Education","221","218","138","56","50","6","1.8","3","80","82","6"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Comprehensive High School, Gwani / Shinga / Wade","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","1.9","0","4","1","0"
"2020/2021","North East","Gombe","Yamaltu/Deba","Gwani / Shinga / Wade","Comprehensive High School, Gwani / Shinga / Wade","Female","disabled","NECO","College of Education","13","13","7","4","5","0","1.8","0","6","3","0"
