"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Comprehensive High School, Awaka/Ihitte-Ogada","Male","disabled","NABTEB","Polytechnic","11","11","6","5","5","0","1.8","0","6","1","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Comprehensive High School, Awaka/Ihitte-Ogada","Male","disabled","NECO","Polytechnic","26","26","14","5","5","0","1.8","0","12","9","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Comprehensive High School, Awaka/Ihitte-Ogada","Male","disabled","WAEC","Polytechnic","38","37","19","9","9","0","1.8","1","18","11","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Female","all","NABTEB","Polytechnic","85","84","50","22","16","6","1.8","1","34","29","6"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Female","all","NECO","Polytechnic","150","148","90","38","35","3","1.8","2","58","53","3"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Female","all","WAEC","Polytechnic","168","165","104","42","36","7","1.8","3","61","61","7"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Female","disabled","NABTEB","Polytechnic","11","11","6","5","5","0","1.8","0","6","1","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Female","disabled","NECO","Polytechnic","19","19","11","5","5","0","1.8","0","8","6","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Female","disabled","WAEC","Polytechnic","21","21","12","4","4","0","1.8","0","9","9","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Male","all","NABTEB","Polytechnic","79","78","44","16","16","0","1.8","1","34","29","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Male","all","NECO","Polytechnic","156","154","87","33","30","3","1.8","2","67","55","3"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Male","all","WAEC","Polytechnic","176","173","103","43","41","2","1.8","3","70","60","2"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Male","disabled","NABTEB","Polytechnic","11","11","6","5","5","0","1.8","0","6","1","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Male","disabled","NECO","Polytechnic","19","19","11","5","5","0","1.8","0","8","6","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Government Secondary School, Awaka/Ihitte-Ogada","Male","disabled","WAEC","Polytechnic","21","21","12","4","5","0","1.8","0","9","9","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Female","all","NABTEB","Polytechnic","85","84","50","27","22","5","1.8","1","34","24","5"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Female","all","NECO","Polytechnic","169","166","104","46","44","2","1.8","3","62","57","2"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Female","all","WAEC","Polytechnic","204","201","128","55","50","5","1.8","3","73","73","5"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Female","disabled","NABTEB","Polytechnic","11","11","6","5","5","0","1.8","0","6","1","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Female","disabled","NECO","Polytechnic","22","22","11","5","5","0","1.8","0","11","6","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Female","disabled","WAEC","Polytechnic","24","24","14","4","4","0","1.8","0","10","11","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Male","all","NABTEB","Polytechnic","94","93","53","22","22","0","1.8","1","40","32","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Male","all","NECO","Polytechnic","187","184","110","42","40","2","1.8","3","74","69","2"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Male","all","WAEC","Polytechnic","210","207","130","47","45","2","1.8","3","77","84","2"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Male","disabled","NABTEB","Polytechnic","11","11","6","5","5","0","1.8","0","6","1","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Male","disabled","NECO","Polytechnic","22","22","13","5","5","0","1.8","0","9","9","0"
"2020/2021","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","Unity College, Owerri North","Male","disabled","WAEC","Polytechnic","24","24","14","4","5","0","1.8","0","10","11","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Female","all","NABTEB","University","91","90","50","11","11","0","1.6","1","40","40","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Female","all","NECO","University","209","206","113","33","30","3","1.6","3","93","81","3"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Female","all","WAEC","University","268","264","144","47","41","6","1.6","4","120","97","6"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Female","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Female","disabled","NECO","University","26","26","14","5","5","0","1.6","0","12","9","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Female","disabled","WAEC","University","30","30","15","4","5","0","1.6","0","15","11","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Male","all","NABTEB","University","104","102","60","16","16","0","1.6","2","42","45","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Male","all","NECO","University","213","210","114","38","35","3","1.6","3","96","76","3"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Male","all","WAEC","University","274","270","148","47","41","6","1.6","4","122","102","6"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Male","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Male","disabled","NECO","University","25","25","13","5","5","0","1.6","0","12","9","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Community Secondary School, Egbu","Male","disabled","WAEC","University","34","33","17","4","5","0","1.6","1","16","13","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Female","all","NABTEB","University","100","99","60","22","22","0","1.6","1","39","39","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Female","all","NECO","University","206","203","116","42","40","2","1.6","3","87","75","2"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Female","all","WAEC","University","257","253","145","55","50","5","1.6","4","108","90","5"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Female","disabled","NABTEB","University","11","11","6","5","5","0","1.6","0","6","1","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Female","disabled","NECO","University","25","25","13","5","5","0","1.6","0","12","9","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Female","disabled","WAEC","University","30","30","17","4","5","0","1.6","0","13","14","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Male","all","NABTEB","University","100","99","57","16","11","5","1.6","1","42","42","5"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Male","all","NECO","University","177","174","101","33","30","3","1.6","3","73","69","3"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Male","all","WAEC","University","219","216","127","51","45","6","1.6","3","89","77","6"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Male","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Male","disabled","NECO","University","22","22","11","5","5","0","1.6","0","11","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Comprehensive High School, Egbu","Male","disabled","WAEC","University","27","27","14","4","5","0","1.6","0","13","11","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Female","all","NABTEB","University","94","93","57","22","22","0","1.6","1","36","36","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Female","all","NECO","University","190","187","107","38","35","3","1.6","3","80","70","3"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Female","all","WAEC","University","252","248","150","60","54","6","1.6","4","98","91","6"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Female","disabled","NABTEB","University","11","11","6","5","5","0","1.6","0","6","1","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Female","disabled","NECO","University","19","19","11","5","5","0","1.6","0","8","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Female","disabled","WAEC","University","27","27","14","4","5","0","1.6","0","13","11","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Male","all","NABTEB","University","94","93","57","16","11","5","1.6","1","36","42","5"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Male","all","NECO","University","187","184","101","38","35","3","1.6","3","83","64","3"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Male","all","WAEC","University","242","238","137","47","41","6","1.6","4","101","91","6"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Male","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Male","disabled","NECO","University","19","19","11","5","5","0","1.6","0","8","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Government Secondary School, Egbu","Male","disabled","WAEC","University","24","24","12","4","5","0","1.6","0","12","9","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Female","all","NABTEB","Polytechnic","104","102","60","16","11","5","1.8","2","42","45","5"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Female","all","NECO","Polytechnic","233","230","134","47","40","7","1.8","3","96","87","7"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Female","all","WAEC","Polytechnic","313","308","185","64","59","5","1.8","5","123","121","5"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Female","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","1.8","0","6","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Female","disabled","NECO","Polytechnic","28","28","14","5","5","0","1.8","0","14","9","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Female","disabled","WAEC","Polytechnic","34","33","17","4","5","0","1.8","1","16","13","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Male","all","NABTEB","Polytechnic","120","118","70","16","16","0","1.8","2","48","54","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Male","all","NECO","Polytechnic","232","229","124","33","30","3","1.8","3","105","92","3"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Male","all","WAEC","Polytechnic","322","317","173","55","50","5","1.8","5","144","119","5"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Male","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","1.8","0","6","6","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Male","disabled","NECO","Polytechnic","25","25","13","0","0","0","1.8","0","12","13","0"
"2020/2021","South East","Imo","Owerri North","Egbu","Unity College, Owerri North","Male","disabled","WAEC","Polytechnic","41","40","20","4","5","0","1.8","1","20","16","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","all","NABTEB","College of Education","116","114","60","16","11","5","1.9","2","54","45","5"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","all","NECO","College of Education","236","233","134","42","40","2","1.8","3","99","92","2"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","all","WAEC","College of Education","290","286","169","55","50","5","1.8","4","117","114","5"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","NABTEB","College of Education","11","11","6","0","0","0","1.9","0","6","6","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","NECO","College of Education","25","25","13","5","5","0","1.8","0","12","9","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","WAEC","College of Education","27","27","14","4","4","0","1.8","0","13","11","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","all","NABTEB","College of Education","141","139","82","27","22","5","1.9","2","57","56","5"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","all","NECO","College of Education","285","281","167","52","45","7","1.8","4","114","116","7"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","all","WAEC","College of Education","357","352","201","60","54","6","1.8","5","151","142","6"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","NABTEB","College of Education","14","14","9","5","5","0","1.9","0","5","5","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","NECO","College of Education","28","28","14","5","5","0","1.8","0","14","9","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Community Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","WAEC","College of Education","41","40","22","4","4","0","1.8","1","18","19","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Female","all","NABTEB","Polytechnic","75","74","41","16","16","0","1.8","1","33","25","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Female","all","NECO","Polytechnic","150","148","82","33","30","3","1.8","2","66","50","3"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Female","all","WAEC","Polytechnic","172","169","94","34","32","2","1.8","3","75","61","2"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","NABTEB","Polytechnic","11","11","6","5","5","0","1.8","0","6","1","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","NECO","Polytechnic","11","11","5","4","4","0","1.8","0","6","1","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","WAEC","Polytechnic","11","11","7","3","3","0","1.8","0","4","3","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Male","all","NABTEB","Polytechnic","85","84","47","11","11","0","1.8","1","37","37","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Male","all","NECO","Polytechnic","184","181","108","38","35","3","1.8","3","73","70","3"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Male","all","WAEC","Polytechnic","204","201","120","38","32","6","1.8","3","81","82","6"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","1.8","0","6","6","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","NECO","Polytechnic","16","16","9","5","5","0","1.8","0","7","4","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Comprehensive High School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","WAEC","Polytechnic","14","14","7","0","0","0","1.8","0","7","7","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","all","NABTEB","University","132","130","82","32","27","5","1.6","2","48","51","5"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","all","NECO","University","245","241","147","57","50","7","1.6","4","94","90","7"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","all","WAEC","University","377","371","218","85","77","8","1.6","6","153","133","8"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","NABTEB","University","14","14","9","5","5","0","1.6","0","5","5","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","NECO","University","24","24","13","5","5","0","1.6","0","11","8","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Female","disabled","WAEC","University","38","37","22","9","9","0","1.6","1","15","14","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","all","NABTEB","University","173","170","99","38","32","6","1.6","3","71","61","6"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","all","NECO","University","284","280","164","52","45","7","1.6","4","116","112","7"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","all","WAEC","University","415","409","251","90","77","13","1.6","6","158","161","13"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","NABTEB","University","17","17","9","5","5","0","1.6","0","8","5","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","NECO","University","31","31","16","5","5","0","1.6","0","15","12","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Government Secondary School, Amakohia-Ubi/Ndegwu Ohii","Male","disabled","WAEC","University","44","43","25","9","9","0","1.6","1","18","17","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Female","all","NABTEB","University","94","93","60","22","22","0","1.6","1","33","39","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Female","all","NECO","University","147","145","90","38","35","3","1.6","2","55","53","3"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Female","all","WAEC","University","201","198","120","47","41","6","1.6","3","78","73","6"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Female","disabled","NABTEB","University","11","11","6","5","5","0","1.6","0","6","1","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Female","disabled","NECO","University","16","16","9","5","5","0","1.6","0","7","4","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Female","disabled","WAEC","University","21","21","12","4","5","0","1.6","0","9","9","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Male","all","NABTEB","University","91","90","53","16","11","5","1.6","1","37","38","5"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Male","all","NECO","University","159","157","93","33","30","3","1.6","2","64","60","3"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Male","all","WAEC","University","222","219","132","47","41","6","1.6","3","87","86","6"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Male","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Male","disabled","NECO","University","15","15","8","5","5","0","1.6","0","7","4","0"
"2020/2021","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","Unity College, Owerri West","Male","disabled","WAEC","University","24","24","12","4","4","0","1.6","0","12","9","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Female","all","NABTEB","College of Education","104","102","63","27","22","5","1.9","2","39","37","5"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Female","all","NECO","College of Education","189","186","113","46","45","2","1.8","3","73","66","2"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Female","all","WAEC","College of Education","251","247","158","67","59","9","1.8","4","89","90","9"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Female","disabled","NABTEB","College of Education","11","11","6","5","6","0","1.9","0","6","1","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Female","disabled","NECO","College of Education","18","18","10","5","5","0","1.8","0","8","6","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Female","disabled","WAEC","College of Education","24","24","14","4","5","0","1.8","0","10","11","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Male","all","NABTEB","College of Education","116","114","66","27","22","5","1.9","2","48","40","5"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Male","all","NECO","College of Education","206","203","127","47","45","2","1.8","3","76","81","2"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Male","all","WAEC","College of Education","264","260","150","55","50","5","1.8","4","110","96","5"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Male","disabled","NABTEB","College of Education","11","11","6","5","5","0","1.9","0","6","1","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Male","disabled","NECO","College of Education","21","21","10","5","5","0","1.8","0","11","5","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Community Secondary School, Avu/Oforola","Male","disabled","WAEC","College of Education","24","24","12","4","4","0","1.8","0","12","9","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Female","all","NABTEB","University","66","65","37","16","16","0","1.6","1","28","21","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Female","all","NECO","University","134","132","79","33","30","3","1.6","2","53","47","3"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Female","all","WAEC","University","165","163","99","34","32","2","1.6","2","64","66","2"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Female","disabled","NABTEB","University","11","11","6","5","6","0","1.6","0","6","1","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Female","disabled","NECO","University","14","14","8","4","4","0","1.6","0","6","4","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Female","disabled","WAEC","University","18","18","9","4","5","0","1.6","0","9","6","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Male","all","NABTEB","University","82","81","47","16","16","0","1.6","1","34","32","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Male","all","NECO","University","174","171","99","38","35","3","1.6","3","72","62","3"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Male","all","WAEC","University","198","195","118","38","36","2","1.6","3","77","80","2"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Male","disabled","NABTEB","University","11","11","6","5","6","0","1.6","0","6","1","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Male","disabled","NECO","University","21","21","13","5","5","0","1.6","0","8","8","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Comprehensive High School, Avu/Oforola","Male","disabled","WAEC","University","28","28","18","4","4","0","1.6","0","10","14","0"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Government Secondary School, Avu/Oforola","Female","all","NABTEB","College of Education","114","112","67","16","11","5","1.9","2","45","51","5"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Government Secondary School, Avu/Oforola","Female","all","NECO","College of Education","204","201","117","33","30","3","1.8","3","84","84","3"
"2020/2021","South East","Imo","Owerri West","Avu/Oforola","Government Secondary School, Avu/Oforola","Female","all","WAEC","College of Education","303","299","177","55","50","5","1.8","4","122","122","5"
