"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Female","all","NECO","College of Education","209","206","139","60","59","1","2.0","3","67","80","1"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Female","all","WAEC","College of Education","229","226","157","52","42","10","2.0","3","69","105","10"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Female","disabled","NABTEB","College of Education","11","11","7","0","0","0","2.1","0","4","7","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Female","disabled","NECO","College of Education","23","23","15","8","8","0","2.0","0","8","8","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Female","disabled","WAEC","College of Education","24","24","13","0","0","0","2.0","0","11","13","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Male","all","NABTEB","College of Education","103","101","68","21","22","0","2.1","2","33","47","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Male","all","NECO","College of Education","236","232","158","59","58","1","2.0","4","74","98","1"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Male","all","WAEC","College of Education","267","263","179","58","48","10","2.0","4","84","121","10"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Male","disabled","NABTEB","College of Education","11","11","7","0","0","0","2.1","0","4","7","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Male","disabled","NECO","College of Education","23","23","15","8","8","0","2.0","0","8","8","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Comprehensive High School, Gamadio","Male","disabled","WAEC","College of Education","24","24","16","6","6","0","2.0","0","8","11","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Female","all","NABTEB","College of Education","58","57","35","11","11","0","2.1","1","22","25","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Female","all","NECO","College of Education","100","99","59","23","17","6","2.0","1","40","37","6"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Female","all","WAEC","College of Education","147","145","100","40","36","5","2.0","2","45","59","5"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Female","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Female","disabled","NECO","College of Education","11","11","6","0","0","0","2.0","0","6","6","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Female","disabled","WAEC","College of Education","19","19","10","6","6","0","2.0","0","9","5","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Male","all","NABTEB","College of Education","58","57","39","11","11","0","2.1","1","18","28","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Male","all","NECO","College of Education","110","108","72","23","17","6","2.0","2","36","50","6"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Male","all","WAEC","College of Education","139","137","95","23","18","5","2.0","2","42","72","5"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Male","disabled","NECO","College of Education","11","11","6","0","0","0","2.0","0","6","6","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Government Secondary School, Gamadio","Male","disabled","WAEC","College of Education","16","16","10","0","0","0","2.0","0","6","10","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Female","all","NABTEB","University","55","54","41","30","32","0","1.8","1","13","12","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Female","all","NECO","University","89","88","63","38","34","4","1.8","1","25","26","4"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Female","all","WAEC","University","119","117","89","41","36","5","1.8","2","28","49","5"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Female","disabled","NABTEB","University","10","10","6","10","10","0","1.8","0","4","0","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Female","disabled","NECO","University","11","11","8","7","7","0","1.8","0","3","1","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Female","disabled","WAEC","University","11","11","8","6","6","0","1.8","0","3","2","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Male","all","NABTEB","University","58","57","42","21","22","0","1.8","1","15","22","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Male","all","NECO","University","95","94","66","23","17","6","1.8","1","28","44","6"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Male","all","WAEC","University","122","120","89","41","36","5","1.8","2","31","49","5"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Male","disabled","NECO","University","11","11","6","0","0","0","1.8","0","6","6","0"
"2019/2020","North East","Adamawa","Numan","Gamadio","Unity College, Numan","Male","disabled","WAEC","University","11","11","8","6","6","0","1.8","0","3","2","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Female","all","NABTEB","College of Education","181","178","118","41","43","0","2.1","3","60","77","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Female","all","NECO","College of Education","392","386","260","105","101","4","2.0","6","126","156","4"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Female","all","WAEC","College of Education","492","484","334","116","103","13","2.0","8","150","219","13"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Female","disabled","NABTEB","College of Education","25","25","14","0","0","0","2.1","0","11","14","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Female","disabled","NECO","College of Education","51","50","31","15","16","0","2.0","1","19","16","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Female","disabled","WAEC","College of Education","62","61","38","12","12","0","2.0","1","23","27","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Male","all","NABTEB","College of Education","216","213","144","42","44","0","2.1","3","69","102","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Male","all","NECO","College of Education","428","421","295","98","92","6","2.0","7","126","197","6"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Male","all","WAEC","College of Education","509","501","336","103","89","14","2.0","8","165","233","14"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Male","disabled","NABTEB","College of Education","26","26","17","0","0","0","2.1","0","9","17","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Male","disabled","NECO","College of Education","60","59","38","7","8","0","2.0","1","21","31","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Community Secondary School, Ajiya","Male","disabled","WAEC","College of Education","65","64","42","12","12","0","2.0","1","22","30","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Female","all","NABTEB","Polytechnic","228","225","158","73","65","9","2.0","3","67","86","8"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Female","all","NECO","Polytechnic","420","413","282","106","100","6","2.0","7","131","177","6"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Female","all","WAEC","Polytechnic","573","565","373","134","115","19","2.0","8","192","239","19"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Female","disabled","NABTEB","Polytechnic","26","26","17","10","10","0","2.0","0","9","6","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Female","disabled","NECO","Polytechnic","47","47","28","0","0","0","2.0","0","19","28","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Female","disabled","WAEC","Polytechnic","65","64","38","12","12","0","2.0","1","26","27","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Male","all","NABTEB","Polytechnic","226","223","154","52","54","0","2.0","3","69","102","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Male","all","NECO","Polytechnic","476","469","329","129","117","12","2.0","7","140","201","12"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Male","all","WAEC","Polytechnic","588","579","394","140","122","18","2.0","9","185","254","18"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Male","disabled","NABTEB","Polytechnic","27","27","17","0","0","0","2.0","0","10","17","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Male","disabled","NECO","Polytechnic","50","50","35","0","0","0","2.0","0","15","35","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Comprehensive High School, Ajiya","Male","disabled","WAEC","Polytechnic","62","61","39","12","12","0","2.0","1","22","28","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Female","all","NABTEB","Polytechnic","201","198","136","61","43","18","2.0","3","62","75","18"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Female","all","NECO","Polytechnic","404","398","276","121","117","4","2.0","6","122","156","4"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Female","all","WAEC","Polytechnic","513","506","343","128","109","19","2.0","7","163","216","19"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Female","disabled","NABTEB","Polytechnic","25","25","14","0","0","0","2.0","0","11","14","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Female","disabled","NECO","Polytechnic","54","53","35","15","16","0","2.0","1","18","20","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Female","disabled","WAEC","Polytechnic","57","56","33","12","12","0","2.0","1","23","22","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Male","all","NABTEB","Polytechnic","213","210","144","63","55","9","2.0","3","66","82","8"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Male","all","NECO","Polytechnic","444","438","306","105","92","13","2.0","6","132","201","13"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Male","all","WAEC","Polytechnic","510","503","345","128","109","19","2.0","7","158","218","19"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Male","disabled","NABTEB","Polytechnic","27","27","17","11","11","0","2.0","0","10","7","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Male","disabled","NECO","Polytechnic","50","50","32","8","8","0","2.0","0","18","24","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Government Secondary School, Ajiya","Male","disabled","WAEC","Polytechnic","63","62","40","12","12","0","2.0","1","22","28","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Female","all","NABTEB","University","72","71","46","21","22","0","1.8","1","25","26","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Female","all","NECO","University","128","126","88","30","25","5","1.8","2","38","59","5"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Female","all","WAEC","University","153","151","106","41","36","5","1.8","2","45","66","5"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Female","disabled","NABTEB","University","11","11","7","0","0","0","1.8","0","4","7","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Female","disabled","NECO","University","11","11","6","0","0","0","1.8","0","6","6","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Female","disabled","WAEC","University","11","11","8","6","6","0","1.8","0","3","2","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Male","all","NABTEB","University","69","68","50","10","11","0","1.8","1","18","40","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Male","all","NECO","University","143","141","98","30","25","5","1.8","2","43","69","5"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Male","all","WAEC","University","147","145","98","29","24","5","1.8","2","47","69","5"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Male","disabled","NABTEB","University","11","11","7","0","0","0","1.8","0","4","7","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Male","disabled","NECO","University","11","11","6","0","0","0","1.8","0","6","6","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Jimeta","Male","disabled","WAEC","University","11","11","8","0","0","0","1.8","0","3","8","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Female","all","NABTEB","University","107","105","79","31","22","9","1.8","2","26","49","9"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Female","all","NECO","University","212","209","145","68","67","1","1.8","3","64","78","1"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Female","all","WAEC","University","302","298","210","81","73","8","1.8","4","88","130","8"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Female","disabled","NECO","University","17","17","12","8","8","0","1.8","0","5","5","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Female","disabled","WAEC","University","27","27","16","6","6","0","1.8","0","11","11","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Male","all","NABTEB","University","115","113","79","31","22","9","1.8","2","34","49","9"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Male","all","NECO","University","215","212","155","60","50","10","1.8","3","57","96","10"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Male","all","WAEC","University","316","311","216","80","67","14","1.8","5","95","135","14"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Male","disabled","NECO","University","17","17","12","0","0","0","1.8","0","5","12","0"
"2019/2020","North East","Adamawa","Yola North","Ajiya","Unity College, Yola North","Male","disabled","WAEC","University","27","27","16","6","6","0","1.8","0","11","11","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Female","all","NABTEB","Polytechnic","215","212","140","41","43","0","2.0","3","72","99","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Female","all","NECO","Polytechnic","427","421","285","98","92","6","2.0","6","136","187","6"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Female","all","WAEC","Polytechnic","533","525","351","128","115","13","2.0","8","174","223","13"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Female","disabled","NABTEB","Polytechnic","27","27","17","0","0","0","2.0","0","10","17","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Female","disabled","NECO","Polytechnic","54","53","31","7","8","0","2.0","1","22","24","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Female","disabled","WAEC","Polytechnic","65","64","41","11","12","0","2.0","1","23","31","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Male","all","NABTEB","Polytechnic","210","207","136","52","44","9","2.0","3","71","84","8"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Male","all","NECO","Polytechnic","454","447","304","75","67","8","2.0","7","143","229","8"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Male","all","WAEC","Polytechnic","579","570","377","128","109","19","2.0","9","193","249","19"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Male","disabled","NABTEB","Polytechnic","26","26","17","0","0","0","2.0","0","9","17","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Male","disabled","NECO","Polytechnic","57","56","38","0","0","0","2.0","1","18","38","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Community Secondary School, Alkalawa","Male","disabled","WAEC","Polytechnic","68","67","41","12","12","0","2.0","1","26","30","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Female","all","NABTEB","Polytechnic","218","215","147","52","44","9","2.0","3","68","95","8"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Female","all","NECO","Polytechnic","359","354","228","76","67","9","2.0","5","126","153","9"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Female","all","WAEC","Polytechnic","516","508","343","116","103","13","2.0","8","165","227","13"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Female","disabled","NABTEB","Polytechnic","27","27","17","0","0","0","2.0","0","10","17","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Female","disabled","NECO","Polytechnic","47","47","28","7","8","0","2.0","0","19","21","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Female","disabled","WAEC","Polytechnic","66","65","39","12","12","0","2.0","1","26","27","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Male","all","NABTEB","Polytechnic","237","234","165","72","64","9","2.0","3","69","92","8"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Male","all","NECO","Polytechnic","430","424","285","98","84","14","2.0","6","139","187","14"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Male","all","WAEC","Polytechnic","604","595","410","134","121","13","2.0","9","185","276","13"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Male","disabled","NABTEB","Polytechnic","32","32","21","11","11","0","2.0","0","11","11","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Male","disabled","NECO","Polytechnic","51","50","31","8","8","0","2.0","1","19","23","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Comprehensive High School, Alkalawa","Male","disabled","WAEC","Polytechnic","79","78","50","11","12","0","2.0","1","28","39","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Female","all","NABTEB","College of Education","171","168","115","32","33","0","2.1","3","53","83","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Female","all","NECO","College of Education","326","321","205","68","59","9","2.0","5","116","138","9"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Female","all","WAEC","College of Education","448","441","286","87","72","15","2.0","7","155","199","15"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Female","disabled","NABTEB","College of Education","21","21","13","0","0","0","2.1","0","8","13","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Female","disabled","NECO","College of Education","32","32","18","8","8","0","2.0","0","14","11","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Female","disabled","WAEC","College of Education","48","48","25","6","6","0","2.0","0","23","19","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Male","all","NABTEB","College of Education","194","191","125","32","33","0","2.1","3","66","94","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Male","all","NECO","College of Education","359","353","231","60","59","3","2.0","6","122","172","1"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Male","all","WAEC","College of Education","459","452","284","75","60","15","2.0","7","168","210","15"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Male","disabled","NABTEB","College of Education","24","24","13","0","0","0","2.1","0","11","13","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Male","disabled","NECO","College of Education","38","38","21","0","0","0","2.0","0","17","21","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Government Secondary School, Alkalawa","Male","disabled","WAEC","College of Education","51","50","30","0","0","0","2.0","1","20","30","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Female","all","NABTEB","University","98","97","69","21","22","0","1.8","1","28","48","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Female","all","NECO","University","176","173","120","45","42","3","1.8","3","53","76","3"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Female","all","WAEC","University","253","249","157","58","55","3","1.8","4","92","99","3"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Female","disabled","NECO","University","17","17","12","7","8","0","1.8","0","5","6","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Female","disabled","WAEC","University","27","27","16","6","6","0","1.8","0","11","11","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Male","all","NABTEB","University","97","96","64","21","22","0","1.8","1","32","44","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Male","all","NECO","University","188","185","117","30","25","5","1.8","3","68","88","5"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Male","all","WAEC","University","265","261","176","41","36","5","1.8","4","85","135","5"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Male","disabled","NECO","University","17","17","9","0","0","0","1.8","0","8","9","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Jimeta","Male","disabled","WAEC","University","24","24","16","0","0","0","1.8","0","8","16","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Female","all","NABTEB","University","71","70","46","20","21","0","1.8","1","24","25","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Female","all","NECO","University","149","147","104","38","34","4","1.8","2","43","67","4"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Female","all","WAEC","University","189","186","121","35","30","5","1.8","3","65","86","5"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Female","disabled","NECO","University","14","14","8","0","0","0","1.8","0","6","8","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Female","disabled","WAEC","University","19","19","10","0","0","0","1.8","0","9","10","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Male","all","NABTEB","University","83","82","50","11","11","0","1.8","1","32","39","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Male","all","NECO","University","158","156","94","30","25","5","1.8","2","62","65","5"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Male","all","WAEC","University","225","222","151","52","48","4","1.8","3","71","100","4"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Male","disabled","NECO","University","17","17","8","8","8","0","1.8","0","8","1","0"
"2019/2020","North East","Adamawa","Yola North","Alkalawa","Unity College, Yola North","Male","disabled","WAEC","University","19","19","10","6","6","0","1.8","0","9","5","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Female","all","NABTEB","College of Education","118","116","79","32","33","0","2.1","2","37","48","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Female","all","NECO","College of Education","233","229","154","53","42","11","2.0","4","75","102","11"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Female","all","WAEC","College of Education","298","294","204","69","60","9","2.0","4","90","135","9"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Female","disabled","NABTEB","College of Education","22","22","14","0","0","0","2.1","0","8","14","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Female","disabled","NECO","College of Education","29","29","18","0","0","0","2.0","0","11","18","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Female","disabled","WAEC","College of Education","36","36","24","6","6","0","2.0","0","12","18","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Male","all","NABTEB","College of Education","142","140","96","32","33","0","2.1","2","44","64","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Male","all","NECO","College of Education","227","223","148","53","42","11","2.0","4","75","96","11"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Male","all","WAEC","College of Education","337","332","221","70","60","10","2.0","5","111","152","10"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Male","disabled","NABTEB","College of Education","22","22","14","0","0","0","2.1","0","8","14","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Male","disabled","NECO","College of Education","29","29","18","0","0","0","2.0","0","11","18","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Community Secondary School, Doubeli","Male","disabled","WAEC","College of Education","39","39","24","6","6","0","2.0","0","15","19","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Comprehensive High School, Doubeli","Female","all","NABTEB","Polytechnic","191","189","134","52","54","0","2.0","2","55","82","0"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Comprehensive High School, Doubeli","Female","all","NECO","Polytechnic","334","330","235","105","99","6","2.0","4","95","129","6"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Comprehensive High School, Doubeli","Female","all","WAEC","Polytechnic","424","418","286","121","103","19","2.0","6","132","164","19"
"2019/2020","North East","Adamawa","Yola North","Doubeli","Comprehensive High School, Doubeli","Female","disabled","NABTEB","Polytechnic","22","22","14","0","0","0","2.0","0","8","14","0"
