"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Comprehensive High School, Afrike Okpeche","Male","all","NECO","Polytechnic","83","82","63","27","24","3","2.0","1","19","36","3"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Comprehensive High School, Afrike Okpeche","Male","all","WAEC","Polytechnic","102","100","73","31","29","2","2.0","2","27","43","2"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Comprehensive High School, Afrike Okpeche","Male","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","2","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Comprehensive High School, Afrike Okpeche","Male","disabled","NECO","Polytechnic","8","8","6","3","3","0","2.0","0","2","2","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Comprehensive High School, Afrike Okpeche","Male","disabled","WAEC","Polytechnic","10","10","6","3","3","0","2.0","0","4","2","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Female","all","NABTEB","College of Education","83","82","61","22","21","1","2.1","1","21","39","1"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Female","all","NECO","College of Education","159","157","117","45","38","7","2.0","2","40","73","7"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Female","all","WAEC","College of Education","212","209","155","66","58","8","2.0","3","54","89","8"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Female","disabled","NABTEB","College of Education","8","8","5","4","4","0","2.1","0","3","2","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Female","disabled","NECO","College of Education","13","13","9","4","4","0","2.0","0","4","6","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Female","disabled","WAEC","College of Education","17","17","12","4","4","0","2.0","0","5","8","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Male","all","NABTEB","College of Education","93","92","66","19","16","3","2.1","1","26","47","3"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Male","all","NECO","College of Education","201","198","148","53","46","7","2.0","3","50","95","7"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Male","all","WAEC","College of Education","293","289","210","80","69","11","2.0","4","79","131","11"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Male","disabled","NABTEB","College of Education","8","8","5","4","4","0","2.1","0","3","2","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Male","disabled","NECO","College of Education","21","21","15","4","4","0","2.0","0","6","11","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Government Secondary School, Afrike Okpeche","Male","disabled","WAEC","College of Education","26","26","19","6","6","0","2.0","0","7","12","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Female","all","NABTEB","University","87","86","58","15","12","3","1.8","1","28","43","3"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Female","all","NECO","University","193","190","129","49","42","7","1.8","3","61","81","7"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Female","all","WAEC","University","206","203","138","42","36","6","1.8","3","65","96","6"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Female","disabled","NABTEB","University","8","8","4","4","4","0","1.8","0","4","1","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Female","disabled","NECO","University","18","18","12","4","4","0","1.8","0","6","9","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Female","disabled","WAEC","University","22","22","15","4","4","0","1.8","0","7","11","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Male","all","NABTEB","University","104","102","78","19","16","3","1.8","2","24","59","3"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Male","all","NECO","University","194","191","133","45","38","7","1.8","3","58","88","7"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Male","all","WAEC","University","223","220","152","49","43","6","1.8","3","68","104","6"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Male","disabled","NABTEB","University","10","10","7","4","4","0","1.8","0","3","4","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Male","disabled","NECO","University","18","18","11","4","4","0","1.8","0","7","8","0"
"2019/2020","South South","Cross River","Bekwarra","Afrike Okpeche","Unity College, Bekwarra","Male","disabled","WAEC","University","20","20","12","4","4","0","1.8","0","8","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Female","all","NABTEB","University","87","86","58","19","16","3","1.8","1","28","39","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Female","all","NECO","University","158","156","112","40","38","3","1.8","2","44","71","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Female","all","WAEC","University","214","211","145","52","47","5","1.8","3","66","94","5"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Female","disabled","NABTEB","University","10","10","5","4","4","0","1.8","0","5","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Female","disabled","NECO","University","18","18","12","4","4","0","1.8","0","6","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Female","disabled","WAEC","University","25","25","16","3","4","0","1.8","0","9","13","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Male","all","NABTEB","University","108","106","78","22","21","1","1.8","2","28","56","1"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Male","all","NECO","University","179","176","127","45","38","7","1.8","3","49","83","7"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Male","all","WAEC","University","257","253","184","73","65","8","1.8","4","69","111","8"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Male","disabled","NABTEB","University","10","10","7","4","4","0","1.8","0","3","4","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Male","disabled","NECO","University","21","21","13","4","4","0","1.8","0","8","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Community Secondary School, Eigth","Male","disabled","WAEC","University","29","29","19","7","7","0","1.8","0","10","13","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Female","all","NABTEB","Polytechnic","65","64","47","11","8","3","2.0","1","17","36","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Female","all","NECO","Polytechnic","140","138","97","41","34","7","2.0","2","41","57","7"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Female","all","WAEC","Polytechnic","149","147","106","38","33","5","2.0","2","41","68","5"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Female","disabled","NABTEB","Polytechnic","8","8","5","0","0","0","2.0","0","3","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Female","disabled","NECO","Polytechnic","11","11","6","4","4","0","2.0","0","5","3","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Female","disabled","WAEC","Polytechnic","13","13","8","3","4","0","2.0","0","5","6","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Male","all","NABTEB","Polytechnic","82","81","52","19","16","3","2.0","1","29","34","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Male","all","NECO","Polytechnic","185","182","123","41","38","3","2.0","3","59","82","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Male","all","WAEC","Polytechnic","193","190","134","42","36","6","2.0","3","56","93","6"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Male","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Male","disabled","NECO","Polytechnic","15","15","11","4","4","0","2.0","0","4","8","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Comprehensive High School, Eigth","Male","disabled","WAEC","Polytechnic","18","18","11","3","4","0","2.0","0","7","8","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Female","all","NABTEB","Polytechnic","54","53","39","15","12","3","2.0","1","14","24","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Female","all","NECO","Polytechnic","99","98","73","32","29","3","2.0","1","25","41","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Female","all","WAEC","Polytechnic","116","114","89","42","36","6","2.0","2","25","48","6"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Female","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Female","disabled","NECO","Polytechnic","8","8","6","3","3","0","2.0","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Female","disabled","WAEC","Polytechnic","10","10","6","2","3","0","2.0","0","4","3","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Male","all","NABTEB","Polytechnic","63","62","44","15","12","3","2.0","1","18","29","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Male","all","NECO","Polytechnic","121","119","92","41","34","7","2.0","2","27","52","7"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Male","all","WAEC","Polytechnic","142","140","103","45","40","5","2.0","2","37","58","5"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Male","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Male","disabled","NECO","Polytechnic","10","10","8","3","3","0","2.0","0","2","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Government Secondary School, Eigth","Male","disabled","WAEC","Polytechnic","13","13","8","4","4","0","2.0","0","5","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Female","all","NABTEB","College of Education","73","72","52","19","16","3","2.1","1","20","34","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Female","all","NECO","College of Education","142","140","102","41","34","7","2.0","2","38","62","7"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Female","all","WAEC","College of Education","186","183","134","52","47","5","2.0","3","49","83","5"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Female","disabled","NABTEB","College of Education","8","8","5","4","4","0","2.1","0","3","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Female","disabled","NECO","College of Education","15","15","11","4","4","0","2.0","0","4","8","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Female","disabled","WAEC","College of Education","17","17","12","3","4","0","2.0","0","5","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Male","all","NABTEB","College of Education","76","75","53","19","16","3","2.1","1","22","34","3"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Male","all","NECO","College of Education","166","164","129","53","46","7","2.0","2","35","77","7"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Male","all","WAEC","College of Education","200","197","138","52","47","5","2.0","3","59","87","5"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Male","disabled","NABTEB","College of Education","8","8","5","4","4","0","2.1","0","3","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Male","disabled","NECO","College of Education","15","15","11","4","4","0","2.0","0","4","8","0"
"2019/2020","South South","Cross River","Calabar Municipal","Eigth","Unity College, Calabar Municipal","Male","disabled","WAEC","College of Education","22","22","15","4","4","0","2.0","0","7","11","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Female","all","NABTEB","College of Education","66","65","49","19","16","3","2.1","1","16","31","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Female","all","NECO","College of Education","124","122","93","36","34","2","2.0","2","29","57","2"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Female","all","WAEC","College of Education","155","153","114","49","43","6","2.0","2","39","66","6"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Female","disabled","NABTEB","College of Education","7","7","5","3","3","0","2.1","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Female","disabled","NECO","College of Education","13","13","9","4","4","0","2.0","0","4","6","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Female","disabled","WAEC","College of Education","17","17","13","3","4","0","2.0","0","4","10","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Male","all","NABTEB","College of Education","63","62","44","15","16","0","2.1","1","18","29","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Male","all","NECO","College of Education","118","116","87","32","29","3","2.0","2","29","56","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Male","all","WAEC","College of Education","162","160","116","49","43","6","2.0","2","44","68","6"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Male","disabled","NABTEB","College of Education","7","7","5","3","3","0","2.1","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Male","disabled","NECO","College of Education","13","13","9","4","4","0","2.0","0","4","6","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Community Secondary School, Five","Male","disabled","WAEC","College of Education","17","17","12","3","4","0","2.0","0","5","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Female","all","NABTEB","College of Education","52","51","35","7","8","0","2.1","1","16","28","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Female","all","NECO","College of Education","124","122","83","28","25","3","2.0","2","39","55","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Female","all","WAEC","College of Education","124","122","90","31","29","2","2.0","2","32","59","2"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Female","disabled","NABTEB","College of Education","7","7","5","0","0","0","2.1","0","2","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Female","disabled","NECO","College of Education","13","13","9","4","4","0","2.0","0","4","6","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Female","disabled","WAEC","College of Education","15","15","10","3","4","0","2.0","0","5","8","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Male","all","NABTEB","College of Education","48","47","32","7","8","0","2.1","1","15","25","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Male","all","NECO","College of Education","111","109","69","20","17","3","2.0","2","40","50","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Male","all","WAEC","College of Education","126","124","88","28","25","3","2.0","2","36","60","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Male","disabled","NABTEB","College of Education","7","7","5","0","0","0","2.1","0","2","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Male","disabled","NECO","College of Education","15","15","9","4","4","0","2.0","0","6","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Comprehensive High School, Five","Male","disabled","WAEC","College of Education","15","15","8","4","4","0","2.0","0","7","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Female","all","NABTEB","Polytechnic","65","64","53","19","16","3","2.0","1","11","34","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Female","all","NECO","Polytechnic","126","124","95","41","38","3","2.0","2","29","54","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Female","all","WAEC","Polytechnic","141","139","107","45","40","5","2.0","2","32","63","5"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Female","disabled","NABTEB","Polytechnic","7","7","5","3","3","0","2.0","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Female","disabled","NECO","Polytechnic","10","10","6","3","3","0","2.0","0","4","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Female","disabled","WAEC","Polytechnic","15","15","10","3","4","0","2.0","0","5","8","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Male","all","NABTEB","Polytechnic","66","65","49","19","16","3","2.0","1","16","31","3"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Male","all","NECO","Polytechnic","119","117","90","36","34","2","2.0","2","27","54","2"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Male","all","WAEC","Polytechnic","141","139","102","38","33","5","2.0","2","37","65","5"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Male","disabled","NABTEB","Polytechnic","7","7","5","3","3","0","2.0","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Male","disabled","NECO","Polytechnic","13","13","9","4","4","0","2.0","0","4","6","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Government Secondary School, Five","Male","disabled","WAEC","Polytechnic","15","15","10","4","4","0","2.0","0","5","7","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Female","all","NABTEB","College of Education","100","99","79","26","25","1","2.1","1","20","53","1"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Female","all","NECO","College of Education","201","198","145","61","55","6","2.0","3","53","84","6"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Female","all","WAEC","College of Education","220","217","163","72","64","8","2.0","3","54","90","8"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Female","disabled","NABTEB","College of Education","9","9","7","3","3","0","2.1","0","2","3","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Female","disabled","NECO","College of Education","22","22","16","7","8","0","2.0","0","6","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Female","disabled","WAEC","College of Education","24","24","17","7","7","0","2.0","0","7","11","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Male","all","NABTEB","College of Education","104","102","78","22","21","1","2.1","2","24","56","1"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Male","all","NECO","College of Education","196","193","144","57","50","7","2.0","3","49","88","7"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Male","all","WAEC","College of Education","233","230","168","65","58","8","2.0","3","62","102","8"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Male","disabled","NABTEB","College of Education","12","12","7","4","4","0","2.1","0","5","4","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Male","disabled","NECO","College of Education","23","23","17","4","4","0","2.0","0","6","13","0"
"2019/2020","South South","Cross River","Calabar Municipal","Five","Unity College, Calabar Municipal","Male","disabled","WAEC","College of Education","28","28","20","7","7","0","2.0","0","8","13","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Female","all","NABTEB","College of Education","92","91","72","26","25","1","2.1","1","19","46","1"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Female","all","NECO","College of Education","192","189","150","65","59","6","2.0","3","39","85","6"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Female","all","WAEC","College of Education","275","271","204","100","87","13","2.0","4","67","105","13"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Female","disabled","NABTEB","College of Education","7","7","5","3","3","0","2.1","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Female","disabled","NECO","College of Education","15","15","11","4","4","0","2.0","0","4","7","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Female","disabled","WAEC","College of Education","20","20","15","7","7","0","2.0","0","5","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Male","all","NABTEB","College of Education","114","112","91","30","29","1","2.1","2","21","61","1"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Male","all","NECO","College of Education","240","236","174","77","67","10","2.0","4","62","98","10"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Male","all","WAEC","College of Education","305","300","230","96","86","10","2.0","5","70","134","10"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Male","disabled","NABTEB","College of Education","7","7","5","3","3","0","2.1","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Male","disabled","NECO","College of Education","18","18","12","4","4","0","2.0","0","6","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Community Secondary School, Four","Male","disabled","WAEC","College of Education","26","26","19","6","6","0","2.0","0","7","12","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Female","all","NABTEB","College of Education","112","110","77","22","21","1","2.1","2","33","55","1"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Female","all","NECO","College of Education","189","186","130","49","42","7","2.0","3","56","81","7"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Female","all","WAEC","College of Education","256","252","181","69","62","7","2.0","4","71","113","7"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Female","disabled","NABTEB","College of Education","14","14","10","3","4","0","2.1","0","4","7","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Female","disabled","NECO","College of Education","23","23","14","4","4","0","2.0","0","9","11","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Female","disabled","WAEC","College of Education","35","34","24","7","7","0","2.0","1","10","17","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Male","all","NABTEB","College of Education","127","125","93","26","25","1","2.1","2","32","67","1"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Male","all","NECO","College of Education","234","231","164","65","55","10","2.0","3","67","100","10"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Male","all","WAEC","College of Education","334","329","247","97","80","17","2.0","5","82","150","17"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Male","disabled","NABTEB","College of Education","14","14","10","4","4","0","2.1","0","4","7","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Male","disabled","NECO","College of Education","28","28","19","8","9","0","2.0","0","9","12","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Comprehensive High School, Four","Male","disabled","WAEC","College of Education","42","41","29","10","7","3","2.0","1","12","19","3"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Female","all","NABTEB","Polytechnic","100","99","71","22","21","1","2.0","1","28","50","1"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Female","all","NECO","Polytechnic","188","185","127","49","42","7","2.0","3","58","79","7"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Female","all","WAEC","Polytechnic","204","201","145","54","50","4","2.0","3","56","90","4"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Female","disabled","NABTEB","Polytechnic","9","9","5","2","3","0","2.0","0","4","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Female","disabled","NECO","Polytechnic","18","18","12","4","4","0","2.0","0","6","9","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Female","disabled","WAEC","Polytechnic","22","22","15","3","4","0","2.0","0","7","12","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Male","all","NABTEB","Polytechnic","127","125","82","22","20","2","2.0","2","43","61","2"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Male","all","NECO","Polytechnic","232","229","160","49","42","7","2.0","3","69","111","7"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Male","all","WAEC","Polytechnic","252","248","177","62","54","8","2.0","4","71","116","8"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Male","disabled","NABTEB","Polytechnic","11","11","7","3","3","0","2.0","0","4","3","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Male","disabled","NECO","Polytechnic","23","23","14","4","4","0","2.0","0","9","11","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Government Secondary School, Four","Male","disabled","WAEC","Polytechnic","27","27","17","7","7","0","2.0","0","10","11","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Unity College, Calabar Municipal","Female","all","NABTEB","College of Education","83","82","55","19","16","3","2.1","1","27","36","3"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Unity College, Calabar Municipal","Female","all","NECO","College of Education","146","144","107","36","34","2","2.0","2","37","71","2"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Unity College, Calabar Municipal","Female","all","WAEC","College of Education","217","214","154","54","47","8","2.0","3","60","99","8"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Unity College, Calabar Municipal","Female","disabled","NABTEB","College of Education","7","7","5","3","3","0","2.1","0","2","2","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Unity College, Calabar Municipal","Female","disabled","NECO","College of Education","15","15","9","4","4","0","2.0","0","6","5","0"
"2019/2020","South South","Cross River","Calabar Municipal","Four","Unity College, Calabar Municipal","Female","disabled","WAEC","College of Education","22","22","12","3","4","0","2.0","0","10","10","0"
