"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Community Secondary School, Amaigbo","Male","all","NECO","University","142","140","87","33","30","3","1.6","2","53","55","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Community Secondary School, Amaigbo","Male","all","WAEC","University","185","182","111","47","39","8","1.6","3","71","65","8"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Community Secondary School, Amaigbo","Male","disabled","NABTEB","University","8","8","4","3","3","0","1.6","0","4","1","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Community Secondary School, Amaigbo","Male","disabled","NECO","University","15","15","9","4","4","0","1.6","0","6","5","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Community Secondary School, Amaigbo","Male","disabled","WAEC","University","21","21","12","3","3","0","1.6","0","9","9","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Female","all","NABTEB","University","131","129","77","21","18","3","1.6","2","52","57","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Female","all","NECO","University","255","251","159","55","46","9","1.6","4","92","104","9"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Female","all","WAEC","University","286","282","172","57","49","8","1.6","4","110","116","8"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Female","disabled","NABTEB","University","13","13","7","4","4","0","1.6","0","6","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Female","disabled","NECO","University","28","28","16","4","4","0","1.6","0","12","12","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Female","disabled","WAEC","University","29","29","16","3","3","0","1.6","0","13","14","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Male","all","NABTEB","University","126","124","77","21","18","3","1.6","2","47","57","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Male","all","NECO","University","232","229","141","44","38","6","1.6","3","88","98","6"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Male","all","WAEC","University","289","285","177","53","45","8","1.6","4","108","124","8"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Male","disabled","NABTEB","University","13","13","7","3","4","0","1.6","0","6","5","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Male","disabled","NECO","University","28","28","16","4","4","0","1.6","0","12","12","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Comprehensive High School, Amaigbo","Male","disabled","WAEC","University","29","29","16","3","3","0","1.6","0","13","14","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Female","all","NABTEB","Polytechnic","50","49","32","10","11","0","1.8","1","17","23","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Female","all","NECO","Polytechnic","88","87","53","22","19","3","1.8","1","34","32","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Female","all","WAEC","Polytechnic","117","115","73","31","29","2","1.8","2","42","42","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Female","disabled","NABTEB","Polytechnic","8","8","4","3","3","0","1.8","0","4","1","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Female","disabled","NECO","Polytechnic","10","10","7","4","4","0","1.8","0","3","3","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Female","disabled","WAEC","Polytechnic","10","10","7","2","2","0","1.8","0","3","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Male","all","NABTEB","Polytechnic","52","51","32","10","11","0","1.8","1","19","23","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Male","all","NECO","Polytechnic","103","101","61","25","23","2","1.8","2","40","36","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Male","all","WAEC","Polytechnic","124","122","70","25","23","2","1.8","2","52","46","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Male","disabled","NABTEB","Polytechnic","8","8","4","3","3","0","1.8","0","4","1","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Male","disabled","NECO","Polytechnic","10","10","7","4","4","0","1.8","0","3","3","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Government Secondary School, Amaigbo","Male","disabled","WAEC","Polytechnic","10","10","5","2","2","0","1.8","0","5","2","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Female","all","NABTEB","University","91","90","55","17","14","3","1.6","1","35","38","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Female","all","NECO","University","171","168","107","44","38","6","1.6","3","61","64","6"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Female","all","WAEC","University","246","242","149","60","52","8","1.6","4","93","90","8"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Female","disabled","NABTEB","University","8","8","4","3","3","0","1.6","0","4","1","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Female","disabled","NECO","University","18","18","11","4","4","0","1.6","0","7","7","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Female","disabled","WAEC","University","29","29","16","3","3","0","1.6","0","13","14","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Male","all","NABTEB","University","95","94","52","17","14","3","1.6","1","42","36","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Male","all","NECO","University","177","174","108","36","34","2","1.6","3","66","72","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Male","all","WAEC","University","264","260","150","50","46","4","1.6","4","110","100","4"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Male","disabled","NABTEB","University","10","10","4","3","3","0","1.6","0","6","1","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Male","disabled","NECO","University","23","23","13","4","4","0","1.6","0","10","9","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amaigbo","Unity College, Afikpo South","Male","disabled","WAEC","University","31","31","18","6","7","0","1.6","0","13","12","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Female","all","NABTEB","Polytechnic","50","49","29","10","11","0","1.8","1","20","20","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Female","all","NECO","Polytechnic","91","90","53","22","19","3","1.8","1","37","32","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Female","all","WAEC","Polytechnic","122","120","75","28","26","2","1.8","2","45","47","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Female","disabled","NABTEB","Polytechnic","8","8","4","3","3","0","1.8","0","4","2","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Female","disabled","NECO","Polytechnic","10","10","7","3","4","0","1.8","0","3","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Female","disabled","WAEC","Polytechnic","10","10","7","2","2","0","1.8","0","3","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Male","all","NABTEB","Polytechnic","48","47","28","10","11","0","1.8","1","19","18","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Male","all","NECO","Polytechnic","91","90","53","22","19","3","1.8","1","37","32","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Male","all","WAEC","Polytechnic","119","117","72","25","23","2","1.8","2","45","48","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Male","disabled","NABTEB","Polytechnic","8","8","4","3","3","0","1.8","0","4","2","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Male","disabled","NECO","Polytechnic","10","10","7","3","4","0","1.8","0","3","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Community Secondary School, Amangwu","Male","disabled","WAEC","Polytechnic","10","10","7","2","2","0","1.8","0","3","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Female","all","NABTEB","College of Education","93","92","60","21","18","3","1.9","1","32","39","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Female","all","NECO","College of Education","181","178","107","40","38","2","1.8","3","71","68","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Female","all","WAEC","College of Education","218","215","129","47","42","5","1.8","3","86","82","5"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Female","disabled","NABTEB","College of Education","11","11","7","3","3","0","1.9","0","4","5","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Female","disabled","NECO","College of Education","22","22","13","3","4","0","1.8","0","9","11","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Female","disabled","WAEC","College of Education","27","27","16","6","7","0","1.8","0","11","11","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Male","all","NABTEB","College of Education","118","116","70","21","18","3","1.9","2","46","49","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Male","all","NECO","College of Education","221","218","138","44","38","6","1.8","3","80","94","6"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Male","all","WAEC","College of Education","262","258","160","53","46","7","1.8","4","98","107","7"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Male","disabled","NABTEB","College of Education","13","13","7","3","3","0","1.9","0","6","5","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Male","disabled","NECO","College of Education","25","25","16","4","4","0","1.8","0","9","12","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Comprehensive High School, Amangwu","Male","disabled","WAEC","College of Education","35","34","18","6","7","0","1.8","1","16","13","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Female","all","NABTEB","University","131","129","72","17","14","3","1.6","2","57","56","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Female","all","NECO","University","235","232","133","44","38","6","1.6","3","99","89","6"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Female","all","WAEC","University","279","275","166","50","46","4","1.6","4","109","116","4"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Female","disabled","NABTEB","University","10","10","4","0","0","0","1.6","0","6","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Female","disabled","NECO","University","16","16","8","4","4","0","1.6","0","8","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Female","disabled","WAEC","University","21","21","11","3","3","0","1.6","0","10","8","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Male","all","NABTEB","University","118","116","71","14","11","3","1.6","2","45","57","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Male","all","NECO","University","246","242","145","44","38","6","1.6","4","97","102","6"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Male","all","WAEC","University","291","287","174","57","49","8","1.6","4","113","118","8"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Male","disabled","NABTEB","University","8","8","4","0","0","0","1.6","0","4","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Male","disabled","NECO","University","18","18","10","4","4","0","1.6","0","8","6","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Government Secondary School, Amangwu","Male","disabled","WAEC","University","20","20","10","3","3","0","1.6","0","10","8","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Female","all","NABTEB","University","55","54","33","10","11","0","1.6","1","21","23","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Female","all","NECO","University","112","110","71","29","27","2","1.6","2","39","43","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Female","all","WAEC","University","126","124","78","35","29","6","1.6","2","46","44","6"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Female","disabled","NABTEB","University","8","8","4","3","3","0","1.6","0","4","2","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Female","disabled","NECO","University","13","13","8","3","3","0","1.6","0","5","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Female","disabled","WAEC","University","16","16","9","3","3","0","1.6","0","7","7","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Male","all","NABTEB","University","60","59","38","14","11","3","1.6","1","21","24","3"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Male","all","NECO","University","130","128","73","25","23","2","1.6","2","55","49","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Male","all","WAEC","University","147","145","87","31","29","2","1.6","2","58","56","2"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Male","disabled","NABTEB","University","8","8","4","3","3","0","1.6","0","4","2","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Male","disabled","NECO","University","16","16","8","4","4","0","1.6","0","8","4","0"
"2020/2021","South East","Ebonyi","Afikpo South","Amangwu","Unity College, Afikpo South","Male","disabled","WAEC","University","18","18","11","3","3","0","1.6","0","7","8","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Female","all","NABTEB","Polytechnic","71","70","42","10","11","0","1.8","1","28","33","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Female","all","NECO","Polytechnic","153","151","89","25","23","2","1.8","2","62","65","2"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Female","all","WAEC","Polytechnic","198","195","110","35","29","6","1.8","3","85","75","6"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Female","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","1.8","0","4","4","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Female","disabled","NECO","Polytechnic","16","16","8","4","4","0","1.8","0","8","4","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Female","disabled","WAEC","Polytechnic","18","18","9","3","3","0","1.8","0","9","6","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Male","all","NABTEB","Polytechnic","80","79","47","10","7","3","1.8","1","32","38","3"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Male","all","NECO","Polytechnic","158","156","91","22","19","3","1.8","2","65","70","3"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Male","all","WAEC","Polytechnic","203","200","121","41","36","5","1.8","3","79","80","5"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Male","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","1.8","0","4","4","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Male","disabled","NECO","Polytechnic","20","20","11","0","0","0","1.8","0","9","11","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Community Secondary School, Amuda / Amawula","Male","disabled","WAEC","Polytechnic","20","20","10","3","3","0","1.8","0","10","8","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Female","all","NABTEB","University","60","59","40","17","14","3","1.6","1","19","23","3"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Female","all","NECO","University","106","104","66","28","26","2","1.6","2","38","37","2"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Female","all","WAEC","University","178","175","112","50","42","8","1.6","3","63","62","8"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Female","disabled","NABTEB","University","8","8","4","3","4","0","1.6","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Female","disabled","NECO","University","15","15","9","4","4","0","1.6","0","6","5","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Female","disabled","WAEC","University","20","20","13","5","6","0","1.6","0","7","8","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Male","all","NABTEB","University","58","57","38","14","14","0","1.6","1","19","24","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Male","all","NECO","University","117","115","75","29","27","2","1.6","2","40","47","2"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Male","all","WAEC","University","183","180","112","44","39","5","1.6","3","68","68","5"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Male","disabled","NABTEB","University","8","8","4","3","4","0","1.6","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Male","disabled","NECO","University","14","14","8","4","4","0","1.6","0","6","5","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Comprehensive High School, Amuda / Amawula","Male","disabled","WAEC","University","24","24","14","3","3","0","1.6","0","10","12","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Female","all","NABTEB","Polytechnic","114","112","75","27","25","2","1.8","2","37","49","2"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Female","all","NECO","Polytechnic","178","175","114","50","45","5","1.8","3","61","63","5"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Female","all","WAEC","Polytechnic","239","235","146","66","58","8","1.8","4","89","80","8"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Female","disabled","NABTEB","Polytechnic","8","8","4","3","3","0","1.8","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Female","disabled","NECO","Polytechnic","16","16","10","4","4","0","1.8","0","6","6","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Female","disabled","WAEC","Polytechnic","21","21","14","5","6","0","1.8","0","7","8","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Male","all","NABTEB","Polytechnic","113","111","76","24","22","2","1.8","2","35","52","2"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Male","all","NECO","Polytechnic","201","198","127","50","46","5","1.8","3","71","76","5"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Male","all","WAEC","Polytechnic","299","295","197","72","62","10","1.8","4","98","125","10"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Male","disabled","NABTEB","Polytechnic","8","8","4","3","4","0","1.8","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Male","disabled","NECO","Polytechnic","18","18","11","4","4","0","1.8","0","7","7","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Government Secondary School, Amuda / Amawula","Male","disabled","WAEC","Polytechnic","27","27","16","6","7","0","1.8","0","11","11","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Female","all","NABTEB","University","64","63","37","10","11","0","1.6","1","26","28","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Female","all","NECO","University","107","105","57","22","19","3","1.6","2","48","36","3"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Female","all","WAEC","University","178","175","106","31","26","5","1.6","3","69","75","5"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Female","disabled","NABTEB","University","8","8","4","3","4","0","1.6","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Female","disabled","NECO","University","12","12","6","4","4","0","1.6","0","6","3","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Female","disabled","WAEC","University","18","18","9","3","3","0","1.6","0","9","6","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Male","all","NABTEB","University","66","65","39","10","11","0","1.6","1","26","30","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Male","all","NECO","University","130","128","75","22","19","3","1.6","2","53","54","3"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Male","all","WAEC","University","188","185","112","35","29","6","1.6","3","73","77","6"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Male","disabled","NABTEB","University","8","8","4","2","3","0","1.6","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Male","disabled","NECO","University","15","15","9","4","4","0","1.6","0","6","5","0"
"2020/2021","South East","Ebonyi","Ezza North","Amuda / Amawula","Unity College, Ezza North","Male","disabled","WAEC","University","24","24","12","3","3","0","1.6","0","12","9","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Female","all","NABTEB","Polytechnic","74","73","43","14","11","3","1.8","1","30","29","3"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Female","all","NECO","Polytechnic","152","150","96","33","30","3","1.8","2","54","63","3"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Female","all","WAEC","Polytechnic","185","182","115","44","39","5","1.8","3","67","72","5"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Female","disabled","NABTEB","Polytechnic","8","8","4","3","4","0","1.8","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Female","disabled","NECO","Polytechnic","14","14","8","4","4","0","1.8","0","6","5","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Female","disabled","WAEC","Polytechnic","16","16","9","3","3","0","1.8","0","7","6","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Male","all","NABTEB","Polytechnic","73","72","44","10","7","3","1.8","1","28","35","3"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Male","all","NECO","Polytechnic","165","163","93","36","30","6","1.8","2","70","58","6"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Male","all","WAEC","Polytechnic","208","205","121","38","33","5","1.8","3","84","83","5"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Male","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","1.8","0","4","4","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Male","disabled","NECO","Polytechnic","13","13","8","3","3","0","1.8","0","5","5","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Community Secondary School, Ekka","Male","disabled","WAEC","Polytechnic","21","21","11","3","3","0","1.8","0","10","8","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Female","all","NABTEB","Polytechnic","73","72","49","17","14","3","1.8","1","23","33","3"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Female","all","NECO","Polytechnic","125","123","82","40","34","6","1.8","2","41","43","6"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Female","all","WAEC","Polytechnic","146","144","97","41","36","5","1.8","2","47","57","5"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Female","disabled","NABTEB","Polytechnic","8","8","4","3","4","0","1.8","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Female","disabled","NECO","Polytechnic","14","14","8","3","4","0","1.8","0","6","6","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Female","disabled","WAEC","Polytechnic","18","18","11","3","3","0","1.8","0","7","8","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Male","all","NABTEB","Polytechnic","68","67","42","14","14","0","1.8","1","25","28","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Male","all","NECO","Polytechnic","127","125","78","33","31","2","1.8","2","47","46","2"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Male","all","WAEC","Polytechnic","159","157","103","41","36","5","1.8","2","54","63","5"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Male","disabled","NABTEB","Polytechnic","8","8","4","3","4","0","1.8","0","4","2","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Male","disabled","NECO","Polytechnic","14","14","8","3","4","0","1.8","0","6","6","0"
"2020/2021","South East","Ebonyi","Ezza North","Ekka","Comprehensive High School, Ekka","Male","disabled","WAEC","Polytechnic","15","15","9","3","3","0","1.8","0","6","6","0"
