"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Government Secondary School, Lafiagi III","Male","disabled","NABTEB","Polytechnic","10","10","5","0","0","0","1.8","0","5","5","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Government Secondary School, Lafiagi III","Male","disabled","NECO","Polytechnic","11","11","5","0","0","0","1.8","0","6","5","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Government Secondary School, Lafiagi III","Male","disabled","WAEC","Polytechnic","11","11","6","4","4","0","1.8","0","5","3","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Female","all","NABTEB","University","95","94","57","26","24","3","1.6","1","37","30","3"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Female","all","NECO","University","178","175","107","46","39","7","1.6","3","68","62","7"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Female","all","WAEC","University","226","223","142","62","53","10","1.6","3","81","79","10"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Female","disabled","NABTEB","University","10","10","5","4","5","0","1.6","0","5","2","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Female","disabled","NECO","University","17","17","9","4","5","0","1.6","0","8","6","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Female","disabled","WAEC","University","17","17","9","4","4","0","1.6","0","8","5","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Male","all","NABTEB","University","102","100","60","23","19","4","1.6","2","40","38","4"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Male","all","NECO","University","207","204","125","50","44","6","1.6","3","79","76","6"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Male","all","WAEC","University","245","241","153","66","56","10","1.6","4","88","88","10"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Male","disabled","NABTEB","University","10","10","5","4","5","0","1.6","0","5","2","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Male","disabled","NECO","University","17","17","9","4","5","0","1.6","0","8","6","0"
"2020/2021","North Central","Kwara","Edu","Lafiagi III","Unity College, Edu","Male","disabled","WAEC","University","22","22","13","4","4","0","1.6","0","9","10","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Female","all","NABTEB","College of Education","119","117","71","27","24","3","1.9","2","46","45","3"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Female","all","NECO","College of Education","258","254","156","67","61","6","1.8","4","98","90","6"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Female","all","WAEC","College of Education","316","311","196","81","68","13","1.8","5","115","116","13"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Female","disabled","NABTEB","College of Education","16","16","8","4","5","0","1.9","0","8","4","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Female","disabled","NECO","College of Education","29","29","15","4","5","0","1.8","0","14","11","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Female","disabled","WAEC","College of Education","37","36","20","7","7","0","1.8","1","16","13","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Male","all","NABTEB","College of Education","160","158","91","32","29","3","1.9","2","67","60","3"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Male","all","NECO","College of Education","312","307","184","71","61","10","1.8","5","123","114","10"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Male","all","WAEC","College of Education","353","348","207","63","53","10","1.8","5","141","145","10"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Male","disabled","NABTEB","College of Education","18","18","10","4","5","0","1.9","0","8","7","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Male","disabled","NECO","College of Education","39","38","23","9","9","0","1.8","1","15","14","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Community Secondary School, Eruku","Male","disabled","WAEC","College of Education","46","45","27","7","7","0","1.8","1","18","21","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Female","all","NABTEB","Polytechnic","76","75","45","18","14","4","1.8","1","30","27","4"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Female","all","NECO","Polytechnic","139","137","81","33","31","2","1.8","2","56","49","2"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Female","all","WAEC","Polytechnic","181","178","107","44","37","7","1.8","3","71","64","7"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Female","disabled","NABTEB","Polytechnic","10","10","5","4","5","0","1.8","0","5","2","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Female","disabled","NECO","Polytechnic","20","20","10","4","4","0","1.8","0","10","6","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Female","disabled","WAEC","Polytechnic","25","25","13","4","4","0","1.8","0","12","10","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Male","all","NABTEB","Polytechnic","90","89","54","18","19","0","1.8","1","35","37","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Male","all","NECO","Polytechnic","162","160","99","38","35","3","1.8","2","61","62","3"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Male","all","WAEC","Polytechnic","232","229","144","52","45","7","1.8","3","85","92","7"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Male","disabled","NABTEB","Polytechnic","13","13","8","4","5","0","1.8","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Male","disabled","NECO","Polytechnic","23","23","13","4","4","0","1.8","0","10","9","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Comprehensive High School, Eruku","Male","disabled","WAEC","Polytechnic","28","28","15","4","4","0","1.8","0","13","12","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Female","all","NABTEB","College of Education","111","109","66","27","24","3","1.9","2","43","39","3"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Female","all","NECO","College of Education","198","195","115","42","35","7","1.8","3","80","73","7"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Female","all","WAEC","College of Education","307","302","186","77","64","13","1.8","5","116","110","13"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Female","disabled","NABTEB","College of Education","10","10","5","4","5","0","1.9","0","5","2","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Female","disabled","NECO","College of Education","20","20","12","4","4","0","1.8","0","8","9","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Female","disabled","WAEC","College of Education","31","31","18","7","7","0","1.8","0","13","12","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Male","all","NABTEB","College of Education","127","125","74","27","24","3","1.9","2","51","48","3"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Male","all","NECO","College of Education","247","243","153","50","44","6","1.8","4","90","104","6"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Male","all","WAEC","College of Education","339","334","207","81","71","10","1.8","5","127","127","10"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Male","disabled","NABTEB","College of Education","13","13","7","4","5","0","1.9","0","6","4","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Male","disabled","NECO","College of Education","26","26","15","4","4","0","1.8","0","11","11","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Government Secondary School, Eruku","Male","disabled","WAEC","College of Education","37","36","20","7","7","0","1.8","1","16","13","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Female","all","NABTEB","College of Education","87","86","51","18","14","4","1.9","1","35","34","4"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Female","all","NECO","College of Education","147","145","86","29","26","3","1.8","2","59","57","3"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Female","all","WAEC","College of Education","178","175","107","40","34","6","1.8","3","68","68","6"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Female","disabled","NABTEB","College of Education","10","10","5","4","5","0","1.9","0","5","2","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Female","disabled","NECO","College of Education","11","11","7","4","4","0","1.8","0","4","4","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Female","disabled","WAEC","College of Education","17","17","9","4","4","0","1.8","0","8","5","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Male","all","NABTEB","College of Education","86","85","49","9","9","0","1.9","1","36","40","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Male","all","NECO","College of Education","172","169","97","33","31","2","1.8","3","72","65","2"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Male","all","WAEC","College of Education","175","172","104","33","30","3","1.8","3","68","72","3"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Male","disabled","NECO","College of Education","14","14","7","4","4","0","1.8","0","7","4","0"
"2020/2021","North Central","Kwara","Ekiti","Eruku","Unity College, Ekiti","Male","disabled","WAEC","College of Education","17","17","9","4","4","0","1.8","0","8","5","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Female","all","NABTEB","Polytechnic","113","111","71","27","24","3","1.8","2","40","45","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Female","all","NECO","Polytechnic","230","227","141","54","48","6","1.8","3","86","87","6"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Female","all","WAEC","Polytechnic","295","291","180","81","68","13","1.8","4","111","99","13"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Female","disabled","NABTEB","Polytechnic","13","13","8","5","5","0","1.8","0","5","4","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Female","disabled","NECO","Polytechnic","32","32","18","4","4","0","1.8","0","14","14","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Female","disabled","WAEC","Polytechnic","40","39","23","7","7","0","1.8","1","16","17","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Male","all","NABTEB","Polytechnic","133","131","84","27","24","3","1.8","2","47","57","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Male","all","NECO","Polytechnic","258","254","161","58","52","6","1.8","4","93","104","6"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Male","all","WAEC","Polytechnic","333","328","193","77","68","9","1.8","5","135","117","9"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Male","disabled","NABTEB","Polytechnic","18","18","10","5","5","0","1.8","0","8","6","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Male","disabled","NECO","Polytechnic","32","32","18","4","4","0","1.8","0","14","14","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Community Secondary School, Isapa","Male","disabled","WAEC","Polytechnic","43","42","22","7","7","0","1.8","1","20","16","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Female","all","NABTEB","Polytechnic","56","55","31","14","14","0","1.8","1","24","17","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Female","all","NECO","Polytechnic","124","122","68","29","26","3","1.8","2","54","40","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Female","all","WAEC","Polytechnic","136","134","79","33","30","3","1.8","2","55","46","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","1.8","0","5","1","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Female","disabled","NECO","Polytechnic","11","11","5","4","5","0","1.8","0","6","1","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Female","disabled","WAEC","Polytechnic","11","11","6","4","4","0","1.8","0","5","3","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Male","all","NABTEB","Polytechnic","65","64","36","14","14","0","1.8","1","28","22","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Male","all","NECO","Polytechnic","130","128","71","25","22","3","1.8","2","57","47","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Male","all","WAEC","Polytechnic","159","157","88","33","30","3","1.8","2","69","55","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Male","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","1.8","0","5","1","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Male","disabled","NECO","Polytechnic","11","11","5","4","5","0","1.8","0","6","1","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Comprehensive High School, Isapa","Male","disabled","WAEC","Polytechnic","14","14","7","4","4","0","1.8","0","7","3","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Female","all","NABTEB","Polytechnic","83","82","49","18","14","4","1.8","1","33","31","4"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Female","all","NECO","Polytechnic","144","142","86","34","31","3","1.8","2","56","52","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Female","all","WAEC","Polytechnic","199","196","119","44","37","7","1.8","3","77","75","7"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","1.8","0","5","1","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Female","disabled","NECO","Polytechnic","20","20","12","4","5","0","1.8","0","8","9","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Female","disabled","WAEC","Polytechnic","28","28","15","4","4","0","1.8","0","13","12","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Male","all","NABTEB","Polytechnic","87","86","54","18","14","4","1.8","1","32","37","4"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Male","all","NECO","Polytechnic","150","148","92","34","31","3","1.8","2","56","58","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Male","all","WAEC","Polytechnic","212","209","128","44","37","7","1.8","3","81","84","7"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Male","disabled","NABTEB","Polytechnic","10","10","5","0","0","0","1.8","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Male","disabled","NECO","Polytechnic","20","20","12","4","4","0","1.8","0","8","9","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Government Secondary School, Isapa","Male","disabled","WAEC","Polytechnic","28","28","15","4","4","0","1.8","0","13","12","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Female","all","NABTEB","College of Education","113","111","60","18","14","4","1.9","2","51","43","4"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Female","all","NECO","College of Education","192","189","102","38","35","3","1.8","3","87","64","3"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Female","all","WAEC","College of Education","226","223","125","44","37","7","1.8","3","98","81","7"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Female","disabled","NECO","College of Education","20","20","10","4","5","0","1.8","0","10","6","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Female","disabled","WAEC","College of Education","25","25","13","4","4","0","1.8","0","12","10","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Male","all","NABTEB","College of Education","116","114","65","14","10","4","1.9","2","49","52","4"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Male","all","NECO","College of Education","216","213","125","33","31","2","1.8","3","88","93","2"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Male","all","WAEC","College of Education","266","262","144","40","34","6","1.8","4","118","105","6"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Male","disabled","NECO","College of Education","20","20","10","4","4","0","1.8","0","10","6","0"
"2020/2021","North Central","Kwara","Ekiti","Isapa","Unity College, Ekiti","Male","disabled","WAEC","College of Education","25","25","13","4","4","0","1.8","0","12","10","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Female","all","NABTEB","University","57","56","34","14","14","0","1.6","1","22","21","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Female","all","NECO","University","107","105","61","21","18","3","1.6","2","44","41","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Female","all","WAEC","University","153","151","86","33","30","3","1.6","2","65","53","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Female","disabled","NABTEB","University","10","10","5","5","5","0","1.6","0","5","1","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Female","disabled","NECO","University","11","11","7","4","5","0","1.6","0","4","4","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Female","disabled","WAEC","University","14","14","7","4","4","0","1.6","0","7","3","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Male","all","NABTEB","University","55","54","31","14","14","0","1.6","1","23","18","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Male","all","NECO","University","107","105","58","21","18","3","1.6","2","47","38","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Male","all","WAEC","University","156","154","88","33","26","7","1.6","2","66","55","7"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Male","disabled","NABTEB","University","10","10","5","5","5","0","1.6","0","5","1","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Male","disabled","NECO","University","11","11","5","4","5","0","1.6","0","6","1","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Community Secondary School, Koro","Male","disabled","WAEC","University","14","14","7","4","4","0","1.6","0","7","3","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Female","all","NABTEB","Polytechnic","113","111","60","23","19","4","1.8","2","51","38","4"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Female","all","NECO","Polytechnic","230","227","135","50","44","6","1.8","3","92","85","6"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Female","all","WAEC","Polytechnic","350","345","207","74","64","10","1.8","5","138","134","10"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","1.8","0","5","1","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Female","disabled","NECO","Polytechnic","23","23","13","4","4","0","1.8","0","10","9","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Female","disabled","WAEC","Polytechnic","31","31","16","4","4","0","1.8","0","16","12","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Male","all","NABTEB","Polytechnic","131","129","72","14","10","4","1.8","2","57","58","4"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Male","all","NECO","Polytechnic","281","277","164","50","44","6","1.8","4","113","114","6"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Male","all","WAEC","Polytechnic","418","412","228","63","53","10","1.8","6","184","166","10"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Male","disabled","NABTEB","Polytechnic","13","13","8","0","0","0","1.8","0","5","8","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Male","disabled","NECO","Polytechnic","29","29","15","4","4","0","1.8","0","14","11","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Comprehensive High School, Koro","Male","disabled","WAEC","Polytechnic","40","39","23","7","7","0","1.8","1","16","17","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Female","all","NABTEB","University","85","84","45","9","9","0","1.6","1","39","37","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Female","all","NECO","University","153","151","84","29","26","3","1.6","2","67","55","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Female","all","WAEC","University","203","200","116","37","30","7","1.6","3","84","79","7"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Female","disabled","NABTEB","University","10","10","5","0","0","0","1.6","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Female","disabled","NECO","University","14","14","7","4","5","0","1.6","0","7","4","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Female","disabled","WAEC","University","17","17","9","4","4","0","1.6","0","8","5","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Male","all","NABTEB","University","87","86","48","9","10","0","1.6","1","38","40","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Male","all","NECO","University","150","148","84","25","22","3","1.6","2","64","59","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Male","all","WAEC","University","210","207","121","37","30","7","1.6","3","86","85","7"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Male","disabled","NABTEB","University","10","10","5","0","0","0","1.6","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Male","disabled","NECO","University","14","14","7","4","5","0","1.6","0","7","4","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Government Secondary School, Koro","Male","disabled","WAEC","University","17","17","9","4","4","0","1.6","0","8","5","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Female","all","NABTEB","College of Education","68","67","39","9","10","0","1.9","1","28","31","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Female","all","NECO","College of Education","118","116","71","25","22","3","1.8","2","45","47","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Female","all","WAEC","College of Education","156","154","86","33","30","3","1.8","2","68","53","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Female","disabled","NECO","College of Education","11","11","7","4","5","0","1.8","0","4","4","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Female","disabled","WAEC","College of Education","14","14","7","4","4","0","1.8","0","7","3","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Male","all","NABTEB","College of Education","74","73","39","14","14","0","1.9","1","34","26","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Male","all","NECO","College of Education","139","137","76","21","18","3","1.8","2","61","56","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Male","all","WAEC","College of Education","178","175","102","33","30","3","1.8","3","73","70","3"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Male","disabled","NABTEB","College of Education","10","10","5","4","5","0","1.9","0","5","2","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Male","disabled","NECO","College of Education","14","14","7","4","5","0","1.8","0","7","4","0"
"2020/2021","North Central","Kwara","Ekiti","Koro","Unity College, Ekiti","Male","disabled","WAEC","College of Education","17","17","9","4","4","0","1.8","0","8","5","0"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Female","all","NABTEB","Polytechnic","93","92","54","23","19","4","1.8","1","38","32","4"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Female","all","NECO","Polytechnic","193","190","112","38","35","3","1.8","3","78","75","3"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Female","all","WAEC","Polytechnic","236","232","139","48","41","7","1.8","4","93","91","7"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","1.8","0","5","1","0"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Female","disabled","NECO","Polytechnic","17","17","9","4","4","0","1.8","0","8","6","0"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Female","disabled","WAEC","Polytechnic","25","25","13","4","4","0","1.8","0","12","10","0"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Male","all","NABTEB","Polytechnic","96","95","57","14","10","4","1.8","1","38","44","4"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Male","all","NECO","Polytechnic","178","175","107","34","31","3","1.8","3","68","74","3"
"2020/2021","North Central","Kwara","Ilorin East","Agbeyangi/Gbadamu/Osin","Community Secondary School, Agbeyangi/Gbadamu/Osin","Male","all","WAEC","Polytechnic","262","258","153","51","45","6","1.8","4","105","102","6"
