"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Female","all","WAEC","University","273","269","169","50","43","7","1.6","4","100","120","7"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Female","disabled","NABTEB","University","13","13","7","0","0","0","1.6","0","6","7","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Female","disabled","NECO","University","28","28","16","6","6","0","1.6","0","12","11","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Female","disabled","WAEC","University","30","30","18","5","6","0","1.6","0","12","14","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Male","all","NABTEB","University","109","107","63","15","16","0","1.6","2","44","48","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Male","all","NECO","University","228","225","136","42","38","4","1.6","3","89","95","4"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Male","all","WAEC","University","293","289","175","45","38","7","1.6","4","114","131","7"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Male","disabled","NECO","University","25","25","14","6","6","0","1.6","0","11","9","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Government Secondary School, Barade","Male","disabled","WAEC","University","30","30","18","5","6","0","1.6","0","12","14","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Female","all","NABTEB","College of Education","68","67","43","22","23","0","1.9","1","24","21","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Female","all","NECO","College of Education","126","124","86","35","31","4","1.8","2","38","50","4"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Female","all","WAEC","College of Education","155","153","100","44","42","2","1.8","2","53","55","2"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Female","disabled","NABTEB","College of Education","10","10","6","6","7","0","1.9","0","4","0","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Female","disabled","NECO","College of Education","17","17","12","6","6","0","1.8","0","5","6","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Female","disabled","WAEC","College of Education","19","19","12","5","6","0","1.8","0","7","8","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Male","all","NABTEB","College of Education","72","71","48","15","16","0","1.9","1","23","34","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Male","all","NECO","College of Education","138","136","92","30","25","5","1.8","2","44","62","5"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Male","all","WAEC","College of Education","182","179","122","45","43","2","1.8","3","57","78","2"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","1.9","0","4","6","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Male","disabled","NECO","College of Education","20","20","12","0","0","0","1.8","0","8","12","0"
"2020/2021","North East","Taraba","Jalingo","Barade","Unity College, Jalingo","Male","disabled","WAEC","College of Education","22","22","13","5","6","0","1.8","0","9","8","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Female","all","NABTEB","University","122","120","75","22","16","6","1.6","2","45","54","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Female","all","NECO","University","197","194","127","48","44","4","1.6","3","67","80","4"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Female","all","WAEC","University","289","285","180","66","60","6","1.6","4","105","114","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Female","disabled","NABTEB","University","15","15","9","0","0","0","1.6","0","6","9","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Female","disabled","NECO","University","25","25","13","6","6","0","1.6","0","12","8","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Female","disabled","WAEC","University","40","39","24","5","5","0","1.6","1","15","19","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Male","all","NABTEB","University","154","152","91","29","23","6","1.6","2","61","63","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Male","all","NECO","University","281","277","173","61","50","11","1.6","4","104","113","11"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Male","all","WAEC","University","360","355","225","71","65","6","1.6","5","130","154","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Male","disabled","NABTEB","University","21","21","13","0","0","0","1.6","0","8","13","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Male","disabled","NECO","University","37","36","22","6","6","0","1.6","1","14","17","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Community Secondary School, Kachalla Sembe","Male","disabled","WAEC","University","48","47","26","10","11","0","1.6","1","21","17","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Female","all","NABTEB","University","119","117","78","29","23","6","1.6","2","39","50","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Female","all","NECO","University","228","225","144","48","44","4","1.6","3","81","97","4"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Female","all","WAEC","University","295","291","199","66","60","6","1.6","4","92","133","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Female","disabled","NABTEB","University","13","13","10","7","8","0","1.6","0","3","3","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Female","disabled","NECO","University","25","25","13","0","0","0","1.6","0","12","13","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Female","disabled","WAEC","University","37","36","23","5","5","0","1.6","1","13","18","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Male","all","NABTEB","University","138","136","88","22","16","6","1.6","2","48","67","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Male","all","NECO","University","264","260","176","48","38","10","1.6","4","84","129","10"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Male","all","WAEC","University","354","349","222","85","80","5","1.6","5","127","137","5"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Male","disabled","NABTEB","University","15","15","9","0","0","0","1.6","0","6","9","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Male","disabled","NECO","University","28","28","16","0","0","0","1.6","0","12","16","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Comprehensive High School, Kachalla Sembe","Male","disabled","WAEC","University","40","39","24","5","5","0","1.6","1","15","19","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Female","all","NABTEB","College of Education","86","85","58","22","16","6","1.9","1","27","37","6"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Female","all","NECO","College of Education","162","160","107","36","32","4","1.8","2","53","72","4"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Female","all","WAEC","College of Education","190","187","119","40","38","2","1.8","3","68","80","2"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Female","disabled","NECO","College of Education","20","20","12","6","6","0","1.8","0","8","6","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Female","disabled","WAEC","College of Education","27","27","15","5","5","0","1.8","0","12","11","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Male","all","NABTEB","College of Education","91","90","62","15","15","0","1.9","1","28","47","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Male","all","NECO","College of Education","173","170","109","36","32","4","1.8","3","61","73","4"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Male","all","WAEC","College of Education","229","226","148","50","43","7","1.8","3","78","98","7"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Male","disabled","NECO","College of Education","22","22","13","6","6","0","1.8","0","9","8","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Government Secondary School, Kachalla Sembe","Male","disabled","WAEC","College of Education","27","27","15","5","5","0","1.8","0","12","11","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Female","all","NABTEB","College of Education","74","73","42","15","16","0","1.9","1","31","27","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Female","all","NECO","College of Education","159","157","92","30","25","5","1.8","2","65","63","5"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Female","all","WAEC","College of Education","174","171","103","35","33","2","1.8","3","68","69","2"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Female","disabled","NECO","College of Education","20","20","12","0","0","0","1.8","0","8","12","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Female","disabled","WAEC","College of Education","25","25","16","5","5","0","1.8","0","9","11","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Male","all","NABTEB","College of Education","74","73","45","15","16","0","1.9","1","28","30","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Male","all","NECO","College of Education","153","151","89","24","19","5","1.8","2","62","66","5"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Male","all","WAEC","College of Education","171","168","111","30","27","3","1.8","3","57","82","3"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Male","disabled","NECO","College of Education","20","20","12","0","0","0","1.8","0","8","12","0"
"2020/2021","North East","Taraba","Jalingo","Kachalla Sembe","Unity College, Jalingo","Male","disabled","WAEC","College of Education","22","22","12","0","0","0","1.8","0","10","12","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Female","all","NABTEB","University","53","52","35","7","8","0","1.6","1","17","28","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Female","all","NECO","University","107","105","66","30","25","5","1.6","2","39","37","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Female","all","WAEC","University","130","128","84","25","22","3","1.6","2","44","60","3"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Female","disabled","NABTEB","University","10","10","5","0","0","0","1.6","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Female","disabled","NECO","University","14","14","9","6","6","0","1.6","0","5","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Female","disabled","WAEC","University","16","16","10","0","0","0","1.6","0","6","10","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Male","all","NABTEB","University","67","66","42","15","15","0","1.6","1","24","28","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Male","all","NECO","University","120","118","77","24","19","5","1.6","2","41","53","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Male","all","WAEC","University","152","150","92","30","27","3","1.6","2","58","62","3"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Male","disabled","NECO","University","14","14","9","6","6","0","1.6","0","5","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Community Secondary School, Gembu 'A'","Male","disabled","WAEC","University","19","19","10","5","5","0","1.6","0","9","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Female","all","NABTEB","College of Education","100","99","63","15","16","0","1.9","1","36","48","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Female","all","NECO","College of Education","178","175","108","35","31","4","1.8","3","67","73","4"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Female","all","WAEC","College of Education","221","218","132","45","38","7","1.8","3","86","88","7"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Female","disabled","NECO","College of Education","20","20","12","0","0","0","1.8","0","8","12","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Female","disabled","WAEC","College of Education","24","24","15","5","5","0","1.8","0","9","11","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Male","all","NABTEB","College of Education","113","111","68","22","15","7","1.9","2","43","46","7"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Male","all","NECO","College of Education","208","205","133","36","31","5","1.8","3","72","98","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Male","all","WAEC","College of Education","250","246","154","40","38","2","1.8","4","92","114","2"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Male","disabled","NECO","College of Education","20","20","12","0","0","0","1.8","0","8","12","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Comprehensive High School, Gembu 'A'","Male","disabled","WAEC","College of Education","27","27","15","0","0","0","1.8","0","12","15","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Female","all","NABTEB","University","70","69","45","15","15","0","1.6","1","24","31","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Female","all","NECO","University","129","127","89","41","37","4","1.6","2","38","47","4"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Female","all","WAEC","University","166","164","106","40","38","2","1.6","2","58","66","2"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.6","0","4","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Female","disabled","NECO","University","11","11","8","6","6","0","1.6","0","3","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Female","disabled","WAEC","University","14","14","8","5","5","0","1.6","0","6","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Male","all","NABTEB","University","75","74","48","15","15","0","1.6","1","26","34","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Male","all","NECO","University","144","142","89","30","25","5","1.6","2","53","60","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Male","all","WAEC","University","198","195","127","45","43","2","1.6","3","68","82","2"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Male","disabled","NABTEB","University","10","10","5","0","0","0","1.6","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Male","disabled","NECO","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Government Secondary School, Gembu 'A'","Male","disabled","WAEC","University","16","16","10","5","5","0","1.6","0","6","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Female","all","NABTEB","College of Education","88","87","62","36","30","6","1.9","1","25","25","6"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Female","all","NECO","College of Education","179","176","118","47","44","4","1.8","3","58","70","4"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Female","all","WAEC","College of Education","218","215","146","60","54","7","1.8","3","69","85","7"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Female","disabled","NABTEB","College of Education","10","10","5","6","7","0","1.9","0","5","0","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Female","disabled","NECO","College of Education","17","17","12","6","6","0","1.8","0","5","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Female","disabled","WAEC","College of Education","22","22","12","5","5","0","1.8","0","10","8","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Male","all","NABTEB","College of Education","77","76","52","15","15","0","1.9","1","24","37","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Male","all","NECO","College of Education","150","148","104","42","38","4","1.8","2","44","63","4"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Male","all","WAEC","College of Education","207","204","143","56","49","7","1.8","3","61","88","7"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Male","disabled","NECO","College of Education","14","14","9","6","6","0","1.8","0","5","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'A'","Unity College, Sardauna","Male","disabled","WAEC","College of Education","19","19","12","5","5","0","1.8","0","7","8","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Female","all","NABTEB","Polytechnic","109","107","66","15","15","0","1.8","2","41","51","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Female","all","NECO","Polytechnic","207","204","133","42","38","4","1.8","3","71","91","4"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Female","all","WAEC","Polytechnic","258","254","167","56","49","7","1.8","4","87","111","7"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Female","disabled","NABTEB","Polytechnic","13","13","7","0","0","0","1.8","0","6","7","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Female","disabled","NECO","Polytechnic","23","23","15","0","0","0","1.8","0","8","15","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Female","disabled","WAEC","Polytechnic","25","25","16","5","5","0","1.8","0","9","11","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Male","all","NABTEB","Polytechnic","138","136","85","22","15","7","1.8","2","51","64","7"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Male","all","NECO","Polytechnic","228","225","136","30","25","5","1.8","3","89","107","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Male","all","WAEC","Polytechnic","298","294","188","56","49","7","1.8","4","106","133","7"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Male","disabled","NABTEB","Polytechnic","13","13","6","0","0","0","1.8","0","7","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Male","disabled","NECO","Polytechnic","25","25","13","0","0","0","1.8","0","12","13","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Community Secondary School, Gembu 'B'","Male","disabled","WAEC","Polytechnic","27","27","15","5","5","0","1.8","0","12","11","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Female","all","NABTEB","College of Education","45","44","32","14","14","0","1.9","1","12","17","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Female","all","NECO","College of Education","76","75","51","23","24","0","1.8","1","24","27","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Female","all","WAEC","College of Education","98","97","68","25","22","3","1.8","1","29","44","3"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Female","disabled","NECO","College of Education","11","11","9","6","6","0","1.8","0","2","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Female","disabled","WAEC","College of Education","11","11","8","5","5","0","1.8","0","3","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Male","all","NABTEB","College of Education","53","52","35","7","8","0","1.9","1","17","28","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Male","all","NECO","College of Education","94","93","60","18","13","5","1.8","1","33","42","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Male","all","WAEC","College of Education","124","122","76","30","27","3","1.8","2","46","46","3"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Male","disabled","NECO","College of Education","11","11","6","0","0","0","1.8","0","5","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Comprehensive High School, Gembu 'B'","Male","disabled","WAEC","College of Education","14","14","8","5","5","0","1.8","0","6","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Female","all","NABTEB","College of Education","70","69","45","15","15","0","1.9","1","24","31","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Female","all","NECO","College of Education","138","136","89","35","32","4","1.8","2","47","53","4"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Female","all","WAEC","College of Education","177","174","112","45","43","2","1.8","3","62","67","2"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","1.9","0","5","5","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Female","disabled","NECO","College of Education","11","11","6","6","6","0","1.8","0","5","0","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Female","disabled","WAEC","College of Education","17","17","11","5","5","0","1.8","0","6","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Male","all","NABTEB","College of Education","74","73","45","15","15","0","1.9","1","28","30","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Male","all","NECO","College of Education","147","145","98","24","19","5","1.8","2","47","74","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Male","all","WAEC","College of Education","199","196","122","40","38","2","1.8","3","74","83","2"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","1.9","0","4","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Male","disabled","NECO","College of Education","14","14","9","0","0","0","1.8","0","5","9","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Government Secondary School, Gembu 'B'","Male","disabled","WAEC","College of Education","17","17","11","5","5","0","1.8","0","6","6","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Female","all","NABTEB","College of Education","138","136","95","44","39","5","1.9","2","41","52","5"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Female","all","NECO","College of Education","225","222","159","66","56","10","1.8","3","63","92","10"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Female","all","WAEC","College of Education","313","308","209","81","70","11","1.8","5","99","129","11"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Female","disabled","NABTEB","College of Education","12","12","9","6","7","0","1.9","0","3","3","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Female","disabled","NECO","College of Education","25","25","16","6","6","0","1.8","0","9","11","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Female","disabled","WAEC","College of Education","30","30","18","5","5","0","1.8","0","12","14","0"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Male","all","NABTEB","College of Education","157","155","104","37","31","6","1.9","2","51","68","6"
"2020/2021","North East","Taraba","Sardauna","Gembu 'B'","Unity College, Sardauna","Male","all","NECO","College of Education","295","291","203","91","82","9","1.8","4","88","113","9"
