"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Female","all","WAEC","Polytechnic","201","198","139","55","49","6","1.8","3","59","84","6"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Female","disabled","NABTEB","Polytechnic","11","11","7","6","6","0","1.8","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Female","disabled","NECO","Polytechnic","12","12","9","5","5","0","1.8","0","3","5","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Female","disabled","WAEC","Polytechnic","14","14","11","4","4","0","1.8","0","3","7","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Male","all","NABTEB","Polytechnic","102","100","71","24","24","0","1.8","2","29","48","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Male","all","NECO","Polytechnic","211","208","150","50","47","3","1.8","3","58","101","3"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Male","all","WAEC","Polytechnic","267","263","184","55","48","7","1.8","4","79","129","7"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Male","disabled","NABTEB","Polytechnic","11","11","7","6","6","0","1.8","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Male","disabled","NECO","Polytechnic","15","15","9","4","4","0","1.8","0","6","4","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Community Secondary School, Ayegbami","Male","disabled","WAEC","Polytechnic","21","21","15","5","5","0","1.8","0","6","10","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Female","all","NABTEB","Polytechnic","73","72","49","18","18","0","1.8","1","23","32","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Female","all","NECO","Polytechnic","132","130","97","40","36","4","1.8","2","33","58","4"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Female","all","WAEC","Polytechnic","182","179","136","46","44","2","1.8","3","43","90","2"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Female","disabled","NABTEB","Polytechnic","11","11","7","6","6","0","1.8","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Female","disabled","NECO","Polytechnic","16","16","9","5","5","0","1.8","0","7","5","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Female","disabled","WAEC","Polytechnic","21","21","15","5","5","0","1.8","0","6","10","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Male","all","NABTEB","Polytechnic","76","75","56","18","18","0","1.8","1","19","38","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Male","all","NECO","Polytechnic","123","121","91","30","26","4","1.8","2","30","61","4"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Male","all","WAEC","Polytechnic","181","178","129","41","39","2","1.8","3","49","89","2"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Male","disabled","NABTEB","Polytechnic","11","11","7","6","6","0","1.8","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Male","disabled","NECO","Polytechnic","15","15","9","4","4","0","1.8","0","6","4","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Comprehensive High School, Ayegbami","Male","disabled","WAEC","Polytechnic","21","21","15","5","5","0","1.8","0","6","10","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Female","all","NABTEB","University","117","115","83","30","24","6","1.6","2","32","54","6"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Female","all","NECO","University","217","214","160","50","41","9","1.6","3","54","110","9"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Female","all","WAEC","University","247","243","173","64","58","6","1.6","4","70","110","6"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Female","disabled","NABTEB","University","11","11","7","6","6","0","1.6","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Female","disabled","NECO","University","19","19","13","5","5","0","1.6","0","6","9","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Female","disabled","WAEC","University","21","21","15","5","5","0","1.6","0","6","10","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Male","all","NABTEB","University","105","103","75","30","24","6","1.6","2","28","46","6"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Male","all","NECO","University","197","194","132","45","41","4","1.6","3","62","88","4"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Male","all","WAEC","University","258","254","177","55","48","7","1.6","4","77","122","7"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Male","disabled","NABTEB","University","11","11","7","6","6","0","1.6","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Male","disabled","NECO","University","15","15","9","4","4","0","1.6","0","6","4","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Government Secondary School, Ayegbami","Male","disabled","WAEC","University","24","24","18","4","5","0","1.6","0","6","14","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Female","all","NABTEB","College of Education","157","155","117","36","30","6","1.9","2","38","81","6"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Female","all","NECO","College of Education","256","252","185","64","57","7","1.8","4","67","122","7"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Female","all","WAEC","College of Education","323","318","230","87","78","9","1.8","5","88","144","9"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Female","disabled","NABTEB","College of Education","14","14","10","6","6","0","1.9","0","4","5","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Female","disabled","NECO","College of Education","26","26","17","5","5","0","1.8","0","9","13","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Female","disabled","WAEC","College of Education","35","34","24","8","9","0","1.8","1","10","15","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Male","all","NABTEB","College of Education","176","173","121","43","36","7","1.9","3","52","79","7"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Male","all","NECO","College of Education","293","289","199","64","57","7","1.8","4","90","136","7"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Male","all","WAEC","College of Education","336","331","246","91","83","8","1.8","5","85","156","8"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Male","disabled","NABTEB","College of Education","17","17","10","6","6","0","1.9","0","7","5","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Male","disabled","NECO","College of Education","26","26","17","5","5","0","1.8","0","9","13","0"
"2020/2021","South West","Ogun","Remo North","Ayegbami","Unity College, Remo North","Male","disabled","WAEC","College of Education","35","34","21","5","5","0","1.8","1","13","16","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Female","all","NABTEB","Polytechnic","108","106","79","30","24","6","1.8","2","27","50","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Female","all","NECO","Polytechnic","187","184","129","45","41","4","1.8","3","55","85","4"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Female","all","WAEC","Polytechnic","270","266","189","78","73","5","1.8","4","77","112","5"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Female","disabled","NABTEB","Polytechnic","11","11","7","6","6","0","1.8","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Female","disabled","NECO","Polytechnic","15","15","9","4","4","0","1.8","0","6","4","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Female","disabled","WAEC","Polytechnic","21","21","15","5","5","0","1.8","0","6","10","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Male","all","NABTEB","Polytechnic","102","100","75","30","24","6","1.8","2","25","46","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Male","all","NECO","Polytechnic","194","191","136","45","41","4","1.8","3","55","92","4"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Male","all","WAEC","Polytechnic","243","239","179","59","53","6","1.8","4","60","121","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Male","disabled","NABTEB","Polytechnic","11","11","7","6","6","0","1.8","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Male","disabled","NECO","Polytechnic","15","15","9","4","4","0","1.8","0","6","4","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Community Secondary School, Igan/Ajina","Male","disabled","WAEC","Polytechnic","21","21","15","5","5","0","1.8","0","6","10","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Female","all","NABTEB","College of Education","64","63","45","24","24","0","1.9","1","18","22","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Female","all","NECO","College of Education","126","124","90","35","31","4","1.8","2","34","56","4"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Female","all","WAEC","College of Education","150","148","115","45","43","2","1.8","2","33","70","2"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Female","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Female","disabled","NECO","College of Education","12","12","9","5","5","0","1.8","0","3","5","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Female","disabled","WAEC","College of Education","11","11","8","4","4","0","1.8","0","3","3","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Male","all","NABTEB","College of Education","73","72","56","24","18","6","1.9","1","16","33","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Male","all","NECO","College of Education","118","116","89","34","30","4","1.8","2","27","55","4"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Male","all","WAEC","College of Education","157","155","119","50","44","6","1.8","2","36","70","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Male","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Male","disabled","NECO","College of Education","12","12","9","5","5","0","1.8","0","3","5","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Comprehensive High School, Igan/Ajina","Male","disabled","WAEC","College of Education","11","11","8","4","4","0","1.8","0","3","3","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Female","all","NABTEB","College of Education","154","152","106","36","30","6","1.9","2","46","71","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Female","all","NECO","College of Education","290","286","217","69","62","7","1.8","4","69","148","7"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Female","all","WAEC","College of Education","393","387","282","100","92","8","1.8","6","105","182","8"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Female","disabled","NABTEB","College of Education","20","20","14","5","5","0","1.9","0","6","8","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Female","disabled","NECO","College of Education","40","39","27","10","10","0","1.8","1","12","18","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Female","disabled","WAEC","College of Education","55","54","34","9","10","0","1.8","1","20","26","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Male","all","NABTEB","College of Education","160","158","117","43","36","7","1.9","2","41","75","7"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Male","all","NECO","College of Education","280","276","200","64","57","7","1.8","4","76","136","7"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Male","all","WAEC","College of Education","354","349","259","82","73","9","1.8","5","90","177","9"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Male","disabled","NABTEB","College of Education","20","20","14","5","5","0","1.9","0","6","8","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Male","disabled","NECO","College of Education","41","40","28","5","5","0","1.8","1","12","23","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Government Secondary School, Igan/Ajina","Male","disabled","WAEC","College of Education","49","48","31","9","10","0","1.8","1","17","23","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Female","all","NABTEB","College of Education","86","85","60","24","18","6","1.9","1","25","37","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Female","all","NECO","College of Education","156","154","108","35","31","4","1.8","2","46","74","4"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Female","all","WAEC","College of Education","233","230","157","55","48","7","1.8","3","73","103","7"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Female","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Female","disabled","NECO","College of Education","19","19","13","5","5","0","1.8","0","6","9","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Female","disabled","WAEC","College of Education","27","27","18","5","5","0","1.8","0","9","13","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Male","all","NABTEB","College of Education","95","94","64","18","18","0","1.9","1","30","47","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Male","all","NECO","College of Education","195","192","140","35","31","4","1.8","3","52","105","4"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Male","all","WAEC","College of Education","263","259","176","50","44","6","1.8","4","83","127","6"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","1.9","0","5","6","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Male","disabled","NECO","College of Education","22","22","13","5","5","0","1.8","0","9","8","0"
"2020/2021","South West","Ogun","Remo North","Igan/Ajina","Unity College, Remo North","Male","disabled","WAEC","College of Education","27","27","18","5","5","0","1.8","0","9","13","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Female","all","NABTEB","College of Education","108","106","75","30","24","6","1.9","2","31","46","6"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Female","all","NECO","College of Education","188","185","130","45","41","4","1.8","3","55","85","4"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Female","all","WAEC","College of Education","277","273","200","78","73","5","1.8","4","73","122","5"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Female","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Female","disabled","NECO","College of Education","15","15","9","4","4","0","1.8","0","6","4","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Female","disabled","WAEC","College of Education","22","22","15","4","5","0","1.8","0","7","11","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Male","all","NABTEB","College of Education","114","112","79","24","24","0","1.9","2","33","56","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Male","all","NECO","College of Education","207","204","153","50","41","9","1.8","3","51","103","9"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Male","all","WAEC","College of Education","284","280","200","64","58","6","1.8","4","80","136","6"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Male","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Male","disabled","NECO","College of Education","15","15","9","4","4","0","1.8","0","6","4","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Community Secondary School, Abalabi","Male","disabled","WAEC","College of Education","28","28","18","4","5","0","1.8","0","10","14","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Female","all","NABTEB","University","61","60","37","12","12","0","1.6","1","23","26","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Female","all","NECO","University","105","103","69","25","21","4","1.6","2","34","45","4"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Female","all","WAEC","University","144","142","100","32","29","3","1.6","2","42","69","3"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Female","disabled","NABTEB","University","11","11","7","0","0","0","1.6","0","4","7","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Female","disabled","NECO","University","12","12","6","5","5","0","1.6","0","6","2","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Female","disabled","WAEC","University","15","15","8","5","5","0","1.6","0","7","4","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Male","all","NABTEB","University","58","57","41","12","12","0","1.6","1","16","29","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Male","all","NECO","University","106","104","74","20","16","4","1.6","2","30","54","4"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Male","all","WAEC","University","135","133","95","32","29","3","1.6","2","38","63","3"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Male","disabled","NABTEB","University","11","11","7","0","0","0","1.6","0","4","7","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Male","disabled","NECO","University","12","12","6","0","0","0","1.6","0","6","6","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Comprehensive High School, Abalabi","Male","disabled","WAEC","University","15","15","8","4","5","0","1.6","0","7","5","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Female","all","NABTEB","College of Education","86","85","56","24","18","6","1.9","1","29","33","6"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Female","all","NECO","College of Education","184","181","132","45","41","4","1.8","3","49","88","4"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Female","all","WAEC","College of Education","214","211","149","55","48","7","1.8","3","62","94","7"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Female","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Female","disabled","NECO","College of Education","16","16","10","5","5","0","1.8","0","6","6","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Female","disabled","WAEC","College of Education","18","18","12","5","5","0","1.8","0","6","8","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Male","all","NABTEB","College of Education","92","91","60","12","12","0","1.9","1","31","48","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Male","all","NECO","College of Education","184","181","129","40","36","4","1.8","3","52","90","4"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Male","all","WAEC","College of Education","224","221","162","59","53","6","1.8","3","59","103","6"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Male","disabled","NABTEB","College of Education","11","11","7","0","0","0","1.9","0","4","7","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Male","disabled","NECO","College of Education","16","16","9","5","5","0","1.8","0","7","5","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Government Secondary School, Abalabi","Male","disabled","WAEC","College of Education","17","17","12","4","4","0","1.8","0","5","7","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Female","all","NABTEB","University","111","109","68","18","12","6","1.6","2","41","51","6"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Female","all","NECO","University","231","228","157","45","41","4","1.6","3","71","113","4"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Female","all","WAEC","University","303","299","206","64","58","6","1.6","4","93","142","6"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Female","disabled","NABTEB","University","11","11","7","0","0","0","1.6","0","4","7","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Female","disabled","NECO","University","25","25","17","5","5","0","1.6","0","8","12","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Female","disabled","WAEC","University","35","34","21","5","5","0","1.6","1","13","16","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Male","all","NABTEB","University","132","130","83","24","24","0","1.6","2","47","60","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Male","all","NECO","University","280","276","179","45","41","4","1.6","4","97","134","4"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Male","all","WAEC","University","324","319","209","59","53","6","1.6","5","110","150","6"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Male","disabled","NABTEB","University","14","14","7","6","6","0","1.6","0","7","1","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Male","disabled","NECO","University","34","33","20","5","5","0","1.6","1","13","16","0"
"2020/2021","South West","Ogun","Sagamu","Abalabi","Unity College, Sagamu","Male","disabled","WAEC","University","36","35","21","4","5","0","1.6","1","14","18","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Female","all","NABTEB","College of Education","114","112","87","36","30","6","1.9","2","25","52","6"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Female","all","NECO","College of Education","214","211","160","55","47","8","1.8","3","51","106","8"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Female","all","WAEC","College of Education","279","275","205","78","68","10","1.8","4","70","128","10"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Female","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Female","disabled","NECO","College of Education","19","19","13","5","5","0","1.8","0","6","9","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Female","disabled","WAEC","College of Education","24","24","18","5","5","0","1.8","0","6","13","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Male","all","NABTEB","College of Education","120","118","87","36","30","6","1.9","2","31","52","6"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Male","all","NECO","College of Education","215","212","151","50","41","9","1.8","3","61","101","9"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Male","all","WAEC","College of Education","293","289","225","82","73","9","1.8","4","64","143","9"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Male","disabled","NABTEB","College of Education","11","11","7","6","6","0","1.9","0","4","2","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Male","disabled","NECO","College of Education","19","19","13","5","5","0","1.8","0","6","9","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Community Secondary School, Abigi","Male","disabled","WAEC","College of Education","21","21","15","4","5","0","1.8","0","6","11","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Female","all","NABTEB","College of Education","61","60","45","18","18","0","1.9","1","15","28","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Female","all","NECO","College of Education","119","117","94","35","31","4","1.8","2","23","59","4"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Female","all","WAEC","College of Education","144","142","110","41","39","2","1.8","2","32","70","2"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Female","disabled","NABTEB","College of Education","11","11","6","6","6","0","1.9","0","5","1","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Female","disabled","NECO","College of Education","12","12","9","5","5","0","1.8","0","3","5","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Female","disabled","WAEC","College of Education","14","14","11","4","4","0","1.8","0","3","8","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Male","all","NABTEB","College of Education","67","66","52","18","18","0","1.9","1","14","34","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Male","all","NECO","College of Education","116","114","87","35","31","4","1.8","2","27","53","4"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Male","all","WAEC","College of Education","150","148","107","36","34","2","1.8","2","41","71","2"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Male","disabled","NABTEB","College of Education","11","11","6","6","6","0","1.9","0","5","1","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Male","disabled","NECO","College of Education","12","12","9","5","5","0","1.8","0","3","5","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Comprehensive High School, Abigi","Male","disabled","WAEC","College of Education","14","14","11","4","4","0","1.8","0","3","8","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Government Secondary School, Abigi","Female","all","NABTEB","College of Education","82","81","56","18","18","0","1.9","1","25","39","0"
"2020/2021","South West","Ogun","Sagamu","Abigi","Government Secondary School, Abigi","Female","all","NECO","College of Education","146","144","94","20","16","4","1.8","2","50","74","4"
