"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","South East","Enugu","Enugu North","Umunevo","CARLTON DUKE NURSERY AND PRIMARY SCHOOL","Female","all","NABTEB","University","119","117","65","23","21","2","1.6","2","52","42","2"
"2020/2021","South East","Enugu","Enugu North","Umunevo","CARMEL PRIMARY SCHOOL NIKE AVENUE GRA","Female","all","NECO","University","236","233","137","50","44","6","1.6","3","96","87","6"
"2020/2021","South East","Enugu","Enugu North","Umunevo","DELIGHT STONE ROCK INTERNATIONAL PRIMARY SCHOOL","Female","all","WAEC","University","300","296","170","58","49","9","1.6","4","126","112","9"
"2020/2021","South East","Enugu","Enugu North","Umunevo","LIFE STREAM FOUNDATION PRIMARY SCHOOL KINGS WAY ROAD GRA","Female","disabled","NABTEB","University","11","11","6","4","4","0","1.6","0","5","2","0"
"2020/2021","South East","Enugu","Enugu North","Umunevo","LIFESTREAMS COLLEGE ENUGU","Female","disabled","NECO","University","27","27","15","4","5","0","1.6","0","12","11","0"
"2020/2021","South East","Enugu","Enugu North","Umunevo","REXDINE INTERNATIONAL ACADEMY","Female","disabled","WAEC","University","29","29","16","4","4","0","1.6","0","13","12","0"
"2020/2021","South East","Enugu","Enugu North","Umunevo","ST PETERS PRIMARY SCHOOL EKE STREET","Male","all","NABTEB","University","136","134","82","23","21","2","1.6","2","52","59","2"
"2020/2021","South East","Enugu","Enugu North","Umunevo","WHOLESOME CHILD SECONDARY SCHOOL","Male","all","NECO","University","240","236","137","46","40","6","1.6","4","99","91","6"
"2020/2021","South East","Enugu","Enugu North","Umunevo","ZION REGNA KIDS PRIMARY SCHOOL JAMBOREE BY 2ND GATE","Male","all","WAEC","University","362","357","195","65","56","9","1.6","5","162","130","9"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","ACHARA LAYOUT PRIMARY SCHOOL ENUGU","Male","disabled","NABTEB","University","14","14","8","4","4","0","1.6","0","6","4","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","ACHARA LAYOUT PRIMARY SCHOOL IV ENUGU","Male","disabled","NECO","University","24","24","12","4","5","0","1.6","0","12","8","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","ACHARA LAYOUT PRIMARY SCHOOL, I","Male","disabled","WAEC","University","39","38","20","7","7","0","1.6","1","18","13","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","Arch Bishop Dimoji Memorial Nursery Sch","Female","all","NABTEB","College of Education","142","140","76","20","17","3","1.9","2","64","56","3"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","BEATIFIC KID NURSERY AND PRIMARY SCHOOL OLYMPIC LAYOUT ENUGU","Female","all","NECO","College of Education","252","248","140","50","44","6","1.8","4","108","90","6"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","CHINEDU INTERNATIONAL SECONDARY SCHOOL, IDAW RIVER LAYOUT, ENUGU,","Female","all","WAEC","College of Education","309","304","173","52","42","10","1.8","5","131","121","10"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","EMMANUEL ANGLICAN SECONDARY SCHOOL","Female","disabled","NABTEB","College of Education","17","17","8","4","4","0","1.9","0","9","4","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","GIFTED PRECIOUS CHILD INTERNATIONAL PRIMARY SCHOOL ACHARA LAYOUT","Female","disabled","NECO","College of Education","30","30","15","4","4","0","1.8","0","15","11","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","GODS STAR INTERNATIONAL SCHOOL (NURSERY/ PRIMARY)","Female","disabled","WAEC","College of Education","36","35","18","3","4","0","1.8","1","17","15","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","GREAT EXPLOIT CHRISTIAN ACADEMY","Male","all","NABTEB","College of Education","133","131","70","20","16","4","1.9","2","61","50","4"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","GREATER TOMORROW NURSERY AND PRIMARY SCHOOL ACHARA LAYOUT ENUGU","Male","all","NECO","College of Education","270","266","150","46","40","6","1.8","4","116","104","6"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","HANS CHRISTIAN ANDERSEN INTERNATIONAL SCHOOL","Male","all","WAEC","College of Education","321","316","164","41","35","6","1.8","5","152","123","6"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","HEREO DESTINY SECONDARY SCHOOL OLYMPIC LAYOUT","Male","disabled","NABTEB","College of Education","17","17","8","4","4","0","1.9","0","9","4","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","JESU MARIA PRIMARY SCHOOL ACHARA LAYOUT","Male","disabled","NECO","College of Education","33","33","17","4","4","0","1.8","0","16","13","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","PENTICOST INTERNATIONAL MODEL SCHOOL, NO 2 UTAM STREET ACHARA LAYOUT","Male","disabled","WAEC","College of Education","39","38","20","3","3","0","1.8","1","18","17","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","REHOBOTH INTERNATIONAL SCHOOLS ENUGU (RISE)","Female","all","NABTEB","College of Education","119","117","70","23","21","2","1.9","2","47","47","2"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","SAINT GERALDS STARS SCHOOL 22 OBIOMA STREER LAYOUT ENUGU","Female","all","NECO","College of Education","224","221","127","50","44","6","1.8","3","94","77","6"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","SKY HIGH MONTESSORI PRIMARY SCHOOL ACHARA LAYOUT","Female","all","WAEC","College of Education","294","290","168","76","67","9","1.8","4","122","92","9"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","SUCCESS INTERNATIONAL SCHOOL","Female","disabled","NABTEB","College of Education","14","14","8","4","4","0","1.9","0","6","4","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","TRINITY NURSERY AND PRIMARY SCHOOL ACHALA LAYOUT","Female","disabled","NECO","College of Education","30","30","15","4","4","0","1.8","0","15","11","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","VICTORY HIGH SCHOOL","Female","disabled","WAEC","College of Education","39","38","20","7","7","0","1.8","1","18","13","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","VICTORY NURSERY AND PRIMARY SCHOOL","Male","all","NABTEB","College of Education","131","129","76","23","21","2","1.9","2","53","53","2"
"2020/2021","South East","Enugu","Enugu South","Achara Layout East","WORD OF FAITH PRIMARY SCHOOL ACHARA LAYOUT","Male","all","NECO","College of Education","264","260","150","54","48","6","1.8","4","110","96","6"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","AGES AND STAGES NURSERY SCHOOL","Male","all","WAEC","College of Education","312","307","182","65","56","9","1.8","5","125","117","9"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","BRIGHTER VISION SCHOOL","Male","disabled","NABTEB","College of Education","17","17","8","4","4","0","1.9","0","9","4","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","CRYSTAL SECONDARY SCHOOL","Male","disabled","NECO","College of Education","37","36","20","4","4","0","1.8","1","16","16","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","DIVINE TREASURE PRIMARY SCHOOL","Male","disabled","WAEC","College of Education","45","44","23","7","7","0","1.8","1","21","16","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","ELDANON NURSERY AND PRIMARY SCHOOL","Female","all","NABTEB","College of Education","117","115","65","23","21","2","1.9","2","50","42","2"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","ELITE ACADEMY PRIMARY SCHOOL","Female","all","NECO","College of Education","218","215","125","42","40","2","1.8","3","90","83","2"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","FALDON DEXTERITY NURSERY AND PRIMARY SCHOOLS","Female","all","WAEC","College of Education","312","307","175","72","64","8","1.8","5","132","103","8"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","FAVOURED KID","Female","disabled","NABTEB","College of Education","14","14","8","4","4","0","1.9","0","6","4","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","FRUITFUL VINE ACADEMY","Female","disabled","NECO","College of Education","27","27","15","4","4","0","1.8","0","12","11","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","GOOD SHEPHERD NURSERY/PRIMARY SCHOOL","Female","disabled","WAEC","College of Education","39","38","20","7","7","0","1.8","1","18","13","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","IGBARIAM STREET PRIMARY SCHOOL I, IGBARAM","Male","all","NABTEB","College of Education","139","137","76","20","17","3","1.9","2","61","56","3"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","NIGER GRAMMAR SECONDARY SCHOOL","Male","all","NECO","College of Education","249","245","140","46","40","6","1.8","4","105","94","6"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","PEARL NURSERY AND PRIMARY SCHOOL","Male","all","WAEC","College of Education","359","354","211","69","60","9","1.8","5","143","142","9"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","ROCK MODEL NURSERY AND PRIMARY SCHOOL","Male","disabled","NABTEB","College of Education","17","17","8","4","4","0","1.9","0","9","4","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","ROYAL ACADEMY NURSERY AND PRIMARY SCHOOL.","Male","disabled","NECO","College of Education","30","30","15","4","4","0","1.8","0","15","11","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","ST THERESA TOTS CENTER PRIMARY SCHOOLGARRIKI","Male","disabled","WAEC","College of Education","45","44","25","7","7","0","1.8","1","19","18","0"
"2020/2021","South East","Enugu","Enugu South","Achara Layout West","VERMUND PRIMARY SCHOOL IDAW RIVER","Female","all","NABTEB","University","114","112","70","27","25","2","1.6","2","42","43","2"
"2020/2021","South East","Enugu","Enugu South","Akwuke","BLOSSOM FIELD ACADEMY NURSERY AND PRIMARY SCHOOL ENUGU","Female","all","NECO","University","246","242","150","62","53","9","1.6","4","92","88","9"
"2020/2021","South East","Enugu","Enugu South","Akwuke","CENTRAL SCHOOL, AKWUKE","Female","all","WAEC","University","288","284","168","69","60","9","1.6","4","116","99","9"
"2020/2021","South East","Enugu","Enugu South","Akwuke","CHILDREN OF GOD ACADEMY PRIMARY SCHOOL GARRIKI","Female","disabled","NABTEB","University","11","11","6","4","4","0","1.6","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","CHRISTIAN GRACE ACADEMY","Female","disabled","NECO","University","24","24","13","4","4","0","1.6","0","11","9","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","COMPREHENSIVE SECONDARY SCHOOL, AKWUKE","Female","disabled","WAEC","University","26","26","14","3","4","0","1.6","0","12","11","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","DON GABRIEL PRIMARY SCHOOL AKWUKE","Male","all","NABTEB","University","147","145","93","31","29","2","1.6","2","52","62","2"
"2020/2021","South East","Enugu","Enugu South","Akwuke","DORI- GABRIEL MONTESSORI SCHOOL AKWUKE ENUGU","Male","all","NECO","University","285","281","162","67","62","5","1.6","4","119","95","5"
"2020/2021","South East","Enugu","Enugu South","Akwuke","EBENIZER METHODIST NURSERY AND PRIMARY SCHOOL AKWUKE","Male","all","WAEC","University","404","398","250","89","74","15","1.6","6","148","161","15"
"2020/2021","South East","Enugu","Enugu South","Akwuke","ELOHIM GADOL HIGH SCHOOL, AKWUKE ENUGU STATE","Male","disabled","NABTEB","University","14","14","8","4","4","0","1.6","0","6","4","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","ELOHIM GADOL NURSERY AND PRIMARY SCHOOL AGU-UWANI AKWUKE","Male","disabled","NECO","University","30","30","17","4","4","0","1.6","0","13","13","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","EVIDENCE INTERNATIONAL NURSERY AND PRIMARY SCHOOL AKWUKE","Male","disabled","WAEC","University","36","35","20","7","7","0","1.6","1","15","13","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","GLORIOUS INTERNATIONAL SCHOOL AKWUKE AWKUNANAW","Female","all","NABTEB","University","99","98","51","16","12","4","1.6","1","47","35","4"
"2020/2021","South East","Enugu","Enugu South","Akwuke","HOLY FAMILY CHILDREN ACADEMY (PRIMARY AND NURSERY)","Female","all","NECO","University","158","156","87","33","31","2","1.6","2","69","54","2"
"2020/2021","South East","Enugu","Enugu South","Akwuke","KNOWLEDGE HOME INTERNATIONAL PRIMARY SCHOOL AKWUKE","Female","all","WAEC","University","196","193","111","41","35","6","1.6","3","82","70","6"
"2020/2021","South East","Enugu","Enugu South","Akwuke","LION GRACE PRIMARY SCHOOL IDAW RIVER","Female","disabled","NABTEB","University","11","11","6","4","4","0","1.6","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","LUMANXTI PRIMARY SCHOOL EBONY","Female","disabled","NECO","University","15","15","8","4","4","0","1.6","0","7","4","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","PRECIOUS CHILD FOUNDATION NURSERY AND PRIMARY SCHOOL AKWUKE","Female","disabled","WAEC","University","18","18","9","3","4","0","1.6","0","9","6","0"
"2020/2021","South East","Enugu","Enugu South","Akwuke","ST EVARISTUS NURSERY AND PRIMARY SCHOOL AKWUKE AWKUNANAW","Male","all","NABTEB","University","117","115","68","16","12","4","1.6","2","47","52","4"
"2020/2021","South East","Enugu","Enugu South","Akwuke","TRIUMPH AND PEAK INTERNATIONAL ACADEMY","Male","all","NECO","University","200","197","115","42","35","7","1.6","3","82","73","7"
"2020/2021","South East","Enugu","Enugu South","Amechi I","ACHIEVERS SOLID BASE ACADEMY","Male","all","WAEC","University","234","231","125","41","35","6","1.6","3","106","84","6"
"2020/2021","South East","Enugu","Enugu South","Amechi I","ADVANCE LEARNING INTERNATIONAL PRIMARY SCHOOL AMECHI","Male","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","5","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","AMECHI PRIMARY SCHOOL","Male","disabled","NECO","University","18","18","10","4","4","0","1.6","0","8","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","CENTRAL SCHOOL, AMECHI AWKUNANAW","Male","disabled","WAEC","University","21","21","11","3","3","0","1.6","0","10","8","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","CHARIS INTERNATIONAL SCHOOL","Female","all","NABTEB","Polytechnic","82","81","48","20","17","3","1.8","1","33","28","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","CHRIST DE SAVIOUR PRIMARY SCHOOL AMECHI","Female","all","NECO","Polytechnic","174","171","105","46","40","6","1.8","3","66","59","6"
"2020/2021","South East","Enugu","Enugu South","Amechi I","COMMUNITY  PRIMARY SCHOOL I, AMECHI","Female","all","WAEC","Polytechnic","220","217","125","52","46","6","1.8","3","92","73","6"
"2020/2021","South East","Enugu","Enugu South","Amechi I","COMMUNITY  PRIMARY SCHOOL II, AMECHI AKWKUNANAW- ENUGU","Female","disabled","NABTEB","Polytechnic","11","11","6","4","4","0","1.8","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","COMMUNITY SECONDARY SCHOOL, NDIAGU AMECHI","Female","disabled","NECO","Polytechnic","18","18","10","4","4","0","1.8","0","8","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","COMMUNITY UNITY PRIMARY SCHOOL, NDIAGU AMECHI","Female","disabled","WAEC","Polytechnic","23","23","14","3","3","0","1.8","0","9","11","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","DIAMOND CHILD INTERNATIONAL PRIMARY SCHOOL","Male","all","NABTEB","Polytechnic","88","87","51","20","17","3","1.8","1","36","31","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","DIVINE ALMOND INTERNATIONAL SCHOOL ENUGU","Male","all","NECO","Polytechnic","177","174","97","38","35","3","1.8","3","77","59","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","EDEN PRIMARY SCHOOL AMECHI","Male","all","WAEC","Polytechnic","225","222","127","45","39","6","1.8","3","95","82","6"
"2020/2021","South East","Enugu","Enugu South","Amechi I","EMMANUEL CHURCH NURSERY/PRIMARY SCHOOL, ACHARA LAYOUT ENUGU","Male","disabled","NABTEB","Polytechnic","11","11","6","4","4","0","1.8","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","EVANGELICAL NURSERY AND PRIMARY SCHOOL","Male","disabled","NECO","Polytechnic","18","18","10","4","4","0","1.8","0","8","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","EXCELLENT KIDS INTERNATIONAL PRIMARY SCHOOL AMAECHI","Male","disabled","WAEC","Polytechnic","26","26","16","3","3","0","1.8","0","10","13","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","FOUNTAIN OF DIVINE FAVOUR INTERNATIONAL SCHOOL AMECHI ENUGU","Female","all","NABTEB","College of Education","51","50","28","8","8","0","1.9","1","22","20","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","FOUNTAIN OF LIFE INTERNATIONAL ACADEMY ENUGU","Female","all","NECO","College of Education","91","90","47","21","18","3","1.8","1","43","26","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","GATEWAY FUTURE STARS ACADEMY","Female","all","WAEC","College of Education","116","114","64","24","21","3","1.8","2","50","40","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","GODS  WILL PRIMARY SCHOOL","Female","disabled","NABTEB","College of Education","11","11","6","0","0","0","1.9","0","5","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","GODS DIVINE GRACE NURSERY AND PRIMARY SCHOOL","Female","disabled","NECO","College of Education","12","12","5","4","4","0","1.8","0","7","1","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","HOLY ANGELS COLLEGE AMAECHI","Female","disabled","WAEC","College of Education","12","12","7","3","4","0","1.8","0","5","4","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","HOLY KIDS INTERNATIONAL SCHOOL","Male","all","NABTEB","College of Education","54","53","31","12","12","0","1.9","1","22","19","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","JUDITH FOUNDATION INTERNATIONAL PRIMARY SCHOOL AMAECHI","Male","all","NECO","College of Education","100","99","55","21","18","3","1.8","1","44","34","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","JUDITH FOUNDATION INTERNATIONAL SECONDARY SCHOOL TOPLAND","Male","all","WAEC","College of Education","131","129","70","24","21","3","1.8","2","59","46","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","LILY HILLS COLLEGE, TOPLAND AMECHI, AWKUNANAW, ENUGU","Male","disabled","NABTEB","College of Education","11","11","6","4","4","0","1.9","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","PENIEL NURSERY AND PRIMARY SCHOOL AMECHI UWANI AWKUNANAW","Male","disabled","NECO","College of Education","8","8","3","3","3","0","1.8","0","5","1","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","PILGRIM MODEL PRIMARY SCHOOL AMECHI","Male","disabled","WAEC","College of Education","12","12","7","3","3","0","1.8","0","5","4","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","RISING STAR COLLAGE","Female","all","NABTEB","Polytechnic","117","115","65","20","17","3","1.8","2","50","45","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","SCRIPTURE UNION PRIMARY SCHOOL KINGS KIDS AMECHI","Female","all","NECO","Polytechnic","221","218","125","42","35","7","1.8","3","93","83","7"
"2020/2021","South East","Enugu","Enugu South","Amechi I","SOLID FOUNDATION SECONDARY AMECHI","Female","all","WAEC","Polytechnic","303","299","164","62","53","9","1.8","4","135","102","9"
"2020/2021","South East","Enugu","Enugu South","Amechi I","SOLID LEGACY NURSERY AND PRIMARY SCHOOL","Female","disabled","NABTEB","Polytechnic","14","14","8","4","4","0","1.8","0","6","4","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","SPLENDID SUCCESS PRIMARY ACADEMY AMECHI","Female","disabled","NECO","Polytechnic","24","24","12","4","4","0","1.8","0","12","8","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","ST  VINCENT DE PAUL PRIMARY SCHOOL","Female","disabled","WAEC","Polytechnic","32","32","18","3","3","0","1.8","0","14","15","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","SURE FOUNDATION ACADEMY","Male","all","NABTEB","Polytechnic","106","104","56","16","12","4","1.8","2","48","40","4"
"2020/2021","South East","Enugu","Enugu South","Amechi I","THE GODDARD INTERNATIONAL SCHOOL ENUGU","Male","all","NECO","Polytechnic","206","203","107","29","26","3","1.8","3","96","78","3"
"2020/2021","South East","Enugu","Enugu South","Amechi I","THE SURE FOUNDATION SCHOOLS","Male","all","WAEC","Polytechnic","309","304","161","48","42","6","1.8","5","143","113","6"
"2020/2021","South East","Enugu","Enugu South","Amechi I","TIMEBELL ACADEMY AMECHI.","Male","disabled","NABTEB","Polytechnic","11","11","5","4","4","0","1.8","0","6","1","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","WISDOM KIDS NURSERY AND PRIMARY SCHOOL ENUGU","Male","disabled","NECO","Polytechnic","24","24","13","0","0","0","1.8","0","11","13","0"
"2020/2021","South East","Enugu","Enugu South","Amechi I","ZETA INTERNATIONAL PRIMARY SCHOOL AMECHI","Male","disabled","WAEC","Polytechnic","36","35","18","3","3","0","1.8","1","17","15","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","ADVANCED LEARNERS SECONDARY SCHOOL","Female","all","NABTEB","Polytechnic","65","64","37","12","12","0","1.8","1","27","25","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","ALMATORIAL INTERNATIONAL SCHOOL","Female","all","NECO","Polytechnic","17","17","10","4","3","0","1.8","0","7","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","CHIZIK PRIMARY SCHOOLGARRIKI","Female","all","WAEC","Polytechnic","133","131","77","30","25","5","1.8","2","54","47","5"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","CHRIST FOUNDATION PRIMARY SCHOOL ISUOCHI","Female","disabled","NABTEB","Polytechnic","11","11","6","4","4","0","1.8","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","CITY OF CHAMPIONS NOBLE","Female","disabled","NECO","Polytechnic","18","18","10","4","4","0","1.8","0","8","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","GODSLOVE NURSERY/ PRIMARY SCHOOL AKWUK AWK ENUGU","Female","disabled","WAEC","Polytechnic","23","23","14","3","4","0","1.8","0","9","11","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","HENRY DE GREAT PRIMARY SCHOOL MENIRU","Male","all","NABTEB","Polytechnic","77","76","42","16","12","4","1.8","1","34","26","4"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","IDAW RIVER PRIMARY SCHOOL, II ENUGU","Male","all","NECO","Polytechnic","131","129","77","29","26","3","1.8","2","52","48","3"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","JOYFUL DAVIDS ACADEMY EDDY BROWN ONE DAY.","Male","all","WAEC","Polytechnic","176","173","102","38","32","6","1.8","3","71","64","6"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","JULEX COMPREHENSIVE SECONDARY SCHOOL","Male","disabled","NABTEB","Polytechnic","11","11","6","4","4","0","1.8","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","LAMB OF GOD PRIMARY SCHOOL MENIRU","Male","disabled","NECO","Polytechnic","18","18","10","4","4","0","1.8","0","8","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","MALSON INTERNATIONAL SCHOOL","Male","disabled","WAEC","Polytechnic","23","23","11","3","4","0","1.8","0","12","8","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","NOTRE DAME PRIMARY SCHOOL","Female","all","NABTEB","College of Education","108","106","62","20","17","3","1.9","2","44","42","3"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","PALACE STARS ACADEMY PRIMARY SCHOOL GARRIKI","Female","all","NECO","College of Education","209","206","117","42","35","7","1.8","3","89","75","7"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","QUEENS MODEL SCHOOLS, NURSERY AND PRIMARY SCHOOL","Female","all","WAEC","College of Education","250","246","136","52","46","6","1.8","4","110","84","6"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","QUEENS MODEL SECONDARY SCHOOL, ENUGU","Female","disabled","NABTEB","College of Education","11","11","6","4","4","0","1.9","0","5","2","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","ST BARNABAS ANGLICAN SCHOOLS GARIKI ENUGU","Female","disabled","NECO","College of Education","18","18","10","4","4","0","1.8","0","8","6","0"
"2020/2021","South East","Enugu","Enugu South","Amechi Ii","VISION MODERN NURSERY SCHOOL MENIRU","Female","disabled","WAEC","College of Education","23","23","11","3","4","0","1.8","0","12","8","0"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","ADONAI MODEL SCHOOLS","Male","all","NABTEB","College of Education","108","106","56","16","12","4","1.9","2","50","40","4"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","ARMY CHILDREN PRIMARY SCHOOL IV, AWKUNANAW","Male","all","NECO","College of Education","218","215","122","38","31","7","1.8","3","93","84","7"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","ARMY CHILDREN SCHOOL I, 1O3 BATTALION GARRIKI AWKUNANAW ENUGU","Male","all","WAEC","College of Education","291","287","155","45","39","6","1.8","4","132","110","6"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","BISHOP OTUBELU JUBILEE NURSERY/ PRIMARY SCHOOL","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","1.9","0","5","6","0"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","CHIBUEZE NURSERY AND PRIMARY SCHOOL","Male","disabled","NECO","College of Education","18","18","10","4","4","0","1.8","0","8","6","0"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","CHRIST METHODIST NURSERY/ PRIMARY SCHOOL GARIKI AWKUNANAW","Male","disabled","WAEC","College of Education","23","23","14","3","4","0","1.8","0","9","11","0"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","CYRICH INTERNATIONAL PRIMARY AWKUNANAW","Female","all","NABTEB","Polytechnic","125","123","70","23","21","2","1.8","2","53","47","2"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","CYRICH INTERNATIONAL SCHOOLS MENIRU/4O OLIVER AGBO STR. AWKUNANAW, ENUGU","Female","all","NECO","Polytechnic","224","221","125","42","35","7","1.8","3","96","83","7"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","DE KINGS ACADEMIY.","Female","all","WAEC","Polytechnic","318","313","175","69","60","9","1.8","5","138","106","9"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","DIVINE COVENANT CHILDREN SCHOOLS","Female","disabled","NABTEB","Polytechnic","17","17","8","4","4","0","1.8","0","9","4","0"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","EVANGEL NURSERY AND PRIMARY SCHOOL, GARRIKI, AWKUNANAW, ENUGU","Female","disabled","NECO","Polytechnic","30","30","17","4","4","0","1.8","0","13","13","0"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","GIRLS GRAMMAR SCHOOL, AWKUNANAW ENUGU","Female","disabled","WAEC","Polytechnic","39","38","20","7","7","0","1.8","1","18","13","0"
"2020/2021","South East","Enugu","Enugu South","Awkunanaw East","GODS KIDS INTERNATIONAL PRIMARY SCHOOL AWKUNANAW","Male","all","NABTEB","Polytechnic","133","131","76","24","21","3","1.8","2","55","52","3"
